trial_index,pfc_mag_org,dms_mag_org, pfc_mag_standardized,dms_mag_standardized,prpd_standardized,pfc_mag_filtered,dms_mag_filtered,pfc_phase,dms_phase
1,4.666666666666667,6.666666666666666,0.1732833765096579,2.157339700630425,0.0,0.33530027907964083,2.168472706400313,0.7188353824388052,-0.4832585009258923
2,2.0,0.6666666666666666,-0.9009235289528096,-0.9540965193477443,-1.0,0.27751755036373843,1.988717075563749,1.0770754025834282,0.19901783617554367
3,2.0,2.6666666666666665,-0.9009235289528096,0.08304888731164572,-0.5,0.22060824789190697,1.8100221147938422,1.1853451553653185,0.2701445553028688
4,1.3333333333333335,0.0,-1.1694752553184264,-1.2998116549008742,-0.5,0.1647098977061205,1.6329355377259154,1.3118967305537794,0.5654138219579413
5,2.666666666666667,1.3333333333333333,-0.6323718025871926,-0.6083813837946143,-0.6666666666666666,0.10995293628035055,1.4579954064409115,1.3991731115150332,0.6410578286091086
6,2.0,2.0,-0.9009235289528096,-0.2626662482414842,-0.75,0.056459959028382745,1.2857263864434991,1.4875121968829406,0.8273436890038233
7,4.666666666666667,0.6666666666666666,0.1732833765096579,-0.9540965193477443,-0.75,0.004345075943169149,1.1166361739599349,1.5643915124176366,0.9034154985555168
8,1.3333333333333335,2.6666666666666665,-1.1694752553184264,0.08304888731164572,-0.8,-0.046286616863845685,0.9512121355385064,1.636707014391015,1.0396023130305498
9,1.3333333333333333,2.0,-1.1694752553184264,-0.2626662482414842,-0.8,-0.09533944408401218,0.7899181925692019,1.7070612102556484,1.1150463288698227
10,0.0,0.0,-1.7065787080496602,-1.2998116549008742,-0.8,-0.14272743355315762,0.6331919767998274,1.7704246297631712,1.222847029961733
11,4.0,0.6666666666666666,-0.09526834985595906,-0.9540965193477443,-0.8,-0.18837447345553826,0.48144227726874483,1.836169731593901,1.2973516263629357
12,2.0,1.3333333333333333,-0.9009235289528096,-0.6083813837946143,-0.8333333333333334,-0.232214346691615,0.3350467940338995,1.8937537317592557,1.3870527800827748
13,6.666666666666667,4.666666666666667,0.9789385556065084,1.120194293971036,-0.8333333333333334,-0.27419064789838954,0.19435020924785704,1.9560009741162778,1.4605335776751738
14,3.3333333333333335,0.0,-0.36382007622157586,-1.2998116549008742,-0.7142857142857143,-0.31425659143074647,0.05966258146930925,2.009513834747403,1.537767089246633
15,2.0,0.6666666666666666,-0.9009235289528096,-0.9540965193477443,-0.7142857142857143,-0.3523747203141408,-0.0687419348460692,2.0689764496605316,1.6102137368383092
16,0.6666666666666666,0.0,-1.4380269816840434,-1.2998116549008742,-0.75,-0.3885165266173735,-0.1906260455528201,2.1194521734553375,1.678370006063243
17,4.666666666666667,0.0,0.1732833765096579,-1.2998116549008742,-0.75,-0.42266199350974715,-0.3057899517457951,2.176622951329432,1.7497935077889581
18,0.6666666666666666,0.0,-1.4380269816840434,-1.2998116549008742,-0.75,-0.4547990693933435,-0.414071668821546,2.2247425930134845,1.8110549372072309
19,0.0,0.0,-1.7065787080496602,-1.2998116549008742,-0.7777777777777778,-0.4849230853643816,-0.5153470381030824,2.2799826831895826,1.881468136483749
