bin_centers,left_p_high,right_p_high
-0.49,3.818615751789976,2.7446300715990453
-0.47,3.6992840095465396,2.863961813842482
-0.45,4.2959427207637235,2.5059665871121717
-0.43,4.2959427207637235,1.909307875894988
-0.41,2.6252983293556085,2.983293556085919
-0.39,4.77326968973747,1.6706443914081146
-0.37,3.1026252983293556,1.909307875894988
-0.35,3.460620525059666,2.028639618138425
-0.33,3.579952267303103,2.2673031026252985
-0.31,3.818615751789976,3.1026252983293556
-0.29,4.176610978520286,2.386634844868735
-0.27,3.579952267303103,2.2673031026252985
-0.25,2.983293556085919,2.386634844868735
-0.23,3.1026252983293556,2.028639618138425
-0.21,2.7446300715990453,2.863961813842482
-0.19,3.9379474940334127,2.028639618138425
-0.17,4.176610978520286,2.863961813842482
-0.15,4.2959427207637235,1.431980906921241
-0.13,3.6992840095465396,2.7446300715990453
-0.11,4.41527446300716,2.6252983293556085
-0.09,3.579952267303103,3.2219570405727924
-0.07,3.9379474940334127,3.1026252983293556
-0.05,5.131264916467781,2.983293556085919
-0.03,5.369928400954654,2.863961813842482
-0.01,5.131264916467781,2.6252983293556085
0.01,5.011933174224343,2.6252983293556085
0.03,4.892601431980907,2.7446300715990453
0.05,5.369928400954654,2.983293556085919
0.07,5.4892601431980905,2.5059665871121717
0.09,5.847255369928401,2.386634844868735
0.11,4.77326968973747,2.2673031026252985
0.13,6.921241050119332,3.460620525059666
0.15,7.756563245823389,2.863961813842482
0.17,10.859188544152744,4.534606205250597
0.19,11.217183770883056,6.085918854415274
0.21,12.649164677804295,5.727923627684964
0.23,14.200477326968974,5.011933174224343
0.25,11.813842482100238,4.534606205250597
0.27,7.875894988066825,4.77326968973747
0.29,8.233890214797135,4.176610978520286
0.31,9.54653937947494,3.460620525059666
0.33,8.711217183770882,4.176610978520286
0.35,7.040572792362768,3.1026252983293556
0.37,6.085918854415274,3.2219570405727924
0.39,8.353221957040573,2.983293556085919
0.41,7.398568019093079,2.5059665871121717
0.43,7.040572792362768,2.863961813842482
0.45,7.5178997613365155,2.7446300715990453
0.47,6.443914081145585,2.863961813842482
0.49,6.801909307875895,4.05727923627685
0.51,7.159904534606206,3.579952267303103
0.53,9.665871121718377,2.863961813842482
0.55,7.5178997613365155,3.460620525059666
0.57,7.756563245823389,3.6992840095465396
0.59,7.756563245823389,3.1026252983293556
0.61,7.756563245823389,4.05727923627685
0.63,8.233890214797135,2.863961813842482
0.65,7.756563245823389,3.2219570405727924
0.67,6.921241050119332,3.818615751789976
0.69,8.711217183770882,3.341288782816229
0.71,9.427207637231504,4.176610978520286
0.73,7.756563245823389,4.41527446300716
0.75,8.1145584725537,3.818615751789976
0.77,7.637231503579952,2.386634844868735
0.79,9.18854415274463,3.9379474940334127
0.81,8.1145584725537,4.176610978520286
0.83,9.069212410501194,4.176610978520286
0.85,10.501193317422434,3.460620525059666
0.87,8.591885441527447,4.2959427207637235
0.89,7.756563245823389,3.6992840095465396
0.91,9.54653937947494,5.011933174224343
0.93,9.069212410501194,3.460620525059666
0.95,8.47255369928401,4.41527446300716
0.97,9.665871121718377,3.6992840095465396
0.99,7.637231503579952,3.818615751789976
1.01,8.47255369928401,3.2219570405727924
1.03,8.233890214797135,3.6992840095465396
1.05,10.023866348448687,3.341288782816229
1.07,8.711217183770882,3.9379474940334127
1.09,7.637231503579952,4.05727923627685
1.11,7.756563245823389,2.6252983293556085
1.13,9.18854415274463,4.6539379474940334
1.15,8.711217183770882,3.341288782816229
1.17,6.682577565632458,4.2959427207637235
1.19,8.47255369928401,2.863961813842482
1.21,7.040572792362768,3.9379474940334127
1.23,7.398568019093079,3.341288782816229
1.25,8.47255369928401,3.460620525059666
1.27,7.637231503579952,2.983293556085919
1.29,7.756563245823389,3.6992840095465396
1.31,7.5178997613365155,3.9379474940334127
1.33,5.966587112171838,4.6539379474940334
1.35,7.756563245823389,3.1026252983293556
1.37,6.921241050119332,2.983293556085919
1.39,6.801909307875895,4.534606205250597
1.41,6.921241050119332,2.863961813842482
1.43,7.159904534606206,3.1026252983293556
1.45,6.801909307875895,3.2219570405727924
1.47,6.205250596658711,3.6992840095465396
