,trial_index,reward_proportion
0,1,1.0
1,2,1.0
2,3,1.0
3,4,1.0
4,5,1.0
5,6,1.0
6,7,1.0
7,8,1.0
8,9,1.0
9,10,0.9
10,11,0.9090909090909091
11,12,0.9090909090909091
12,13,0.9090909090909091
13,14,0.8181818181818182
14,15,0.8181818181818182
15,16,0.8181818181818182
16,17,0.7272727272727273
17,18,0.7272727272727273
18,19,0.7272727272727273
19,20,0.6363636363636364
20,21,0.7272727272727273
21,22,0.7272727272727273
22,23,0.7272727272727273
23,24,0.6363636363636364
24,25,0.7272727272727273
25,26,0.7272727272727273
26,27,0.7272727272727273
27,28,0.8181818181818182
28,29,0.8181818181818182
29,30,0.8181818181818182
30,31,0.9090909090909091
31,32,0.9090909090909091
32,33,0.9090909090909091
33,34,0.9090909090909091
34,35,1.0
35,36,1.0
36,37,1.0
37,38,1.0
38,39,0.9090909090909091
39,40,0.9090909090909091
40,41,0.9090909090909091
41,42,0.9090909090909091
42,43,0.9090909090909091
43,44,0.8181818181818182
44,45,0.7272727272727273
45,46,0.7272727272727273
46,47,0.7272727272727273
47,48,0.7272727272727273
48,49,0.7272727272727273
49,50,0.8181818181818182
50,51,0.8181818181818182
51,52,0.8181818181818182
52,53,0.8181818181818182
53,54,0.8181818181818182
54,55,0.9090909090909091
55,56,1.0
56,57,1.0
57,58,1.0
58,59,1.0
59,60,1.0
60,61,1.0
61,62,1.0
62,63,0.9090909090909091
63,64,0.9090909090909091
64,65,0.9090909090909091
65,66,0.8181818181818182
66,67,0.8181818181818182
67,68,0.8181818181818182
68,69,0.7272727272727273
69,70,0.7272727272727273
70,71,0.7272727272727273
71,72,0.7272727272727273
72,73,0.7272727272727273
73,74,0.8181818181818182
74,75,0.8181818181818182
75,76,0.8181818181818182
76,77,0.8181818181818182
77,78,0.8181818181818182
78,79,0.8181818181818182
79,80,0.9090909090909091
80,81,0.9090909090909091
81,82,0.9090909090909091
82,83,0.9090909090909091
83,84,0.9090909090909091
84,85,0.9090909090909091
85,86,0.9090909090909091
86,87,0.9090909090909091
87,88,1.0
88,89,0.9090909090909091
89,90,0.8181818181818182
90,91,0.8181818181818182
91,92,0.7272727272727273
92,93,0.7272727272727273
93,94,0.6363636363636364
94,95,0.5454545454545454
95,96,0.45454545454545453
96,97,0.45454545454545453
97,98,0.36363636363636365
98,99,0.2727272727272727
99,100,0.2727272727272727
100,101,0.2727272727272727
101,102,0.18181818181818182
102,103,0.2727272727272727
103,104,0.2727272727272727
104,105,0.2727272727272727
105,106,0.2727272727272727
106,107,0.2727272727272727
107,108,0.18181818181818182
108,109,0.18181818181818182
109,110,0.18181818181818182
110,111,0.18181818181818182
111,112,0.18181818181818182
112,113,0.18181818181818182
113,114,0.09090909090909091
114,115,0.0
115,116,0.0
116,117,0.0
117,118,0.0
118,119,0.0
119,120,0.0
120,121,0.09090909090909091
