,trial_index,reward_proportion
0,1,1.0
1,2,1.0
2,3,1.0
3,4,0.75
4,5,0.8
5,6,0.8333333333333334
6,7,0.8571428571428571
7,8,0.875
8,9,0.8888888888888888
9,10,0.8
10,11,0.8181818181818182
11,12,0.8181818181818182
12,13,0.7272727272727273
13,14,0.6363636363636364
14,15,0.7272727272727273
15,16,0.6363636363636364
16,17,0.6363636363636364
17,18,0.5454545454545454
18,19,0.5454545454545454
19,20,0.45454545454545453
20,21,0.45454545454545453
21,22,0.45454545454545453
22,23,0.36363636363636365
23,24,0.36363636363636365
24,25,0.36363636363636365
25,26,0.2727272727272727
26,27,0.36363636363636365
27,28,0.36363636363636365
28,29,0.45454545454545453
29,30,0.45454545454545453
30,31,0.5454545454545454
31,32,0.6363636363636364
32,33,0.5454545454545454
33,34,0.6363636363636364
34,35,0.6363636363636364
35,36,0.6363636363636364
36,37,0.7272727272727273
37,38,0.7272727272727273
38,39,0.7272727272727273
39,40,0.7272727272727273
40,41,0.7272727272727273
41,42,0.7272727272727273
42,43,0.7272727272727273
43,44,0.8181818181818182
44,45,0.8181818181818182
45,46,0.9090909090909091
46,47,1.0
47,48,0.9090909090909091
48,49,0.9090909090909091
49,50,0.9090909090909091
50,51,0.8181818181818182
51,52,0.7272727272727273
52,53,0.7272727272727273
53,54,0.7272727272727273
54,55,0.7272727272727273
55,56,0.7272727272727273
56,57,0.6363636363636364
57,58,0.6363636363636364
58,59,0.6363636363636364
59,60,0.6363636363636364
60,61,0.6363636363636364
61,62,0.7272727272727273
62,63,0.8181818181818182
63,64,0.8181818181818182
64,65,0.8181818181818182
65,66,0.8181818181818182
66,67,0.8181818181818182
67,68,0.9090909090909091
68,69,0.9090909090909091
69,70,0.9090909090909091
70,71,0.9090909090909091
71,72,0.9090909090909091
72,73,0.8181818181818182
73,74,0.8181818181818182
74,75,0.8181818181818182
75,76,0.8181818181818182
76,77,0.7272727272727273
77,78,0.7272727272727273
78,79,0.6363636363636364
79,80,0.5454545454545454
80,81,0.5454545454545454
81,82,0.45454545454545453
82,83,0.36363636363636365
83,84,0.36363636363636365
84,85,0.36363636363636365
85,86,0.36363636363636365
86,87,0.2727272727272727
87,88,0.2727272727272727
88,89,0.18181818181818182
89,90,0.18181818181818182
90,91,0.18181818181818182
91,92,0.18181818181818182
92,93,0.18181818181818182
93,94,0.18181818181818182
94,95,0.18181818181818182
95,96,0.09090909090909091
96,97,0.0
97,98,0.0
98,99,0.0
99,100,0.0
100,101,0.0
101,102,0.09090909090909091
102,103,0.09090909090909091
103,104,0.18181818181818182
104,105,0.2727272727272727
105,106,0.36363636363636365
106,107,0.45454545454545453
107,108,0.5454545454545454
108,109,0.5454545454545454
109,110,0.5454545454545454
110,111,0.6363636363636364
111,112,0.7272727272727273
112,113,0.7272727272727273
113,114,0.8181818181818182
114,115,0.8181818181818182
