trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,chosen_high_reward_side,high_reward_proportion,reward_proportion
134,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.6,-0.3,True,0.9523809523809523,0.6666666666666666
135,0.2,0.75,1.0,0.0,1.0,0.3,0.6,-0.3,True,1.0,0.7142857142857143
136,0.2,0.75,1.0,0.0,1.0,0.3,0.7,-0.39999999999999997,True,1.0,0.6666666666666666
137,0.2,0.75,1.0,0.0,1.0,0.3,0.8,-0.5,True,1.0,0.6666666666666666
138,0.2,0.75,1.0,0.0,1.0,0.3,0.7,-0.39999999999999997,True,1.0,0.6666666666666666
139,0.2,0.75,1.0,0.0,1.0,0.3,0.7,-0.39999999999999997,True,1.0,0.7142857142857143
140,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.8,-0.5,True,0.9523809523809523,0.6666666666666666
141,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.9,-0.6000000000000001,True,0.9523809523809523,0.6666666666666666
142,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.9,-0.6000000000000001,True,0.9523809523809523,0.7142857142857143
143,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.8,-0.5,True,0.9523809523809523,0.7619047619047619
144,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.8,-0.5,True,0.9523809523809523,0.7142857142857143
145,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,True,0.9523809523809523,0.7142857142857143
146,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,True,0.9523809523809523,0.6666666666666666
147,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.6,-0.3,True,0.9523809523809523,0.6666666666666666
148,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,True,0.9523809523809523,0.6666666666666666
149,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,True,0.9523809523809523,0.6190476190476191
150,0.2,0.75,-1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,False,0.9523809523809523,0.6666666666666666
151,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,True,0.9523809523809523,0.6666666666666666
152,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,True,0.9523809523809523,0.6190476190476191
153,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.6,-0.3,True,0.9523809523809523,0.6190476190476191
154,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,True,0.9523809523809523,0.5714285714285714
155,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.6,-0.3,True,0.9523809523809523,0.6190476190476191
156,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,True,0.9523809523809523,0.6190476190476191
157,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,True,0.9523809523809523,0.6666666666666666
158,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,True,0.9523809523809523,0.6666666666666666
159,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,True,0.9523809523809523,0.7142857142857143
160,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,True,0.9523809523809523,0.7142857142857143
161,0.2,0.75,1.0,0.0,1.0,0.3,0.6,-0.3,True,1.0,0.7142857142857143
162,0.2,0.75,1.0,0.0,1.0,0.3,0.6,-0.3,True,1.0,0.7142857142857143
163,0.2,0.75,1.0,0.0,1.0,0.3,0.6,-0.3,True,0.9523809523809523,0.6666666666666666
164,0.2,0.75,1.0,0.0,1.0,0.3,0.6,-0.3,True,0.9047619047619048,0.6190476190476191
165,0.2,0.75,1.0,0.0,1.0,0.3,0.7,-0.39999999999999997,True,0.8571428571428571,0.6666666666666666
166,0.2,0.75,1.0,0.0,1.0,0.3,0.7,-0.39999999999999997,True,0.8095238095238095,0.6190476190476191
167,0.2,0.75,1.0,0.0,1.0,0.3,0.7,-0.39999999999999997,True,0.7619047619047619,0.6190476190476191
168,0.2,0.75,1.0,0.0,1.0,0.3,0.8,-0.5,True,0.7142857142857143,0.5714285714285714
169,0.2,0.75,1.0,0.0,1.0,0.3,0.8,-0.5,True,0.6666666666666666,0.5238095238095238
170,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,True,0.6666666666666666,0.5714285714285714
171,0.2,0.75,1.0,0.047619047619047616,0.9523809523809523,0.3,0.8,-0.5,True,0.6190476190476191,0.5238095238095238
172,0.2,0.75,1.0,0.09523809523809523,0.9047619047619048,0.3,0.7,-0.39999999999999997,True,0.6190476190476191,0.5238095238095238
173,0.8,0.2,1.0,0.09523809523809523,0.9047619047619048,0.3,0.7,-0.39999999999999997,False,0.5714285714285714,0.5238095238095238
