trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,relative_values,chosen_high_reward_side,high_reward_proportion,reward_proportion
1,0.2,0.85,1.0,0.2727272727272727,0.7272727272727273,0.0,0.0,0.0,0.0,True,0.7272727272727273,0.6363636363636364
2,0.2,0.85,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,-1.0,-0.05321560129111258,True,0.6666666666666666,0.5833333333333334
3,0.2,0.85,-1.0,0.38461538461538464,0.6153846153846154,0.0,1.0,-1.0,-0.10076740214067592,False,0.6153846153846154,0.5384615384615384
4,0.2,0.85,-1.0,0.35714285714285715,0.6428571428571429,1.0,1.0,0.0,-0.04755180084956334,False,0.6428571428571429,0.5714285714285714
5,0.2,0.85,-1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,-0.5,-0.10643120258222527,False,0.6666666666666666,0.6
6,0.2,0.85,1.0,0.3125,0.6875,0.3333333333333333,1.0,-0.6666666666666667,-0.15904399878115805,True,0.6875,0.5625
7,0.2,0.85,1.0,0.35294117647058826,0.6470588235294118,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.09510360169912657,True,0.6470588235294118,0.5882352941176471
8,0.2,0.85,1.0,0.3888888888888889,0.6111111111111112,0.3333333333333333,0.5,-0.16666666666666669,-0.03796845797212073,True,0.6111111111111112,0.5555555555555556
9,0.2,0.85,1.0,0.42105263157894735,0.5789473684210527,0.3333333333333333,0.6,-0.26666666666666666,-0.09334547888391365,True,0.5789473684210527,0.5263157894736842
10,0.2,0.85,1.0,0.4,0.6,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.1428286568646434,True,0.6,0.55
11,0.2,0.85,1.0,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.7142857142857143,-0.380952380952381,-0.1870452807052938,True,0.5714285714285714,0.5238095238095238
12,0.2,0.85,-1.0,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.75,-0.4166666666666667,-0.2265558760964579,False,0.5714285714285714,0.5238095238095238
13,0.2,0.85,-1.0,0.47619047619047616,0.5238095238095238,0.25,0.75,-0.5,-0.27356902912472475,False,0.5238095238095238,0.47619047619047616
14,0.2,0.85,1.0,0.42857142857142855,0.5714285714285714,0.2,0.75,-0.55,-0.31557851573901097,True,0.5714285714285714,0.47619047619047616
15,0.2,0.85,1.0,0.38095238095238093,0.6190476190476191,0.2,0.7777777777777778,-0.5777777777777777,-0.35088395094795377,True,0.6190476190476191,0.5238095238095238
16,0.2,0.85,1.0,0.3333333333333333,0.6666666666666666,0.2,0.8,-0.6000000000000001,-0.3824317862299199,True,0.6666666666666666,0.5714285714285714
17,0.2,0.85,-1.0,0.3333333333333333,0.6666666666666666,0.2,0.7,-0.49999999999999994,-0.30419074488173514,False,0.6666666666666666,0.6190476190476191
18,0.2,0.85,-1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.7,-0.36666666666666664,-0.2352979087335757,False,0.6666666666666666,0.6666666666666666
19,0.2,0.85,-1.0,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.7,-0.41428571428571426,-0.28016862256819036,False,0.6666666666666666,0.6666666666666666
20,0.2,0.85,1.0,0.3333333333333333,0.6666666666666666,0.25,0.7,-0.44999999999999996,-0.3202636923686641,True,0.6666666666666666,0.6666666666666666
21,0.2,0.85,-1.0,0.3333333333333333,0.6666666666666666,0.25,0.7,-0.44999999999999996,-0.3567811417246775,False,0.6666666666666666,0.6666666666666666
22,0.2,0.85,1.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.7,-0.47777777777777775,-0.39260884502866855,True,0.6666666666666666,0.6666666666666666
23,0.2,0.85,-1.0,0.2857142857142857,0.7142857142857143,0.2222222222222222,0.8,-0.5777777777777778,-0.42523969833448605,False,0.7142857142857143,0.7142857142857143
24,0.2,0.85,1.0,0.23809523809523808,0.7619047619047619,0.2,0.8,-0.6000000000000001,-0.45725421609007416,True,0.7619047619047619,0.7619047619047619
25,0.2,0.85,1.0,0.23809523809523808,0.7619047619047619,0.2,0.9,-0.7,-0.4864121284372693,True,0.7619047619047619,0.7619047619047619
26,0.2,0.85,1.0,0.2857142857142857,0.7142857142857143,0.2,0.9,-0.7,-0.5124667291085654,True,0.7142857142857143,0.7142857142857143
27,0.2,0.85,1.0,0.2857142857142857,0.7142857142857143,0.2,0.9,-0.7,-0.5357483072976157,True,0.7142857142857143,0.7619047619047619
28,0.2,0.85,1.0,0.23809523809523808,0.7619047619047619,0.2,0.9,-0.7,-0.5565519991219932,True,0.7619047619047619,0.7619047619047619
29,0.2,0.85,1.0,0.19047619047619047,0.8095238095238095,0.2,0.9,-0.7,-0.5751415290073523,True,0.8095238095238095,0.8095238095238095
30,0.2,0.85,1.0,0.14285714285714285,0.8571428571428571,0.2,0.9,-0.7,-0.5917525528715744,True,0.8571428571428571,0.8095238095238095
31,0.2,0.85,1.0,0.19047619047619047,0.8095238095238095,0.2,0.9,-0.7,-0.6065956454898054,True,0.8095238095238095,0.8095238095238095
32,0.2,0.85,1.0,0.14285714285714285,0.8571428571428571,0.2,1.0,-0.8,-0.6198589699106385,True,0.8571428571428571,0.8571428571428571
33,0.2,0.85,1.0,0.14285714285714285,0.8571428571428571,0.2,1.0,-0.8,-0.6317106627631244,True,0.8571428571428571,0.8571428571428571
34,0.2,0.85,1.0,0.09523809523809523,0.9047619047619048,0.2,1.0,-0.8,-0.6423009656926848,True,0.9047619047619048,0.8571428571428571
35,0.2,0.85,1.0,0.09523809523809523,0.9047619047619048,0.2,1.0,-0.8,-0.6517641299457422,True,0.9047619047619048,0.8571428571428571
36,0.2,0.85,-1.0,0.09523809523809523,0.9047619047619048,0.2,1.0,-0.8,-0.6602201182471135,False,0.9047619047619048,0.8571428571428571
37,0.2,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,1.0,-0.9,-0.6888272923778844,True,0.9047619047619048,0.8095238095238095
