trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,chosen_high_reward_side,high_reward_proportion,reward_proportion
72,0.85,0.05,1.0,0.9047619047619048,0.09523809523809523,0.8,0.9,-0.09999999999999998,False,0.9047619047619048,0.7619047619047619
73,0.85,0.05,-1.0,0.9047619047619048,0.09523809523809523,0.8,0.9,-0.09999999999999998,True,0.9047619047619048,0.7619047619047619
74,0.85,0.05,-1.0,0.9047619047619048,0.09523809523809523,0.8,0.9,-0.09999999999999998,True,0.9047619047619048,0.7619047619047619
75,0.85,0.05,-1.0,0.9047619047619048,0.09523809523809523,0.7,0.9,-0.20000000000000007,True,0.9047619047619048,0.8095238095238095
76,0.85,0.05,-1.0,0.9047619047619048,0.09523809523809523,0.7,0.9,-0.20000000000000007,True,0.9047619047619048,0.8095238095238095
77,0.85,0.05,-1.0,0.8571428571428571,0.14285714285714285,0.8,0.9,-0.09999999999999998,True,0.8571428571428571,0.8095238095238095
78,0.85,0.05,-1.0,0.8571428571428571,0.14285714285714285,0.8,0.9,-0.09999999999999998,True,0.8095238095238095,0.8095238095238095
79,0.85,0.05,-1.0,0.9047619047619048,0.09523809523809523,0.9,0.9,0.0,True,0.8095238095238095,0.8095238095238095
80,0.85,0.05,-1.0,0.9047619047619048,0.09523809523809523,0.9,0.9,0.0,True,0.7619047619047619,0.7619047619047619
81,0.85,0.05,-1.0,0.9047619047619048,0.09523809523809523,0.9,0.9,0.0,True,0.7142857142857143,0.7142857142857143
82,0.85,0.05,-1.0,0.9047619047619048,0.09523809523809523,0.9,0.9,0.0,True,0.6666666666666666,0.6666666666666666
83,0.85,0.05,-1.0,0.9523809523809523,0.047619047619047616,0.9,0.9,0.0,True,0.6666666666666666,0.6666666666666666
84,0.85,0.05,-1.0,0.9523809523809523,0.047619047619047616,0.9,0.9,0.0,True,0.6190476190476191,0.6190476190476191
85,0.85,0.05,-1.0,0.9523809523809523,0.047619047619047616,1.0,0.9,0.09999999999999998,True,0.5714285714285714,0.6190476190476191
86,0.85,0.05,-1.0,0.9523809523809523,0.047619047619047616,1.0,0.9,0.09999999999999998,True,0.5238095238095238,0.5714285714285714
87,0.85,0.05,1.0,0.9523809523809523,0.047619047619047616,1.0,0.9,0.09999999999999998,False,0.47619047619047616,0.5238095238095238
88,0.05,0.9,-1.0,0.9523809523809523,0.047619047619047616,1.0,0.9,0.09999999999999998,False,0.42857142857142855,0.47619047619047616
89,0.05,0.9,-1.0,0.9523809523809523,0.047619047619047616,1.0,0.9,0.09999999999999998,False,0.38095238095238093,0.42857142857142855
90,0.05,0.9,-1.0,0.9047619047619048,0.09523809523809523,0.9,0.9,0.0,False,0.38095238095238093,0.42857142857142855
91,0.05,0.9,-1.0,0.9047619047619048,0.09523809523809523,0.8,0.9,-0.09999999999999998,False,0.3333333333333333,0.38095238095238093
92,0.05,0.9,-1.0,0.9047619047619048,0.09523809523809523,0.7,0.9,-0.20000000000000007,False,0.2857142857142857,0.3333333333333333
93,0.05,0.9,-1.0,0.9047619047619048,0.09523809523809523,0.6,0.9,-0.30000000000000004,False,0.23809523809523808,0.2857142857142857
94,0.05,0.9,-1.0,0.8571428571428571,0.14285714285714285,0.5,0.9,-0.4,False,0.23809523809523808,0.2857142857142857
95,0.05,0.9,-1.0,0.8095238095238095,0.19047619047619047,0.4,0.9,-0.5,False,0.23809523809523808,0.2857142857142857
96,0.05,0.9,-1.0,0.7619047619047619,0.23809523809523808,0.3,0.9,-0.6000000000000001,False,0.23809523809523808,0.2857142857142857
97,0.05,0.9,-1.0,0.7619047619047619,0.23809523809523808,0.2,0.9,-0.7,False,0.19047619047619047,0.23809523809523808
98,0.05,0.9,-1.0,0.8095238095238095,0.19047619047619047,0.1,0.9,-0.8,False,0.19047619047619047,0.23809523809523808
99,0.05,0.9,-1.0,0.8095238095238095,0.19047619047619047,0.0,0.9,-0.9,False,0.19047619047619047,0.19047619047619047
100,0.05,0.9,1.0,0.8095238095238095,0.19047619047619047,0.0,0.9,-0.9,True,0.19047619047619047,0.19047619047619047
101,0.05,0.9,-1.0,0.7619047619047619,0.23809523809523808,0.0,0.9,-0.9,False,0.23809523809523808,0.23809523809523808
102,0.05,0.9,-1.0,0.7619047619047619,0.23809523809523808,0.0,0.9,-0.9,False,0.23809523809523808,0.23809523809523808
103,0.05,0.9,-1.0,0.7619047619047619,0.23809523809523808,0.0,0.9,-0.9,False,0.23809523809523808,0.23809523809523808
104,0.05,0.9,1.0,0.7619047619047619,0.23809523809523808,0.0,0.9,-0.9,True,0.23809523809523808,0.23809523809523808
105,0.05,0.9,1.0,0.7142857142857143,0.2857142857142857,0.0,0.9,-0.9,True,0.2857142857142857,0.2857142857142857
106,0.05,0.9,1.0,0.7142857142857143,0.2857142857142857,0.0,0.9,-0.9,True,0.2857142857142857,0.2857142857142857
107,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.0,0.9,-0.9,False,0.2857142857142857,0.2857142857142857
108,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.0,0.9,-0.9,False,0.2857142857142857,0.2857142857142857
109,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.0,0.9,-0.9,False,0.2857142857142857,0.2857142857142857
110,0.05,0.9,-1.0,0.6666666666666666,0.3333333333333333,0.0,0.9,-0.9,False,0.3333333333333333,0.3333333333333333
111,0.05,0.9,1.0,0.7142857142857143,0.2857142857142857,0.0,0.9,-0.9,True,0.2857142857142857,0.2857142857142857
112,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.0,0.8,-0.8,False,0.2857142857142857,0.2857142857142857
113,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.0,0.8,-0.8,False,0.2857142857142857,0.2857142857142857
114,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.0,0.8,-0.8,False,0.2857142857142857,0.2857142857142857
115,0.05,0.9,1.0,0.7619047619047619,0.23809523809523808,0.0,0.8,-0.8,True,0.23809523809523808,0.23809523809523808
116,0.05,0.9,-1.0,0.8095238095238095,0.19047619047619047,0.0,0.8,-0.8,False,0.19047619047619047,0.19047619047619047
117,0.05,0.9,-1.0,0.8571428571428571,0.14285714285714285,0.0,0.8,-0.8,False,0.14285714285714285,0.14285714285714285
118,0.05,0.9,-1.0,0.8571428571428571,0.14285714285714285,0.0,0.8,-0.8,False,0.14285714285714285,0.14285714285714285
119,0.05,0.9,-1.0,0.8095238095238095,0.19047619047619047,0.0,0.8,-0.8,False,0.19047619047619047,0.19047619047619047
120,0.05,0.9,1.0,0.7619047619047619,0.23809523809523808,0.0,0.8,-0.8,True,0.23809523809523808,0.19047619047619047
121,0.05,0.9,-1.0,0.7619047619047619,0.23809523809523808,0.0,0.9,-0.9,False,0.23809523809523808,0.19047619047619047
122,0.05,0.9,-1.0,0.7619047619047619,0.23809523809523808,0.0,0.9,-0.9,False,0.23809523809523808,0.19047619047619047
123,0.05,0.9,-1.0,0.7619047619047619,0.23809523809523808,0.0,0.9,-0.9,False,0.23809523809523808,0.23809523809523808
124,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.0,0.9,-0.9,False,0.2857142857142857,0.2857142857142857
125,0.05,0.9,-1.0,0.6666666666666666,0.3333333333333333,0.0,0.9,-0.9,False,0.3333333333333333,0.3333333333333333
126,0.05,0.9,-1.0,0.6666666666666666,0.3333333333333333,0.0,0.9,-0.9,False,0.3333333333333333,0.3333333333333333
127,0.05,0.9,-1.0,0.6666666666666666,0.3333333333333333,0.0,0.9,-0.9,False,0.3333333333333333,0.3333333333333333
128,0.05,0.9,-1.0,0.6666666666666666,0.3333333333333333,0.0,0.9,-0.9,False,0.3333333333333333,0.3333333333333333
129,0.05,0.9,1.0,0.6666666666666666,0.3333333333333333,0.0,0.9,-0.9,True,0.3333333333333333,0.3333333333333333
130,0.05,0.9,1.0,0.6666666666666666,0.3333333333333333,0.0,0.9,-0.9,True,0.3333333333333333,0.3333333333333333
131,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.0,0.9,-0.9,False,0.2857142857142857,0.2857142857142857
132,0.05,0.9,1.0,0.7142857142857143,0.2857142857142857,0.0,0.9,-0.9,True,0.2857142857142857,0.2857142857142857
133,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.0,0.9,-0.9,False,0.2857142857142857,0.2857142857142857
134,0.05,0.9,1.0,0.7142857142857143,0.2857142857142857,0.1,0.9,-0.8,True,0.2857142857142857,0.2857142857142857
135,0.05,0.9,1.0,0.6666666666666666,0.2857142857142857,0.1,0.9,-0.8,True,0.2857142857142857,0.2857142857142857
136,0.05,0.9,1.0,0.6190476190476191,0.2857142857142857,0.1,0.9,-0.8,True,0.2857142857142857,0.2857142857142857
137,0.05,0.9,-1.0,0.6190476190476191,0.2857142857142857,0.1,0.9,-0.8,False,0.2857142857142857,0.2857142857142857
138,0.05,0.9,-1.0,0.6190476190476191,0.2857142857142857,0.1,0.9,-0.8,False,0.2857142857142857,0.3333333333333333
139,0.05,0.9,-1.0,0.6190476190476191,0.2857142857142857,0.1,0.9,-0.8,False,0.2857142857142857,0.3333333333333333
140,0.05,0.9,-1.0,0.6666666666666666,0.23809523809523808,0.1,0.9,-0.8,False,0.23809523809523808,0.2857142857142857
141,0.05,0.9,-1.0,0.7142857142857143,0.19047619047619047,0.1,0.9,-0.8,False,0.19047619047619047,0.2857142857142857
142,0.05,0.9,-1.0,0.7142857142857143,0.19047619047619047,0.1,0.9,-0.8,False,0.19047619047619047,0.2857142857142857
143,0.05,0.9,-1.0,0.7619047619047619,0.14285714285714285,0.1,0.9,-0.8,False,0.14285714285714285,0.23809523809523808
144,0.05,0.9,-1.0,0.7619047619047619,0.14285714285714285,0.1,0.9,-0.8,False,0.14285714285714285,0.19047619047619047
145,0.05,0.9,,0.7619047619047619,0.14285714285714285,0.1,0.9,-0.8,False,0.14285714285714285,0.19047619047619047
146,0.05,0.9,,0.8095238095238095,0.09523809523809523,0.1,0.9,-0.8,False,0.09523809523809523,0.14285714285714285
147,0.05,0.9,-1.0,0.8571428571428571,0.047619047619047616,0.1,1.0,-0.9,False,0.047619047619047616,0.09523809523809523
148,0.05,0.9,-1.0,0.8571428571428571,0.047619047619047616,0.1,1.0,-0.9,False,0.047619047619047616,0.09523809523809523
149,0.05,0.9,-1.0,0.8571428571428571,0.047619047619047616,0.1,1.0,-0.9,False,0.047619047619047616,0.09523809523809523
150,0.05,0.9,-1.0,0.8571428571428571,0.047619047619047616,0.1,1.0,-0.9,False,0.047619047619047616,0.09523809523809523
151,0.05,0.9,-1.0,0.8571428571428571,0.047619047619047616,0.1,1.0,-0.9,False,0.047619047619047616,0.09523809523809523
152,0.05,0.9,-1.0,0.8571428571428571,0.047619047619047616,0.1,1.0,-0.9,False,0.047619047619047616,0.09523809523809523
153,0.05,0.9,-1.0,0.8571428571428571,0.047619047619047616,0.1,1.0,-0.9,False,0.047619047619047616,0.09523809523809523
154,0.05,0.9,-1.0,0.8571428571428571,0.047619047619047616,0.1,1.0,-0.9,False,0.047619047619047616,0.09523809523809523
155,0.05,0.9,1.0,0.8571428571428571,0.047619047619047616,0.1,1.0,-0.9,True,0.047619047619047616,0.09523809523809523
156,0.05,0.9,-1.0,0.8571428571428571,0.09523809523809523,0.1,1.0,-0.9,False,0.09523809523809523,0.14285714285714285
157,0.05,0.9,-1.0,0.8571428571428571,0.14285714285714285,0.1,1.0,-0.9,False,0.14285714285714285,0.19047619047619047
158,0.05,0.9,-1.0,0.8571428571428571,0.14285714285714285,0.1,1.0,-0.9,False,0.14285714285714285,0.19047619047619047
159,0.05,0.9,-1.0,0.8095238095238095,0.19047619047619047,0.1,1.0,-0.9,False,0.19047619047619047,0.14285714285714285
160,0.05,0.9,-1.0,0.8095238095238095,0.19047619047619047,0.0,1.0,-1.0,False,0.19047619047619047,0.14285714285714285
161,0.05,0.9,-1.0,0.8095238095238095,0.19047619047619047,0.0,1.0,-1.0,False,0.19047619047619047,0.14285714285714285
162,0.05,0.9,-1.0,0.7619047619047619,0.23809523809523808,0.0,1.0,-1.0,False,0.23809523809523808,0.19047619047619047
163,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.0,1.0,-1.0,False,0.2857142857142857,0.23809523809523808
164,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.0,1.0,-1.0,False,0.2857142857142857,0.23809523809523808
165,0.05,0.9,-1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,-1.0,False,0.3333333333333333,0.2857142857142857
166,0.05,0.9,1.0,0.7142857142857143,0.2857142857142857,0.0,1.0,-1.0,True,0.2857142857142857,0.23809523809523808
167,0.05,0.9,1.0,0.7142857142857143,0.2857142857142857,0.0,1.0,-1.0,True,0.2857142857142857,0.23809523809523808
168,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.0,1.0,-1.0,False,0.2857142857142857,0.23809523809523808
169,0.05,0.9,1.0,0.7142857142857143,0.2857142857142857,0.0,1.0,-1.0,True,0.2857142857142857,0.23809523809523808
170,0.05,0.9,-1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,-1.0,False,0.3333333333333333,0.2857142857142857
171,0.05,0.9,-1.0,0.6190476190476191,0.38095238095238093,0.0,1.0,-1.0,False,0.38095238095238093,0.3333333333333333
172,0.05,0.9,1.0,0.6190476190476191,0.38095238095238093,0.0,1.0,-1.0,True,0.38095238095238093,0.38095238095238093
173,0.05,0.9,1.0,0.5714285714285714,0.42857142857142855,0.0,1.0,-1.0,True,0.42857142857142855,0.42857142857142855
174,0.05,0.9,-1.0,0.5714285714285714,0.42857142857142855,0.0,0.9,-0.9,False,0.42857142857142855,0.42857142857142855
175,0.05,0.9,1.0,0.5714285714285714,0.42857142857142855,0.0,0.9,-0.9,True,0.42857142857142855,0.42857142857142855
176,0.05,0.9,-1.0,0.5714285714285714,0.42857142857142855,0.0,0.9,-0.9,False,0.42857142857142855,0.42857142857142855
177,0.05,0.9,-1.0,0.6190476190476191,0.38095238095238093,0.0,0.9,-0.9,False,0.38095238095238093,0.38095238095238093
178,0.05,0.9,-1.0,0.6666666666666666,0.3333333333333333,0.0,0.9,-0.9,False,0.3333333333333333,0.3333333333333333
179,0.05,0.9,-1.0,0.6666666666666666,0.3333333333333333,0.0,0.9,-0.9,False,0.3333333333333333,0.3333333333333333
180,0.05,0.9,1.0,0.7142857142857143,0.2857142857142857,0.0,0.9,-0.9,True,0.2857142857142857,0.3333333333333333
181,0.05,0.9,1.0,0.7142857142857143,0.2857142857142857,0.0,0.9,-0.9,True,0.2857142857142857,0.3333333333333333
182,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.0,0.9,-0.9,False,0.2857142857142857,0.3333333333333333
183,0.05,0.9,1.0,0.7619047619047619,0.23809523809523808,0.1,0.9,-0.8,True,0.23809523809523808,0.2857142857142857
184,0.05,0.9,-1.0,0.8095238095238095,0.19047619047619047,0.1,0.9,-0.8,False,0.19047619047619047,0.23809523809523808
185,0.05,0.9,-1.0,0.8095238095238095,0.19047619047619047,0.1,0.9,-0.8,False,0.19047619047619047,0.23809523809523808
186,0.05,0.9,-1.0,0.8571428571428571,0.14285714285714285,0.1,0.9,-0.8,False,0.14285714285714285,0.19047619047619047
187,0.05,0.9,-1.0,0.8571428571428571,0.14285714285714285,0.1,0.9,-0.8,False,0.14285714285714285,0.19047619047619047
188,0.05,0.9,-1.0,0.8571428571428571,0.14285714285714285,0.1,0.9,-0.8,False,0.14285714285714285,0.23809523809523808
189,0.05,0.9,-1.0,0.8571428571428571,0.14285714285714285,0.1,0.9,-0.8,False,0.14285714285714285,0.23809523809523808
190,0.05,0.9,-1.0,0.8095238095238095,0.19047619047619047,0.1,0.9,-0.8,False,0.19047619047619047,0.2857142857142857
191,0.05,0.9,-1.0,0.8095238095238095,0.19047619047619047,0.1,0.9,-0.8,False,0.19047619047619047,0.2857142857142857
192,0.05,0.9,-1.0,0.8571428571428571,0.14285714285714285,0.1,0.9,-0.8,False,0.14285714285714285,0.23809523809523808
193,0.05,0.9,-1.0,0.8571428571428571,0.14285714285714285,0.1,0.9,-0.8,False,0.14285714285714285,0.19047619047619047
194,0.05,0.9,-1.0,0.9047619047619048,0.09523809523809523,0.0,0.9,-0.9,False,0.09523809523809523,0.14285714285714285
195,0.05,0.9,-1.0,0.9047619047619048,0.09523809523809523,0.0,0.9,-0.9,False,0.09523809523809523,0.14285714285714285
196,0.05,0.9,-1.0,0.8571428571428571,0.14285714285714285,0.0,0.9,-0.9,False,0.14285714285714285,0.19047619047619047
197,0.05,0.9,-1.0,0.8095238095238095,0.19047619047619047,0.0,0.9,-0.9,False,0.19047619047619047,0.23809523809523808
198,0.05,0.9,-1.0,0.7619047619047619,0.23809523809523808,0.0,0.9,-0.9,False,0.23809523809523808,0.2857142857142857
199,0.05,0.9,-1.0,0.7619047619047619,0.23809523809523808,0.1,0.9,-0.8,False,0.23809523809523808,0.2857142857142857
200,0.05,0.9,1.0,0.7142857142857143,0.2857142857142857,0.1,0.9,-0.8,True,0.2857142857142857,0.3333333333333333
201,0.05,0.9,1.0,0.7142857142857143,0.2857142857142857,0.1,0.9,-0.8,True,0.2857142857142857,0.3333333333333333
202,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.1,0.9,-0.8,False,0.2857142857142857,0.3333333333333333
203,0.05,0.9,-1.0,0.7142857142857143,0.2857142857142857,0.1,0.9,-0.8,False,0.2857142857142857,0.3333333333333333
204,0.05,0.9,-1.0,0.6666666666666666,0.3333333333333333,0.1,0.9,-0.8,False,0.3333333333333333,0.38095238095238093
205,0.05,0.9,-1.0,0.6190476190476191,0.38095238095238093,0.1,0.9,-0.8,False,0.38095238095238093,0.42857142857142855
206,0.05,0.9,1.0,0.5714285714285714,0.42857142857142855,0.1,0.9,-0.8,True,0.42857142857142855,0.47619047619047616
207,0.05,0.9,1.0,0.5238095238095238,0.47619047619047616,0.1,0.8,-0.7000000000000001,True,0.47619047619047616,0.47619047619047616
208,0.05,0.9,1.0,0.47619047619047616,0.5238095238095238,0.1,0.8,-0.7000000000000001,True,0.5238095238095238,0.5238095238095238
209,0.05,0.9,-1.0,0.42857142857142855,0.5714285714285714,0.1,0.7,-0.6,False,0.5714285714285714,0.5238095238095238
210,0.05,0.9,1.0,0.38095238095238093,0.6190476190476191,0.1,0.7,-0.6,True,0.6190476190476191,0.5714285714285714
211,0.05,0.9,-1.0,0.38095238095238093,0.6190476190476191,0.1,0.8,-0.7000000000000001,False,0.6190476190476191,0.5714285714285714
212,0.05,0.9,-1.0,0.38095238095238093,0.6190476190476191,0.1,0.8,-0.7000000000000001,False,0.6190476190476191,0.5714285714285714
