trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,relative_values,chosen_high_reward_side,high_reward_proportion,reward_proportion
1,0.05,0.85,-1.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,False,0.18181818181818182,0.09090909090909091
2,0.05,0.85,,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,False,0.16666666666666666,0.08333333333333333
3,0.05,0.85,,0.15384615384615385,0.15384615384615385,0.0,1.0,-1.0,0.0,False,0.15384615384615385,0.07692307692307693
4,0.05,0.85,1.0,0.14285714285714285,0.14285714285714285,0.0,0.5,-0.5,-0.039385239299197516,True,0.14285714285714285,0.07142857142857142
5,0.05,0.85,,0.13333333333333333,0.2,0.0,0.6666666666666666,-0.6666666666666666,-0.039385239299197516,False,0.2,0.13333333333333333
6,0.05,0.85,,0.1875,0.1875,0.0,0.75,-0.75,-0.039385239299197516,False,0.1875,0.125
7,0.05,0.85,,0.17647058823529413,0.23529411764705882,0.0,0.8,-0.8,-0.039385239299197516,False,0.23529411764705882,0.17647058823529413
8,0.05,0.85,-1.0,0.16666666666666666,0.2777777777777778,0.0,0.8333333333333334,-0.8333333333333334,-0.07877047859839509,False,0.2777777777777778,0.2222222222222222
9,0.05,0.85,1.0,0.15789473684210525,0.3157894736842105,0.0,0.8333333333333334,-0.8333333333333334,-0.11505332374828253,True,0.3157894736842105,0.2631578947368421
10,0.05,0.85,,0.2,0.3,0.0,0.8571428571428571,-0.8571428571428571,-0.11505332374828253,False,0.3,0.25
11,0.05,0.85,,0.19047619047619047,0.3333333333333333,0.0,0.875,-0.875,-0.11505332374828253,False,0.3333333333333333,0.2857142857142857
12,0.05,0.85,,0.19047619047619047,0.3333333333333333,0.0,0.8888888888888888,-0.8888888888888888,-0.11505332374828253,False,0.3333333333333333,0.2857142857142857
13,0.05,0.85,,0.23809523809523808,0.3333333333333333,0.0,0.9,-0.9,-0.11505332374828253,False,0.3333333333333333,0.2857142857142857
14,0.05,0.85,,0.2857142857142857,0.3333333333333333,0.0,0.9,-0.9,-0.11505332374828253,False,0.3333333333333333,0.2857142857142857
15,0.05,0.85,1.0,0.3333333333333333,0.2857142857142857,0.0,1.0,-1.0,-0.07256569029977489,True,0.2857142857142857,0.2857142857142857
16,0.05,0.85,-1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,-1.0,-0.11219530667091443,False,0.3333333333333333,0.3333333333333333
17,0.05,0.85,1.0,0.3333333333333333,0.38095238095238093,0.0,1.0,-1.0,-0.14562013474343377,True,0.38095238095238093,0.38095238095238093
18,0.05,0.85,1.0,0.38095238095238093,0.38095238095238093,0.0,1.0,-1.0,-0.18212810726634782,True,0.38095238095238093,0.38095238095238093
19,0.05,0.85,1.0,0.38095238095238093,0.38095238095238093,0.0,1.0,-1.0,-0.21576032932097494,True,0.38095238095238093,0.38095238095238093
20,0.05,0.85,-1.0,0.38095238095238093,0.38095238095238093,0.0,1.0,-1.0,-0.2467433251480316,False,0.38095238095238093,0.42857142857142855
21,0.05,0.85,1.0,0.42857142857142855,0.38095238095238093,0.0,1.0,-1.0,-0.2775352635162095,True,0.38095238095238093,0.42857142857142855
22,0.05,0.85,-1.0,0.42857142857142855,0.38095238095238093,0.0,1.0,-1.0,-0.30607771393355676,False,0.38095238095238093,0.42857142857142855
23,0.05,0.85,-1.0,0.42857142857142855,0.38095238095238093,0.0,1.0,-1.0,-0.334444156579501,False,0.38095238095238093,0.42857142857142855
24,0.05,0.85,-1.0,0.42857142857142855,0.42857142857142855,0.0,1.0,-1.0,-0.36057616096209033,False,0.42857142857142855,0.47619047619047616
25,0.05,0.85,-1.0,0.47619047619047616,0.42857142857142855,0.0,1.0,-1.0,-0.38464973485272774,False,0.42857142857142855,0.47619047619047616
26,0.05,0.85,1.0,0.47619047619047616,0.42857142857142855,0.125,1.0,-0.875,-0.32805654320803074,True,0.42857142857142855,0.47619047619047616
27,0.05,0.85,1.0,0.47619047619047616,0.42857142857142855,0.125,1.0,-0.875,-0.3543506911456326,True,0.42857142857142855,0.47619047619047616
28,0.05,0.85,-1.0,0.47619047619047616,0.42857142857142855,0.125,0.9,-0.775,-0.37857363646585257,False,0.42857142857142855,0.47619047619047616
29,0.05,0.85,-1.0,0.5238095238095238,0.38095238095238093,0.1111111111111111,0.9,-0.788888888888889,-0.40520879621081407,False,0.38095238095238093,0.42857142857142855
30,0.05,0.85,1.0,0.5238095238095238,0.38095238095238093,0.1,0.9,-0.8,-0.4297458916751203,True,0.38095238095238093,0.42857142857142855
31,0.05,0.85,-1.0,0.47619047619047616,0.42857142857142855,0.1,0.8,-0.7000000000000001,-0.4520607839994038,False,0.42857142857142855,0.47619047619047616
32,0.05,0.85,,0.5238095238095238,0.38095238095238093,0.1,0.8,-0.7000000000000001,-0.4520607839994038,False,0.38095238095238093,0.42857142857142855
33,0.05,0.85,,0.5238095238095238,0.38095238095238093,0.1,0.7,-0.6,-0.4520607839994038,False,0.38095238095238093,0.42857142857142855
34,0.05,0.85,1.0,0.5238095238095238,0.38095238095238093,0.1,0.7,-0.6,-0.4746650807105721,True,0.38095238095238093,0.42857142857142855
35,0.05,0.85,-1.0,0.5238095238095238,0.38095238095238093,0.1,0.6,-0.5,-0.4952222182866002,False,0.38095238095238093,0.42857142857142855
36,0.05,0.85,1.0,0.5238095238095238,0.38095238095238093,0.1,0.6,-0.5,-0.5160459637274496,True,0.38095238095238093,0.38095238095238093
37,0.05,0.85,-1.0,0.5714285714285714,0.3333333333333333,0.1,0.6,-0.5,-0.5349838057380009,False,0.3333333333333333,0.3333333333333333
38,0.05,0.85,1.0,0.6190476190476191,0.2857142857142857,0.1,0.6,-0.5,-0.5541672547842634,True,0.2857142857142857,0.2857142857142857
39,0.05,0.85,-1.0,0.6190476190476191,0.2857142857142857,0.1,0.6,-0.5,-0.5716133539160227,False,0.2857142857142857,0.2857142857142857
40,0.05,0.85,1.0,0.6190476190476191,0.2857142857142857,0.1,0.6,-0.5,-0.5892857134997433,True,0.2857142857142857,0.3333333333333333
