trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,relative_values,chosen_high_reward_side,high_reward_proportion,reward_proportion
1,0.05,0.85,,0.36363636363636365,0.18181818181818182,0.0,0.0,0.0,-0.9168526884892917,False,0.18181818181818182,0.18181818181818182
2,0.05,0.85,,0.4166666666666667,0.16666666666666666,0.0,1.0,-1.0,-0.9168526884892917,False,0.16666666666666666,0.16666666666666666
3,0.05,0.85,-1.0,0.38461538461538464,0.15384615384615385,0.0,1.0,-1.0,0.0,False,0.15384615384615385,0.15384615384615385
4,0.05,0.85,,0.35714285714285715,0.14285714285714285,0.0,1.0,-1.0,0.0,False,0.14285714285714285,0.14285714285714285
5,0.05,0.85,,0.3333333333333333,0.13333333333333333,0.0,1.0,-1.0,0.0,False,0.13333333333333333,0.13333333333333333
6,0.05,0.85,,0.3125,0.125,0.0,1.0,-1.0,0.0,False,0.125,0.125
7,0.05,0.85,-1.0,0.29411764705882354,0.11764705882352941,0.0,1.0,-1.0,-0.2084309721959393,False,0.11764705882352941,0.11764705882352941
8,0.05,0.85,1.0,0.2777777777777778,0.1111111111111111,0.0,1.0,-1.0,-0.3299750040507897,True,0.1111111111111111,0.1111111111111111
9,0.05,0.85,1.0,0.3157894736842105,0.10526315789473684,0.0,1.0,-1.0,-0.538405976246729,True,0.10526315789473684,0.10526315789473684
10,0.05,0.85,-1.0,0.35,0.1,0.0,1.0,-1.0,-0.6599500081015794,False,0.1,0.15
11,0.05,0.85,-1.0,0.3333333333333333,0.14285714285714285,0.0,1.0,-1.0,-0.7308269585081886,False,0.14285714285714285,0.19047619047619047
12,0.05,0.85,-1.0,0.38095238095238093,0.14285714285714285,0.0,1.0,-1.0,-0.7721580055557318,False,0.14285714285714285,0.19047619047619047
13,0.05,0.85,,0.42857142857142855,0.14285714285714285,0.0,1.0,-1.0,-0.7721580055557318,False,0.14285714285714285,0.19047619047619047
14,0.05,0.85,,0.42857142857142855,0.14285714285714285,0.0,1.0,-1.0,-0.7721580055557318,False,0.14285714285714285,0.19047619047619047
15,0.05,0.85,,0.42857142857142855,0.14285714285714285,0.0,1.0,-1.0,-0.7721580055557318,False,0.14285714285714285,0.19047619047619047
16,0.05,0.85,,0.42857142857142855,0.14285714285714285,0.0,0.9,-0.9,-0.7721580055557318,False,0.14285714285714285,0.19047619047619047
17,0.05,0.85,,0.42857142857142855,0.14285714285714285,0.0,0.9,-0.9,-0.7721580055557318,False,0.14285714285714285,0.19047619047619047
18,0.05,0.85,,0.42857142857142855,0.14285714285714285,0.0,0.9,-0.9,-0.7721580055557318,False,0.14285714285714285,0.19047619047619047
19,0.05,0.85,-1.0,0.42857142857142855,0.09523809523809523,0.0,0.9,-0.9,-0.796259711967284,False,0.09523809523809523,0.14285714285714285
20,0.05,0.85,-1.0,0.47619047619047616,0.047619047619047616,0.0,0.9,-0.9,-0.8103143341809543,False,0.047619047619047616,0.09523809523809523
21,0.05,0.85,1.0,0.42857142857142855,0.047619047619047616,0.14285714285714285,0.9,-0.7571428571428571,-0.4016481748590621,True,0.047619047619047616,0.09523809523809523
22,0.05,0.85,-1.0,0.42857142857142855,0.047619047619047616,0.14285714285714285,0.9,-0.7571428571428571,-0.47252512526567114,False,0.047619047619047616,0.09523809523809523
23,0.05,0.85,-1.0,0.38095238095238093,0.047619047619047616,0.125,0.9,-0.775,-0.6510782801177428,False,0.047619047619047616,0.09523809523809523
24,0.05,0.85,-1.0,0.38095238095238093,0.09523809523809523,0.1111111111111111,0.9,-0.788888888888889,-0.7551994196608756,False,0.09523809523809523,0.14285714285714285
25,0.05,0.85,,0.38095238095238093,0.14285714285714285,0.1,0.9,-0.8,-0.7551994196608756,False,0.14285714285714285,0.19047619047619047
26,0.05,0.85,,0.38095238095238093,0.19047619047619047,0.1,0.9,-0.8,-0.7551994196608756,False,0.19047619047619047,0.23809523809523808
27,0.05,0.85,,0.42857142857142855,0.19047619047619047,0.1,0.9,-0.8,-0.7551994196608756,False,0.19047619047619047,0.23809523809523808
28,0.05,0.85,-1.0,0.47619047619047616,0.19047619047619047,0.1,0.9,-0.8,-0.81591641852176,False,0.19047619047619047,0.23809523809523808
29,0.05,0.85,,0.47619047619047616,0.23809523809523808,0.1,0.9,-0.8,-0.81591641852176,False,0.23809523809523808,0.2857142857142857
30,0.05,0.85,-1.0,0.47619047619047616,0.23809523809523808,0.1,0.9,-0.8,-0.8513228111798566,False,0.23809523809523808,0.2857142857142857
31,0.05,0.85,,0.42857142857142855,0.2857142857142857,0.1,0.9,-0.8,-0.8513228111798566,False,0.2857142857142857,0.2857142857142857
32,0.05,0.85,-1.0,0.42857142857142855,0.2857142857142857,0.1,0.8,-0.7000000000000001,-0.8719696261505968,False,0.2857142857142857,0.2857142857142857
33,0.05,0.85,,0.38095238095238093,0.3333333333333333,0.1,0.8,-0.7000000000000001,-0.8719696261505968,False,0.3333333333333333,0.2857142857142857
34,0.05,0.85,1.0,0.38095238095238093,0.3333333333333333,0.1,0.8,-0.7000000000000001,-0.8840095696871348,True,0.3333333333333333,0.2857142857142857
35,0.05,0.85,1.0,0.3333333333333333,0.38095238095238093,0.1,0.8,-0.7000000000000001,-0.9253406167346782,True,0.38095238095238093,0.3333333333333333
36,0.05,0.85,1.0,0.3333333333333333,0.42857142857142855,0.1,0.8,-0.7000000000000001,-0.9494423231462303,True,0.42857142857142855,0.38095238095238093
37,0.05,0.85,-1.0,0.38095238095238093,0.42857142857142855,0.1,0.8,-0.7000000000000001,-0.9634969453599007,False,0.42857142857142855,0.38095238095238093
38,0.05,0.85,-1.0,0.38095238095238093,0.47619047619047616,0.1,0.8,-0.7000000000000001,-0.9705178946234291,False,0.47619047619047616,0.42857142857142855
39,0.05,0.85,1.0,0.3333333333333333,0.5238095238095238,0.1,0.8,-0.7000000000000001,-0.9746120773254863,True,0.5238095238095238,0.47619047619047616
40,0.05,0.85,-1.0,0.3333333333333333,0.5714285714285714,0.1,0.8,-0.7000000000000001,-0.9828078623954727,False,0.5714285714285714,0.5238095238095238
41,0.05,0.85,1.0,0.2857142857142857,0.6190476190476191,0.1,0.8,-0.7000000000000001,-0.9851953361356548,True,0.6190476190476191,0.5714285714285714
