trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,relative_values,chosen_high_reward_side,high_reward_proportion,reward_proportion
1,0.2,0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1.0,0.8181818181818182
2,0.2,0.85,1.0,0.0,1.0,0.0,1.0,-1.0,-0.06665478527203861,True,1.0,0.8333333333333334
3,0.2,0.85,1.0,0.0,1.0,0.0,1.0,-1.0,-0.12442384974475407,True,1.0,0.7692307692307693
4,0.2,0.85,1.0,0.07142857142857142,0.9285714285714286,0.0,1.0,-1.0,-0.1744917450418787,True,0.9285714285714286,0.7142857142857143
5,0.2,0.85,1.0,0.06666666666666667,0.9333333333333333,0.0,0.75,-0.75,-0.08457554017482061,True,0.9333333333333333,0.7333333333333333
6,0.2,0.85,1.0,0.125,0.875,0.0,0.8,-0.8,-0.13995559650762057,True,0.875,0.6875
7,0.2,0.85,1.0,0.11764705882352941,0.8823529411764706,0.0,0.8333333333333334,-0.8333333333333334,-0.1879529613139881,True,0.8823529411764706,0.7058823529411765
8,0.2,0.85,1.0,0.16666666666666666,0.8333333333333334,0.0,0.8571428571428571,-0.8571428571428571,-0.2295518180307714,True,0.8333333333333334,0.6666666666666666
9,0.2,0.85,1.0,0.21052631578947367,0.7894736842105263,0.0,0.875,-0.875,-0.26560514902351573,True,0.7894736842105263,0.6842105263157895
10,0.2,0.85,1.0,0.25,0.75,0.0,0.8888888888888888,-0.8888888888888888,-0.2968522259449339,True,0.75,0.65
11,0.2,0.85,1.0,0.2857142857142857,0.7142857142857143,0.0,0.8,-0.8,-0.1906241979171227,True,0.7142857142857143,0.6190476190476191
12,0.2,0.85,1.0,0.2857142857142857,0.7142857142857143,0.0,0.8,-0.8,-0.23186695322952056,True,0.7142857142857143,0.6190476190476191
13,0.2,0.85,1.0,0.3333333333333333,0.6666666666666666,0.0,0.8,-0.8,-0.26761165454316815,True,0.6666666666666666,0.5714285714285714
14,0.2,0.85,-1.0,0.38095238095238093,0.6190476190476191,0.0,0.7,-0.7,-0.16528167453138987,False,0.6190476190476191,0.5238095238095238
15,0.2,0.85,1.0,0.42857142857142855,0.5714285714285714,0.0,0.7,-0.7,-0.23193645980342847,True,0.5714285714285714,0.5238095238095238
16,0.2,0.85,-1.0,0.47619047619047616,0.5238095238095238,0.0,0.8,-0.8,-0.2765576160248816,False,0.5238095238095238,0.47619047619047616
17,0.2,0.85,1.0,0.47619047619047616,0.5238095238095238,0.0,0.8,-0.8,-0.33432668049759706,True,0.5238095238095238,0.47619047619047616
18,0.2,0.85,-1.0,0.47619047619047616,0.5238095238095238,0.0,0.8,-0.8,-0.3729994095459881,False,0.5238095238095238,0.47619047619047616
19,0.2,0.85,-1.0,0.47619047619047616,0.5238095238095238,0.0,0.8,-0.8,-0.4230673048431127,False,0.5238095238095238,0.47619047619047616
20,0.2,0.85,-1.0,0.47619047619047616,0.5238095238095238,0.25,0.8,-0.55,-0.33315109997605463,False,0.5238095238095238,0.47619047619047616
21,0.2,0.85,-1.0,0.47619047619047616,0.5238095238095238,0.2,0.8,-0.6000000000000001,-0.3885311563088546,False,0.5238095238095238,0.5238095238095238
22,0.2,0.85,1.0,0.47619047619047616,0.5238095238095238,0.16666666666666666,0.8,-0.6333333333333334,-0.43652852111522217,True,0.5238095238095238,0.5238095238095238
23,0.2,0.85,-1.0,0.5238095238095238,0.47619047619047616,0.16666666666666666,0.8,-0.6333333333333334,-0.47004580526240464,False,0.47619047619047616,0.47619047619047616
24,0.2,0.85,-1.0,0.5238095238095238,0.47619047619047616,0.14285714285714285,0.8,-0.6571428571428573,-0.5116446619791879,False,0.47619047619047616,0.5238095238095238
25,0.2,0.85,-1.0,0.5238095238095238,0.47619047619047616,0.125,0.8,-0.675,-0.5476979929719323,False,0.47619047619047616,0.5238095238095238
26,0.2,0.85,-1.0,0.5714285714285714,0.42857142857142855,0.1111111111111111,0.8,-0.6888888888888889,-0.5789450698933504,False,0.42857142857142855,0.47619047619047616
27,0.2,0.85,1.0,0.5238095238095238,0.47619047619047616,0.1,0.8,-0.7000000000000001,-0.6060266124096165,True,0.47619047619047616,0.5238095238095238
28,0.2,0.85,1.0,0.5238095238095238,0.47619047619047616,0.1,0.8,-0.7000000000000001,-0.6350757218013343,True,0.47619047619047616,0.5238095238095238
29,0.2,0.85,1.0,0.47619047619047616,0.5238095238095238,0.1,0.8,-0.7000000000000001,-0.6602523068953543,True,0.5238095238095238,0.5714285714285714
30,0.2,0.85,1.0,0.42857142857142855,0.5714285714285714,0.1,0.8,-0.7000000000000001,-0.6820726122427241,True,0.5714285714285714,0.5714285714285714
31,0.2,0.85,1.0,0.38095238095238093,0.6190476190476191,0.1,0.9,-0.8,-0.7009840620550953,True,0.6190476190476191,0.6190476190476191
32,0.2,0.85,1.0,0.3333333333333333,0.6666666666666666,0.1,0.9,-0.8,-0.7173744346146136,True,0.6666666666666666,0.6666666666666666
33,0.2,0.85,-1.0,0.3333333333333333,0.6666666666666666,0.1,0.9,-0.8,-0.731579813647165,False,0.6666666666666666,0.6666666666666666
34,0.2,0.85,1.0,0.2857142857142857,0.7142857142857143,0.1,0.9,-0.8,-0.7550511273609164,True,0.7142857142857143,0.7142857142857143
35,0.2,0.85,-1.0,0.23809523809523808,0.7619047619047619,0.1,1.0,-0.9,-0.7673627934152225,False,0.7619047619047619,0.7619047619047619
36,0.2,0.85,-1.0,0.19047619047619047,0.8095238095238095,0.1,1.0,-0.9,-0.7877051563776885,False,0.8095238095238095,0.8095238095238095
37,0.2,0.85,1.0,0.14285714285714285,0.8571428571428571,0.1,1.0,-0.9,-0.8053356876697764,True,0.8571428571428571,0.8571428571428571
38,0.2,0.85,1.0,0.14285714285714285,0.8571428571428571,0.1,1.0,-0.9,-0.8160060908097009,True,0.8571428571428571,0.8095238095238095
39,0.2,0.85,1.0,0.14285714285714285,0.8571428571428571,0.1,1.0,-0.9,-0.8252540270895099,True,0.8571428571428571,0.8095238095238095
40,0.2,0.85,1.0,0.14285714285714285,0.8571428571428571,0.1,1.0,-0.9,-0.8332691249554386,True,0.8571428571428571,0.8095238095238095
41,0.2,0.85,1.0,0.14285714285714285,0.8571428571428571,0.1,1.0,-0.9,-0.8402157335669915,True,0.8571428571428571,0.7619047619047619
