trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,chosen_high_reward_side,high_reward_proportion,reward_proportion
17,0.05,0.85,1.0,0.38095238095238093,0.19047619047619047,0.0,0.9,-0.9,True,0.19047619047619047,0.14285714285714285
18,0.05,0.85,-1.0,0.38095238095238093,0.19047619047619047,0.0,0.9,-0.9,False,0.19047619047619047,0.14285714285714285
19,0.05,0.85,-1.0,0.42857142857142855,0.19047619047619047,0.0,0.9,-0.9,False,0.19047619047619047,0.14285714285714285
20,0.05,0.85,-1.0,0.47619047619047616,0.14285714285714285,0.0,0.9,-0.9,False,0.14285714285714285,0.09523809523809523
21,0.05,0.85,,0.5238095238095238,0.09523809523809523,0.0,0.9,-0.9,False,0.09523809523809523,0.047619047619047616
22,0.05,0.85,,0.5714285714285714,0.09523809523809523,0.0,0.9,-0.9,False,0.09523809523809523,0.047619047619047616
23,0.05,0.85,-1.0,0.5714285714285714,0.09523809523809523,0.0,0.9,-0.9,False,0.09523809523809523,0.047619047619047616
24,0.05,0.85,,0.6190476190476191,0.09523809523809523,0.0,0.9,-0.9,False,0.09523809523809523,0.09523809523809523
25,0.05,0.85,,0.6190476190476191,0.09523809523809523,0.0,0.8,-0.8,False,0.09523809523809523,0.09523809523809523
26,0.05,0.85,-1.0,0.6190476190476191,0.09523809523809523,0.0,0.8,-0.8,False,0.09523809523809523,0.14285714285714285
27,0.05,0.85,,0.5714285714285714,0.14285714285714285,0.0,0.8,-0.8,False,0.14285714285714285,0.19047619047619047
28,0.05,0.85,,0.5714285714285714,0.14285714285714285,0.0,0.8,-0.8,False,0.14285714285714285,0.19047619047619047
29,0.05,0.85,-1.0,0.5238095238095238,0.19047619047619047,0.0,0.8,-0.8,False,0.19047619047619047,0.23809523809523808
30,0.05,0.85,-1.0,0.47619047619047616,0.23809523809523808,0.0,0.8,-0.8,False,0.23809523809523808,0.2857142857142857
31,0.05,0.85,-1.0,0.42857142857142855,0.2857142857142857,0.0,0.8,-0.8,False,0.2857142857142857,0.3333333333333333
32,0.05,0.85,-1.0,0.42857142857142855,0.3333333333333333,0.0,0.8,-0.8,False,0.3333333333333333,0.38095238095238093
33,0.05,0.85,-1.0,0.42857142857142855,0.38095238095238093,0.0,0.8,-0.8,False,0.38095238095238093,0.42857142857142855
34,0.05,0.85,-1.0,0.38095238095238093,0.42857142857142855,0.0,0.8,-0.8,False,0.42857142857142855,0.42857142857142855
35,0.05,0.85,-1.0,0.38095238095238093,0.47619047619047616,0.1,0.8,-0.7000000000000001,False,0.47619047619047616,0.42857142857142855
36,0.05,0.85,1.0,0.38095238095238093,0.5238095238095238,0.1,0.8,-0.7000000000000001,True,0.5238095238095238,0.47619047619047616
37,0.05,0.85,1.0,0.3333333333333333,0.5714285714285714,0.1,0.8,-0.7000000000000001,True,0.5714285714285714,0.5238095238095238
38,0.05,0.85,1.0,0.3333333333333333,0.6190476190476191,0.1,0.8,-0.7000000000000001,True,0.6190476190476191,0.5714285714285714
39,0.05,0.85,1.0,0.3333333333333333,0.6666666666666666,0.1,0.7,-0.6,True,0.6666666666666666,0.6190476190476191
40,0.05,0.85,1.0,0.2857142857142857,0.7142857142857143,0.1,0.7,-0.6,True,0.7142857142857143,0.6666666666666666
41,0.05,0.85,1.0,0.23809523809523808,0.7619047619047619,0.1,0.7,-0.6,True,0.7619047619047619,0.6666666666666666
42,0.05,0.85,1.0,0.19047619047619047,0.8095238095238095,0.1,0.8,-0.7000000000000001,True,0.8095238095238095,0.7142857142857143
43,0.05,0.85,1.0,0.14285714285714285,0.8571428571428571,0.1,0.9,-0.8,True,0.8571428571428571,0.7619047619047619
44,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,0.8,-0.7000000000000001,True,0.9047619047619048,0.8095238095238095
45,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.8,-0.7000000000000001,True,0.9523809523809523,0.8095238095238095
46,0.05,0.85,1.0,0.0,1.0,0.1,0.8,-0.7000000000000001,True,1.0,0.8095238095238095
47,0.05,0.85,1.0,0.0,1.0,0.1,0.8,-0.7000000000000001,True,1.0,0.8095238095238095
48,0.05,0.85,1.0,0.0,1.0,0.1,0.7,-0.6,True,1.0,0.8095238095238095
49,0.05,0.85,1.0,0.0,1.0,0.1,0.8,-0.7000000000000001,True,1.0,0.8095238095238095
50,0.05,0.85,1.0,0.0,1.0,0.1,0.8,-0.7000000000000001,True,1.0,0.7619047619047619
51,0.05,0.85,1.0,0.0,1.0,0.1,0.8,-0.7000000000000001,True,1.0,0.7619047619047619
52,0.05,0.85,1.0,0.0,1.0,0.1,0.8,-0.7000000000000001,True,1.0,0.7619047619047619
53,0.05,0.85,1.0,0.0,1.0,0.1,0.8,-0.7000000000000001,True,1.0,0.7619047619047619
54,0.05,0.85,1.0,0.0,1.0,0.1,0.9,-0.8,True,1.0,0.7619047619047619
55,0.05,0.85,1.0,0.0,1.0,0.1,0.9,-0.8,True,1.0,0.8095238095238095
56,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.9,-0.8,True,0.9523809523809523,0.8095238095238095
57,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.9,-0.8,True,0.9523809523809523,0.8095238095238095
58,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,1.0,-0.9,True,0.9523809523809523,0.8095238095238095
59,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,1.0,-0.9,True,0.9523809523809523,0.8095238095238095
60,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,1.0,-0.9,True,0.9523809523809523,0.8095238095238095
61,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,1.0,-0.9,True,0.9523809523809523,0.8095238095238095
62,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,1.0,-0.9,True,0.9523809523809523,0.8571428571428571
63,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,1.0,-0.9,True,0.9523809523809523,0.8571428571428571
64,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.9,-0.8,True,0.9523809523809523,0.8571428571428571
65,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.9,-0.8,True,0.9523809523809523,0.8571428571428571
66,0.05,0.85,-1.0,0.047619047619047616,0.9523809523809523,0.1,0.9,-0.8,False,0.9523809523809523,0.8571428571428571
67,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.9,-0.8,True,0.9523809523809523,0.8571428571428571
68,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.9,-0.8,True,0.9523809523809523,0.8571428571428571
69,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,0.9,-0.8,True,0.9047619047619048,0.8095238095238095
70,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,0.9,-0.8,True,0.9047619047619048,0.8095238095238095
71,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,0.9,-0.8,True,0.9047619047619048,0.8571428571428571
72,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,0.9,-0.8,True,0.9047619047619048,0.8571428571428571
73,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,0.9,-0.8,True,0.9047619047619048,0.8571428571428571
74,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,0.9,-0.8,True,0.9047619047619048,0.8571428571428571
75,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,1.0,-0.9,True,0.9047619047619048,0.8571428571428571
76,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,0.9,-0.8,True,0.9047619047619048,0.8571428571428571
77,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.8,-0.7000000000000001,True,0.9523809523809523,0.9047619047619048
78,0.05,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.7,-0.6,True,0.9523809523809523,0.9047619047619048
79,0.05,0.85,-1.0,0.09523809523809523,0.9047619047619048,0.1,0.6,-0.5,False,0.9523809523809523,0.9047619047619048
80,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,0.6,-0.5,True,0.9047619047619048,0.8571428571428571
81,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,0.5,-0.4,True,0.8571428571428571,0.8095238095238095
82,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,0.4,-0.30000000000000004,True,0.8095238095238095,0.7619047619047619
83,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,0.3,-0.19999999999999998,True,0.7619047619047619,0.7142857142857143
84,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,0.2,-0.1,True,0.7142857142857143,0.6666666666666666
85,0.05,0.85,1.0,0.09523809523809523,0.9047619047619048,0.1,0.1,0.0,True,0.6666666666666666,0.6190476190476191
86,0.05,0.85,1.0,0.09523809523809523,0.8571428571428571,0.1,0.0,0.1,True,0.6190476190476191,0.5714285714285714
87,0.05,0.85,1.0,0.09523809523809523,0.8095238095238095,0.1,0.0,0.1,True,0.5714285714285714,0.5238095238095238
88,0.05,0.85,1.0,0.09523809523809523,0.8095238095238095,0.1,0.0,0.1,True,0.5238095238095238,0.5238095238095238
89,0.85,0.05,-1.0,0.09523809523809523,0.7619047619047619,0.1,0.1,0.0,True,0.47619047619047616,0.47619047619047616
90,0.85,0.05,1.0,0.047619047619047616,0.8095238095238095,0.2,0.1,0.1,False,0.47619047619047616,0.47619047619047616
91,0.85,0.05,1.0,0.047619047619047616,0.8095238095238095,0.2,0.1,0.1,False,0.42857142857142855,0.42857142857142855
92,0.85,0.05,1.0,0.047619047619047616,0.8095238095238095,0.2,0.1,0.1,False,0.38095238095238093,0.38095238095238093
93,0.85,0.05,1.0,0.047619047619047616,0.8095238095238095,0.2,0.1,0.1,False,0.3333333333333333,0.3333333333333333
94,0.85,0.05,1.0,0.047619047619047616,0.7619047619047619,0.2,0.1,0.1,False,0.2857142857142857,0.2857142857142857
95,0.85,0.05,1.0,0.047619047619047616,0.7619047619047619,0.2,0.1,0.1,False,0.23809523809523808,0.23809523809523808
96,0.85,0.05,,0.09523809523809523,0.7142857142857143,0.2,0.1,0.1,False,0.23809523809523808,0.23809523809523808
97,0.85,0.05,,0.09523809523809523,0.6666666666666666,0.2,0.1,0.1,False,0.19047619047619047,0.19047619047619047
98,0.85,0.05,1.0,0.09523809523809523,0.6666666666666666,0.2,0.1,0.1,False,0.14285714285714285,0.19047619047619047
99,0.85,0.05,,0.09523809523809523,0.6666666666666666,0.2,0.1,0.1,False,0.09523809523809523,0.14285714285714285
100,0.85,0.05,1.0,0.09523809523809523,0.6666666666666666,0.2,0.0,0.2,False,0.09523809523809523,0.14285714285714285
101,0.85,0.05,1.0,0.09523809523809523,0.6666666666666666,0.2,0.0,0.2,False,0.09523809523809523,0.14285714285714285
102,0.85,0.05,1.0,0.09523809523809523,0.6666666666666666,0.2,0.0,0.2,False,0.09523809523809523,0.14285714285714285
103,0.85,0.05,1.0,0.14285714285714285,0.6190476190476191,0.2,0.0,0.2,False,0.14285714285714285,0.19047619047619047
104,0.85,0.05,,0.19047619047619047,0.5714285714285714,0.2,0.0,0.2,False,0.19047619047619047,0.23809523809523808
105,0.85,0.05,1.0,0.19047619047619047,0.5714285714285714,0.2,0.0,0.2,False,0.19047619047619047,0.23809523809523808
106,0.85,0.05,-1.0,0.19047619047619047,0.5714285714285714,0.2,0.0,0.2,True,0.19047619047619047,0.23809523809523808
107,0.85,0.05,,0.19047619047619047,0.5714285714285714,0.3,0.0,0.3,False,0.19047619047619047,0.23809523809523808
108,0.85,0.05,1.0,0.19047619047619047,0.6190476190476191,0.3,0.0,0.3,False,0.19047619047619047,0.23809523809523808
109,0.85,0.05,1.0,0.19047619047619047,0.5714285714285714,0.3,0.0,0.3,False,0.19047619047619047,0.23809523809523808
110,0.85,0.05,-1.0,0.23809523809523808,0.5714285714285714,0.3,0.0,0.3,True,0.23809523809523808,0.23809523809523808
111,0.85,0.05,1.0,0.23809523809523808,0.5238095238095238,0.4,0.0,0.4,False,0.23809523809523808,0.23809523809523808
112,0.85,0.05,1.0,0.23809523809523808,0.5238095238095238,0.4,0.0,0.4,False,0.23809523809523808,0.23809523809523808
113,0.85,0.05,-1.0,0.23809523809523808,0.5238095238095238,0.4,0.0,0.4,True,0.23809523809523808,0.23809523809523808
114,0.85,0.05,-1.0,0.23809523809523808,0.5238095238095238,0.5,0.0,0.5,True,0.23809523809523808,0.23809523809523808
115,0.85,0.05,1.0,0.23809523809523808,0.5714285714285714,0.6,0.0,0.6,False,0.23809523809523808,0.23809523809523808
116,0.85,0.05,1.0,0.23809523809523808,0.5714285714285714,0.6,0.0,0.6,False,0.23809523809523808,0.23809523809523808
117,0.85,0.05,,0.19047619047619047,0.6190476190476191,0.6,0.1,0.5,False,0.19047619047619047,0.19047619047619047
118,0.85,0.05,1.0,0.19047619047619047,0.6666666666666666,0.6,0.1,0.5,False,0.19047619047619047,0.19047619047619047
119,0.85,0.05,,0.23809523809523808,0.6190476190476191,0.6,0.1,0.5,False,0.23809523809523808,0.14285714285714285
120,0.85,0.05,-1.0,0.23809523809523808,0.6190476190476191,0.6,0.1,0.5,True,0.23809523809523808,0.14285714285714285
121,0.85,0.05,,0.19047619047619047,0.6666666666666666,0.6,0.1,0.5,False,0.19047619047619047,0.09523809523809523
122,0.85,0.05,1.0,0.19047619047619047,0.6666666666666666,0.6,0.1,0.5,False,0.19047619047619047,0.09523809523809523
123,0.85,0.05,1.0,0.19047619047619047,0.6190476190476191,0.6,0.1,0.5,False,0.19047619047619047,0.09523809523809523
124,0.85,0.05,1.0,0.14285714285714285,0.6190476190476191,0.6,0.1,0.5,False,0.14285714285714285,0.047619047619047616
125,0.85,0.05,1.0,0.09523809523809523,0.6190476190476191,0.6,0.1,0.5,False,0.09523809523809523,0.0
126,0.85,0.05,1.0,0.09523809523809523,0.5714285714285714,0.6,0.1,0.5,False,0.09523809523809523,0.0
127,0.85,0.05,1.0,0.14285714285714285,0.5238095238095238,0.6,0.1,0.5,False,0.14285714285714285,0.047619047619047616
128,0.85,0.05,1.0,0.14285714285714285,0.5714285714285714,0.6,0.0,0.6,False,0.14285714285714285,0.047619047619047616
129,0.85,0.05,-1.0,0.14285714285714285,0.5714285714285714,0.6,0.0,0.6,True,0.14285714285714285,0.047619047619047616
130,0.85,0.05,1.0,0.14285714285714285,0.6190476190476191,0.5,0.0,0.5,False,0.14285714285714285,0.047619047619047616
131,0.85,0.05,1.0,0.09523809523809523,0.6666666666666666,0.5,0.0,0.5,False,0.09523809523809523,0.047619047619047616
132,0.85,0.05,1.0,0.09523809523809523,0.7142857142857143,0.5,0.0,0.5,False,0.09523809523809523,0.047619047619047616
133,0.85,0.05,,0.09523809523809523,0.7142857142857143,0.5,0.0,0.5,False,0.09523809523809523,0.047619047619047616
134,0.85,0.05,,0.09523809523809523,0.7142857142857143,0.5,0.0,0.5,False,0.09523809523809523,0.09523809523809523
135,0.85,0.05,,0.09523809523809523,0.7142857142857143,0.5,0.0,0.5,False,0.09523809523809523,0.09523809523809523
136,0.85,0.05,,0.09523809523809523,0.7142857142857143,0.5,0.0,0.5,False,0.09523809523809523,0.09523809523809523
137,0.85,0.05,-1.0,0.09523809523809523,0.7142857142857143,0.5,0.0,0.5,True,0.09523809523809523,0.09523809523809523
138,0.85,0.05,1.0,0.09523809523809523,0.7142857142857143,0.6,0.0,0.6,False,0.09523809523809523,0.09523809523809523
139,0.85,0.05,1.0,0.09523809523809523,0.7142857142857143,0.6,0.0,0.6,False,0.09523809523809523,0.09523809523809523
140,0.85,0.05,1.0,0.047619047619047616,0.7619047619047619,0.6,0.0,0.6,False,0.047619047619047616,0.09523809523809523
141,0.85,0.05,1.0,0.047619047619047616,0.7619047619047619,0.6,0.1,0.5,False,0.047619047619047616,0.09523809523809523
142,0.85,0.05,1.0,0.047619047619047616,0.7142857142857143,0.6,0.1,0.5,False,0.047619047619047616,0.09523809523809523
143,0.85,0.05,1.0,0.09523809523809523,0.6666666666666666,0.6,0.1,0.5,False,0.09523809523809523,0.09523809523809523
144,0.85,0.05,1.0,0.09523809523809523,0.6666666666666666,0.6,0.1,0.5,False,0.09523809523809523,0.09523809523809523
145,0.85,0.05,1.0,0.09523809523809523,0.7142857142857143,0.6,0.1,0.5,False,0.09523809523809523,0.09523809523809523
146,0.85,0.05,1.0,0.14285714285714285,0.7142857142857143,0.6,0.1,0.5,False,0.14285714285714285,0.14285714285714285
147,0.85,0.05,1.0,0.14285714285714285,0.7619047619047619,0.6,0.1,0.5,False,0.14285714285714285,0.14285714285714285
148,0.85,0.05,1.0,0.09523809523809523,0.8095238095238095,0.6,0.1,0.5,False,0.09523809523809523,0.09523809523809523
149,0.85,0.05,1.0,0.09523809523809523,0.8095238095238095,0.6,0.1,0.5,False,0.09523809523809523,0.09523809523809523
150,0.85,0.05,1.0,0.09523809523809523,0.7619047619047619,0.6,0.1,0.5,False,0.09523809523809523,0.09523809523809523
151,0.85,0.05,1.0,0.09523809523809523,0.7619047619047619,0.6,0.0,0.6,False,0.09523809523809523,0.09523809523809523
152,0.85,0.05,,0.09523809523809523,0.7619047619047619,0.6,0.0,0.6,False,0.09523809523809523,0.09523809523809523
153,0.85,0.05,-1.0,0.14285714285714285,0.7142857142857143,0.6,0.0,0.6,True,0.14285714285714285,0.14285714285714285
154,0.85,0.05,,0.14285714285714285,0.7142857142857143,0.6,0.0,0.6,False,0.14285714285714285,0.14285714285714285
155,0.85,0.05,1.0,0.14285714285714285,0.7142857142857143,0.6,0.0,0.6,False,0.14285714285714285,0.09523809523809523
156,0.85,0.05,-1.0,0.14285714285714285,0.7142857142857143,0.6,0.0,0.6,True,0.14285714285714285,0.09523809523809523
157,0.85,0.05,1.0,0.14285714285714285,0.7142857142857143,0.7,0.0,0.7,False,0.14285714285714285,0.09523809523809523
158,0.85,0.05,1.0,0.14285714285714285,0.7142857142857143,0.7,0.0,0.7,False,0.14285714285714285,0.09523809523809523
159,0.85,0.05,1.0,0.14285714285714285,0.7142857142857143,0.7,0.0,0.7,False,0.14285714285714285,0.09523809523809523
160,0.85,0.05,,0.14285714285714285,0.6666666666666666,0.7,0.0,0.7,False,0.14285714285714285,0.09523809523809523
161,0.85,0.05,1.0,0.14285714285714285,0.6666666666666666,0.7,0.0,0.7,False,0.14285714285714285,0.09523809523809523
162,0.85,0.05,1.0,0.19047619047619047,0.6190476190476191,0.7,0.1,0.6,False,0.19047619047619047,0.14285714285714285
163,0.85,0.05,-1.0,0.19047619047619047,0.6666666666666666,0.7,0.1,0.6,True,0.19047619047619047,0.19047619047619047
164,0.85,0.05,1.0,0.14285714285714285,0.7142857142857143,0.7,0.1,0.6,False,0.14285714285714285,0.19047619047619047
165,0.85,0.05,1.0,0.14285714285714285,0.7619047619047619,0.7,0.1,0.6,False,0.14285714285714285,0.19047619047619047
166,0.85,0.05,1.0,0.14285714285714285,0.7619047619047619,0.7,0.1,0.6,False,0.14285714285714285,0.19047619047619047
167,0.85,0.05,1.0,0.09523809523809523,0.8095238095238095,0.7,0.1,0.6,False,0.09523809523809523,0.14285714285714285
168,0.85,0.05,1.0,0.09523809523809523,0.8095238095238095,0.7,0.1,0.6,False,0.09523809523809523,0.14285714285714285
169,0.85,0.05,1.0,0.09523809523809523,0.8095238095238095,0.7,0.1,0.6,False,0.09523809523809523,0.14285714285714285
170,0.85,0.05,,0.14285714285714285,0.7619047619047619,0.7,0.1,0.6,False,0.14285714285714285,0.19047619047619047
171,0.85,0.05,1.0,0.14285714285714285,0.8095238095238095,0.7,0.1,0.6,False,0.14285714285714285,0.19047619047619047
172,0.85,0.05,-1.0,0.14285714285714285,0.8095238095238095,0.7,0.1,0.6,True,0.14285714285714285,0.19047619047619047
173,0.85,0.05,1.0,0.14285714285714285,0.8095238095238095,0.7,0.1,0.6,False,0.14285714285714285,0.19047619047619047
174,0.85,0.05,1.0,0.09523809523809523,0.8571428571428571,0.7,0.0,0.7,False,0.09523809523809523,0.14285714285714285
175,0.85,0.05,1.0,0.09523809523809523,0.8571428571428571,0.7,0.0,0.7,False,0.09523809523809523,0.14285714285714285
176,0.85,0.05,1.0,0.09523809523809523,0.8095238095238095,0.7,0.0,0.7,False,0.09523809523809523,0.14285714285714285
177,0.85,0.05,1.0,0.14285714285714285,0.7619047619047619,0.7,0.0,0.7,False,0.14285714285714285,0.19047619047619047
178,0.85,0.05,1.0,0.14285714285714285,0.7619047619047619,0.7,0.0,0.7,False,0.14285714285714285,0.19047619047619047
179,0.85,0.05,1.0,0.14285714285714285,0.7619047619047619,0.7,0.1,0.6,False,0.14285714285714285,0.19047619047619047
180,0.85,0.05,-1.0,0.19047619047619047,0.7142857142857143,0.7,0.1,0.6,True,0.19047619047619047,0.23809523809523808
181,0.85,0.05,1.0,0.19047619047619047,0.7619047619047619,0.7,0.1,0.6,False,0.19047619047619047,0.23809523809523808
182,0.85,0.05,1.0,0.19047619047619047,0.7619047619047619,0.7,0.1,0.6,False,0.19047619047619047,0.23809523809523808
183,0.85,0.05,1.0,0.19047619047619047,0.7619047619047619,0.7,0.1,0.6,False,0.19047619047619047,0.23809523809523808
184,0.85,0.05,1.0,0.23809523809523808,0.7142857142857143,0.7,0.2,0.49999999999999994,False,0.23809523809523808,0.23809523809523808
185,0.85,0.05,1.0,0.2857142857142857,0.6666666666666666,0.7,0.3,0.39999999999999997,False,0.2857142857142857,0.2857142857142857
186,0.85,0.05,,0.2857142857142857,0.6666666666666666,0.7,0.4,0.29999999999999993,False,0.2857142857142857,0.2857142857142857
187,0.85,0.05,-1.0,0.3333333333333333,0.6190476190476191,0.7,0.5,0.19999999999999996,True,0.3333333333333333,0.3333333333333333
188,0.85,0.05,1.0,0.3333333333333333,0.6190476190476191,0.7,0.5,0.19999999999999996,False,0.3333333333333333,0.3333333333333333
189,0.85,0.05,1.0,0.38095238095238093,0.5714285714285714,0.7,0.6,0.09999999999999998,False,0.38095238095238093,0.38095238095238093
190,0.85,0.05,-1.0,0.42857142857142855,0.5238095238095238,0.7,0.7,0.0,True,0.42857142857142855,0.38095238095238093
191,0.85,0.05,1.0,0.38095238095238093,0.5238095238095238,0.7,0.7,0.0,False,0.38095238095238093,0.3333333333333333
192,0.85,0.05,1.0,0.42857142857142855,0.47619047619047616,0.7,0.7,0.0,False,0.42857142857142855,0.38095238095238093
193,0.85,0.05,-1.0,0.47619047619047616,0.42857142857142855,0.7,0.7,0.0,True,0.47619047619047616,0.42857142857142855
194,0.85,0.05,-1.0,0.47619047619047616,0.42857142857142855,0.8,0.7,0.10000000000000009,True,0.47619047619047616,0.42857142857142855
195,0.85,0.05,-1.0,0.47619047619047616,0.38095238095238093,0.9,0.7,0.20000000000000007,True,0.47619047619047616,0.42857142857142855
196,0.85,0.05,1.0,0.47619047619047616,0.3333333333333333,0.9,0.7,0.20000000000000007,False,0.47619047619047616,0.42857142857142855
197,0.85,0.05,-1.0,0.47619047619047616,0.38095238095238093,0.9,0.8,0.09999999999999998,True,0.47619047619047616,0.47619047619047616
198,0.85,0.05,1.0,0.42857142857142855,0.42857142857142855,1.0,0.8,0.19999999999999996,False,0.42857142857142855,0.42857142857142855
199,0.85,0.05,-1.0,0.42857142857142855,0.38095238095238093,1.0,0.9,0.09999999999999998,True,0.42857142857142855,0.42857142857142855
200,0.85,0.05,-1.0,0.42857142857142855,0.3333333333333333,1.0,0.9,0.09999999999999998,True,0.42857142857142855,0.42857142857142855
201,0.85,0.05,,0.42857142857142855,0.3333333333333333,0.9,0.9,0.0,False,0.42857142857142855,0.42857142857142855
202,0.85,0.05,-1.0,0.47619047619047616,0.2857142857142857,0.9,0.9,0.0,True,0.47619047619047616,0.47619047619047616
203,0.85,0.05,-1.0,0.5238095238095238,0.23809523809523808,0.9,0.9,0.0,True,0.5238095238095238,0.5238095238095238
204,0.85,0.05,1.0,0.47619047619047616,0.2857142857142857,0.9,0.9,0.0,False,0.47619047619047616,0.47619047619047616
205,0.85,0.05,,0.42857142857142855,0.3333333333333333,0.9,0.9,0.0,False,0.42857142857142855,0.42857142857142855
206,0.85,0.05,,0.38095238095238093,0.3333333333333333,0.9,0.9,0.0,False,0.38095238095238093,0.38095238095238093
207,0.85,0.05,1.0,0.42857142857142855,0.2857142857142857,0.9,0.9,0.0,False,0.42857142857142855,0.42857142857142855
208,0.85,0.05,1.0,0.38095238095238093,0.3333333333333333,0.9,0.8888888888888888,0.011111111111111183,False,0.38095238095238093,0.38095238095238093
209,0.85,0.05,,0.38095238095238093,0.2857142857142857,0.9,0.875,0.025000000000000022,False,0.38095238095238093,0.38095238095238093
210,0.85,0.05,,0.38095238095238093,0.2857142857142857,0.9,0.8571428571428571,0.04285714285714293,False,0.38095238095238093,0.38095238095238093
211,0.85,0.05,-1.0,0.38095238095238093,0.2857142857142857,0.9,1.0,-0.09999999999999998,True,0.38095238095238093,0.42857142857142855
212,0.85,0.05,-1.0,0.42857142857142855,0.2857142857142857,0.9,1.0,-0.09999999999999998,True,0.42857142857142855,0.47619047619047616
213,0.85,0.05,-1.0,0.42857142857142855,0.2857142857142857,0.9,1.0,-0.09999999999999998,True,0.42857142857142855,0.47619047619047616
214,0.85,0.05,1.0,0.38095238095238093,0.3333333333333333,0.9,1.0,-0.09999999999999998,False,0.38095238095238093,0.42857142857142855
215,0.85,0.05,1.0,0.42857142857142855,0.2857142857142857,0.9,1.0,-0.09999999999999998,False,0.42857142857142855,0.42857142857142855
