trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,relative_values,chosen_high_reward_side,high_reward_proportion,reward_proportion
1,0.2,0.85,1.0,0.2727272727272727,0.7272727272727273,0.0,0.0,0.0,0.0,True,0.7272727272727273,0.6363636363636364
2,0.2,0.85,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,-1.0,-0.14722827912516934,True,0.6666666666666666,0.5833333333333334
3,0.2,0.85,1.0,0.38461538461538464,0.6153846153846154,0.0,1.0,-1.0,-0.2511042259020211,True,0.6153846153846154,0.5384615384615384
4,0.2,0.85,-1.0,0.42857142857142855,0.5714285714285714,0.0,1.0,-1.0,-0.32439321890596573,False,0.5714285714285714,0.5
5,0.2,0.85,1.0,0.4666666666666667,0.5333333333333333,0.0,1.0,-1.0,-0.471621498031135,True,0.5333333333333333,0.4666666666666667
6,0.2,0.85,-1.0,0.5,0.5,0.0,1.0,-1.0,-0.5233300663975049,False,0.5,0.5
7,0.2,0.85,1.0,0.47058823529411764,0.5294117647058824,0.0,1.0,-1.0,-0.6272060131743568,True,0.5294117647058824,0.5294117647058824
8,0.2,0.85,1.0,0.5,0.5,0.0,0.8,-0.8,-0.36923209621717445,True,0.5,0.5555555555555556
9,0.2,0.85,-1.0,0.5263157894736842,0.47368421052631576,0.0,0.8333333333333334,-0.8333333333333334,-0.48167684921590137,False,0.47368421052631576,0.5263157894736842
10,0.2,0.85,1.0,0.55,0.45,0.0,0.8333333333333334,-0.8333333333333334,-0.554965842219846,True,0.45,0.5
11,0.2,0.85,1.0,0.5238095238095238,0.47619047619047616,0.0,0.8571428571428571,-0.8571428571428571,-0.6343005002572584,True,0.47619047619047616,0.5238095238095238
12,0.2,0.85,-1.0,0.5238095238095238,0.47619047619047616,0.0,0.875,-0.875,-0.6902745479390067,False,0.47619047619047616,0.5238095238095238
13,0.2,0.85,-1.0,0.5238095238095238,0.47619047619047616,0.0,0.875,-0.875,-0.7419831163053766,False,0.47619047619047616,0.5238095238095238
14,0.2,0.85,-1.0,0.5714285714285714,0.42857142857142855,0.0,0.875,-0.875,-0.778465757598533,False,0.42857142857142855,0.47619047619047616
15,0.2,0.85,-1.0,0.5714285714285714,0.42857142857142855,0.0,0.875,-0.875,-0.8042058459006247,False,0.42857142857142855,0.47619047619047616
16,0.2,0.85,-1.0,0.6190476190476191,0.38095238095238093,0.0,0.875,-0.875,-0.8223665963922229,False,0.38095238095238093,0.42857142857142855
17,0.2,0.85,1.0,0.5714285714285714,0.42857142857142855,0.125,0.875,-0.75,-0.5407232365484832,True,0.42857142857142855,0.42857142857142855
18,0.2,0.85,-1.0,0.5714285714285714,0.42857142857142855,0.125,0.8888888888888888,-0.7638888888888888,-0.5802153587985236,False,0.42857142857142855,0.47619047619047616
19,0.2,0.85,-1.0,0.6190476190476191,0.38095238095238093,0.2222222222222222,0.8888888888888888,-0.6666666666666666,-0.38150373334843324,False,0.38095238095238093,0.47619047619047616
20,0.2,0.85,-1.0,0.5714285714285714,0.42857142857142855,0.2,0.8888888888888888,-0.6888888888888889,-0.5357606074630454,False,0.42857142857142855,0.5238095238095238
21,0.2,0.85,1.0,0.5714285714285714,0.42857142857142855,0.2,0.8888888888888888,-0.6888888888888889,-0.6445955333394131,True,0.42857142857142855,0.5238095238095238
22,0.2,0.85,1.0,0.5714285714285714,0.42857142857142855,0.2,0.9,-0.7,-0.672458941193705,True,0.42857142857142855,0.5238095238095238
23,0.2,0.85,1.0,0.5714285714285714,0.42857142857142855,0.2,0.9,-0.7,-0.6921177858700966,True,0.42857142857142855,0.5238095238095238
24,0.2,0.85,-1.0,0.5238095238095238,0.47619047619047616,0.2,0.9,-0.7,-0.7059879548039,False,0.47619047619047616,0.5714285714285714
25,0.2,0.85,-1.0,0.47619047619047616,0.5238095238095238,0.2,0.9,-0.7,-0.7827757229892818,False,0.5238095238095238,0.6190476190476191
26,0.2,0.85,-1.0,0.42857142857142855,0.5714285714285714,0.2,0.9,-0.7,-0.8369528292390711,False,0.5714285714285714,0.6190476190476191
27,0.2,0.85,1.0,0.38095238095238093,0.6190476190476191,0.2,0.9,-0.7,-0.8751771312465846,True,0.6190476190476191,0.5714285714285714
28,0.2,0.85,1.0,0.38095238095238093,0.6190476190476191,0.2,0.8,-0.6000000000000001,-0.5905065797234509,True,0.6190476190476191,0.5714285714285714
29,0.2,0.85,-1.0,0.3333333333333333,0.6666666666666666,0.2,0.8,-0.6000000000000001,-0.6841156972873833,False,0.6666666666666666,0.5714285714285714
30,0.2,0.85,1.0,0.2857142857142857,0.7142857142857143,0.3,0.8,-0.5,-0.41662804463390435,True,0.7142857142857143,0.6190476190476191
31,0.2,0.85,1.0,0.23809523809523808,0.7619047619047619,0.3,0.9,-0.6000000000000001,-0.48267334361910996,True,0.7619047619047619,0.6190476190476191
32,0.2,0.85,1.0,0.23809523809523808,0.7619047619047619,0.3,0.9,-0.6000000000000001,-0.5292711711765173,True,0.7619047619047619,0.6190476190476191
33,0.2,0.85,-1.0,0.23809523809523808,0.7619047619047619,0.3,0.9,-0.6000000000000001,-0.5621479628094278,False,0.7619047619047619,0.6190476190476191
34,0.2,0.85,1.0,0.23809523809523808,0.7619047619047619,0.3,0.9,-0.6000000000000001,-0.6678803619810929,True,0.7619047619047619,0.6190476190476191
35,0.2,0.85,1.0,0.19047619047619047,0.8095238095238095,0.3,0.9,-0.6000000000000001,-0.691076366703463,True,0.8095238095238095,0.6666666666666666
36,0.2,0.85,1.0,0.14285714285714285,0.8571428571428571,0.3,0.9,-0.6000000000000001,-0.7074421557101254,True,0.8571428571428571,0.6666666666666666
37,0.2,0.85,1.0,0.09523809523809523,0.9047619047619048,0.3,0.8,-0.5,-0.42453237256249615,True,0.9047619047619048,0.7142857142857143
38,0.2,0.85,1.0,0.09523809523809523,0.9047619047619048,0.3,0.7,-0.39999999999999997,-0.22492723045586743,True,0.9047619047619048,0.7619047619047619
39,0.2,0.85,1.0,0.09523809523809523,0.9047619047619048,0.3,0.7,-0.39999999999999997,-0.37855368975336495,True,0.9047619047619048,0.7619047619047619
40,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.3,0.8,-0.5,-0.48694383058993557,True,0.9523809523809523,0.7619047619047619
41,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.3,0.8,-0.5,-0.5634177836075003,True,0.9523809523809523,0.7619047619047619
42,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,-0.3229169213733761,True,0.9523809523809523,0.7619047619047619
43,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.3,0.7,-0.39999999999999997,-0.4476896735392895,True,0.9523809523809523,0.7619047619047619
44,0.2,0.85,1.0,0.0,1.0,0.3,0.7,-0.39999999999999997,-0.5357222705390057,True,1.0,0.8095238095238095
45,0.2,0.85,1.0,0.0,1.0,0.3,0.7,-0.39999999999999997,-0.5978330920123462,True,1.0,0.8095238095238095
46,0.2,0.85,1.0,0.0,1.0,0.3,0.7,-0.39999999999999997,-0.6416549747645457,True,1.0,0.8095238095238095
