trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,relative_values,chosen_high_reward_side,high_reward_proportion,reward_proportion
1,0.85,0.2,1.0,0.2727272727272727,0.7272727272727273,0.0,0.0,0.0,0.0,False,0.2727272727272727,0.36363636363636365
2,0.85,0.2,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.11421939234814749,False,0.3333333333333333,0.4166666666666667
3,0.85,0.2,1.0,0.38461538461538464,0.6153846153846154,0.0,0.0,0.0,0.2023466455195349,False,0.38461538461538464,0.46153846153846156
4,0.85,0.2,1.0,0.35714285714285715,0.6428571428571429,0.0,0.0,0.0,0.2703422160778278,False,0.35714285714285715,0.42857142857142855
5,0.85,0.2,1.0,0.4,0.6,0.0,0.0,0.0,0.3228049611330532,False,0.4,0.4
6,0.85,0.2,1.0,0.4375,0.5625,0.0,0.0,0.0,0.36328318046603125,False,0.4375,0.4375
7,0.85,0.2,1.0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.39451460456791376,False,0.47058823529411764,0.4117647058823529
8,0.85,0.2,1.0,0.5,0.5,0.0,0.14285714285714285,-0.14285714285714285,0.19017277540733268,False,0.5,0.3888888888888889
9,0.85,0.2,-1.0,0.5263157894736842,0.47368421052631576,0.0,0.125,-0.125,0.26094933005910764,True,0.5263157894736842,0.42105263157894735
10,0.85,0.2,-1.0,0.5,0.5,1.0,0.125,0.875,0.37516872240725513,True,0.5,0.45
11,0.85,0.2,-1.0,0.5238095238095238,0.47619047619047616,1.0,0.125,0.875,0.4632959755786425,True,0.5238095238095238,0.47619047619047616
12,0.85,0.2,-1.0,0.5238095238095238,0.47619047619047616,1.0,0.125,0.875,0.5312915461369354,True,0.5238095238095238,0.47619047619047616
13,0.85,0.2,-1.0,0.5714285714285714,0.42857142857142855,1.0,0.125,0.875,0.5837542911921607,True,0.5714285714285714,0.5238095238095238
14,0.85,0.2,1.0,0.6190476190476191,0.38095238095238093,1.0,0.125,0.875,0.624232510525139,False,0.6190476190476191,0.5714285714285714
15,0.85,0.2,-1.0,0.6666666666666666,0.3333333333333333,1.0,0.1111111111111111,0.8888888888888888,0.6788409550472715,True,0.6666666666666666,0.6190476190476191
16,0.85,0.2,-1.0,0.7142857142857143,0.2857142857142857,0.8333333333333334,0.1111111111111111,0.7222222222222223,0.481633594452859,True,0.7142857142857143,0.6666666666666666
17,0.85,0.2,-1.0,0.7619047619047619,0.23809523809523808,0.8571428571428571,0.1111111111111111,0.746031746031746,0.5579148283420932,True,0.7619047619047619,0.7142857142857143
18,0.85,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.75,0.1111111111111111,0.6388888888888888,0.38833168517024175,True,0.8095238095238095,0.7142857142857143
19,0.85,0.2,-1.0,0.8571428571428571,0.14285714285714285,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.2574879091295459,True,0.8571428571428571,0.7619047619047619
20,0.85,0.2,1.0,0.8571428571428571,0.14285714285714285,0.7,0.1111111111111111,0.5888888888888888,0.3849727109689558,False,0.8571428571428571,0.7619047619047619
21,0.85,0.2,-1.0,0.8571428571428571,0.14285714285714285,0.7,0.2,0.49999999999999994,0.19866768409400237,True,0.8571428571428571,0.7619047619047619
22,0.85,0.2,1.0,0.8571428571428571,0.14285714285714285,0.7,0.2,0.49999999999999994,0.29703001273396956,False,0.8571428571428571,0.7619047619047619
