trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,relative_values,chosen_high_reward_side,high_reward_proportion,reward_proportion
58,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.9,0.8,-0.8440788548334893,True,0.9523809523809523,0.8095238095238095
59,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,1.0,0.9,-0.8467578966404006,True,0.9523809523809523,0.8095238095238095
60,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.9,0.8,-0.5033576790857751,True,0.9523809523809523,0.8095238095238095
61,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.9,0.8,-0.623638193781823,True,0.9523809523809523,0.8095238095238095
62,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.9,0.8,-0.702403338448177,True,0.9523809523809523,0.7619047619047619
63,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.9,0.8,-0.7539823330175738,True,0.9523809523809523,0.7619047619047619
64,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.9,0.8,-0.7877586015949904,True,0.9523809523809523,0.7619047619047619
65,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.8,0.7000000000000001,-0.46472226069562317,True,0.9523809523809523,0.7619047619047619
66,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.8,0.7000000000000001,-0.5983379668378703,True,0.9047619047619048,0.7142857142857143
67,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.8,0.7000000000000001,-0.6858356006032916,True,0.8571428571428571,0.7142857142857143
68,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.8,0.7000000000000001,-0.7431330257008875,True,0.8095238095238095,0.7142857142857143
69,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.7,0.6,-0.4354994065201091,True,0.7619047619047619,0.6666666666666666
70,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.8,0.7000000000000001,-0.579201514499645,True,0.7142857142857143,0.6666666666666666
71,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.8,0.7000000000000001,-0.6733041823546245,True,0.6666666666666666,0.6666666666666666
72,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.8,0.7000000000000001,-0.7349268838023004,True,0.6190476190476191,0.6190476190476191
73,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.7,0.6,-0.4301256520476727,True,0.5714285714285714,0.5714285714285714
74,0.2,0.85,1.0,0.047619047619047616,0.9523809523809523,0.1,0.7,0.6,-0.5756825359727197,True,0.5238095238095238,0.5238095238095238
75,0.2,0.85,-1.0,0.09523809523809523,0.9047619047619048,0.1,0.8,0.7000000000000001,-0.6709997953684906,False,0.5238095238095238,0.5714285714285714
76,0.85,0.2,1.0,0.09523809523809523,0.9047619047619048,0.1,0.8,0.7000000000000001,-0.7221376502833721,False,0.47619047619047616,0.5238095238095238
77,0.85,0.2,1.0,0.14285714285714285,0.8571428571428571,0.1,0.7,0.6,-0.43940114562071925,False,0.47619047619047616,0.5238095238095238
78,0.85,0.2,1.0,0.19047619047619047,0.8095238095238095,0.1,0.7,0.6,-0.5994070151176588,False,0.47619047619047616,0.5238095238095238
79,0.85,0.2,1.0,0.23809523809523808,0.7619047619047619,0.1,0.7,0.6,-0.7041861265991823,False,0.47619047619047616,0.5714285714285714
80,0.85,0.2,1.0,0.2857142857142857,0.7142857142857143,0.1,0.7,0.6,-0.4276456724791236,False,0.47619047619047616,0.5714285714285714
81,0.85,0.2,1.0,0.3333333333333333,0.6666666666666666,0.1,0.6,0.5,-0.2465544214987901,False,0.47619047619047616,0.5714285714285714
82,0.85,0.2,1.0,0.38095238095238093,0.6190476190476191,0.1,0.6,0.5,-0.4731222202589009,False,0.47619047619047616,0.5714285714285714
83,0.85,0.2,1.0,0.42857142857142855,0.5714285714285714,0.1,0.5,0.4,-0.27633453071974123,False,0.47619047619047616,0.6190476190476191
84,0.85,0.2,1.0,0.47619047619047616,0.5238095238095238,0.1,0.5,0.4,-0.14746901269067025,False,0.47619047619047616,0.5714285714285714
85,0.85,0.2,-1.0,0.5238095238095238,0.47619047619047616,0.1,0.4,0.30000000000000004,-0.06308201787514213,True,0.47619047619047616,0.5714285714285714
86,0.85,0.2,1.0,0.5238095238095238,0.47619047619047616,0.2,0.4,0.2,0.24858516765468344,False,0.5238095238095238,0.5714285714285714
87,0.85,0.2,-1.0,0.5714285714285714,0.42857142857142855,0.2,0.3,0.09999999999999998,0.3038456050696752,True,0.5714285714285714,0.6190476190476191
88,0.85,0.2,-1.0,0.6190476190476191,0.38095238095238093,0.3,0.3,0.0,0.5079394353799869,True,0.6190476190476191,0.6190476190476191
89,0.85,0.2,-1.0,0.6666666666666666,0.3333333333333333,0.4,0.3,-0.10000000000000003,0.6415893462614394,True,0.6666666666666666,0.6190476190476191
90,0.85,0.2,-1.0,0.6666666666666666,0.3333333333333333,0.5,0.3,-0.2,0.7291093788438143,True,0.6666666666666666,0.6190476190476191
91,0.85,0.2,-1.0,0.7142857142857143,0.2857142857142857,0.6,0.3,-0.3,0.7864214717041993,True,0.7142857142857143,0.6190476190476191
92,0.85,0.2,-1.0,0.7619047619047619,0.23809523809523808,0.7,0.3,-0.39999999999999997,0.8239520334638263,True,0.7619047619047619,0.6190476190476191
93,0.85,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.7,0.3,-0.39999999999999997,0.848528750098908,True,0.8095238095238095,0.6666666666666666
94,0.85,0.2,-1.0,0.8571428571428571,0.14285714285714285,0.8,0.3,-0.5,0.8646227005286846,True,0.8571428571428571,0.7142857142857143
95,0.85,0.2,-1.0,0.8571428571428571,0.14285714285714285,0.8,0.3,-0.5,0.5300071745014944,True,0.8571428571428571,0.7142857142857143
96,0.85,0.2,-1.0,0.8571428571428571,0.14285714285714285,0.9,0.3,-0.6000000000000001,0.656040304247089,True,0.8571428571428571,0.7142857142857143
97,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.8,0.3,-0.5,0.3934179467326303,True,0.9047619047619048,0.7619047619047619
98,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.8,0.3,-0.5,0.5665954734507865,True,0.9047619047619048,0.7619047619047619
99,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.8,0.3,-0.5,0.6799999843924509,True,0.9047619047619048,0.7619047619047619
100,0.85,0.2,1.0,0.9047619047619048,0.09523809523809523,0.8,0.3,-0.5,0.7542624094636236,False,0.9047619047619048,0.7619047619047619
101,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.8,0.3,-0.5,0.790449454042847,True,0.9047619047619048,0.7619047619047619
102,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.7,0.3,-0.39999999999999997,0.49392528746592745,True,0.9047619047619048,0.7619047619047619
103,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.7,0.3,-0.39999999999999997,0.6449023696482108,True,0.9047619047619048,0.7142857142857143
104,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.7,0.3,-0.39999999999999997,0.7437690210708648,True,0.9047619047619048,0.7142857142857143
105,0.85,0.2,1.0,0.9047619047619048,0.09523809523809523,0.7,0.3,-0.39999999999999997,0.8085113953586864,False,0.9047619047619048,0.7619047619047619
106,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.7,0.2,-0.49999999999999994,0.832208315915878,True,0.9047619047619048,0.7619047619047619
107,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.8,0.2,-0.6000000000000001,0.8746045634686087,True,0.9047619047619048,0.8095238095238095
108,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.8,0.2,-0.6000000000000001,0.9023675521807872,True,0.9047619047619048,0.8095238095238095
109,0.85,0.2,-1.0,0.8571428571428571,0.14285714285714285,0.9,0.2,-0.7,0.9205480183004334,True,0.8571428571428571,0.8095238095238095
110,0.85,0.2,-1.0,0.8571428571428571,0.14285714285714285,0.9,0.2,-0.7,0.9324534133482876,True,0.8571428571428571,0.8095238095238095
111,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.9,0.2,-0.7,0.9402496068183936,True,0.9047619047619048,0.8571428571428571
112,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.9,0.2,-0.7,0.9453549084382907,True,0.9047619047619048,0.9047619047619048
113,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,1.0,0.2,-0.8,0.9486980918431235,True,0.9047619047619048,0.8571428571428571
114,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.9,0.2,-0.7,0.6057327843749025,True,0.9047619047619048,0.8095238095238095
115,0.85,0.2,-1.0,0.8571428571428571,0.14285714285714285,0.9,0.2,-0.7,0.7262980979509607,True,0.8571428571428571,0.7619047619047619
116,0.85,0.2,-1.0,0.8571428571428571,0.14285714285714285,0.9,0.2,-0.7,0.8052497418607003,True,0.8571428571428571,0.7619047619047619
117,0.85,0.2,-1.0,0.8571428571428571,0.14285714285714285,0.9,0.2,-0.7,0.8569508646062405,True,0.8571428571428571,0.7619047619047619
118,0.85,0.2,-1.0,0.8571428571428571,0.14285714285714285,0.9,0.2,-0.7,0.8908071082609678,True,0.8571428571428571,0.7619047619047619
119,0.85,0.2,1.0,0.8095238095238095,0.19047619047619047,0.9,0.2,-0.7,0.9129777144980855,False,0.8095238095238095,0.7142857142857143
120,0.85,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.9,0.2,-0.7,0.5833409586689868,True,0.8095238095238095,0.7142857142857143
121,0.85,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.9,0.2,-0.7,0.597859278714592,True,0.8095238095238095,0.7142857142857143
122,0.85,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.9,0.2,-0.7,0.6073665341631929,True,0.8095238095238095,0.7142857142857143
123,0.85,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.9,0.2,-0.7,0.6135923168901904,True,0.8095238095238095,0.7142857142857143
124,0.85,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.8,0.2,-0.6000000000000001,0.2725146663978248,True,0.8095238095238095,0.7619047619047619
125,0.85,0.2,1.0,0.8095238095238095,0.19047619047619047,0.8,0.2,-0.6000000000000001,0.04916152768387744,False,0.8095238095238095,0.7619047619047619
126,0.85,0.2,1.0,0.7619047619047619,0.23809523809523808,0.8,0.2,-0.6000000000000001,0.17845498231172088,False,0.7619047619047619,0.7142857142857143
127,0.85,0.2,-1.0,0.7619047619047619,0.23809523809523808,0.8,0.2,-0.6000000000000001,0.26312220945079295,True,0.7619047619047619,0.6666666666666666
128,0.85,0.2,-1.0,0.7142857142857143,0.2857142857142857,0.8,0.2,-0.6000000000000001,0.4620150044114672,True,0.7142857142857143,0.6190476190476191
129,0.85,0.2,1.0,0.7142857142857143,0.2857142857142857,0.8,0.2,-0.6000000000000001,0.5922590410932271,False,0.7142857142857143,0.6190476190476191
130,0.85,0.2,-1.0,0.7619047619047619,0.23809523809523808,0.8,0.1,-0.7000000000000001,0.647702987362998,True,0.7619047619047619,0.6190476190476191
131,0.85,0.2,-1.0,0.7619047619047619,0.23809523809523808,0.8,0.1,-0.7000000000000001,0.7329926988103821,True,0.7619047619047619,0.6190476190476191
132,0.85,0.2,-1.0,0.7619047619047619,0.23809523809523808,0.8,0.1,-0.7000000000000001,0.788844276081073,True,0.7619047619047619,0.6190476190476191
133,0.85,0.2,-1.0,0.7619047619047619,0.23809523809523808,0.8,0.1,-0.7000000000000001,0.8254184258898496,True,0.7619047619047619,0.6190476190476191
134,0.85,0.2,-1.0,0.7619047619047619,0.23809523809523808,0.8,0.1,-0.7000000000000001,0.849368840535289,True,0.7619047619047619,0.6666666666666666
135,0.85,0.2,-1.0,0.7619047619047619,0.23809523809523808,0.8,0.1,-0.7000000000000001,0.8650526599729953,True,0.7619047619047619,0.7142857142857143
136,0.85,0.2,1.0,0.7619047619047619,0.23809523809523808,0.8,0.1,-0.7000000000000001,0.8753231373653947,False,0.7619047619047619,0.7142857142857143
137,0.85,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.8,0.1,-0.7000000000000001,0.9116303518784664,True,0.8095238095238095,0.7619047619047619
138,0.85,0.2,1.0,0.7619047619047619,0.23809523809523808,0.8,0.1,-0.7000000000000001,0.5732013511799319,False,0.7619047619047619,0.7142857142857143
139,0.85,0.2,-1.0,0.7619047619047619,0.23809523809523808,0.8,0.1,-0.7000000000000001,0.5969769644684274,True,0.7619047619047619,0.7142857142857143
140,0.85,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.9,0.1,-0.8,0.7205128577752776,True,0.8095238095238095,0.7142857142857143
141,0.85,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.9,0.1,-0.8,0.8014097722288791,True,0.8095238095238095,0.7142857142857143
142,0.85,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.9,0.1,-0.8,0.8543847464888534,True,0.8095238095238095,0.7142857142857143
143,0.85,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.9,0.1,-0.8,0.8890751659788888,True,0.8095238095238095,0.7142857142857143
144,0.85,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.9,0.1,-0.8,0.911792028444717,True,0.8095238095238095,0.6666666666666666
145,0.85,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.9,0.1,-0.8,0.9266680618821215,True,0.8095238095238095,0.6666666666666666
146,0.85,0.2,1.0,0.8095238095238095,0.19047619047619047,0.9,0.1,-0.8,0.936409564308509,False,0.7619047619047619,0.6190476190476191
147,0.85,0.2,-1.0,0.8571428571428571,0.14285714285714285,0.9,0.1,-0.8,0.9519789158774807,True,0.7619047619047619,0.6190476190476191
148,0.85,0.2,1.0,0.8571428571428571,0.14285714285714285,0.9,0.1,-0.8,0.9583580941660091,False,0.7142857142857143,0.6666666666666666
149,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.9,0.1,-0.8,0.9685536127983524,True,0.7142857142857143,0.6666666666666666
150,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.9,0.1,-0.8,0.9727309885106041,True,0.6666666666666666,0.6190476190476191
151,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.9,0.1,-0.8,0.63031194805778,True,0.6190476190476191,0.5714285714285714
152,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.9,0.1,-0.8,0.7512349820892497,True,0.5714285714285714,0.5238095238095238
153,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.9,0.1,-0.8,0.83042087760235,True,0.5238095238095238,0.47619047619047616
154,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.9,0.1,-0.8,0.882275398938457,True,0.47619047619047616,0.42857142857142855
155,0.85,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.8,0.1,-0.7000000000000001,0.5710775191352321,True,0.42857142857142855,0.38095238095238093
156,0.2,0.8,-1.0,0.9047619047619048,0.09523809523809523,0.8,0.1,-0.7000000000000001,0.7124455873555849,False,0.38095238095238093,0.3333333333333333
157,0.2,0.8,-1.0,0.9523809523809523,0.047619047619047616,0.7,0.1,-0.6,0.4598652441313565,False,0.38095238095238093,0.3333333333333333
158,0.2,0.8,-1.0,0.9523809523809523,0.047619047619047616,0.6,0.1,-0.5,0.29446416213392956,False,0.3333333333333333,0.3333333333333333
159,0.2,0.8,-1.0,1.0,0.0,0.6,0.1,-0.5,0.5313065962570597,False,0.3333333333333333,0.3333333333333333
160,0.2,0.8,-1.0,1.0,0.0,0.5,0.1,-0.4,0.34124720467045977,False,0.2857142857142857,0.2857142857142857
161,0.2,0.8,-1.0,1.0,0.0,0.5,0.1,-0.4,0.2167876817681216,False,0.23809523809523808,0.3333333333333333
162,0.2,0.8,-1.0,0.9523809523809523,0.047619047619047616,0.4,0.1,-0.30000000000000004,0.1352859327002804,False,0.23809523809523808,0.3333333333333333
163,0.2,0.8,-1.0,0.9047619047619048,0.09523809523809523,0.3,0.1,-0.19999999999999998,0.08191488526078738,False,0.23809523809523808,0.3333333333333333
164,0.2,0.8,-1.0,0.8571428571428571,0.14285714285714285,0.2,0.1,-0.1,0.046965099061504985,False,0.23809523809523808,0.3333333333333333
165,0.2,0.8,-1.0,0.8095238095238095,0.19047619047619047,0.2,0.1,-0.1,0.024078391492942545,False,0.23809523809523808,0.3333333333333333
166,0.2,0.8,-1.0,0.7619047619047619,0.23809523809523808,0.1,0.1,0.0,0.00909113576719369,False,0.23809523809523808,0.3333333333333333
167,0.2,0.8,-1.0,0.7142857142857143,0.2857142857142857,0.1,0.1,0.0,-0.0007232000657825914,False,0.2857142857142857,0.38095238095238093
168,0.2,0.8,-1.0,0.6666666666666666,0.3333333333333333,0.1,0.1,0.0,-0.0071500729773428875,False,0.3333333333333333,0.42857142857142855
169,0.2,0.8,-1.0,0.6190476190476191,0.38095238095238093,0.1,0.1,0.0,0.3337958945278151,False,0.38095238095238093,0.42857142857142855
170,0.2,0.8,-1.0,0.5714285714285714,0.42857142857142855,0.1,0.1,0.0,0.21190822541708754,False,0.42857142857142855,0.47619047619047616
171,0.2,0.8,-1.0,0.5238095238095238,0.47619047619047616,0.1,0.1,0.0,0.1320906430363346,False,0.47619047619047616,0.5238095238095238
172,0.2,0.8,1.0,0.47619047619047616,0.5238095238095238,0.2,0.1,-0.1,0.4249770402684926,True,0.5238095238095238,0.5714285714285714
173,0.2,0.8,1.0,0.42857142857142855,0.5714285714285714,0.2,0.2,0.0,0.0864989531689333,True,0.5714285714285714,0.5714285714285714
174,0.2,0.8,1.0,0.38095238095238093,0.6190476190476191,0.2,0.3,0.09999999999999998,-0.13515187335237688,True,0.6190476190476191,0.5714285714285714
175,0.2,0.8,1.0,0.3333333333333333,0.6666666666666666,0.2,0.3,0.09999999999999998,-0.28029890286489356,True,0.6666666666666666,0.6190476190476191
176,0.2,0.8,1.0,0.3333333333333333,0.6666666666666666,0.2,0.3,0.09999999999999998,-0.0301931951509804,True,0.6666666666666666,0.6190476190476191
177,0.2,0.8,1.0,0.2857142857142857,0.7142857142857143,0.2,0.4,0.2,-0.21156719271704916,True,0.7142857142857143,0.6666666666666666
178,0.2,0.8,1.0,0.2857142857142857,0.7142857142857143,0.2,0.5,0.3,-0.33033912508786867,True,0.7142857142857143,0.6666666666666666
179,0.2,0.8,1.0,0.23809523809523808,0.7619047619047619,0.2,0.6,0.39999999999999997,-0.40811638152155283,True,0.7619047619047619,0.6666666666666666
180,0.2,0.8,1.0,0.19047619047619047,0.8095238095238095,0.2,0.7,0.49999999999999994,-0.4590484620021874,True,0.8095238095238095,0.6666666666666666
181,0.2,0.8,1.0,0.14285714285714285,0.8571428571428571,0.2,0.8,0.6000000000000001,-0.49240110184874264,True,0.8571428571428571,0.7142857142857143
182,0.2,0.8,1.0,0.09523809523809523,0.9047619047619048,0.2,0.9,0.7,-0.5142419254364807,True,0.9047619047619048,0.7142857142857143
