trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,relative_values,chosen_high_reward_side,high_reward_proportion,reward_proportion
1,0.2,0.85,1.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.0,True,0.5454545454545454,0.45454545454545453
2,0.2,0.85,1.0,0.5,0.5,0.0,1.0,-1.0,-0.10997533938016324,True,0.5,0.4166666666666667
3,0.2,0.85,-1.0,0.46153846153846156,0.5384615384615384,0.0,0.5,-0.5,0.024189150543564186,False,0.5384615384615384,0.38461538461538464
4,0.2,0.85,1.0,0.5,0.5,0.0,0.5,-0.5,-0.08578618883659905,True,0.5,0.35714285714285715
5,0.2,0.85,1.0,0.4666666666666667,0.5333333333333333,0.0,0.6666666666666666,-0.6666666666666666,-0.20108194829745496,True,0.5333333333333333,0.4
6,0.2,0.85,-1.0,0.5,0.5,0.0,0.75,-0.75,-0.2910183272067083,False,0.5,0.375
7,0.2,0.85,1.0,0.5294117647058824,0.47058823529411764,0.0,0.75,-0.75,-0.3768045160433074,True,0.47058823529411764,0.35294117647058826
8,0.2,0.85,-1.0,0.5,0.5,0.0,0.8,-0.8,-0.4469593273662245,False,0.5,0.3888888888888889
9,0.2,0.85,-1.0,0.5263157894736842,0.47368421052631576,0.0,0.8,-0.8,-0.5138767857399521,False,0.47368421052631576,0.42105263157894735
10,0.2,0.85,-1.0,0.5,0.5,0.0,0.8,-0.8,-0.5660757037234624,False,0.5,0.45
11,0.2,0.85,1.0,0.47619047619047616,0.5238095238095238,0.0,0.8,-0.8,-0.606793434265945,True,0.5238095238095238,0.42857142857142855
12,0.2,0.85,-1.0,0.5238095238095238,0.47619047619047616,0.0,0.8333333333333334,-0.8333333333333334,-0.6615176472200839,False,0.47619047619047616,0.38095238095238093
13,0.2,0.85,1.0,0.5714285714285714,0.42857142857142855,0.0,0.8333333333333334,-0.8333333333333334,-0.6932794852921673,True,0.42857142857142855,0.38095238095238093
14,0.2,0.85,-1.0,0.5238095238095238,0.47619047619047616,0.0,0.7142857142857143,-0.7142857142857143,-0.5160163917020921,False,0.47619047619047616,0.42857142857142855
15,0.2,0.85,1.0,0.5238095238095238,0.47619047619047616,0.0,0.7142857142857143,-0.7142857142857143,-0.5407921919315453,True,0.47619047619047616,0.42857142857142855
16,0.2,0.85,-1.0,0.5238095238095238,0.47619047619047616,0.0,0.75,-0.75,-0.622468914856089,False,0.47619047619047616,0.42857142857142855
17,0.2,0.85,-1.0,0.47619047619047616,0.5238095238095238,0.0,0.75,-0.75,-0.6417952610082437,False,0.5238095238095238,0.47619047619047616
18,0.2,0.85,1.0,0.47619047619047616,0.5238095238095238,0.0,0.75,-0.75,-0.6568707642062749,True,0.5238095238095238,0.47619047619047616
