trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,relative_values,chosen_high_reward_side,high_reward_proportion,reward_proportion
1,0.85,0.2,1.0,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0,0.0,False,0.18181818181818182,0.2727272727272727
2,0.85,0.2,1.0,0.25,0.75,0.0,0.0,0.0,0.03748548872784441,False,0.25,0.3333333333333333
3,0.85,0.2,1.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,0.07216065372535813,False,0.3076923076923077,0.38461538461538464
4,0.85,0.2,1.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.10423618770957094,False,0.2857142857142857,0.35714285714285715
5,0.85,0.2,1.0,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,0.13390698755857416,False,0.26666666666666666,0.3333333333333333
6,0.85,0.2,1.0,0.25,0.75,0.0,0.0,0.0,0.16135333854100553,False,0.25,0.3125
7,0.85,0.2,-1.0,0.23529411764705882,0.7647058823529411,0.0,0.0,0.0,0.18674200976269206,True,0.23529411764705882,0.29411764705882354
8,0.85,0.2,1.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.14925652103484766,False,0.2222222222222222,0.2777777777777778
9,0.85,0.2,1.0,0.21052631578947367,0.7894736842105263,0.0,0.14285714285714285,-0.14285714285714285,0.09777080130305443,False,0.21052631578947367,0.2631578947368421
10,0.85,0.2,-1.0,0.2,0.8,0.0,0.25,-0.25,0.05014501630456342,True,0.2,0.3
11,0.85,0.2,1.0,0.19047619047619047,0.7619047619047619,0.5,0.25,0.25,0.09044082876273857,False,0.19047619047619047,0.2857142857142857
12,0.85,0.2,-1.0,0.19047619047619047,0.7619047619047619,0.5,0.2222222222222222,0.2777777777777778,0.12135657287336771,True,0.19047619047619047,0.3333333333333333
13,0.85,0.2,-1.0,0.23809523809523808,0.7142857142857143,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.15863136888418233,True,0.23809523809523808,0.38095238095238093
14,0.85,0.2,1.0,0.23809523809523808,0.7142857142857143,0.75,0.2222222222222222,0.5277777777777778,0.19311163700360473,False,0.23809523809523808,0.38095238095238093
15,0.85,0.2,1.0,0.2857142857142857,0.6666666666666666,0.75,0.2,0.55,0.22170959755949005,False,0.2857142857142857,0.42857142857142855
16,0.85,0.2,1.0,0.2857142857142857,0.6666666666666666,0.75,0.2,0.55,0.24816354105926142,False,0.2857142857142857,0.42857142857142855
17,0.85,0.2,1.0,0.2857142857142857,0.6666666666666666,0.75,0.2,0.55,0.27263420655729736,False,0.2857142857142857,0.42857142857142855
18,0.85,0.2,1.0,0.23809523809523808,0.7142857142857143,0.75,0.2,0.55,0.29527028234395436,False,0.23809523809523808,0.42857142857142855
19,0.85,0.2,1.0,0.23809523809523808,0.7142857142857143,0.75,0.2,0.55,0.31620930940312464,False,0.23809523809523808,0.38095238095238093
20,0.85,0.2,1.0,0.23809523809523808,0.7142857142857143,0.75,0.2,0.55,0.3355785171366978,False,0.23809523809523808,0.3333333333333333
21,0.85,0.2,,0.19047619047619047,0.7619047619047619,0.75,0.3,0.45,0.3355785171366978,False,0.19047619047619047,0.2857142857142857
22,0.85,0.2,1.0,0.19047619047619047,0.7619047619047619,0.75,0.3,0.45,0.27852461897825387,False,0.19047619047619047,0.2857142857142857
23,0.85,0.2,-1.0,0.14285714285714285,0.8095238095238095,0.75,0.2,0.55,0.2257481073324058,True,0.14285714285714285,0.2857142857142857
24,0.85,0.2,1.0,0.14285714285714285,0.8095238095238095,0.8,0.2,0.6000000000000001,0.25764335604798094,False,0.14285714285714285,0.2857142857142857
25,0.85,0.2,-1.0,0.14285714285714285,0.7619047619047619,0.8,0.2,0.6000000000000001,0.28379452852261244,True,0.14285714285714285,0.2857142857142857
26,0.85,0.2,1.0,0.19047619047619047,0.7142857142857143,0.8333333333333334,0.2,0.6333333333333333,0.31329855926578853,False,0.19047619047619047,0.3333333333333333
27,0.85,0.2,1.0,0.23809523809523808,0.6666666666666666,0.8333333333333334,0.2,0.6333333333333333,0.3374891527783846,False,0.23809523809523808,0.38095238095238093
28,0.85,0.2,1.0,0.23809523809523808,0.6190476190476191,0.8333333333333334,0.2,0.6333333333333333,0.3598661538501081,False,0.23809523809523808,0.38095238095238093
29,0.85,0.2,1.0,0.2857142857142857,0.5714285714285714,0.8333333333333334,0.2,0.6333333333333333,0.38056552927895754,False,0.2857142857142857,0.42857142857142855
30,0.85,0.2,1.0,0.3333333333333333,0.5238095238095238,0.8333333333333334,0.2,0.6333333333333333,0.39971305229918386,False,0.3333333333333333,0.47619047619047616
31,0.85,0.2,1.0,0.3333333333333333,0.47619047619047616,0.8333333333333334,0.2,0.6333333333333333,0.41742506680272845,False,0.3333333333333333,0.42857142857142855
