trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,relative_values,chosen_high_reward_side,high_reward_proportion,reward_proportion
1,0.85,0.2,1.0,0.7272727272727273,0.09090909090909091,0.0,0.0,0.0,0.0,False,0.7272727272727273,0.6363636363636364
2,0.85,0.2,,0.75,0.08333333333333333,0.0,0.0,0.0,0.0,False,0.75,0.6666666666666666
3,0.85,0.2,,0.6923076923076923,0.07692307692307693,0.0,0.0,0.0,0.0,False,0.6923076923076923,0.6153846153846154
4,0.85,0.2,-1.0,0.7142857142857143,0.07142857142857142,0.0,0.0,0.0,0.3068263392381239,True,0.7142857142857143,0.6428571428571429
5,0.85,0.2,-1.0,0.7333333333333333,0.06666666666666667,1.0,0.0,1.0,0.6136526784762477,True,0.7333333333333333,0.6666666666666666
6,0.85,0.2,-1.0,0.75,0.0625,1.0,0.0,1.0,0.732194212813835,True,0.75,0.6875
7,0.85,0.2,-1.0,0.7647058823529411,0.058823529411764705,1.0,0.0,1.0,0.7779924170944779,True,0.7647058823529411,0.7058823529411765
8,0.85,0.2,-1.0,0.7777777777777778,0.05555555555555555,1.0,0.0,1.0,0.7956864306489018,True,0.7777777777777778,0.6666666666666666
9,0.85,0.2,-1.0,0.7894736842105263,0.05263157894736842,1.0,0.0,1.0,0.8025224653926586,True,0.7894736842105263,0.6842105263157895
10,0.85,0.2,-1.0,0.8,0.05,0.8333333333333334,0.0,0.8333333333333334,0.1915108706295044,True,0.8,0.65
11,0.85,0.2,-1.0,0.8095238095238095,0.047619047619047616,0.8571428571428571,0.0,0.8571428571428571,0.5691008560490514,True,0.8095238095238095,0.6666666666666666
12,0.85,0.2,-1.0,0.8571428571428571,0.0,0.875,0.0,0.875,0.714981735550086,True,0.8571428571428571,0.7142857142857143
13,0.85,0.2,,0.9047619047619048,0.0,0.8888888888888888,0.0,0.8888888888888888,0.714981735550086,False,0.9047619047619048,0.7619047619047619
14,0.85,0.2,-1.0,0.9523809523809523,0.0,0.8888888888888888,0.0,0.8888888888888888,0.7713424226068399,True,0.9523809523809523,0.8095238095238095
15,0.85,0.2,-1.0,0.9523809523809523,0.0,0.9,0.0,0.9,0.7931172230904553,True,0.9523809523809523,0.7619047619047619
16,0.85,0.2,-1.0,0.9523809523809523,0.0,0.9,0.0,0.9,0.8015298589340141,True,0.9523809523809523,0.7619047619047619
17,0.85,0.2,-1.0,0.9523809523809523,0.0,0.9,0.0,0.9,0.8047800582591278,True,0.9523809523809523,0.7619047619047619
18,0.85,0.2,-1.0,0.9523809523809523,0.0,0.9,0.0,0.9,0.8060357640628038,True,0.9523809523809523,0.7619047619047619
19,0.85,0.2,-1.0,0.9523809523809523,0.0,0.8,0.0,0.8,0.19286822416042798,True,0.9523809523809523,0.7142857142857143
20,0.85,0.2,-1.0,0.9523809523809523,0.0,0.8,0.0,0.8,0.5696252659500844,True,0.9523809523809523,0.7619047619047619
21,0.85,0.2,-1.0,0.9523809523809523,0.0,0.8,0.0,0.8,0.10153166143448283,True,0.9523809523809523,0.7619047619047619
22,0.85,0.2,-1.0,0.9047619047619048,0.047619047619047616,0.8,0.0,0.8,0.5343376295837294,True,0.9047619047619048,0.7142857142857143
23,0.85,0.2,-1.0,0.9047619047619048,0.047619047619047616,0.8,0.0,0.8,0.7015510561176852,True,0.9047619047619048,0.7142857142857143
24,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.8,0.0,0.8,0.7661535155818877,True,0.9523809523809523,0.7619047619047619
25,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.8,0.0,0.8,0.7911125027597292,True,0.9523809523809523,0.7619047619047619
26,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.7,0.0,0.7,0.18710266212758603,True,0.9523809523809523,0.7142857142857143
27,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.7,0.0,0.7,0.5673977565016168,True,0.9523809523809523,0.7142857142857143
28,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.7,0.0,0.7,0.7143237476016464,True,0.9523809523809523,0.7142857142857143
29,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.8,0.0,0.8,0.7710882107253654,True,0.9523809523809523,0.7619047619047619
30,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.7,0.0,0.7,0.17936633053470014,True,0.9523809523809523,0.7619047619047619
31,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.8,0.0,0.8,0.564408845512286,True,0.9523809523809523,0.8095238095238095
32,0.85,0.2,1.0,0.9523809523809523,0.047619047619047616,0.8,0.0,0.8,0.7131689898466453,False,0.9523809523809523,0.8095238095238095
33,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.8,0.2,0.6000000000000001,0.8317105241842327,True,0.9523809523809523,0.8095238095238095
34,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.8,0.2,0.6000000000000001,0.8891836074972993,True,0.9523809523809523,0.8095238095238095
35,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.8,0.2,0.6000000000000001,0.911388179295014,True,0.9523809523809523,0.8095238095238095
36,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.8,0.2,0.6000000000000001,0.919966856134643,True,0.9523809523809523,0.8095238095238095
37,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.8,0.2,0.6000000000000001,0.30962852647760364,True,0.9523809523809523,0.8095238095238095
38,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.8,0.2,0.6000000000000001,0.6874786260675735,True,0.9523809523809523,0.8095238095238095
39,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.8,0.2,0.6000000000000001,0.8334599999816413,True,0.9523809523809523,0.8095238095238095
40,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.8,0.2,0.6000000000000001,0.8898595127856987,True,0.9523809523809523,0.8571428571428571
41,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.9,0.2,0.7,0.9116493134927909,True,0.9523809523809523,0.8571428571428571
42,0.85,0.2,-1.0,0.9523809523809523,0.047619047619047616,0.9,0.2,0.7,0.9200677446325123,True,0.9523809523809523,0.8571428571428571
43,0.85,0.2,-1.0,1.0,0.0,0.9,0.2,0.7,0.9233201829547758,True,1.0,0.9047619047619048
44,0.85,0.2,-1.0,1.0,0.0,0.9,0.2,0.7,0.9245767537890035,True,1.0,0.9047619047619048
45,0.85,0.2,-1.0,1.0,0.0,0.9,0.2,0.7,0.9250622265651123,True,1.0,0.9047619047619048
46,0.85,0.2,-1.0,1.0,0.0,0.9,0.2,0.7,0.9252497876718346,True,1.0,0.8571428571428571
47,0.85,0.2,-1.0,1.0,0.0,0.9,0.2,0.7,0.311669572926791,True,1.0,0.9047619047619048
48,0.85,0.2,-1.0,1.0,0.0,0.9,0.2,0.7,0.6882671788963225,True,1.0,0.9047619047619048
49,0.85,0.2,-1.0,1.0,0.0,0.9,0.2,0.7,0.8337646552549084,True,1.0,0.9047619047619048
50,0.85,0.2,-1.0,1.0,0.0,0.9,0.2,0.7,0.8899772155345136,True,1.0,0.8571428571428571
51,0.85,0.2,-1.0,1.0,0.0,0.9,0.2,0.7,0.9116947876345315,True,1.0,0.8571428571428571
52,0.85,0.2,-1.0,1.0,0.0,0.9,0.2,0.7,0.9200853134453724,True,1.0,0.8571428571428571
53,0.85,0.2,-1.0,1.0,0.0,0.9,0.2,0.7,0.9233269706185667,True,1.0,0.8571428571428571
54,0.85,0.2,-1.0,1.0,0.0,0.9,0.2,0.7,0.9245793761847285,True,1.0,0.8571428571428571
