trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,relative_values,chosen_high_reward_side,high_reward_proportion,reward_proportion
1,0.2,0.85,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.18181818181818182
2,0.2,0.85,-1.0,1.0,0.0,0.0,0.0,0.0,-0.10436668162379092,False,0.0,0.16666666666666666
3,0.2,0.85,-1.0,1.0,0.0,0.0,0.0,0.0,-0.18694855478125838,False,0.0,0.15384615384615385
4,0.2,0.85,-1.0,1.0,0.0,0.0,0.0,0.0,-0.2522928358112824,False,0.0,0.14285714285714285
5,0.2,0.85,-1.0,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0,-0.30399758529291443,False,0.06666666666666667,0.2
6,0.2,0.85,-1.0,0.9375,0.0625,0.2,0.0,-0.2,-0.13617646527178984,False,0.0625,0.1875
7,0.2,0.85,-1.0,0.9411764705882353,0.058823529411764705,0.16666666666666666,0.0,-0.16666666666666666,-0.2121185753042325,False,0.058823529411764705,0.17647058823529413
8,0.2,0.85,-1.0,0.9444444444444444,0.05555555555555555,0.14285714285714285,0.0,-0.14285714285714285,-0.27220903329748547,False,0.05555555555555555,0.16666666666666666
9,0.2,0.85,-1.0,0.9473684210526315,0.05263157894736842,0.125,0.0,-0.125,-0.31975660789471927,False,0.05263157894736842,0.21052631578947367
10,0.2,0.85,-1.0,0.95,0.05,0.1111111111111111,0.0,-0.1111111111111111,-0.3573794173320072,False,0.05,0.2
11,0.2,0.85,-1.0,0.9523809523809523,0.047619047619047616,0.1,0.0,-0.1,-0.3871490912206271,False,0.047619047619047616,0.23809523809523808
12,0.2,0.85,-1.0,0.9047619047619048,0.09523809523809523,0.2,0.0,-0.2,-0.20197147770810986,False,0.09523809523809523,0.2857142857142857
13,0.2,0.85,-1.0,0.9047619047619048,0.09523809523809523,0.2,0.0,-0.2,-0.264179973509803,False,0.09523809523809523,0.3333333333333333
14,0.2,0.85,-1.0,0.8571428571428571,0.14285714285714285,0.2,0.0,-0.2,-0.3134034807602356,False,0.14285714285714285,0.38095238095238093
15,0.2,0.85,1.0,0.8571428571428571,0.14285714285714285,0.2,0.0,-0.2,-0.3523523997914437,True,0.14285714285714285,0.38095238095238093
16,0.2,0.85,-1.0,0.8571428571428571,0.14285714285714285,0.2,1.0,0.8,-0.45671908141523465,False,0.14285714285714285,0.3333333333333333
17,0.2,0.85,-1.0,0.8571428571428571,0.14285714285714285,0.1,1.0,0.9,-0.487538061582201,False,0.14285714285714285,0.3333333333333333
18,0.2,0.85,-1.0,0.8095238095238095,0.14285714285714285,0.1,1.0,0.9,-0.5119240923670558,False,0.14285714285714285,0.3333333333333333
19,0.2,0.85,-1.0,0.8095238095238095,0.14285714285714285,0.1,1.0,0.9,-0.531219944929929,False,0.14285714285714285,0.3333333333333333
20,0.2,0.85,-1.0,0.8095238095238095,0.14285714285714285,0.2,1.0,0.8,-0.3377547460430423,False,0.14285714285714285,0.3333333333333333
21,0.2,0.85,-1.0,0.8095238095238095,0.14285714285714285,0.2,1.0,0.8,-0.3934055520387596,False,0.14285714285714285,0.3333333333333333
22,0.2,0.85,1.0,0.7619047619047619,0.14285714285714285,0.3,1.0,0.7,-0.22870681488397027,True,0.14285714285714285,0.2857142857142857
