trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,relative_values,chosen_high_reward_side,high_reward_proportion,reward_proportion
1,0.85,0.05,1.0,0.09090909090909091,0.7272727272727273,0.0,0.0,0.0,0.0,False,0.09090909090909091,0.09090909090909091
2,0.85,0.05,,0.08333333333333333,0.75,0.0,0.0,0.0,0.0,False,0.08333333333333333,0.08333333333333333
3,0.85,0.05,1.0,0.07692307692307693,0.6923076923076923,0.0,0.0,0.0,0.0037383541197082426,False,0.07692307692307693,0.07692307692307693
4,0.85,0.05,1.0,0.07142857142857142,0.7142857142857143,0.0,0.0,0.0,0.0074487576563678215,False,0.07142857142857142,0.07142857142857142
5,0.85,0.05,1.0,0.13333333333333333,0.6666666666666666,0.0,0.0,0.0,0.011131419588333302,False,0.13333333333333333,0.13333333333333333
6,0.85,0.05,1.0,0.125,0.625,0.0,0.0,0.0,0.014786547331489042,False,0.125,0.125
7,0.85,0.05,1.0,0.11764705882352941,0.6470588235294118,0.0,0.0,0.0,0.018414346750931454,False,0.11764705882352941,0.11764705882352941
8,0.85,0.05,-1.0,0.1111111111111111,0.6111111111111112,0.0,0.0,0.0,0.02201502217256357,True,0.1111111111111111,0.1111111111111111
9,0.85,0.05,1.0,0.10526315789473684,0.631578947368421,1.0,0.0,1.0,0.025753376292271812,False,0.10526315789473684,0.10526315789473684
10,0.85,0.05,1.0,0.1,0.65,1.0,0.0,1.0,0.029327130514311517,False,0.1,0.1
11,0.85,0.05,,0.09523809523809523,0.6190476190476191,1.0,0.0,1.0,0.029327130514311517,False,0.09523809523809523,0.09523809523809523
12,0.85,0.05,1.0,0.09523809523809523,0.6190476190476191,1.0,0.0,1.0,0.032874164818713636,False,0.09523809523809523,0.14285714285714285
13,0.85,0.05,,0.09523809523809523,0.6190476190476191,1.0,0.0,1.0,0.032874164818713636,False,0.09523809523809523,0.14285714285714285
14,0.85,0.05,1.0,0.09523809523809523,0.5714285714285714,1.0,0.0,1.0,0.036394678982506534,False,0.09523809523809523,0.14285714285714285
15,0.85,0.05,-1.0,0.09523809523809523,0.5238095238095238,1.0,0.0,1.0,0.03988887128904406,True,0.09523809523809523,0.14285714285714285
16,0.85,0.05,,0.09523809523809523,0.5238095238095238,1.0,0.0,1.0,0.03988887128904406,False,0.09523809523809523,0.14285714285714285
17,0.85,0.05,1.0,0.09523809523809523,0.47619047619047616,1.0,0.1,0.9,0.04359927482570358,False,0.09523809523809523,0.14285714285714285
18,0.85,0.05,,0.09523809523809523,0.47619047619047616,1.0,0.1,0.9,0.04359927482570358,False,0.09523809523809523,0.14285714285714285
19,0.85,0.05,1.0,0.047619047619047616,0.5238095238095238,1.0,0.1,0.9,0.047067342075832685,False,0.047619047619047616,0.09523809523809523
