trial_index,relative_spike_time
0,-0.0006500000000002615
0,0.09575000000000067
0,0.12785000000000046
0,0.22070000000000078
1,-0.06634999999999991
1,0.18769999999999953
2,-0.4422499999999978
2,-0.23959999999999937
2,0.061299999999999244
2,0.30460000000000065
2,0.4051000000000009
2,0.6929499999999997
2,0.8031000000000006
4,-0.41884999999999906
4,-0.007849999999997692
4,0.37000000000000455
4,1.3088499999999996
5,0.1425000000000054
5,0.35155000000000314
5,0.9974500000000006
5,1.102800000000002
5,1.3201999999999998
5,1.3390000000000057
6,-0.3053999999999988
6,0.12655000000000172
6,0.27814999999999657
7,-0.37539999999999907
7,-0.0955499999999958
8,-0.45745000000000147
8,0.9213999999999984
8,0.9990000000000023
8,1.1228499999999997
9,-0.20425000000000182
9,-0.17455000000000354
9,0.2582000000000022
9,0.317300000000003
9,0.3444999999999965
9,0.533450000000002
9,1.0986499999999992
9,1.2729
10,-0.44114999999999327
10,-0.06199999999999761
10,-0.001599999999996271
10,0.052400000000005775
10,0.24475000000000335
10,0.32270000000000465
10,0.40135000000000076
10,0.7150000000000034
10,1.178050000000006
11,-0.49609999999999843
11,-0.4735499999999959
11,-0.24804999999999922
11,-0.21224999999999739
11,0.6492000000000004
11,0.9693499999999986
12,-0.41849999999999454
12,0.14500000000000313
12,0.20655000000000712
12,0.8602000000000061
12,1.2106000000000066
13,-0.1431999999999931
13,-0.045899999999996055
13,0.0738500000000073
13,0.33740000000000236
13,0.45725000000000193
13,0.5628000000000029
13,1.1689500000000024
13,1.452450000000006
14,0.09054999999999325
14,0.18330000000000268
15,-0.06550000000000011
15,1.233000000000004
15,1.3337999999999965
16,-0.4803500000000014
16,-0.104849999999999
16,0.3315500000000071
16,0.801550000000006
16,1.1545500000000004
17,-0.405549999999991
17,-0.36659999999999116
17,-0.3479499999999973
17,-0.15109999999999957
17,0.06345000000000312
17,0.37760000000000105
17,0.5060500000000019
17,0.7624500000000012
17,1.1789500000000004
18,-0.20429999999998927
18,0.13175000000001091
18,0.2853500000000082
18,0.3097500000000082
18,0.46085000000000775
18,1.396950000000004
19,-0.23714999999999975
19,-0.21450000000000102
19,-0.15134999999999366
19,0.2293499999999966
19,1.0353999999999957
19,1.2458500000000043
20,-0.37964999999999804
20,0.4178500000000014
20,0.8689999999999998
20,1.1012500000000074
20,1.138850000000005
21,-0.30630000000000734
21,-0.16979999999999507
21,0.1564999999999941
21,0.43380000000000507
21,0.4813000000000045
21,1.0322999999999922
21,1.0972000000000008
21,1.3506
22,0.16540000000000532
22,0.3316499999999962
22,0.44469999999999743
22,0.6681999999999988
22,0.9356499999999954
22,1.1764500000000027
22,1.4496500000000054
23,0.21050000000001035
23,0.3229000000000042
23,0.4196500000000043
23,0.4398000000000053
24,-0.22084999999999866
24,-0.03634999999999877
24,-0.009999999999990905
24,0.163250000000005
24,0.29529999999999745
24,1.1908999999999992
24,1.3303499999999957
25,0.050800000000009504
25,0.31100000000000705
25,1.2332000000000107
25,1.2995500000000106
26,-0.45284999999998377
26,-0.39434999999998865
26,-0.24969999999999004
26,-0.22399999999998954
26,-0.11224999999998886
26,-0.035449999999983106
26,0.026600000000016166
26,0.061500000000009436
26,0.2642500000000041
26,0.359950000000012
26,0.6024500000000046
26,0.7673500000000075
26,0.7983500000000134
26,1.3460500000000053
27,-0.4205999999999932
27,-0.2046500000000009
27,-0.04564999999999486
27,-0.004949999999993793
27,0.06365000000000975
27,0.22034999999999627
27,0.24885000000000446
27,0.6450000000000102
27,0.7134999999999962
27,0.7483500000000021
28,1.0494500000000073
29,-0.2702500000000043
29,0.20669999999999789
29,0.37555000000000405
29,0.4796000000000049
29,1.2108500000000078
29,1.3346499999999963
30,-0.3934500000000014
30,-0.35444999999999993
30,-0.26404999999999745
30,-0.23269999999999413
30,-0.17454999999999643
30,-0.1349000000000018
30,-0.07689999999999486
30,0.008850000000009572
30,0.1056999999999988
30,0.28759999999999764
30,0.33925000000000693
30,1.4398999999999944
31,0.04914999999999736
31,0.16095000000001392
31,1.143650000000008
31,1.24615
