x_values,signal_mean,signal_err,mvt_mean,mvt_err,reward_mean,reward_err
-0.49,3.646057010206313,0.27994289187094357,3.894063423626306,0.2258116898296214,3.810450801386498,0.22591104637816223
-0.47,3.6902728875190873,0.28969174557233457,3.7832072505922314,0.21991496926640963,3.9361310489891794,0.22799402885455838
-0.45,3.8639636206057806,0.31684931204032596,3.7573883645943384,0.22695740956067725,3.811948254438249,0.22586002238980168
-0.43,3.685584988869718,0.3097617419505155,3.863817199014513,0.22553980505118013,3.7574509851031586,0.2302291124074178
-0.41,3.5615426771604946,0.26823549377431266,3.751894544681574,0.22322654994503313,3.7866952328670775,0.22084193266262994
-0.39,3.3630477905524727,0.2560790663925397,3.8300061751328527,0.23767285246888625,3.810263728546801,0.22434698087403213
-0.37,3.7738473714445293,0.292826463133417,3.8824757621264476,0.22560219056059927,3.8402589108105505,0.21732396864466821
-0.35,3.7941708173788626,0.29902450462555624,3.901616672495948,0.23203563382362705,3.7891531241948537,0.21401259333368583
-0.33,3.4901966327823657,0.25555351627387946,3.9502022824961056,0.23303432444636327,3.8353614786484527,0.22155867127725773
-0.31,3.397493063301761,0.26282747450785643,3.7311366280485005,0.2246447796725095,3.7987035797549114,0.22591031810948548
-0.29,3.865516782687091,0.30251550577431163,3.9687219360605313,0.22600059689891489,3.900562580306391,0.2269556307229346
-0.27,3.697908068452071,0.2593147686147455,3.8769255945361873,0.2265074262298051,3.977078576433287,0.22644792820391035
-0.25,3.526598674641638,0.29703967603791365,3.9553805889848617,0.22728545262264235,3.870421863762285,0.22757649358349638
-0.23,3.5963237278853684,0.27001732825691005,4.008466866181708,0.22690711425408563,3.8442678397300956,0.22782065556059264
-0.21,3.6304611183218864,0.2801597988618482,3.879074537700566,0.22396982446646507,3.962198729390182,0.22887362541546677
-0.19,3.6315753643694118,0.27493591144242946,3.8653936661710486,0.22378545446434933,4.024983930755377,0.22747088290848294
-0.17,3.424317795776396,0.25902985738344286,3.996397359404372,0.23637819040097036,4.021336439606305,0.2363959108018968
-0.15,3.7114670923264654,0.29413552287694555,3.9712592445191546,0.22435667043219437,4.060760416080625,0.23746121721694244
-0.13,3.478755006875212,0.2900032245971915,4.042986850266426,0.2369705733883231,4.060195176196196,0.22800104704583726
-0.11,3.438666368864566,0.2787448892831438,4.046966510065825,0.23325238499666964,4.239976933722753,0.24006044118359843
-0.09,3.532336316271497,0.29486408664036384,3.9852097392915646,0.229592906600377,4.235375342363064,0.24460377391540572
-0.07,3.554184606725734,0.2747511561923512,4.17658486263072,0.2400279244213452,4.26955517504709,0.24289057484455673
-0.05,3.4097491964076014,0.255198767085392,4.085674302803004,0.2464646270014089,4.197541002760858,0.23793788928806608
-0.03,3.606586746861618,0.2821726379561662,4.221572663788209,0.2464399879528668,4.319850215512907,0.2481738807994551
-0.01,3.5632224416727447,0.2836588997183561,4.2288587698855835,0.23777876044223265,4.233387843534827,0.2517590448334743
0.01,3.434156644054013,0.26999289778373764,4.245424954262828,0.23977024617449172,4.340130721883957,0.24855969268037842
0.03,3.6416777656844586,0.2948009159076789,4.384335134360566,0.24805702190927592,4.4516770594007955,0.251458124118513
0.05,3.6375044823479903,0.2921620782414388,4.358202276894986,0.24465748243115515,4.4403558282678945,0.24749104298984237
0.07,3.971286148900782,0.3053557155793086,4.594848876212851,0.25589302619340276,4.775172895770719,0.2670966962951029
0.09,3.941128091444223,0.296029719491365,5.149760916690712,0.29391641226819865,5.3204796467428634,0.3062648609531334
0.11,4.592201086529239,0.3615640930972723,5.621446484287184,0.34278296481089837,5.788563724611737,0.3494160676431899
0.13,4.755106373166028,0.3821640710081921,6.136576427225271,0.3680677327505115,6.150905761407325,0.37344259791889367
0.15,4.705045833575225,0.3513300238602296,6.392657304787648,0.3572460852838284,6.4868068731878585,0.36857760537756545
0.17,5.236564862424761,0.3852231035364752,6.345587604790188,0.3487731248649992,6.61249548669795,0.3726218876871394
0.19,4.344050439158123,0.32417221775039484,6.550821879418882,0.3629359781239872,6.504140531112861,0.369775848296307
0.21,4.249712901977018,0.3221492923311414,6.306529878217648,0.35258766912742573,6.330019591579591,0.35937584106200243
0.23,4.2680165694271155,0.37431721949714425,6.2359055558154095,0.3403517735687837,6.2320550585691725,0.3470601264735017
0.25,3.9958071111737388,0.2799201298790623,5.927970695682064,0.3342585936467697,6.044294873166636,0.3344798924554332
0.27,3.846501641227945,0.3005901033579615,5.841689171751387,0.3293351902469886,5.920822037219264,0.323156446327675
0.29,3.8364174926965093,0.29685743647600776,5.615534745646495,0.30239895706151776,5.625039678924768,0.30924725107996204
0.31,4.031073877905662,0.31641979768587647,5.4370888793361445,0.2976608376965617,5.517947328787626,0.30421617829432
0.33,3.7219265799658463,0.29877083587052794,5.339916037353355,0.3051253437293073,5.322540020371548,0.29453698356806085
0.35,3.9697226159002375,0.3038049753174066,5.2932135708637285,0.2965137128838701,5.324300892582282,0.2988499811587834
0.37,3.866549930974288,0.3079984255247642,5.036704097540148,0.28608311112191553,5.250476841598919,0.2980719634171315
0.39,3.693392083195167,0.2970551823876664,5.066657499852567,0.2761605919399042,5.112947438958329,0.27991393751997795
0.41,3.8162168703466715,0.283430994260866,5.110773691280223,0.27689934917723924,5.053092774983306,0.27650714195259435
0.43,3.6379754753335884,0.28546167414849344,4.875126542105097,0.27255948648023903,4.926717707793468,0.26955077234131447
0.45,3.838561977336107,0.27674307084526234,5.011231908861991,0.2784778856214265,4.924152668994734,0.2684651400700784
0.47,3.674587724994851,0.27959638041288076,4.835260793341048,0.2722353940361455,4.859776080996548,0.2620714645942673
0.49,3.927107717638141,0.3048156729259309,4.737195535632912,0.25750153787934754,4.779664019552306,0.2530286171277351
0.51,3.640421531383142,0.2808363889746461,4.7828024539794365,0.27193358455449357,4.775196328536408,0.26200566519393015
0.53,4.204264634898416,0.35275710209982747,4.820721077125427,0.27072365425792894,4.580646445418002,0.24936489060292955
0.55,3.7532155576854724,0.2955194131931244,4.80102629078412,0.26496734014986517,4.744502846770175,0.2511774177659408
0.57,4.025253325266516,0.31190776699564765,4.765609212662789,0.268335430945371,4.5811033300260835,0.24874312879261512
