,trial_index,reward_proportion
0,1,1.0
1,2,1.0
2,3,0.6666666666666666
3,4,0.5
4,5,0.4
5,6,0.3333333333333333
6,7,0.2857142857142857
7,8,0.25
8,9,0.3333333333333333
9,10,0.3
10,11,0.36363636363636365
11,12,0.36363636363636365
12,13,0.2727272727272727
13,14,0.2727272727272727
14,15,0.2727272727272727
15,16,0.36363636363636365
16,17,0.36363636363636365
17,18,0.36363636363636365
18,19,0.45454545454545453
19,20,0.36363636363636365
20,21,0.36363636363636365
21,22,0.2727272727272727
22,23,0.18181818181818182
23,24,0.2727272727272727
24,25,0.2727272727272727
25,26,0.2727272727272727
26,27,0.2727272727272727
27,28,0.2727272727272727
28,29,0.36363636363636365
29,30,0.36363636363636365
30,31,0.36363636363636365
31,32,0.36363636363636365
32,33,0.45454545454545453
33,34,0.45454545454545453
34,35,0.36363636363636365
35,36,0.36363636363636365
36,37,0.36363636363636365
37,38,0.2727272727272727
38,39,0.2727272727272727
39,40,0.18181818181818182
40,41,0.09090909090909091
41,42,0.09090909090909091
42,43,0.09090909090909091
43,44,0.09090909090909091
44,45,0.09090909090909091
45,46,0.18181818181818182
46,47,0.18181818181818182
47,48,0.18181818181818182
48,49,0.18181818181818182
49,50,0.2727272727272727
50,51,0.2727272727272727
51,52,0.36363636363636365
52,53,0.36363636363636365
53,54,0.45454545454545453
54,55,0.45454545454545453
55,56,0.45454545454545453
56,57,0.45454545454545453
57,58,0.5454545454545454
58,59,0.5454545454545454
59,60,0.6363636363636364
60,61,0.5454545454545454
61,62,0.6363636363636364
62,63,0.5454545454545454
63,64,0.6363636363636364
64,65,0.6363636363636364
65,66,0.6363636363636364
66,67,0.7272727272727273
67,68,0.7272727272727273
68,69,0.7272727272727273
69,70,0.7272727272727273
70,71,0.7272727272727273
71,72,0.8181818181818182
72,73,0.7272727272727273
73,74,0.8181818181818182
74,75,0.8181818181818182
75,76,0.8181818181818182
76,77,0.8181818181818182
77,78,0.8181818181818182
78,79,0.8181818181818182
79,80,0.8181818181818182
80,81,0.9090909090909091
81,82,0.9090909090909091
82,83,0.9090909090909091
83,84,0.9090909090909091
84,85,0.9090909090909091
85,86,0.9090909090909091
86,87,0.9090909090909091
87,88,0.8181818181818182
88,89,0.7272727272727273
89,90,0.7272727272727273
90,91,0.7272727272727273
91,92,0.6363636363636364
92,93,0.5454545454545454
93,94,0.45454545454545453
94,95,0.45454545454545453
95,96,0.36363636363636365
96,97,0.2727272727272727
97,98,0.2727272727272727
98,99,0.36363636363636365
99,100,0.45454545454545453
100,101,0.36363636363636365
101,102,0.2727272727272727
102,103,0.36363636363636365
103,104,0.45454545454545453
104,105,0.5454545454545454
105,106,0.5454545454545454
106,107,0.6363636363636364
107,108,0.7272727272727273
108,109,0.7272727272727273
109,110,0.7272727272727273
110,111,0.7272727272727273
111,112,0.8181818181818182
