,trial_index,reward_proportion
0,1,1.0
1,2,1.0
2,3,1.0
3,4,0.75
4,5,0.8
5,6,0.6666666666666666
6,7,0.5714285714285714
7,8,0.625
8,9,0.5555555555555556
9,10,0.6
10,11,0.6363636363636364
11,12,0.5454545454545454
12,13,0.45454545454545453
13,14,0.36363636363636365
14,15,0.36363636363636365
15,16,0.36363636363636365
16,17,0.45454545454545453
17,18,0.5454545454545454
18,19,0.45454545454545453
19,20,0.45454545454545453
20,21,0.45454545454545453
21,22,0.45454545454545453
22,23,0.5454545454545454
23,24,0.5454545454545454
24,25,0.5454545454545454
25,26,0.5454545454545454
26,27,0.45454545454545453
27,28,0.45454545454545453
28,29,0.45454545454545453
29,30,0.5454545454545454
30,31,0.6363636363636364
31,32,0.6363636363636364
32,33,0.5454545454545454
33,34,0.5454545454545454
34,35,0.6363636363636364
35,36,0.6363636363636364
36,37,0.6363636363636364
37,38,0.7272727272727273
38,39,0.7272727272727273
39,40,0.7272727272727273
40,41,0.6363636363636364
41,42,0.6363636363636364
42,43,0.6363636363636364
43,44,0.7272727272727273
44,45,0.7272727272727273
45,46,0.6363636363636364
46,47,0.7272727272727273
47,48,0.8181818181818182
48,49,0.8181818181818182
49,50,0.8181818181818182
50,51,0.8181818181818182
51,52,0.9090909090909091
52,53,0.9090909090909091
53,54,0.9090909090909091
54,55,0.9090909090909091
55,56,0.9090909090909091
56,57,0.9090909090909091
57,58,0.9090909090909091
58,59,0.9090909090909091
59,60,0.9090909090909091
60,61,0.9090909090909091
61,62,0.9090909090909091
62,63,0.9090909090909091
63,64,0.9090909090909091
64,65,0.9090909090909091
65,66,0.8181818181818182
66,67,0.8181818181818182
67,68,0.9090909090909091
68,69,0.9090909090909091
69,70,0.9090909090909091
70,71,0.9090909090909091
71,72,0.8181818181818182
72,73,0.8181818181818182
73,74,0.8181818181818182
74,75,0.8181818181818182
75,76,0.7272727272727273
76,77,0.7272727272727273
77,78,0.6363636363636364
78,79,0.6363636363636364
79,80,0.5454545454545454
80,81,0.45454545454545453
81,82,0.36363636363636365
82,83,0.45454545454545453
83,84,0.36363636363636365
84,85,0.2727272727272727
85,86,0.18181818181818182
86,87,0.18181818181818182
87,88,0.2727272727272727
88,89,0.2727272727272727
89,90,0.2727272727272727
90,91,0.36363636363636365
91,92,0.45454545454545453
92,93,0.5454545454545454
93,94,0.45454545454545453
94,95,0.5454545454545454
95,96,0.6363636363636364
96,97,0.7272727272727273
97,98,0.8181818181818182
98,99,0.8181818181818182
99,100,0.9090909090909091
100,101,0.9090909090909091
101,102,0.9090909090909091
102,103,0.9090909090909091
103,104,0.9090909090909091
104,105,1.0
105,106,0.9090909090909091
106,107,0.9090909090909091
107,108,0.9090909090909091
108,109,0.9090909090909091
109,110,0.9090909090909091
110,111,0.9090909090909091
111,112,0.9090909090909091
112,113,0.9090909090909091
