trial_index,relative_spike_time
0,-0.4073499999999939
2,1.1171999999999969
2,1.2507999999999981
2,1.3804499999999962
3,0.2947500000000076
8,0.277150000000006
10,0.30750000000000455
12,0.6353499999999883
14,0.5515000000000043
15,0.6905000000000143
15,0.7759000000000071
15,0.8570500000000152
15,1.1805500000000109
15,1.2621000000000038
18,-0.04079999999999018
19,-0.3910499999999786
19,-0.2012499999999875
21,0.5253500000000031
24,0.46410000000000196
26,-0.21924999999998818
26,0.17915000000002124
26,0.8258500000000026
26,0.8947000000000003
27,0.6537000000000148
27,0.7191500000000133
27,0.8430000000000177
27,1.0104499999999916
29,0.48869999999999436
29,0.7891999999999939
29,1.148649999999975
29,1.4776499999999828
30,0.11745000000001937
30,0.18010000000003856
31,0.9769500000000448
31,1.1108000000000402
31,1.2708500000000527
32,-0.3791500000000383
32,-0.2016500000000292
34,-0.43909999999999627
34,-0.1927000000000021
36,0.25490000000002055
36,0.3325500000000261
38,-0.19124999999996817
40,0.7870000000000346
42,0.03605000000004566
42,0.09770000000003165
42,0.6354000000000042
44,0.2188000000000443
44,0.34360000000003765
44,0.3983000000000061
44,0.44010000000002947
44,0.49500000000000455
44,0.5159000000000447
44,0.5731499999999983
44,0.6308500000000095
44,0.6931500000000028
44,0.7098500000000172
44,0.7262499999999932
44,0.7687500000000114
44,0.7951500000000351
44,0.8409000000000333
44,0.8509000000000242
44,0.898050000000012
44,0.9274500000000216
45,0.32550000000003365
45,0.4175999999999931
45,0.6091499999999996
45,0.6315000000000168
45,0.8941000000000372
45,1.2489500000000362
45,1.3230500000000234
45,1.4461499999999887
46,0.6009000000000242
46,0.6456000000000017
46,1.061900000000037
46,1.2657500000000255
47,0.3987500000000068
47,0.4470499999999902
47,0.5899000000000001
47,0.6986499999999864
47,1.096749999999986
48,0.07210000000003447
48,0.38645000000002483
48,0.6289500000000317
48,0.8266500000000292
48,1.3958000000000084
49,-0.46154999999998836
49,-0.2927500000000123
49,-0.10489999999998645
49,0.050349999999980355
49,0.25364999999999327
49,0.4223999999999819
49,0.5442499999999768
50,0.04400000000003956
50,0.18200000000001637
50,0.26400000000001
50,0.3836000000000581
50,0.63575000000003
50,0.8107500000000414
51,-0.22134999999997262
51,0.08865000000002965
51,0.11844999999999573
51,0.2004000000000019
51,0.6372000000000071
51,0.8849999999999909
52,0.18139999999999645
52,0.3928500000000099
52,0.4376500000000192
52,0.6052999999999997
53,0.21829999999999927
53,0.26940000000001874
53,0.3242000000000189
54,-0.20849999999995816
54,0.3860000000000241
55,0.49074999999999136
55,0.6687999999999761
56,-0.06359999999995125
56,0.3847000000000662
56,0.6361000000000558
56,0.7168000000000347
57,0.7053500000000099
58,0.1911500000000501
58,0.293200000000013
59,0.07800000000003138
59,0.5397500000000264
60,-0.12864999999999327
60,0.27590000000003556
61,-0.22075000000000955
61,0.09035000000000082
61,0.9410000000000309
61,1.3922999999999774
61,1.489149999999995
62,-0.4085499999999911
62,0.4147500000000264
62,0.8301999999999907
62,0.9554499999999848
62,0.9706499999999778
62,1.046100000000024
63,-0.4364999999999668
63,-0.061099999999953525
63,0.14175000000005866
64,0.12910000000005084
64,0.21525000000002592
64,0.3034000000000674
64,0.692100000000039
65,-0.38040000000000873
65,0.22255000000001246
65,0.25515000000001464
65,0.5822999999999752
65,0.5957000000000221
65,0.6397999999999797
65,0.9910499999999729
66,-0.2458499999999617
66,0.366450000000043
66,0.41335000000003674
67,-0.09375
67,0.006799999999998363
67,0.40925000000004275
67,0.5553500000000327
67,0.6952500000000441
67,0.8020000000000209
68,-0.16874999999998863
69,0.1543500000000222
69,0.18270000000006803
69,0.5594500000000266
69,0.6350500000000352
70,0.3053000000000452
71,0.013650000000041018
71,0.08100000000001728
71,0.6647000000000389
71,0.7690500000000497
71,1.0947000000000457
72,0.7974000000000387
72,1.144200000000012
73,0.21610000000003993
73,1.4317500000000223
74,0.4992000000000303
76,1.275700000000029
76,1.3179000000000656
76,1.3915000000000646
77,0.11560000000002901
78,0.03910000000007585
78,0.26330000000007203
78,0.2639000000000351
78,0.42050000000006094
78,0.5693500000000995
78,0.6220000000000709
78,0.6635000000001128
78,0.7177500000000236
79,-0.44944999999995616
79,-0.046399999999948704
79,0.13274999999998727
79,0.32645000000002256
79,0.5294499999999971
79,0.5421499999999924
79,0.5842499999999973
80,1.4769999999999754
81,-0.30599999999992633
81,0.9460500000000138
82,0.3295499999999265
82,0.6531499999999824
83,0.22754999999995107
83,1.1313499999999976
84,0.7892500000000382
85,0.10200000000008913
85,0.11015000000008968
85,0.15460000000007312
86,1.3822000000001253
87,-0.24254999999993743
87,-0.05064999999990505
87,0.1207000000000562
87,0.3358500000000504
87,0.5084000000000515
87,0.5627500000000509
87,0.794550000000072
89,1.3854000000000042
90,-0.16674999999997908
90,0.1318500000000995
90,0.7910500000000411
90,0.8933500000000549
91,1.2342499999999745
92,0.10190000000000055
92,0.12715000000002874
92,0.13495000000000346
93,0.1775000000000091
94,-0.2910500000000411
94,0.39305000000001655
94,1.12824999999998
95,0.6328000000000884
95,1.007750000000101
95,1.0208499999999958
95,1.039000000000101
96,0.23125000000004547
97,0.10749999999995907
97,0.1977000000000544
97,1.0910000000000082
98,0.11990000000002965
98,0.46430000000009386
98,0.9174500000000307
98,0.9798000000000684
99,-0.049949999999967076
99,0.33675000000005184
99,1.1641499999999496
101,0.030300000000011096
102,-0.27604999999994106
102,0.10744999999997162
102,0.18029999999998836
103,0.13035000000002128
103,0.25720000000001164
104,0.13954999999998563
104,0.18785000000002583
104,0.2417000000000371
105,-0.2848500000000058
105,-0.2592499999999518
105,-0.09315000000003693
105,0.15485000000001037
105,0.4121499999999969
105,1.0927500000000236
105,1.2882499999999482
106,1.3238500000001068
107,-0.43089999999995143
107,0.0714500000000271
107,0.23710000000005493
107,0.4770500000000766
107,0.5043500000000449
107,0.9793000000000802
108,0.4404500000000553
108,0.6977500000000418
108,0.7996500000000424
108,1.4610000000000127
108,1.4875500000000557
109,0.0072499999999990905
109,0.1512000000000171
109,0.18200000000001637
109,0.38990000000001146
110,-0.010300000000029286
111,0.44165000000009513
111,0.4670000000000982
111,0.7722500000000991
111,0.9275499999999965
112,-0.44049999999992906
112,-0.30694999999991524
112,-0.26949999999999363
112,0.11155000000007931
112,0.19470000000001164
112,1.4109000000000833
113,0.09760000000005675
113,0.20300000000008822
114,0.07170000000007803
114,0.08230000000003201
114,0.16725000000008095
114,0.7437000000001035
114,0.7876500000000988
114,0.794399999999996
114,0.8267500000000609
114,0.8493000000000848
114,0.9412500000000819
115,0.2878000000000611
115,0.7434000000000651
116,-0.005699999999933425
116,0.3066000000001168
117,-0.47005000000001473
117,-0.327350000000024
117,-0.19399999999995998
117,-0.1218499999999949
117,-0.032550000000014734
117,0.02285000000006221
117,0.1087999999999738
117,0.151299999999992
117,0.2796500000000606
117,0.44384999999999764
117,0.4966500000000451
117,1.0415500000000293
117,1.169650000000047
117,1.2454999999999927
118,0.1782500000000482
118,0.245900000000006
118,0.7291500000000042
118,1.0341500000000678
119,-0.16374999999993634
119,-0.032949999999914326
119,0.07275000000004184
119,0.12229999999999563
119,0.17650000000003274
119,0.34505000000001473
119,0.41124999999999545
120,0.12125000000003183
121,-0.35914999999999964
121,0.1341499999999769
121,0.8599000000000387
122,-0.48720000000002983
122,-0.41954999999995835
122,-0.20249999999998636
122,-0.007499999999936335
122,0.1664500000000544
122,0.5086499999999887
122,0.6249500000000126
122,0.7621000000000322
122,1.1197499999999536
122,1.2924500000000307
122,1.3795000000000073
122,1.4539499999999634
123,0.5668500000000449
123,0.9835500000000366
124,-0.07834999999988668
124,0.05450000000007549
124,0.1087000000001126
124,0.19355000000007294
124,1.343050000000062
125,0.4319000000000415
126,-0.1531999999999698
126,0.035350000000107684
126,0.11845000000005257
126,0.23840000000006967
126,0.3139000000001033
126,0.4615000000001146
126,0.5378500000000486
126,0.7623000000000957
126,1.0604500000000598
126,1.1615500000000338
126,1.3501500000000988
126,1.4545000000000528
126,1.4968500000001086
127,0.9294999999999618
128,-0.3391000000000304
128,0.04600000000004911
128,0.15544999999997344
128,0.19680000000005293
128,0.6403500000000122
