trial_index,relative_spike_time
0,-0.31709999999999994
0,-0.2110999999999983
0,-0.15314999999999834
0,0.12395000000000067
0,0.13595000000000113
0,0.14220000000000077
0,0.16970000000000063
0,0.30185000000000173
0,0.3969000000000005
0,0.5212500000000002
0,1.0893000000000015
1,0.15109999999999957
1,0.1734000000000009
1,0.19989999999999952
1,0.5001500000000014
1,0.6042000000000023
1,0.6537000000000006
1,0.6897500000000001
1,0.7114499999999992
1,0.9649500000000018
1,1.0212000000000003
5,1.1741500000000045
7,-0.0686499999999981
10,-0.16355000000000075
10,0.5083500000000001
12,0.17505000000001303
12,0.47580000000000666
12,1.0599000000000132
15,1.1888500000000022
16,0.7034000000000162
16,1.2570500000000067
18,0.8371000000000066
19,-0.456949999999992
22,0.1821999999999946
23,-0.09834999999999638
23,1.2133000000000038
24,-0.4934999999999974
24,-0.16570000000000107
24,0.7962500000000006
24,1.4563500000000005
25,-0.2744
25,0.8374000000000024
26,1.3232
28,0.7253500000000059
28,0.7662500000000136
28,0.8471500000000134
29,0.29410000000000025
29,0.6957500000000039
30,0.21955000000002656
30,0.6832000000000278
30,0.8134500000000173
30,1.2520000000000095
30,1.2709500000000276
30,1.3284000000000162
30,1.3543000000000234
30,1.4909500000000264
31,-0.1754500000000121
31,0.05275000000000318
31,1.0534999999999854
32,-0.382000000000005
32,0.04734999999999445
32,0.21699999999998454
33,-0.09394999999997822
33,-0.026199999999988677
33,0.18405000000001337
33,0.21450000000001523
33,0.4560000000000173
33,0.5854000000000212
33,1.0666000000000224
33,1.2027500000000089
33,1.3055000000000234
33,1.3231499999999983
33,1.335300000000018
34,-0.48109999999999786
34,-0.17480000000000473
34,-0.136099999999999
34,-0.0630999999999915
34,0.019450000000006185
34,0.1615500000000054
34,0.5844500000000039
35,0.19085000000001173
35,0.4859000000000151
35,0.5182500000000232
36,1.2568000000000268
37,0.7809000000000026
37,1.0001499999999908
37,1.11484999999999
39,-0.047050000000012915
39,-0.021600000000006503
39,-0.012599999999991951
39,0.0018499999999903594
39,0.5746000000000038
40,-0.3108000000000004
40,-0.28290000000001214
40,-0.27275000000000205
40,-0.26335000000000264
40,-0.17394999999999072
40,0.007800000000003138
40,0.2657000000000096
40,0.9812499999999886
41,0.19895000000002483
42,-0.2967999999999904
42,-0.04609999999999559
42,1.0010500000000206
42,1.0346500000000276
42,1.2319500000000119
42,1.4289500000000146
43,0.16685000000001082
43,0.18905000000000882
43,0.22915000000000418
43,0.3414500000000089
44,-0.4189999999999827
44,0.24139999999999873
44,0.30254999999999654
44,0.5964500000000044
45,-0.12469999999999004
45,0.2444500000000005
45,0.2831999999999937
45,0.8353500000000054
45,0.9677499999999952
45,1.3940500000000213
46,-0.49714999999997644
46,0.8821000000000083
47,0.1981500000000267
47,0.35915000000002806
47,0.6063500000000204
47,0.7265500000000031
47,0.7643500000000074
47,1.3917500000000018
47,1.4149500000000046
47,1.4432000000000187
48,-0.10069999999998913
48,0.043100000000009686
48,0.09585000000001287
48,0.6462500000000091
48,0.6718000000000188
48,0.9409000000000276
48,1.007850000000019
48,1.018000000000029
48,1.067750000000018
48,1.1376000000000204
48,1.1563000000000159
48,1.1799500000000194
48,1.1931000000000154
48,1.329400000000021
49,-0.42244999999999777
49,0.04834999999999923
49,0.0634499999999889
49,0.20205000000001405
49,0.23554999999998927
49,0.6876499999999908
49,0.7959999999999923
49,0.8206500000000005
49,0.9276999999999873
49,0.9546499999999867
49,0.973700000000008
49,0.9863499999999874
49,0.9949499999999887
49,1.0074999999999932
49,1.0194999999999936
49,1.036200000000008
49,1.061000000000007
49,1.084399999999988
49,1.098450000000014
49,1.3995999999999924
50,0.002200000000016189
50,0.04565000000002328
50,0.18610000000001037
50,0.33680000000001087
50,0.38185000000001423
50,0.47750000000002046
50,0.564850000000007
50,0.6870500000000277
51,-0.059599999999988995
51,-0.013449999999977535
51,0.011950000000013006
51,0.030400000000014415
51,0.04390000000000782
51,0.059750000000008185
51,0.1886000000000081
51,0.22465000000002533
51,0.24930000000000518
51,0.3188000000000102
51,1.304600000000022
51,1.3985500000000286
52,0.01685000000000514
52,0.18805000000000405
52,0.3885500000000093
52,0.6403500000000122
52,1.3155000000000143
52,1.3335500000000309
52,1.418200000000013
52,1.496500000000026
53,-0.3585499999999797
53,-0.3480999999999881
53,-0.3377499999999998
53,-0.3273499999999956
53,-0.3138500000000022
53,-0.28659999999999286
53,-0.26744999999999663
53,-0.2510499999999922
53,-0.23649999999997817
53,-0.22539999999997917
53,-0.03999999999999204
53,0.027000000000015234
53,0.22380000000001132
53,0.9250499999999988
54,-0.27354999999997176
54,-0.1620499999999936
54,-0.14564999999998918
54,-0.03454999999999586
54,0.09845000000001392
54,0.3066000000000031
54,0.5176000000000158
54,0.5436000000000263
54,1.3753500000000258
54,1.4747500000000286
55,-0.2767999999999802
55,0.04995000000002392
55,0.07390000000000896
55,0.10090000000002419
55,0.16275000000001683
55,0.20074999999999932
55,0.24014999999999986
55,0.2518500000000188
55,0.39340000000001396
55,0.5409500000000094
55,0.6966000000000179
55,0.793500000000023
55,0.839650000000006
55,0.9013000000000204
55,0.9066500000000133
55,0.9142500000000098
55,0.9250000000000114
55,0.9387500000000273
55,0.9477500000000134
55,0.9569500000000062
55,1.003200000000021
55,1.0161500000000103
55,1.0288500000000056
55,1.045800000000014
55,1.0598500000000115
55,1.0687500000000227
55,1.0845500000000072
55,1.1299000000000206
55,1.4397000000000162
56,0.16075000000000728
56,0.19735000000000014
56,0.24100000000001387
56,0.2567500000000109
56,0.2692000000000121
56,0.2781500000000108
56,0.30774999999999864
56,0.4926499999999976
56,0.8085499999999968
56,0.9568500000000029
56,0.9810500000000104
56,1.0030000000000143
56,1.0100500000000068
56,1.0413499999999942
56,1.0973500000000058
56,1.1202499999999986
56,1.1507500000000164
57,-0.28754999999998176
57,0.884900000000016
57,1.106000000000023
58,-0.3908999999999878
58,-0.08910000000003038
58,-0.029899999999997817
58,-0.012800000000027012
58,0.18614999999999782
58,0.19519999999999982
58,0.24334999999996398
58,0.2563000000000102
58,0.3369999999999891
58,0.3564999999999827
58,0.36419999999998254
58,0.4049999999999727
58,0.4294999999999618
58,0.4479999999999791
58,0.4955499999999802
58,0.5097999999999843
58,0.5367499999999836
58,0.5500000000000114
58,0.6256500000000074
58,0.7045999999999708
58,0.8331499999999892
58,0.8607499999999959
58,1.1955499999999688
58,1.3383999999999787
58,1.3731500000000096
58,1.4098500000000058
58,1.46814999999998
59,-0.19799999999997908
59,-0.08834999999999127
59,0.07179999999999609
59,0.1433499999999981
59,0.17304999999998927
59,0.9674999999999727
59,0.9769999999999754
59,1.053449999999998
59,1.174950000000024
59,1.2389499999999884
60,-0.40715000000000146
60,-0.22145000000000437
60,0.2953499999999849
60,0.30835000000001855
60,0.38920000000001664
60,0.404200000000003
60,0.42565000000001874
60,0.801400000000001
60,0.8144500000000221
60,1.1011500000000183
61,0.1956000000000131
61,0.22554999999999836
61,0.24970000000001846
61,0.26585000000000036
61,0.27760000000000673
61,0.34499999999997044
61,0.5331499999999778
61,1.3610499999999774
61,1.3830499999999688
61,1.407699999999977
61,1.4259000000000128
61,1.4362499999999727
61,1.447400000000016
61,1.4963999999999942
62,0.1692000000000462
62,0.2278500000000463
62,0.3286000000000513
62,0.3838000000000079
62,0.8450000000000273
62,0.8520500000000197
62,1.2106500000000437
63,-0.49680000000000746
63,-0.27445000000000164
63,-0.24365000000000236
63,-0.14730000000002974
63,-0.137800000000027
63,-0.12245000000001482
63,-0.10855000000003656
63,-0.00980000000004111
63,0.106899999999996
63,0.38974999999999227
63,0.6385500000000093
63,0.67674999999997
63,0.6973499999999717
63,0.7107499999999618
63,0.7524999999999977
63,1.042349999999999
63,1.0674999999999955
63,1.119100000000003
63,1.1472499999999854
63,1.2869499999999903
64,0.23985000000004675
64,0.2803500000000554
64,0.36850000000004
64,0.3925000000000409
64,0.8878500000000145
64,0.9506000000000085
64,1.0492000000000417
64,1.0681500000000597
64,1.4884000000000128
65,-0.16904999999997017
65,0.0877500000000282
65,0.20855000000000246
65,0.26340000000004693
65,0.5449500000000285
65,0.6478999999999928
65,0.7605000000000359
65,0.9853500000000395
65,1.0130000000000337
65,1.0352000000000317
65,1.0564500000000407
65,1.1271500000000287
66,-0.21749999999997272
66,-0.1087999999999738
66,-0.0704499999999939
66,-0.05329999999997881
66,-0.0161499999999819
66,0.24939999999998008
66,0.43250000000000455
66,0.6393500000000358
66,0.9256000000000313
66,1.426050000000032
67,0.18855000000002065
67,0.20420000000001437
67,0.23295000000001664
67,0.278349999999989
67,0.36914999999999054
67,1.414700000000039
68,-0.4400999999999726
68,0.025450000000034834
68,0.26435000000003583
68,0.39580000000000837
68,0.4905000000000541
68,0.7160500000000525
68,0.8896000000000299
68,0.928100000000029
68,0.9431500000000597
68,0.9554500000000417
68,0.9674500000000421
68,0.9922500000000127
68,1.189200000000028
69,-0.28449999999998
69,-0.2675500000000284
69,-0.2624500000000012
