,trial_index,interconnectivity_strength
0,1,11.443371893720943
1,2,10.545398375431574
2,3,10.36680842685569
3,4,9.620045214006108
4,5,8.66679148551787
5,6,8.764696518994034
6,7,7.790374404040629
7,8,7.560670983859043
8,9,7.775945004232295
9,10,6.702088413257463
10,11,5.678961266536078
11,12,6.959758122851874
12,13,7.964375247394082
13,14,6.700069111169504
14,15,8.093047299043626
15,16,6.582228537641916
16,17,7.2663101604279134
17,18,7.327153110047842
18,19,7.467261904761943
19,20,7.680470472923377
20,21,5.774720752367382
21,22,6.959401709401634
22,23,6.629900744416876
23,24,6.653763591965954
24,25,8.194785276073684
25,26,7.19094304388428
26,27,7.367717756942423
27,28,5.660823314950235
28,29,5.415098519091066
29,30,5.154248907137528
30,31,4.535359820905314
31,32,4.805594041216812
32,33,4.929231599811748
33,34,3.011645050050868
34,35,3.6267870936560422
35,36,3.6503034654769047
36,37,2.534941187812706
37,38,3.2786654135338122
38,39,3.349299959970753
39,40,3.327461848409441
40,41,4.161863137701012
41,42,4.363801516138828
42,43,5.012745737877423
43,44,4.6541183029817255
44,45,4.5389712340956825
45,46,6.1163644627629115
46,47,5.327131459773236
47,48,5.863448985931768
48,49,6.851064649662038
49,50,7.233573121580765
50,51,6.826250799104975
51,52,6.12121285065769
52,53,5.861842806568761
53,54,7.405661242244729
54,55,7.103207133625249
55,56,4.950081436628065
56,57,5.232895362217296
57,58,5.445919013890964
58,59,4.7244480801155815
59,60,4.77507050481947
60,61,4.79651931191165
61,62,6.352533691445475
62,63,7.422223138980582
63,64,8.003699260968846
64,65,7.625141205165152
65,66,7.108037747571102
66,67,5.940290630345182
67,68,7.963595217366856
68,69,6.006625707467246
69,70,7.090170924772733
70,71,6.522272686666093
71,72,5.5666321629197695
72,73,11.127378390096979
73,74,8.309973826649895
74,75,9.935923213211447
75,76,8.381589228607837
76,77,8.962239683905882
77,78,8.542036748994049
78,79,9.185291726829814
79,80,7.992576985722767
80,81,8.748000729893672
81,82,8.99313017628841
82,83,8.16571710366986
83,84,9.2388466234293
84,85,9.496658121737667
85,86,8.065112064705122
86,87,8.496858949654834
87,88,7.639759279408178
88,89,9.219767829687601
89,90,7.62008477157001
90,91,8.526583793428435
91,92,9.138399641273674
92,93,7.20972283211424
93,94,5.853344669858244
94,95,5.72755500581871
95,96,8.24861445229627
96,97,5.505705509224442
97,98,6.767980519992631
98,99,6.891102267798382
99,100,6.699226033591966
100,101,6.418005886431785
101,102,5.138607374196238
102,103,9.160526486228573
103,104,8.01787290031834
104,105,9.4163194634421
105,106,7.452459581928327
106,107,7.005841252044085
107,108,7.867933187582352
108,109,7.5818353506738125
109,110,7.822440007110523
110,111,8.969912664744104
111,112,6.585155770211595
112,113,8.378292550223192
113,114,7.222228258114796
114,115,6.5264660941577874
115,116,6.249141096538037
116,117,5.7996688738921875
117,118,6.07559804268633
118,119,5.784064224360388
119,120,6.6838353840438245
120,121,7.123345097092154
121,122,5.839559381283803
122,123,6.004308115980362
123,124,6.677577653149186
124,125,4.276670144402239
125,126,4.9175870742651595
126,127,6.462465423320748
127,128,6.9216490808197895
128,129,7.415807997508785
129,130,7.456444373997605
130,131,5.846962178945977
131,132,5.002796524325361
132,133,6.2115926480967705
133,134,5.891633260601965
134,135,6.949327202721133
135,136,4.699936559634746
136,137,5.541165256761661
137,138,5.241455912508495
138,139,5.813435837409541
139,140,5.107041297672582
140,141,4.626595886061914
141,142,4.314202334630327
142,143,4.289487870620013
143,144,3.750463715759041
144,145,3.684053307444898
145,146,4.560801837654769
146,147,4.136961249987769
147,148,4.458072646744865
148,149,4.629448135174089
149,150,3.9525358636573005
150,151,4.667994687915016
151,152,3.87767521251223
152,153,4.814254474048335
153,154,4.459593208361233
154,155,4.540718935599522
155,156,4.67169144417479
156,157,4.626193478327571
157,158,4.133494996526532
158,159,4.394203586322215
159,160,4.41346447489292
160,161,4.268406818617164
161,162,4.8281020857302765
162,163,4.108369930104725
163,164,5.658032237147519
164,165,4.566102627026041
165,166,4.615211145076774
166,167,5.4879887733231705
167,168,5.06205224477183
168,169,4.908117144875172
169,170,5.16525477373662
170,171,4.587925668901802
171,172,4.767620867627984
172,173,4.070797212450676
173,174,4.268211453503471
174,175,4.231127178516608
175,176,3.7747397567917393
176,177,4.263562409293298
177,178,4.377507211185274
178,179,4.099582768359006
179,180,4.835307325761022
180,181,4.331876305512718
181,182,3.7196394328837763
182,183,4.9810424860504305
183,184,5.124029183229621
184,185,4.44805574009028
185,186,4.585129734317726
186,187,4.635942288546622
187,188,4.298840601041729
188,189,4.288669330027257
189,190,5.460687477438764
190,191,5.9054589806606295
191,192,5.352073083490163
192,193,5.4751160393776965
193,194,6.123139247211557
194,195,5.224402847370072
195,196,5.266667145406488
196,197,5.886995563012367
197,198,5.6449512704469145
198,199,5.090677114745635
199,200,6.693377404774155
200,201,4.87700955747479
201,202,6.209576652047974
202,203,5.491074261037535
203,204,4.962549912134378
204,205,5.790367937208825
205,206,5.1401802762964195
