leftP,rightP,trial_response_side,trial_reward,cue_time
0.05,0.85,1.0,1.0,1098.7283
0.05,0.85,1.0,1.0,1102.1045
0.05,0.85,1.0,1.0,1106.558
0.05,0.85,1.0,1.0,1111.64515
0.05,0.85,1.0,1.0,1118.32805
0.05,0.85,1.0,1.0,1122.80625
0.05,0.85,1.0,1.0,1128.25995
0.05,0.85,1.0,1.0,1134.72305
0.05,0.85,1.0,0.0,1137.98065
0.05,0.85,1.0,1.0,1140.7382
0.05,0.85,1.0,1.0,1145.65625
0.05,0.85,1.0,1.0,1151.97385
0.05,0.85,1.0,1.0,1157.10795
0.05,0.85,1.0,1.0,1161.09305
0.05,0.85,1.0,1.0,1165.98105
0.05,0.85,1.0,1.0,1172.0337
0.05,0.85,1.0,1.0,1175.41245
0.05,0.85,1.0,1.0,1178.3858
0.05,0.85,1.0,0.0,1184.3477
0.05,0.85,1.0,1.0,1187.61405
0.05,0.85,1.0,1.0,1193.00845
0.05,0.85,1.0,1.0,1196.92345
0.05,0.85,1.0,1.0,1200.23255
0.05,0.85,1.0,1.0,1205.5594
0.05,0.85,1.0,1.0,1211.40015
0.05,0.85,1.0,1.0,1215.3273
0.05,0.85,1.0,1.0,1217.8726
0.05,0.85,1.0,1.0,1222.6826
0.05,0.85,1.0,1.0,1226.14785
0.05,0.85,1.0,1.0,1231.6256
0.05,0.85,1.0,0.0,1235.6078
0.05,0.85,1.0,0.0,1239.95485
0.05,0.85,1.0,1.0,1243.68265
0.05,0.85,1.0,1.0,1249.2272
0.05,0.85,1.0,1.0,1253.1649
0.05,0.85,1.0,1.0,1255.78565
0.05,0.85,1.0,1.0,1259.4414
0.9,0.05,1.0,0.0,1264.68715
0.9,0.05,1.0,1.0,1268.071
0.9,0.05,1.0,0.0,1272.0528
0.9,0.05,1.0,0.0,1274.7634
0.9,0.05,1.0,0.0,1277.36335
0.9,0.05,1.0,0.0,1281.11815
0.9,0.05,1.0,0.0,1284.49305
0.9,0.05,1.0,0.0,1287.2855
0.9,0.05,1.0,0.0,1290.765
0.9,0.05,1.0,0.0,1294.1799
0.9,0.05,1.0,0.0,1296.9454
0.9,0.05,1.0,0.0,1299.5969
0.9,0.05,1.0,0.0,1306.02685
0.9,0.05,-1.0,1.0,1308.4589
0.9,0.05,1.0,0.0,1314.13485
0.9,0.05,-1.0,0.0,1319.4229
0.9,0.05,-1.0,1.0,1328.2411
0.9,0.05,-1.0,1.0,1331.93765
0.9,0.05,-1.0,1.0,1337.62485
0.9,0.05,-1.0,1.0,1345.76485
0.9,0.05,1.0,0.0,1348.2252
0.9,0.05,-1.0,1.0,1350.83615
0.9,0.05,-1.0,1.0,1360.6072
0.9,0.05,-1.0,1.0,1364.60795
0.9,0.05,-1.0,1.0,1368.03875
0.9,0.05,-1.0,0.0,1377.39075
0.9,0.05,-1.0,1.0,1380.7077
0.9,0.05,,,1385.81435
0.9,0.05,1.0,0.0,1393.91915
0.9,0.05,-1.0,1.0,1396.41965
0.9,0.05,-1.0,1.0,1401.5818
0.9,0.05,1.0,0.0,1406.64355
0.9,0.05,-1.0,1.0,1409.3216
0.9,0.05,-1.0,1.0,1413.8071
0.9,0.05,-1.0,1.0,1418.93375
0.9,0.05,-1.0,1.0,1424.5196
0.9,0.05,1.0,0.0,1430.78395
0.9,0.05,-1.0,1.0,1433.21295
0.9,0.05,1.0,0.0,1438.8592
0.9,0.05,-1.0,1.0,1441.42555
0.9,0.05,-1.0,1.0,1446.5864
0.9,0.05,-1.0,1.0,1450.96205
0.9,0.05,1.0,0.0,1456.7155
0.9,0.05,1.0,0.0,1460.51775
0.9,0.05,1.0,0.0,1463.9365
0.9,0.05,1.0,0.0,1466.84715
0.9,0.05,1.0,0.0,1469.4247
0.9,0.05,1.0,0.0,1472.3348
0.9,0.05,1.0,0.0,1474.5347
0.9,0.05,-1.0,1.0,1479.3321
0.9,0.05,-1.0,1.0,1486.23235
0.9,0.05,-1.0,0.0,1490.6396
0.9,0.05,-1.0,1.0,1493.0331
0.9,0.05,-1.0,1.0,1499.29425
0.9,0.05,1.0,0.0,1503.2049
0.9,0.05,1.0,0.0,1507.16485
0.9,0.05,-1.0,0.0,1512.5096
0.9,0.05,-1.0,1.0,1516.4858
0.9,0.05,-1.0,1.0,1521.8248
0.9,0.05,-1.0,1.0,1526.18835
0.9,0.05,-1.0,1.0,1533.533
0.9,0.05,-1.0,1.0,1536.85495
0.9,0.05,-1.0,1.0,1542.80575
0.9,0.05,-1.0,1.0,1546.8056
0.9,0.05,1.0,0.0,1549.37805
0.9,0.05,-1.0,1.0,1552.197
0.9,0.05,-1.0,1.0,1557.5564
0.9,0.05,-1.0,1.0,1563.1863
0.9,0.05,-1.0,1.0,1566.84895
0.9,0.05,-1.0,1.0,1570.18525
0.9,0.05,-1.0,1.0,1572.94685
0.9,0.05,1.0,0.0,1576.2291
0.9,0.05,-1.0,1.0,1578.67345
0.9,0.05,-1.0,1.0,1582.02095
0.9,0.05,1.0,0.0,1587.0074
0.9,0.05,1.0,0.0,1589.4138
0.9,0.05,1.0,0.0,1592.3176
0.9,0.05,1.0,0.0,1596.4874
0.9,0.05,1.0,1.0,1599.37145
0.9,0.05,-1.0,1.0,1603.4157
0.9,0.05,-1.0,1.0,1609.7292
0.9,0.05,-1.0,1.0,1613.03575
0.9,0.05,-1.0,0.0,1616.6922
0.9,0.05,1.0,0.0,1618.9394
0.9,0.05,1.0,0.0,1622.1977
0.9,0.05,-1.0,1.0,1625.78095
0.9,0.05,-1.0,1.0,1631.1574
0.9,0.05,-1.0,1.0,1636.8374
0.9,0.05,-1.0,0.0,1640.0628
0.9,0.05,-1.0,1.0,1643.324
0.9,0.05,-1.0,1.0,1647.61935
0.9,0.05,-1.0,1.0,1651.0301
0.9,0.05,1.0,0.0,1656.45535
0.9,0.05,1.0,0.0,1659.75335
0.9,0.05,1.0,0.0,1662.7771
0.9,0.05,1.0,0.0,1666.1899
0.9,0.05,-1.0,1.0,1670.84625
0.9,0.05,-1.0,1.0,1674.234
0.9,0.05,-1.0,1.0,1677.65095
0.9,0.05,1.0,0.0,1682.76935
0.9,0.05,1.0,0.0,1685.3842
0.9,0.05,1.0,0.0,1688.2657
0.9,0.05,-1.0,1.0,1694.74605
0.9,0.05,-1.0,1.0,1699.34835
0.9,0.05,-1.0,1.0,1703.41435
0.9,0.05,-1.0,0.0,1706.124
0.9,0.05,-1.0,1.0,1708.7269
0.9,0.05,-1.0,0.0,1712.24635
0.9,0.05,-1.0,1.0,1715.0005
0.9,0.05,-1.0,1.0,1719.50935
0.9,0.05,-1.0,1.0,1722.19555
0.9,0.05,-1.0,1.0,1725.44055
0.9,0.05,-1.0,1.0,1729.10265
0.9,0.05,-1.0,1.0,1734.14445
0.9,0.05,-1.0,1.0,1737.5123
0.9,0.05,-1.0,1.0,1741.8047
0.9,0.05,-1.0,1.0,1744.63525
0.9,0.05,-1.0,1.0,1748.98855
0.9,0.05,-1.0,1.0,1755.89885
0.9,0.05,-1.0,1.0,1761.3138
0.9,0.05,1.0,0.0,1767.38885
0.05,0.85,-1.0,1.0,1770.27605
0.05,0.85,-1.0,0.0,1776.74785
0.05,0.85,-1.0,0.0,1780.90285
0.05,0.85,-1.0,0.0,1784.3058
0.05,0.85,-1.0,0.0,1787.51705
0.05,0.85,-1.0,0.0,1790.21045
0.05,0.85,-1.0,0.0,1793.8158
0.05,0.85,-1.0,0.0,1797.9734
0.05,0.85,-1.0,0.0,1800.48265
0.05,0.85,-1.0,0.0,1805.2507
0.05,0.85,-1.0,0.0,1808.2865
0.05,0.85,-1.0,0.0,1813.88835
0.05,0.85,-1.0,0.0,1817.07275
0.05,0.85,-1.0,0.0,1821.6922
0.05,0.85,-1.0,0.0,1826.93505
0.05,0.85,-1.0,0.0,1832.71145
0.05,0.85,,,1835.2801
0.05,0.85,,,1843.3826
0.05,0.85,-1.0,0.0,1851.48465
0.05,0.85,-1.0,0.0,1854.5837
0.05,0.85,1.0,1.0,1859.7677
0.05,0.85,-1.0,0.0,1869.00865
0.05,0.85,-1.0,0.0,1873.3266
0.05,0.85,-1.0,0.0,1877.9012
0.05,0.85,-1.0,1.0,1880.7495
0.05,0.85,1.0,1.0,1886.3563
0.05,0.85,1.0,1.0,1890.3532
0.05,0.85,-1.0,0.0,1892.755
0.05,0.85,-1.0,0.0,1895.5125
0.05,0.85,-1.0,0.0,1898.5184
0.05,0.85,-1.0,0.0,1902.24505
0.05,0.85,1.0,1.0,1906.63615
0.05,0.85,1.0,1.0,1911.31145
0.05,0.85,1.0,1.0,1915.8267
0.05,0.85,1.0,1.0,1919.20255
0.05,0.85,-1.0,0.0,1923.7074
0.05,0.85,1.0,0.0,1926.0989
0.05,0.85,1.0,1.0,1932.32595
0.05,0.85,1.0,1.0,1942.24475
0.05,0.85,1.0,1.0,1945.82265
0.05,0.85,1.0,0.0,1949.9382
0.05,0.85,1.0,1.0,1952.7785
0.05,0.85,1.0,0.0,1956.52315
0.05,0.85,1.0,1.0,1959.33915
0.05,0.85,1.0,1.0,1963.1609
0.05,0.85,1.0,1.0,1968.2801
0.05,0.85,-1.0,0.0,1978.1523
0.05,0.85,1.0,1.0,1983.1987
0.05,0.85,1.0,1.0,1992.0686
0.05,0.85,1.0,1.0,1996.01245
0.05,0.85,1.0,1.0,2000.27065
0.05,0.85,-1.0,0.0,2003.0481
0.05,0.85,1.0,1.0,2006.6988
0.05,0.85,1.0,1.0,2010.43065
0.05,0.85,1.0,1.0,2014.381
0.05,0.85,1.0,1.0,2017.78375
0.05,0.85,1.0,1.0,2021.69315
0.05,0.85,,,2026.78045
0.05,0.85,1.0,1.0,2034.88185
0.05,0.85,1.0,1.0,2038.00665
0.05,0.85,1.0,1.0,2042.27265
0.05,0.85,-1.0,0.0,2044.9555
0.05,0.85,1.0,1.0,2049.637
0.05,0.85,1.0,0.0,2052.6752
0.05,0.85,1.0,1.0,2056.34095
0.05,0.85,-1.0,0.0,2059.3555
0.05,0.85,1.0,0.0,2062.0771
0.05,0.85,1.0,1.0,2064.8536
0.05,0.85,1.0,1.0,2073.77555
0.05,0.85,1.0,1.0,2076.5275
0.05,0.85,1.0,1.0,2080.4827
0.05,0.85,-1.0,0.0,2085.6279
0.05,0.85,1.0,1.0,2089.8741
0.05,0.85,-1.0,0.0,2092.6725
0.05,0.85,-1.0,0.0,2096.1032
0.05,0.85,1.0,0.0,2099.0133
0.05,0.85,1.0,1.0,2101.30325
0.05,0.85,1.0,1.0,2110.95805
0.05,0.85,1.0,1.0,2114.5588
0.05,0.85,-1.0,0.0,2118.2518
0.05,0.85,1.0,1.0,2120.7142
0.05,0.85,1.0,1.0,2123.5433
0.05,0.85,1.0,1.0,2129.02115
0.05,0.85,1.0,1.0,2131.95315
0.05,0.85,-1.0,0.0,2135.18395
0.05,0.85,1.0,1.0,2137.88625
0.05,0.85,1.0,1.0,2143.22785
0.05,0.85,,,2147.96145
0.05,0.85,1.0,1.0,2156.0626
0.05,0.85,1.0,1.0,2161.35865
0.05,0.85,1.0,1.0,2166.0041
0.05,0.85,1.0,1.0,2170.95745
0.05,0.85,1.0,1.0,2174.1807
0.05,0.85,1.0,0.0,2177.76455
0.05,0.85,1.0,0.0,2183.22075
0.05,0.85,1.0,1.0,2188.37655
0.05,0.85,1.0,0.0,2196.58585
0.05,0.85,,,2202.10045
0.05,0.85,1.0,1.0,2211.23765
0.05,0.85,1.0,1.0,2219.3445
0.05,0.85,1.0,1.0,2222.39665
0.05,0.85,1.0,1.0,2226.0281
0.05,0.85,1.0,1.0,2229.8795
0.05,0.85,-1.0,0.0,2235.76755
0.05,0.85,1.0,1.0,2238.8621
0.05,0.85,1.0,1.0,2242.61095
0.05,0.85,1.0,1.0,2247.15515
0.05,0.85,1.0,1.0,2250.27795
0.05,0.85,1.0,1.0,2253.64805
0.05,0.85,-1.0,0.0,2257.3106
0.05,0.85,1.0,1.0,2259.81575
0.05,0.85,1.0,1.0,2265.02995
0.05,0.85,1.0,1.0,2267.8836
0.05,0.85,1.0,0.0,2274.008
0.05,0.85,1.0,0.0,2277.334
0.8,0.05,,,2282.76825
0.8,0.05,1.0,0.0,2291.5591
0.8,0.05,1.0,0.0,2297.78915
0.8,0.05,1.0,0.0,2300.444
0.8,0.05,1.0,0.0,2302.6754
0.8,0.05,,,2305.5881
0.8,0.05,1.0,0.0,2313.7031
0.8,0.05,1.0,0.0,2316.5833
0.8,0.05,,,2319.10495
0.8,0.05,1.0,0.0,2327.21165
0.8,0.05,1.0,0.0,2334.65375
0.8,0.05,1.0,0.0,2341.1926
0.8,0.05,,,2344.7446
0.8,0.05,-1.0,1.0,2352.8466
0.8,0.05,1.0,0.0,2362.0334
0.8,0.05,1.0,0.0,2366.19455
0.8,0.05,1.0,0.0,2369.51255
0.8,0.05,1.0,0.0,2374.3729
0.8,0.05,1.0,0.0,2377.53035
0.8,0.05,1.0,1.0,2383.1735
0.8,0.05,1.0,0.0,2388.90095
0.8,0.05,1.0,0.0,2393.248
0.8,0.05,1.0,0.0,2399.8062
0.8,0.05,1.0,0.0,2404.14625
0.8,0.05,-1.0,1.0,2410.1113
0.8,0.05,-1.0,0.0,2414.0397
0.8,0.05,1.0,0.0,2418.67985
0.8,0.05,1.0,0.0,2426.9134
0.8,0.05,1.0,0.0,2434.23735
0.8,0.05,1.0,0.0,2442.3465
0.8,0.05,1.0,0.0,2448.18265
0.8,0.05,1.0,0.0,2451.99435
0.8,0.05,1.0,0.0,2456.71805
0.8,0.05,-1.0,1.0,2462.26815
0.8,0.05,1.0,0.0,2467.1449
0.8,0.05,1.0,0.0,2471.2389
0.8,0.05,,,2476.5145
0.8,0.05,,,2484.61715
0.8,0.05,,,2492.71975
0.8,0.05,,,2500.82885
0.8,0.05,,,2509.5281
0.8,0.05,,,2517.6302
0.8,0.05,1.0,0.0,2525.7322
0.8,0.05,,,2529.8531
0.8,0.05,1.0,0.0,2537.95815
0.8,0.05,1.0,0.0,2543.1949
0.8,0.05,1.0,1.0,2549.3124
0.8,0.05,1.0,0.0,2554.86115
0.8,0.05,,,2558.5966
0.8,0.05,1.0,0.0,2566.69915
0.8,0.05,1.0,0.0,2569.4138
0.8,0.05,1.0,0.0,2574.2387
0.8,0.05,1.0,0.0,2580.05355
0.8,0.05,1.0,0.0,2587.7217
0.8,0.05,-1.0,1.0,2590.77045
0.8,0.05,,,2594.3719
0.8,0.05,,,2602.47695
0.8,0.05,,,2610.58395
0.8,0.05,,,2618.69305
0.8,0.05,,,2626.7951
0.8,0.05,1.0,0.0,2634.9029
0.8,0.05,1.0,0.0,2637.5909
0.8,0.05,,,2640.3633
0.8,0.05,,,2648.4659
0.8,0.05,1.0,0.0,2656.5679
0.8,0.05,-1.0,1.0,2661.7219
0.8,0.05,1.0,0.0,2667.75455
0.8,0.05,,,2672.175
0.8,0.05,1.0,0.0,2681.5496
0.0,0.0,,,2684.56
