leftP,rightP,trial_response_side,trial_reward,cue_time
0.85,0.2,-1.0,1.0,552.33035
0.85,0.2,-1.0,0.0,559.81355
0.85,0.2,-1.0,1.0,562.90395
0.85,0.2,-1.0,1.0,570.55775
0.85,0.2,-1.0,1.0,575.3175
0.85,0.2,-1.0,0.0,582.3133
0.85,0.2,-1.0,1.0,585.5582
0.85,0.2,-1.0,1.0,588.0321
0.85,0.2,-1.0,1.0,593.32985
0.85,0.2,-1.0,1.0,596.3376
0.85,0.2,-1.0,1.0,602.51895
0.85,0.2,-1.0,1.0,607.45955
0.85,0.2,-1.0,1.0,612.7882
0.85,0.2,-1.0,1.0,617.9223
0.85,0.2,-1.0,1.0,620.0977
0.85,0.2,-1.0,1.0,624.9996
0.85,0.2,-1.0,1.0,630.99735
0.85,0.2,-1.0,1.0,633.4953
0.85,0.2,-1.0,1.0,640.71615
0.85,0.2,-1.0,1.0,645.2707
0.85,0.2,-1.0,1.0,647.4694
0.85,0.2,-1.0,1.0,654.58485
0.85,0.2,-1.0,1.0,660.1439
0.85,0.2,-1.0,1.0,664.35415
0.85,0.2,-1.0,0.0,670.78305
0.85,0.2,-1.0,1.0,673.20545
0.85,0.2,-1.0,1.0,681.029
0.85,0.2,-1.0,0.0,687.78875
0.85,0.2,-1.0,1.0,690.59785
0.85,0.2,1.0,0.0,695.1529
0.85,0.2,-1.0,1.0,699.9372
0.85,0.2,-1.0,1.0,704.2765
0.85,0.2,1.0,1.0,708.73005
0.85,0.2,1.0,0.0,716.3713
0.85,0.2,1.0,0.0,719.5004
0.85,0.2,1.0,0.0,721.76265
0.85,0.2,1.0,0.0,724.42655
0.85,0.2,1.0,1.0,727.12975
0.85,0.2,1.0,0.0,731.083
0.85,0.2,1.0,1.0,733.66345
0.85,0.2,1.0,0.0,737.89075
0.85,0.2,1.0,1.0,740.7926
0.85,0.2,-1.0,1.0,745.5034
0.85,0.2,-1.0,1.0,748.13815
0.85,0.2,-1.0,0.0,752.2829
0.85,0.2,-1.0,1.0,755.83935
0.85,0.2,-1.0,1.0,760.1653
0.85,0.2,-1.0,1.0,762.4056
0.85,0.2,-1.0,0.0,767.90545
0.85,0.2,1.0,0.0,771.27945
0.85,0.2,-1.0,0.0,774.58845
0.85,0.2,-1.0,1.0,777.75845
0.85,0.2,-1.0,1.0,783.3672
0.85,0.2,-1.0,1.0,788.9569
0.85,0.2,-1.0,1.0,791.28335
0.85,0.2,-1.0,1.0,796.81235
0.85,0.2,-1.0,1.0,801.0015
0.85,0.2,-1.0,1.0,804.8197
0.85,0.2,1.0,0.0,809.2004
0.85,0.2,-1.0,0.0,813.5895
0.85,0.2,-1.0,1.0,816.2912
0.85,0.2,-1.0,1.0,818.66375
0.85,0.2,-1.0,1.0,826.807
0.85,0.2,-1.0,1.0,831.50625
0.85,0.2,-1.0,1.0,838.18235
0.85,0.2,-1.0,1.0,843.3373
0.85,0.2,1.0,0.0,848.76145
0.85,0.2,-1.0,1.0,852.4593
0.2,0.9,-1.0,0.0,861.6805
0.2,0.9,-1.0,0.0,865.88875
0.2,0.9,-1.0,1.0,869.3081
0.2,0.9,1.0,1.0,874.1265
0.2,0.9,-1.0,0.0,880.02925
0.2,0.9,-1.0,0.0,882.39705
0.2,0.9,1.0,1.0,888.2799
0.2,0.9,1.0,0.0,895.2143
0.2,0.9,-1.0,0.0,899.0404
0.2,0.9,1.0,1.0,901.7187
0.2,0.9,-1.0,0.0,904.1022
0.2,0.9,-1.0,0.0,907.66155
0.2,0.9,-1.0,0.0,910.6355
0.2,0.9,1.0,1.0,915.61975
0.2,0.9,1.0,1.0,919.199
0.2,0.9,-1.0,1.0,922.09215
0.2,0.9,1.0,1.0,924.66925
0.2,0.9,1.0,1.0,927.9852
0.2,0.9,1.0,1.0,939.0851
0.2,0.9,1.0,1.0,942.17025
0.2,0.9,1.0,1.0,946.3809
0.2,0.9,1.0,1.0,949.8755
0.2,0.9,1.0,1.0,952.83305
0.2,0.9,1.0,0.0,959.85425
0.2,0.9,-1.0,0.0,962.7109
0.2,0.9,-1.0,0.0,965.14695
0.2,0.9,1.0,1.0,967.32805
0.2,0.9,-1.0,0.0,971.8079
0.2,0.9,1.0,1.0,974.20195
0.2,0.9,1.0,1.0,978.95405
0.2,0.9,1.0,1.0,986.3296
0.2,0.9,1.0,1.0,988.94315
0.2,0.9,1.0,1.0,995.1834
0.2,0.9,1.0,1.0,997.76105
0.2,0.9,1.0,1.0,999.95595
0.2,0.9,1.0,1.0,1006.13115
0.2,0.9,1.0,1.0,1010.21775
0.2,0.9,1.0,1.0,1013.27985
0.2,0.9,1.0,1.0,1016.4301
0.2,0.9,1.0,0.0,1018.67755
0.2,0.9,1.0,1.0,1022.045
0.2,0.9,-1.0,0.0,1028.6204
0.2,0.9,-1.0,0.0,1031.1475
0.2,0.9,-1.0,0.0,1033.88765
0.2,0.9,1.0,1.0,1038.76905
0.2,0.9,1.0,1.0,1042.6278
0.2,0.9,-1.0,1.0,1046.9503
0.2,0.9,1.0,0.0,1051.60125
0.2,0.9,1.0,1.0,1055.37365
0.2,0.9,1.0,1.0,1057.9078
0.2,0.9,-1.0,0.0,1060.5885
0.2,0.9,1.0,1.0,1064.0601
0.2,0.9,1.0,1.0,1070.0145
0.2,0.9,1.0,1.0,1077.4855
0.2,0.9,1.0,1.0,1082.4547
0.2,0.9,1.0,1.0,1088.39755
0.2,0.9,1.0,1.0,1090.5607
0.2,0.9,1.0,1.0,1092.90145
0.2,0.9,1.0,1.0,1095.47155
0.2,0.9,1.0,1.0,1098.13775
0.2,0.9,1.0,1.0,1103.5091
0.2,0.9,1.0,1.0,1111.1048
0.2,0.9,1.0,1.0,1115.62955
0.2,0.9,1.0,1.0,1119.59185
0.2,0.9,1.0,0.0,1124.55825
0.2,0.9,1.0,1.0,1126.80615
0.2,0.9,1.0,0.0,1129.29395
0.2,0.9,1.0,1.0,1138.872
0.2,0.9,1.0,1.0,1142.44685
0.2,0.9,1.0,1.0,1151.22855
0.75,0.2,1.0,0.0,1161.04595
0.75,0.2,1.0,0.0,1164.80485
0.75,0.2,1.0,0.0,1166.99145
0.75,0.2,1.0,0.0,1169.6652
0.75,0.2,1.0,0.0,1172.23225
0.75,0.2,1.0,1.0,1174.8811
0.75,0.2,1.0,0.0,1178.66935
0.75,0.2,-1.0,1.0,1181.13065
0.75,0.2,-1.0,1.0,1185.3739
0.75,0.2,1.0,0.0,1191.8913
0.75,0.2,-1.0,1.0,1194.4982
0.75,0.2,-1.0,0.0,1198.03165
0.75,0.2,-1.0,1.0,1201.46035
0.75,0.2,1.0,0.0,1209.8795
0.75,0.2,1.0,0.0,1212.5563
0.75,0.2,1.0,0.0,1215.55975
0.75,0.2,-1.0,1.0,1218.84285
0.75,0.2,-1.0,1.0,1223.5311
0.75,0.2,-1.0,0.0,1225.8967
0.75,0.2,1.0,0.0,1229.9457
0.75,0.2,-1.0,1.0,1234.28675
0.75,0.2,-1.0,0.0,1236.65655
0.75,0.2,1.0,0.0,1239.7482
0.75,0.2,1.0,0.0,1242.1413
0.75,0.2,1.0,0.0,1244.8579
0.75,0.2,-1.0,1.0,1247.5026
0.75,0.2,-1.0,1.0,1250.7843
0.75,0.2,-1.0,1.0,1253.47295
0.75,0.2,-1.0,1.0,1257.76855
0.75,0.2,-1.0,1.0,1265.9743
0.75,0.2,-1.0,0.0,1270.58705
0.75,0.2,1.0,0.0,1273.7751
0.75,0.2,-1.0,0.0,1276.3432
0.75,0.2,1.0,0.0,1279.14315
0.75,0.2,-1.0,1.0,1282.93155
0.75,0.2,1.0,1.0,1287.0642
0.75,0.2,1.0,1.0,1293.26495
0.75,0.2,1.0,1.0,1297.2421
0.75,0.2,-1.0,1.0,1302.7324
0.75,0.2,1.0,0.0,1305.329
0.75,0.2,1.0,0.0,1308.7488
0.75,0.2,1.0,1.0,1311.65195
0.75,0.2,1.0,0.0,1315.73655
0.75,0.2,1.0,1.0,1319.15725
0.75,0.2,1.0,0.0,1321.84875
0.75,0.2,1.0,0.0,1324.76685
0.75,0.2,1.0,0.0,1327.51465
0.75,0.2,1.0,0.0,1332.54125
0.75,0.2,1.0,0.0,1334.9841
0.75,0.2,1.0,0.0,1337.2559
0.75,0.2,1.0,0.0,1339.5542
0.75,0.2,1.0,0.0,1345.1129
0.75,0.2,1.0,0.0,1348.25445
0.75,0.2,1.0,0.0,1351.2197
0.75,0.2,1.0,1.0,1353.7578
0.75,0.2,1.0,0.0,1356.65795
0.75,0.2,1.0,0.0,1359.3357
0.75,0.2,1.0,0.0,1361.815
0.75,0.2,1.0,1.0,1364.4109
0.75,0.2,1.0,0.0,1370.35095
0.75,0.2,-1.0,1.0,1373.2516
0.75,0.2,-1.0,1.0,1375.7148
0.75,0.2,-1.0,0.0,1380.085
0.75,0.2,1.0,0.0,1383.7141
0.75,0.2,-1.0,1.0,1387.59315
0.75,0.2,-1.0,0.0,1391.13915
0.75,0.2,1.0,0.0,1396.427
0.75,0.2,1.0,0.0,1399.4807
0.75,0.2,-1.0,1.0,1402.4227
0.75,0.2,1.0,0.0,1405.01675
0.75,0.2,-1.0,1.0,1409.44725
0.75,0.2,-1.0,1.0,1412.12825
0.75,0.2,-1.0,0.0,1415.19995
0.75,0.2,-1.0,1.0,1420.0361
0.75,0.2,-1.0,1.0,1424.50815
0.75,0.2,-1.0,1.0,1427.994
0.75,0.2,-1.0,0.0,1434.34375
0.75,0.2,-1.0,1.0,1437.15325
0.75,0.2,-1.0,1.0,1439.58265
0.75,0.2,1.0,1.0,1443.25885
0.75,0.2,1.0,0.0,1450.5896
0.75,0.2,-1.0,0.0,1453.7156
0.75,0.2,1.0,0.0,1456.3784
0.75,0.2,1.0,0.0,1462.2521
0.75,0.2,1.0,0.0,1465.2151
0.75,0.2,1.0,1.0,1470.5155
0.75,0.2,-1.0,1.0,1474.98435
0.75,0.2,,,1480.14855
0.75,0.2,,,1488.70035
0.75,0.2,1.0,0.0,1496.80405
0.75,0.2,,,1506.71275
0.75,0.2,-1.0,1.0,1514.81375
0.75,0.2,1.0,0.0,1523.63435
0.75,0.2,1.0,1.0,1527.5294
0.75,0.2,1.0,0.0,1531.9934
0.75,0.2,-1.0,1.0,1535.3568
0.75,0.2,-1.0,1.0,1537.9677
0.75,0.2,-1.0,1.0,1541.5979
0.75,0.2,-1.0,1.0,1547.221
0.75,0.2,1.0,0.0,1553.2457
0.75,0.2,1.0,1.0,1556.3303
0.75,0.2,-1.0,1.0,1559.22255
0.75,0.2,1.0,0.0,1563.1063
0.75,0.2,-1.0,1.0,1566.44865
0.75,0.2,-1.0,1.0,1569.0908
0.75,0.2,1.0,0.0,1575.285
0.75,0.2,-1.0,0.0,1578.08045
0.75,0.2,-1.0,1.0,1581.0691
0.75,0.2,-1.0,0.0,1585.11205
0.75,0.2,-1.0,1.0,1587.6432
0.75,0.2,-1.0,1.0,1591.9366
0.75,0.2,-1.0,0.0,1595.9922
0.75,0.2,-1.0,1.0,1598.27995
0.75,0.2,1.0,0.0,1603.68725
0.75,0.2,1.0,0.0,1606.6948
0.75,0.2,1.0,1.0,1609.6634
0.75,0.2,1.0,1.0,1613.09585
0.75,0.2,1.0,0.0,1617.8818
0.75,0.2,1.0,0.0,1620.86575
0.75,0.2,1.0,0.0,1623.4829
0.75,0.2,1.0,0.0,1626.7298
0.75,0.2,1.0,0.0,1629.56535
0.75,0.2,1.0,0.0,1632.0655
0.75,0.2,1.0,1.0,1634.64955
0.75,0.2,-1.0,1.0,1639.6352
0.75,0.2,1.0,0.0,1643.26735
0.75,0.2,1.0,0.0,1646.50495
0.75,0.2,1.0,1.0,1649.38315
0.75,0.2,-1.0,0.0,1651.9631
0.75,0.2,1.0,0.0,1654.5482
0.75,0.2,1.0,0.0,1658.60965
0.75,0.2,1.0,0.0,1661.46795
0.75,0.2,1.0,0.0,1665.3127
0.75,0.2,1.0,0.0,1667.9737
