leftP,rightP,trial_response_side,trial_reward,cue_time
0.9,0.2,-1.0,1.0,636.2754
0.9,0.2,1.0,1.0,640.7448
0.9,0.2,1.0,0.0,644.35305
0.9,0.2,-1.0,1.0,648.34175
0.9,0.2,-1.0,1.0,651.1746
0.9,0.2,1.0,1.0,653.7979
0.9,0.2,-1.0,1.0,659.27515
0.9,0.2,-1.0,1.0,664.73935
0.9,0.2,-1.0,1.0,668.34275
0.9,0.2,-1.0,1.0,674.19815
0.9,0.2,-1.0,1.0,679.0911
0.9,0.2,1.0,0.0,683.9609
0.9,0.2,-1.0,1.0,686.507
0.9,0.2,1.0,0.0,690.08035
0.9,0.2,-1.0,1.0,694.9372
0.9,0.2,-1.0,1.0,699.3437
0.9,0.2,-1.0,1.0,702.16455
0.9,0.2,-1.0,0.0,706.07495
0.9,0.2,-1.0,1.0,709.02995
0.9,0.2,-1.0,1.0,711.58455
0.9,0.2,-1.0,1.0,717.5592
0.9,0.2,-1.0,1.0,727.23675
0.9,0.2,1.0,0.0,729.7719
0.9,0.2,1.0,1.0,733.85375
0.9,0.2,1.0,0.0,736.68035
0.9,0.2,-1.0,1.0,744.56165
0.9,0.2,-1.0,1.0,756.0067
0.9,0.2,-1.0,1.0,758.6831
0.9,0.2,1.0,0.0,761.39995
0.9,0.2,1.0,0.0,764.4189
0.9,0.2,1.0,0.0,767.03185
0.9,0.2,-1.0,1.0,769.85515
0.9,0.2,-1.0,1.0,772.9476
0.9,0.2,1.0,0.0,778.57885
0.9,0.2,-1.0,0.0,782.0255
0.9,0.2,1.0,0.0,784.6155
0.9,0.2,-1.0,1.0,787.6134
0.9,0.2,-1.0,1.0,790.8626
0.9,0.2,1.0,1.0,795.1227
0.9,0.2,-1.0,1.0,799.6089
0.9,0.2,1.0,0.0,802.8301
0.9,0.2,-1.0,1.0,807.9603
0.9,0.2,-1.0,1.0,810.77475
0.9,0.2,-1.0,0.0,813.5583
0.9,0.2,-1.0,1.0,816.52525
0.9,0.2,-1.0,1.0,819.0979
0.9,0.2,-1.0,1.0,822.96205
0.9,0.2,-1.0,1.0,826.9981
0.9,0.2,-1.0,1.0,830.5646
0.9,0.2,-1.0,1.0,836.27825
0.9,0.2,1.0,0.0,839.6267
0.9,0.2,-1.0,1.0,842.89195
0.9,0.2,-1.0,1.0,845.6942
0.9,0.2,1.0,0.0,849.40175
0.9,0.2,-1.0,1.0,853.5725
0.9,0.2,-1.0,1.0,856.42195
0.9,0.2,-1.0,1.0,858.85525
0.9,0.2,-1.0,1.0,861.59785
0.9,0.2,-1.0,1.0,867.11445
0.9,0.2,-1.0,1.0,871.36755
0.9,0.2,-1.0,1.0,875.67585
0.9,0.2,-1.0,0.0,879.52745
0.9,0.2,-1.0,1.0,883.7053
0.9,0.2,-1.0,1.0,886.4535
0.2,0.85,-1.0,1.0,893.4722
0.2,0.85,1.0,1.0,896.20835
0.2,0.85,-1.0,1.0,903.18965
0.2,0.85,1.0,0.0,909.37895
0.2,0.85,1.0,1.0,912.18935
0.2,0.85,1.0,1.0,914.72215
0.2,0.85,-1.0,0.0,926.8084
0.2,0.85,-1.0,0.0,929.78135
0.2,0.85,-1.0,0.0,932.485
0.2,0.85,-1.0,0.0,934.8436
0.2,0.85,-1.0,1.0,937.59865
0.2,0.85,-1.0,0.0,941.8769
0.2,0.85,-1.0,0.0,944.4666
0.2,0.85,1.0,1.0,946.8681
0.2,0.85,1.0,1.0,951.19285
0.2,0.85,1.0,1.0,955.99895
0.2,0.85,1.0,0.0,958.7071
0.2,0.85,-1.0,1.0,965.44185
0.2,0.85,-1.0,0.0,968.12065
0.2,0.85,-1.0,0.0,970.5383
0.2,0.85,-1.0,0.0,973.19
0.2,0.85,-1.0,0.0,975.74075
0.2,0.85,-1.0,0.0,978.8483
0.2,0.85,-1.0,0.0,981.68865
0.2,0.85,-1.0,0.0,984.40245
0.2,0.85,1.0,1.0,987.399
0.2,0.85,-1.0,0.0,990.49405
0.2,0.85,1.0,0.0,993.0092
0.2,0.85,-1.0,0.0,995.4305
0.2,0.85,-1.0,0.0,997.80005
0.2,0.85,-1.0,1.0,1000.6166
0.2,0.85,-1.0,0.0,1005.3248
0.2,0.85,-1.0,0.0,1008.0317
0.2,0.85,-1.0,0.0,1010.59665
0.2,0.85,1.0,1.0,1013.02615
0.2,0.85,-1.0,0.0,1017.5841
0.2,0.85,-1.0,0.0,1020.6767
0.2,0.85,1.0,1.0,1023.49805
0.2,0.85,1.0,1.0,1026.2402
0.2,0.85,1.0,1.0,1029.4552
0.2,0.85,1.0,1.0,1032.33265
0.2,0.85,-1.0,0.0,1037.67055
0.2,0.85,-1.0,1.0,1040.4206
0.2,0.85,-1.0,0.0,1042.8266
0.2,0.85,1.0,1.0,1046.35265
0.2,0.85,1.0,1.0,1049.1454
0.2,0.85,1.0,1.0,1053.86145
0.2,0.85,1.0,1.0,1059.60705
0.2,0.85,1.0,1.0,1061.97365
0.2,0.85,1.0,1.0,1070.68305
0.2,0.85,1.0,1.0,1073.10715
0.2,0.85,1.0,0.0,1076.75485
0.2,0.85,1.0,0.0,1079.2233
0.2,0.85,1.0,1.0,1082.16785
0.2,0.85,1.0,1.0,1085.0023
0.2,0.85,1.0,1.0,1087.4495
0.2,0.85,1.0,1.0,1090.23875
0.2,0.85,1.0,1.0,1093.67835
0.2,0.85,1.0,1.0,1097.68935
0.2,0.85,1.0,1.0,1102.00795
0.2,0.85,1.0,1.0,1104.60295
0.2,0.85,1.0,0.0,1108.71835
0.2,0.85,1.0,1.0,1111.5443
0.2,0.85,1.0,1.0,1115.8307
0.2,0.85,1.0,1.0,1118.11735
0.2,0.85,1.0,1.0,1122.3205
0.2,0.85,1.0,1.0,1124.6921
0.2,0.85,1.0,1.0,1127.4859
0.2,0.85,1.0,1.0,1132.4852
0.2,0.85,1.0,1.0,1135.0989
0.8,0.2,1.0,0.0,1138.008
0.8,0.2,1.0,0.0,1141.1645
0.8,0.2,1.0,1.0,1143.97385
0.8,0.2,1.0,1.0,1146.3513
0.8,0.2,1.0,1.0,1149.0766
0.8,0.2,1.0,0.0,1151.45415
0.8,0.2,1.0,0.0,1154.22125
0.8,0.2,1.0,0.0,1156.87835
0.8,0.2,1.0,0.0,1160.71695
0.8,0.2,1.0,0.0,1163.5441
0.8,0.2,1.0,0.0,1165.89865
0.8,0.2,-1.0,1.0,1169.84445
0.8,0.2,-1.0,1.0,1176.88135
0.8,0.2,-1.0,1.0,1179.69445
0.8,0.2,-1.0,1.0,1182.2985
0.8,0.2,-1.0,0.0,1184.6995
0.8,0.2,1.0,0.0,1187.087
0.8,0.2,-1.0,0.0,1189.7687
0.8,0.2,-1.0,0.0,1192.8157
0.8,0.2,-1.0,1.0,1195.79545
0.8,0.2,-1.0,1.0,1198.5434
0.8,0.2,-1.0,1.0,1201.18095
0.8,0.2,-1.0,1.0,1203.49385
0.8,0.2,-1.0,1.0,1207.13125
0.8,0.2,-1.0,1.0,1210.1444
0.8,0.2,-1.0,1.0,1212.491
0.8,0.2,-1.0,1.0,1215.1594
0.8,0.2,-1.0,1.0,1222.45525
0.8,0.2,-1.0,0.0,1225.50005
0.8,0.2,-1.0,1.0,1228.3524
0.8,0.2,-1.0,1.0,1230.9708
0.8,0.2,-1.0,1.0,1233.7354
0.8,0.2,-1.0,0.0,1237.43085
0.8,0.2,-1.0,1.0,1242.40155
0.8,0.2,-1.0,1.0,1245.04595
0.8,0.2,,,1248.1411
0.8,0.2,1.0,0.0,1256.2541
0.8,0.2,-1.0,1.0,1260.0508
0.8,0.2,-1.0,1.0,1262.49815
0.8,0.2,,,1271.3282
0.8,0.2,1.0,0.0,1279.45895
0.8,0.2,-1.0,1.0,1282.9276
0.8,0.2,-1.0,1.0,1294.0798
0.8,0.2,-1.0,1.0,1298.0524
0.8,0.2,-1.0,1.0,1301.4422
0.8,0.2,1.0,0.0,1309.7518
0.8,0.2,,,1312.66505
0.8,0.2,1.0,1.0,1320.7681
0.8,0.2,,,1329.89895
