trial_index,pfc_mag_org,dms_mag_org, pfc_mag_standardized,dms_mag_standardized,prpd_standardized,pfc_mag_filtered,dms_mag_filtered,pfc_phase,dms_phase
1,2.6666666666666665,4.666666666666668,0.21048717362185299,0.26766534486575877,0.0,0.28077730984277827,0.5235084179687207,1.0671110059664333,-0.7147447138031493
2,6.666666666666667,4.666666666666667,1.459455264615611,0.2676653448657585,-1.0,0.25949567989500855,0.4897819905886903,1.07635893148156,-0.030390361532794244
3,8.0,10.666666666666666,1.8757779616135302,2.4454879235462452,-0.5,0.23785827253441397,0.4568637494995168,1.1295262102018102,0.0031639147423861763
4,2.0,2.666666666666666,0.0023258251228934013,-0.4582755146944042,-0.5,0.21589996750717938,0.4247685794653363,1.1658391140426065,0.3419926065487454
5,2.0,6.0,0.0023258251228934013,0.7516259179058666,-0.6666666666666666,0.19365680345390196,0.3935035478165322,1.2143929348542457,0.38575108913751827
6,4.666666666666667,0.0,0.834971219118732,-1.4261966607746204,-0.75,0.17116593218810408,0.3630681213993085,1.2545564537277292,0.6000089922182237
7,2.0,9.333333333333334,0.0023258251228934013,1.9615273505061372,-0.75,0.14846557216471204,0.3334544693519361,1.300373253986681,0.647751719046658
8,0.0,0.666666666666667,-0.6221582203739855,-1.1842163742545662,-0.8,0.125594961854044,0.304647850810716,1.3415123984081094,0.7995372408172944
9,1.3333333333333335,0.6666666666666665,-0.2058355233760662,-1.1842163742545664,-0.8,0.10259431452152894,0.27662708611409503,1.385491470494047,0.848706618058816
10,1.3333333333333333,2.0,-0.20583552337606625,-0.7002558012144581,-0.8,0.07950477608185309,0.2493651090048585,1.4268701089049713,0.9640235491718091
11,4.0,2.6666666666666665,0.6268098706197722,-0.45827551469440403,-0.8,0.05636838727223268,0.22282959575843855,1.469541081169054,1.0135132062516188
12,0.6666666666666666,0.0,-0.4139968718750259,-1.4261966607746204,-0.8333333333333334,0.03322805049435533,0.19698366472643813,1.5109329811595498,1.105489391109752
13,0.6666666666666667,14.0,-0.4139968718750259,3.655389356146516,-0.8333333333333334,0.010127500757063123,0.1717866365291778,1.5526449045810107,1.154828526438611
