trial_index,pfc_mag_org,dms_mag_org, pfc_mag_standardized,dms_mag_standardized,prpd_standardized,pfc_mag_filtered,dms_mag_filtered,pfc_phase,dms_phase
1,0.6666666666666665,6.666666666666666,-0.4709063438070248,1.171205413294293,0.0,-0.3478962983685758,1.091864961299263,1.7163300083170054,0.11710950646372102
2,4.0,3.333333333333333,1.081886590272891,0.03897298564031501,0.0,-0.3227987829213434,1.0208138446986574,1.7985147898435045,0.5204450337435826
3,5.333333333333333,0.666666666666667,1.7030037639048567,-0.8668129564828673,0.5,-0.2977797055167808,0.9487635472621085,1.780882071325908,0.5937699845535025
4,0.6666666666666665,4.0,-0.4709063438070248,0.26541947117111075,0.6666666666666666,-0.27301645192782176,0.8759674011749068,1.818865012055797,0.7477605568972957
5,7.333333333333333,2.6666666666666665,2.6346795243528063,-0.18747349989048057,0.5,-0.24868614532996827,0.8026818357567485,1.795476152198216,0.8134313734832996
6,6.666666666666667,6.0,2.3241209375368235,0.9447589277634976,0.6,-0.22496372658319116,0.7291641948271246,1.8142833623454415,0.9184173521081258
7,0.6666666666666667,2.6666666666666665,-0.4709063438070247,-0.18747349989048057,0.5,-0.2020201096687637,0.6556706052328688,1.7867542564163321,0.9800010168149
8,0.6666666666666666,1.333333333333333,-0.4709063438070247,-0.6403664709520719,-0.5,-0.18002044225803476,0.5824539245785336,1.7924867573779995,1.0639719317304333
9,5.333333333333333,4.666666666666667,1.7030037639048567,0.49186595670190647,-0.5,-0.15912249259106367,0.5097617920892353,1.762890880712599,1.1229156931890116
10,1.3333333333333333,0.6666666666666667,-0.16034775699104167,-0.8668129564828674,-0.5714285714285714,-0.13947517614644855,0.4378348030427806,1.7593855019463485,1.1950966253989534
11,0.6666666666666666,4.0,-0.4709063438070247,0.26541947117111075,-0.23809523809523808,-0.12121723019610801,0.36690482360241017,1.7302511236329827,1.2521346882591315
12,1.3333333333333335,2.666666666666667,-0.16034775699104156,-0.1874734998904804,-0.29166666666666663,-0.1044760407607204,0.2971934589791162,1.7212231283366353,1.3166862740598928
13,2.6666666666666665,3.333333333333334,0.46076941664092447,0.038972985640315316,-0.2222222222222222,-0.0893666238158966,0.228910683985164,1.6951202245102743,1.3722380689252975
14,1.3333333333333335,4.0,-0.16034775699104156,0.26541947117111075,-0.2666666666666666,-0.07599076084580265,0.16225364159458608,1.684265219727386,1.4313818306835473
15,0.0,2.666666666666667,-0.7814649306230078,-0.1874734998904804,-0.2666666666666666,-0.06443628806154524,0.09740561236530365,1.6632637392997396,1.4857044178011052
16,0.6666666666666666,4.666666666666667,-0.4709063438070247,0.49186595670190647,-0.35,-0.054776538314311375,0.034535155626189584,1.6537964823397517,1.5407592778798864
17,5.333333333333333,0.0,1.7030037639048567,-1.093259442013663,-0.45,-0.047069934712976415,-0.026204577862981675,1.6391051876886369,1.5940172358540021
18,1.3333333333333333,1.3333333333333333,-0.16034775699104167,-0.6403664709520718,-0.55,-0.04135973534590998,-0.0846763627731227,1.6333443609029168,1.6458255385060774
19,0.6666666666666666,4.0,-0.4709063438070247,0.26541947117111075,-0.55,-0.0376739288651575,-0.14075924729529202,1.625281151788159,1.6981271989478972
20,6.0,1.3333333333333335,2.01356235072084,-0.6403664709520717,-0.65,-0.03602528010949132,-0.1943487354095891,1.6245417106775935,1.7472565657962704
21,3.3333333333333335,0.0,0.7713280034569077,-1.093259442013663,-0.65,-0.03641152320806411,-0.24535680809096905,1.6227536091630155,1.7986745667258308
22,2.0,0.6666666666666667,0.15021082982494147,-0.8668129564828674,-0.65,-0.03881569709692678,-0.29371179011704174,1.6275086955738343,1.8455238180380917
23,0.6666666666666667,2.6666666666666665,-0.4709063438070247,-0.18747349989048057,-0.65,-0.04320661509888671,-0.33935807098816545,1.6312643245258063,1.8961075707108623
24,0.0,1.3333333333333335,-0.7814649306230078,-0.6403664709520717,-0.75,-0.04953945627674938,-0.382255690592036,1.641415152186142,1.940966738414917
25,1.3333333333333333,3.3333333333333335,-0.16034775699104167,0.038972985640315164,-0.8,-0.05775646284940041,-0.42237980266330427,1.649845063751633,1.990750357073651
26,0.0,0.6666666666666666,-0.7814649306230078,-0.8668129564828674,-0.8,-0.06778772647465574,-0.45972003116910265,1.6649713624675533,2.033836745066834
27,1.3333333333333333,2.6666666666666665,-0.16034775699104167,-0.18747349989048057,-0.8,-0.07955204688460087,-0.4942797359357452,1.6772184073869976,2.082844240420427
28,0.6666666666666666,3.3333333333333335,-0.4709063438070247,0.038972985640315164,-0.8,-0.09295784833420385,-0.5260752041765635,1.6967585097044258,2.1243251032955994
29,0.0,3.333333333333333,-0.7814649306230078,0.03897298564031501,-0.8,-0.1079041416490046,-0.5551347844112349,1.7120517455834836,2.1725738518153324
30,0.0,1.3333333333333333,-0.7814649306230078,-0.6403664709520718,-0.8,-0.12428152191169625,-0.58149797862939,1.7354122797913931,2.2125812033019403
31,4.666666666666667,1.3333333333333333,1.392445177088874,-0.6403664709520718,-0.8,-0.14197319403534017,-0.6052145072637148,1.75309169679034,2.26008432268147
32,2.0,4.0,0.15021082982494147,0.26541947117111075,-0.8333333333333334,-0.16085602062342824,-0.6263433597225524,1.7797054770595624,2.2987249473688123
33,2.0,0.6666666666666666,0.15021082982494147,-0.8668129564828674,-0.7333333333333334,-0.18080158802759685,-0.6449518414021012,1.7992205798544278,2.3454930044018676
34,0.6666666666666666,4.0,-0.4709063438070247,0.26541947117111075,-0.7333333333333334,-0.2016772864835135,-0.6611146265482144,1.8285720807593386,2.3828554877108106
35,0.6666666666666666,0.6666666666666665,-0.4709063438070247,-0.8668129564828674,-0.7571428571428571,-0.2233473985711211,-0.67491282484415,1.8494691734187754,2.428897834883043
36,0.6666666666666666,0.6666666666666667,-0.4709063438070247,-0.8668129564828674,-0.775,-0.24567418817639783,-0.6864330678991009,1.8811019652123502,2.4650577235751543
37,0.6666666666666666,2.0,-0.4709063438070247,-0.4139199854212761,-0.7888888888888889,-0.2685189809303882,-0.6957666200442311,1.9030082763765077,2.5103836706300746
38,1.3333333333333333,0.6666666666666667,-0.16034775699104167,-0.8668129564828674,-0.7000000000000001,-0.2917432271379881,-0.7030085164231441,1.9365234607052866,2.5454074726608416
39,4.0,1.3333333333333333,1.081886590272891,-0.6403664709520718,-0.7000000000000001,-0.3152095389921029,-0.7082567305594731,1.9591318959397617,2.590027437078863
40,0.0,1.3333333333333333,-0.7814649306230078,-0.6403664709520718,-0.7000000000000001,-0.33878269456639715,-0.711611373281797,1.9941826366524487,2.623975906660564
41,0.0,0.0,-0.7814649306230078,-1.093259442013663,-0.8,-0.3623306009234001,-0.7131739247883121,2.0172386002947373,2.6679026089401874
42,0.0,1.3333333333333333,-0.7814649306230078,-0.6403664709520718,-0.8,-0.385725207522838,-0.7130465016003759,2.0535234756786007,2.7008335645579784
43,0.0,0.6666666666666666,-0.7814649306230078,-0.8668129564828674,-0.8,-0.40884335982932735,-0.7113311602524369,2.076814144473364,2.7440832631648373
44,0.0,0.6666666666666666,-0.7814649306230078,-0.8668129564828674,-0.8,-0.4315675827675427,-0.708129239888012,2.1140707025659267,2.776054053818233
45,0.0,0.6666666666666666,-0.7814649306230078,-0.8668129564828674,-0.8,-0.45378678479085954,-0.7035407464571067,2.1374166119693485,2.818647762811905
46,0.0,3.3333333333333335,-0.7814649306230078,0.038972985640315164,-0.8,-0.4753968752533862,-0.6976637818277013,2.1754156665058124,2.8497173995901983
47,0.0,3.3333333333333335,-0.7814649306230078,0.038972985640315164,-0.8,-0.49630128987348154,-0.6905940216539912,2.198664193005088,2.8916819829176723
48,0.0,0.0,-0.7814649306230078,-1.093259442013663,-0.8,-0.5164114210870628,-0.6824242459301461,2.2372049405088656,2.9219128833474772
49,0.0,0.6666666666666667,-0.7814649306230078,-0.8668129564828674,-0.8,-0.5356469519723408,-0.6732439254024299,2.2602252292552683,2.9632819039606635
50,0.0,0.6666666666666666,-0.7814649306230078,-0.8668129564828674,-0.8,-0.5539360941875346,-0.6631388655691761,2.2991311129418737,2.992741192391452
51,0.6666666666666666,1.3333333333333333,-0.4709063438070247,-0.6403664709520718,-0.8,-0.5712157319966514,-0.6521909087368777,2.3218100833318998,3.0335554389334187
52,0.0,0.0,-0.7814649306230078,-1.093259442013663,-0.8,-0.5874314759283245,-0.6404776942789108,2.360925292597338,3.062315779356178
