trial_index,pfc_mag_standardized,dms_mag_standardized,relative_value_standardized,pfc_mag_filtered,dms_mag_filtered,relative_value_filtered,pfc_phase,dms_phase,relative_value_phase
1,0.09306367291624291,-0.8769105717577828,-0.8596861741108434,0.020706011399221687,-0.7218890303841495,-0.8176514706135541,1.5271652878747808,2.103389615073578,-2.778493951837972
2,-0.22536007068933314,-0.2708872261271567,0.11307248878233139,-0.0388987084644139,-0.6903715185525274,-0.7352152701937592,1.6311862797020504,2.4583849640655213,-2.5140049796882864
3,-1.0532618040638306,-0.8769105717577828,0.4373253764133896,-0.09792090970637751,-0.6583908925018916,-0.6536659335111134,1.7170882022064853,2.4535847524871874,-2.4212314765565335
4,-0.0979905732471027,-0.8769105717577828,0.5994518202289187,-0.1561307953531643,-0.626096581095024,-0.5733263520697509,1.7843385546297363,2.6765679188766884,-2.291155494974633
5,-0.9258923066216003,0.33513611950346933,0.6967276865182361,-0.2133016630851873,-0.5936397045449631,-0.49451297050304166,1.857023371514174,2.6711437057659144,-2.206703781353279
6,-0.9895770553427156,-0.8769105717577828,0.7356396493893644,-0.2692116132911671,-0.5611716751869913,-0.41753325415520415,1.9157589163491568,2.8533545667783757,-2.1031058501246367
7,-1.0532618040638306,-0.8769105717577828,0.7634339085830275,-0.32364520466238145,-0.5288427988739407,-0.3426832798952987,1.9818705289354466,2.84720955055701,-2.0210050227418748
8,-0.7985228091793699,-0.27088722612715677,0.7842796029782747,-0.37639503813093084,-0.4968008940060984,-0.2702454820088095,2.0363091132586755,3.0082967639195304,-1.9278412892609447
9,-0.9895770553427156,-0.8769105717577828,0.783929464027918,-0.42726325243937746,-0.4651899447769145,-0.2004865799501236,2.098307291869954,3.001188517323226,-1.8454314894303883
10,-0.7348380604582546,0.33513611950346933,0.7693706436114008,-0.47606291735721773,-0.43414880505911513,-0.13365570969814264,2.15004678174362,-3.1344569663135533,-1.7568132335207294
11,-1.0532618040638306,0.33513611950346933,0.7450254293162034,-0.5226193132856103,-0.4038099694721085,-0.06998277557879573,2.209149116503044,3.140294046300419,-1.672377486143135
12,-0.8622075579004851,-0.8769105717577828,0.8568669632309068,-0.5667710884748638,-0.37429842813881475,-0.00967703477578967,2.2589842457519325,-3.0052112567474794,-1.585189524068432
13,-0.8622075579004851,0.9411594651340953,0.7918432857104877,-0.6083712872638671,-0.3457306210151743,0.04707407761834942,2.3158847760736188,-3.0154798803368172,-1.4973482951863295
14,-0.7348380604582546,0.9411594651340953,0.7154123137974402,-0.647288244701911,-0.3182135063843296,0.10010587925604192,2.3642655338631977,-2.885655004946674,-1.4095145557342212
15,-0.9895770553427156,-0.2708872261271567,0.6389813418843927,-0.6834063446624412,-0.2918437563109911,0.1492771269844331,2.4193927105960062,-2.8984659259430554,-1.3170318209694476
16,-0.9258923066216003,-0.8769105717577828,0.5625503699713453,-0.7166266400659458,-0.2667070895667721,0.19447046276124944,2.4665917613057626,-2.7753727991241277,-1.226950761420934
17,-0.7348380604582546,0.3351361195034695,0.5002677333247072,-0.7468673350837682,-0.24287774985259697,0.23559262593572702,2.520222235430288,-2.791724713370252,-1.1287139920617304
18,-0.8622075579004851,2.7592295020259736,0.4379850966780689,-0.7740641302659563,-0.2204181346400327,0.2725744415723187,2.566409523283108,-2.674782186312756,-1.0350873755199022
19,-0.9895770553427156,0.9411594651340953,0.3757024600314306,-0.7981704324805452,-0.19937857800429443,0.30537059677033485,2.6187252526884564,-2.696113886154458,-0.9302214938203177
20,-0.8622075579004851,-0.2708872261271567,0.326971742595696,-0.8191574323490973,-0.17979728859128988,0.3339592187085826,2.664005600949044,-2.5851365547784884,-0.8320934754414349
21,-1.0532618040638306,0.3351361195034695,0.2944435796491773,-0.837014052513769,-0.16170044013297666,0.358341269452319,2.715125082076523,-2.613574610617036,-0.7202123566097887
22,-0.8622075579004851,0.33513611950346933,0.2743488688388872,-0.8517467706589223,-0.1451024069398886,0.37853977344032286,2.7595586950997615,-2.5087271478688127,-0.6171653949906558
23,-0.9895770553427156,-0.8769105717577828,0.2661634841570822,-0.8633793218166257,-0.13000613217208984,0.39459889406978266,2.8095550341378166,-2.5475012491780276,-0.49873345970494914
