trial_index,pfc_mag_standardized,dms_mag_standardized,relative_value_standardized,pfc_mag_filtered,dms_mag_filtered,relative_value_filtered,pfc_phase,dms_phase,relative_value_phase
1,0.7034688804962496,-0.5743915930763235,-0.8316052108562484,0.7004966279386518,-0.6606585939324748,-0.761706064417583,-0.870611103075842,2.119022564347317,-2.7950625707946335
2,-0.7499183284342986,0.09981019834846445,1.0853822488411526,0.6165132111775435,-0.6327154935210239,-0.6916293755674089,-0.25245011696353503,2.3853740790706417,-2.5588488879346327
3,-1.0853153766490404,-0.5743915930763237,1.0853822488411526,0.5340991406683206,-0.6057189436125505,-0.6221912092455014,-0.22736563796233636,2.376613955115022,-2.4734758198095026
4,-0.638119312362718,0.7740119897732521,1.0853822488411526,0.4535656731438756,-0.5797467864339991,-0.5536824293592456,0.2206355978086533,2.5177168609310656,-2.3539009216143336
5,-1.1971143927206211,1.223479850723111,1.0853822488411526,0.3752131263088461,-0.5548696888485871,-0.48638909127569635,0.292052566157146,2.504962511978578,-2.276280774039771
6,-1.1971143927206211,-0.7991255235512531,0.9320328079803664,0.2993284376921797,-0.5311505877033011,-0.42059003596502165,0.6693478639858266,2.6076427363629335,-2.179933871737997
7,-1.1971143927206211,-0.5743915930763237,0.9320328079803664,0.22618287824398073,-0.5086442190657748,-0.3565546063510783,0.7967601530701081,2.590963155586153,-2.1044542631560654
8,-0.7499183284342986,-0.7991255235512529,0.9320328079803664,0.15602995072732637,-0.4873967369532682,-0.2945405176743994,1.099468770970783,2.6727303299624934,-2.0170941104704
9,-0.5263202962911374,0.09981019834846432,0.7851477367369225,0.08910349675711503,-0.4674454239775541,-0.2347919069836445,1.2707935686724532,2.6522314732842522,-1.941109842076807
10,-0.97351636057746,-0.34965766260139436,0.6444545328159639,0.025616030313812637,-0.448818494444192,-0.17753758063795122,1.4938423981395181,2.719820897256392,-1.8572896490815074
11,-1.0853153766490404,-0.5743915930763236,0.5096921811217106,-0.03424268989083933,-0.43153498977540294,-0.12298947298184634,1.6829427463273847,2.6958075186425434,-1.7788894298094198
12,-0.638119312362718,0.32454412882339356,0.38061066952028033,-0.09030684151251017,-0.4156047658528549,-0.07134132420045139,1.8402457325055601,2.7527426184792225,-1.6954637132625885
13,-0.19092324807639557,0.7740119897732521,0.38061066952028033,-0.14243546958727019,-0.4010285714009152,-0.022767580876434323,2.026092674443216,2.725803980540323,-1.6128310939877246
14,0.03267478406676562,-0.5743915930763236,0.2569705250152872,-0.1905131677036168,-0.38779821567542144,0.022577480969182048,2.1389986723008207,2.7744268848583657,-1.527351611020105
15,-1.0853153766490404,-0.5743915930763236,0.2569705250152872,-0.23445051285690707,-0.3758968223525799,0.06456041357207781,2.311754558026397,2.7454659047837606,-1.4384689818672562
16,-1.0853153766490407,0.32454412882339356,0.2569705250152872,-0.2741842599173421,-0.36529916465185874,0.10306904142801701,2.3976123546164683,2.7876713605909766,-1.3485762769287686
17,-0.30272226414797626,-0.34965766260139436,0.2569705250152872,-0.3096773032854757,-0.355972074864525,0.1380126989948067,2.554828153289788,2.7578614358811717,-1.2510619758381
18,-0.41452128021955675,-0.5743915930763236,0.2569705250152872,-0.3409184148216524,-0.34787492010748683,0.1693222708765398,2.6248612016889137,2.795370000177461,-1.1542163413359927
19,-1.0853153766490404,-0.7991255235512529,0.2569705250152872,-0.3679217689558846,-0.3409601352708232,0.19695004434878885,2.7673014188574903,2.76603545339518,-1.045324881607033
20,-0.30272226414797626,-1.0238594540261823,0.2569705250152872,-0.3907262678071968,-0.3351738035999547,0.2208693849310522,2.8282030358658323,2.800449431600714,-0.9388156735576281
21,-0.9735163605774598,-0.34965766260139436,0.29189181033651457,-0.4093946808041821,-0.33045627532700833,0.2410742463930685,2.957626824889725,2.772895615397832,-0.8158140936397889
22,-0.7499183284342986,0.09981019834846432,0.29189181033651457,-0.42401261471596174,-0.32674281549780987,0.25757852712905915,3.013310960260156,2.8056496786537055,-0.6972601495773322
23,-0.4145212802195569,0.32454412882339356,0.29189181033651457,-0.4346873313919459,-0.32396427340910605,0.27041528527832404,3.131569198853343,2.780994126393133,-0.5585740894691945
24,1.5978610090688945,-0.7991255235512531,0.29189181033651457,-0.4415464319048819,-0.3220477671624545,0.27963582534443787,-3.0988492516588964,2.8132781709459724,-0.42725160928700834
25,-1.1971143927206211,-0.7991255235512531,0.29189181033651457,-0.4447364268831115,-0.32091737713567725,0.28530866939287053,-2.9901137410979075,2.7923339443599238,-0.27457377145593026
26,0.1444738001383463,-0.7991255235512531,0.29189181033651457,-0.4444212130221317,-0.3204948417720602,0.2875184261958605,-2.9388949040858936,2.8250409048442813,-0.13337368014324175
27,-0.97351636057746,-0.12492373212646511,0.29189181033651457,-0.4407804747909193,-0.3207002487752323,0.28636457194307235,-2.8383113863224354,2.808276846584218,0.026471233466987116
