bin_centers,left_p_high,right_p_high
-0.49,1.8156424581005586,6.145251396648045
-0.47,3.212290502793296,4.4692737430167595
-0.45,2.094972067039106,6.005586592178771
-0.43,4.608938547486034,5.865921787709497
-0.41,2.5139664804469275,5.307262569832402
-0.39,3.0726256983240225,6.70391061452514
-0.37,3.0726256983240225,5.167597765363128
-0.35,1.8156424581005586,5.726256983240224
-0.33,2.2346368715083798,4.4692737430167595
-0.31,1.8156424581005586,6.145251396648045
-0.29,1.675977653631285,6.564245810055866
-0.27,3.35195530726257,4.888268156424581
-0.25,2.2346368715083798,4.189944134078212
-0.23,2.793296089385475,4.608938547486034
-0.21,1.3966480446927374,4.748603351955308
-0.19,2.5139664804469275,5.865921787709497
-0.17,2.094972067039106,3.910614525139665
-0.15,1.675977653631285,6.284916201117318
-0.13,3.212290502793296,5.865921787709497
-0.11,2.2346368715083798,5.58659217877095
-0.09,2.653631284916201,6.564245810055866
-0.07,2.374301675977654,6.284916201117318
-0.05,1.8156424581005586,6.145251396648045
-0.03,3.212290502793296,5.027932960893855
-0.01,0.9776536312849162,6.005586592178771
0.01,2.374301675977654,6.284916201117318
0.03,3.212290502793296,5.307262569832402
0.05,2.793296089385475,5.58659217877095
0.07,2.2346368715083798,5.027932960893855
0.09,3.4916201117318435,6.983240223463687
0.11,4.4692737430167595,9.497206703910615
0.13,3.35195530726257,13.268156424581006
0.15,7.402234636871508,11.033519553072626
0.17,5.865921787709497,9.497206703910615
0.19,4.748603351955308,9.776536312849162
0.21,3.0726256983240225,6.843575418994414
0.23,3.7709497206703912,6.005586592178771
0.25,2.374301675977654,5.446927374301676
0.27,2.793296089385475,6.843575418994414
0.29,3.4916201117318435,6.145251396648045
0.31,2.374301675977654,6.564245810055866
0.33,1.9553072625698324,6.005586592178771
0.35,1.1173184357541899,6.005586592178771
0.37,2.9329608938547485,6.843575418994414
0.39,1.675977653631285,4.329608938547486
0.41,1.9553072625698324,4.748603351955308
0.43,2.2346368715083798,3.35195530726257
0.45,1.675977653631285,3.910614525139665
0.47,1.3966480446927374,3.631284916201117
0.49,2.2346368715083798,2.5139664804469275
0.51,2.2346368715083798,3.212290502793296
0.53,2.094972067039106,3.35195530726257
0.55,0.6983240223463687,3.35195530726257
0.57,0.6983240223463687,2.9329608938547485
0.59,1.9553072625698324,2.094972067039106
0.61,2.2346368715083798,3.631284916201117
0.63,1.5363128491620113,2.9329608938547485
0.65,0.8379888268156425,3.35195530726257
0.67,1.2569832402234637,1.8156424581005586
0.69,1.9553072625698324,2.793296089385475
0.71,0.41899441340782123,2.2346368715083798
0.73,1.5363128491620113,2.094972067039106
0.75,1.2569832402234637,2.9329608938547485
0.77,1.675977653631285,2.094972067039106
0.79,1.675977653631285,2.9329608938547485
0.81,1.1173184357541899,2.094972067039106
0.83,2.094972067039106,2.374301675977654
0.85,0.8379888268156425,2.5139664804469275
0.87,1.675977653631285,2.5139664804469275
0.89,1.3966480446927374,1.3966480446927374
0.91,1.9553072625698324,2.2346368715083798
0.93,1.2569832402234637,2.094972067039106
0.95,1.8156424581005586,2.653631284916201
0.97,2.5139664804469275,3.212290502793296
0.99,1.1173184357541899,2.2346368715083798
1.01,1.675977653631285,3.0726256983240225
1.03,1.675977653631285,1.9553072625698324
1.05,2.374301675977654,2.653631284916201
1.07,1.9553072625698324,3.35195530726257
1.09,2.793296089385475,2.793296089385475
1.11,1.5363128491620113,2.2346368715083798
1.13,1.2569832402234637,2.9329608938547485
1.15,1.3966480446927374,1.8156424581005586
1.17,1.9553072625698324,2.793296089385475
1.19,3.35195530726257,2.2346368715083798
1.21,1.8156424581005586,4.050279329608938
1.23,1.5363128491620113,2.653631284916201
1.25,1.5363128491620113,3.35195530726257
1.27,2.653631284916201,4.189944134078212
1.29,2.5139664804469275,3.212290502793296
1.31,2.094972067039106,3.4916201117318435
1.33,2.374301675977654,3.212290502793296
1.35,3.910614525139665,3.35195530726257
1.37,2.2346368715083798,3.631284916201117
1.39,3.4916201117318435,4.608938547486034
1.41,3.0726256983240225,3.7709497206703912
1.43,2.5139664804469275,3.4916201117318435
1.45,2.9329608938547485,3.631284916201117
1.47,2.653631284916201,4.050279329608938
