trial_index,pfc_mag_standardized,dms_mag_standardized,relative_value_standardized,pfc_mag_filtered,dms_mag_filtered,relative_value_filtered,pfc_phase,dms_phase,relative_value_phase
1,1.5774769651391467,-0.8040157941998939,-0.8316052108562484,1.5383091251258358,-0.776738388060188,-0.761706064417583,-0.5151456462200851,2.6752976512317903,-2.7950625707946335
2,1.024282169285487,-0.09898686913516293,1.0853822488411526,1.3988348314241585,-0.7296916820908871,-0.6916293755674089,0.07265949202984023,3.140671902350668,-2.5588488879346327
3,0.6923652917732912,-0.8040157941998939,1.0853822488411526,1.2614329934832054,-0.6828666141428629,-0.6221912092455014,0.1377670051773763,-3.0966038274136594,-2.4734758198095026
4,1.5774769651391467,-0.8040157941998939,1.0853822488411526,1.12658617296902,-0.6364368309316146,-0.5536824293592456,0.4256629084454814,-2.88097418720086,-2.3539009216143336
5,-0.9672190957876885,1.3110709809942993,1.0853822488411526,0.9947618940422,-0.5905718091207557,-0.48638909127569635,0.5001634832642191,-2.8333321731924235,-2.276280774039771
6,-1.1884970141291524,0.6060420559295681,0.9320328079803664,0.866409036668741,-0.5454352986193803,-0.42059003596502165,0.7019120558118607,-2.6814772193244694,-2.179933871737997
7,-0.8565801366169564,-0.09898686913516293,0.9320328079803664,0.7419544139293451,-0.5011838470652085,-0.3565546063510783,0.7828555254851252,-2.6327141025913736,-2.1044542631560654
8,-0.30338534076329665,1.3110709809942993,0.9320328079803664,0.6217995765483494,-0.4579654282566521,-0.2945405176743994,0.9417063735934508,-2.511112619658486,-2.0170941104704
9,-1.0778580549584205,-0.0989868691351628,0.7851477367369225,0.5063178826035585,-0.4159181935767229,-0.2347919069836445,1.0278074061470348,-2.461435349201939,-1.941109842076807
10,-0.4140242999340287,0.6060420559295681,0.6444545328159639,0.3958518638464033,-0.37516936101920234,-0.17753758063795122,1.160198052464074,-2.3580607816931938,-1.8572896490815074
11,-0.30338534076329665,-0.09898686913516293,0.5096921811217106,0.29071091340830213,-0.3358342519474218,-0.12298947298184634,1.2506809888918764,-2.3075951102958907,-1.7788894298094198
12,-0.9672190957876885,-0.8040157941998939,0.38061066952028033,0.19116931365464543,-0.2980154815778434,-0.07134132420045139,1.3647960233699195,-2.216780437854873,-1.6954637132625885
13,-0.8565801366169566,-0.09898686913516293,0.38061066952028033,0.09746461771719611,-0.26180230570168245,-0.022767580876434323,1.459091159792635,-2.1656322351176547,-1.6128310939877246
14,-0.5246632591047605,-0.8040157941998939,0.2569705250152872,0.009796393649272907,-0.227270123714478,0.022577480969182048,1.5597001683263072,-2.084286688004086,-1.527351611020105
15,-0.8565801366169564,2.01609990605903,0.2569705250152872,-0.07167466404748328,-0.19448013678879905,0.06456041357207781,1.6573316557001412,-2.032559382492251,-1.4384689818672562
16,-1.2991359732998844,-0.09898686913516293,0.2569705250152872,-0.1468272547939832,-0.1634791596106481,0.10306904142801701,1.7475297403840382,-1.95884303033089,-1.3485762769287686
17,-1.1884970141291524,-0.8040157941998939,0.2569705250152872,-0.21557962735390604,-0.13429958356758043,0.1380126989948067,1.8480651711029727,-1.9066436169397467,-1.2510619758381
18,-0.8565801366169564,-0.8040157941998939,0.2569705250152872,-0.27788937725224616,-0.10695948790262738,0.1693222708765398,1.9300312637818335,-1.8394002281214656,-1.1542163413359927
19,-1.0778580549584205,-0.09898686913516293,0.2569705250152872,-0.33375289702607563,-0.08146289354311159,0.19695004434878885,2.03305589523693,-1.7868409181213134,-1.045324881607033
20,-1.2991359732998844,1.3110709809942993,0.2569705250152872,-0.38320449415050617,-0.05780015327535844,0.2208693849310522,2.1084283997173845,-1.7253191485143127,-0.9388156735576281
21,-1.0778580549584205,-0.09898686913516293,0.29189181033651457,-0.4263151954095394,-0.03594847211092936,0.2410742463930685,2.213530811062519,-1.6725162554782287,-0.8158140936397889
22,-0.4140242999340285,-0.8040157941998939,0.29189181033651457,-0.4631912601624832,-0.01587255215023631,0.25757852712905915,2.283611569525041,-1.6162162639007054,-0.6972601495773322
23,0.47108737343182744,1.3110709809942993,0.29189181033651457,-0.49397242835597466,0.0024746440512437157,0.27041528527832404,2.390375275802696,-1.5632862861039178,-0.5585740894691945
24,-0.6353022182754926,-0.09898686913516293,0.29189181033651457,-0.518829931997891,0.0191510186067158,0.27963582534443787,2.4562480301684104,-1.511865642285127,-0.42725160928700834
25,-1.0778580549584205,1.3110709809942993,0.29189181033651457,-0.5379643006022736,0.034224359962435696,0.28530866939287053,2.564246529562582,-1.4589180418164576,-0.27457377145593026
26,0.36044841426109525,1.3110709809942993,0.29189181033651457,-0.551602991600319,0.04777127024361012,0.2875184261958605,2.6268491539596797,-1.412126743550113,-0.13337368014324175
27,0.36044841426109525,-0.8040157941998939,0.29189181033651457,-0.5599978763786253,0.05987600910170719,0.28636457194307235,2.735643180250258,-1.3592528842795109,0.026471233466987116
28,-0.5246632591047605,-0.8040157941998939,0.17199156533538384,-0.5634226120472647,0.07062926737281493,0.28196015634870647,2.7958131910101005,-1.3168825430565723,0.17029266574224425
29,-1.0778580549584205,1.3110709809942993,0.17199156533538384,-0.5621699282234884,0.08012688653146471,0.2744304481572641,2.904949568032181,-1.2641405646302832,0.3266525521096669
30,2.462588638505003,-0.09898686913516293,0.05714565569111205,-0.5565488567828194,0.08846854174022643,0.26391153415291274,2.963453277870377,-1.225980292772659,0.4641418017040189
