trial_index,pfc_mag_standardized,dms_mag_standardized,relative_value_standardized,pfc_mag_filtered,dms_mag_filtered,relative_value_filtered,pfc_phase,dms_phase,relative_value_phase
1,1.5774769651391467,0.8469946953407327,-0.8316052108562484,1.5383091251258358,0.8746657303908439,-0.761706064417583,-0.5151456462200851,-0.4589537192389485,-2.7950625707946335
2,1.024282169285487,-0.6979590433731123,1.0853822488411526,1.3988348314241585,0.8020172841543867,-0.6916293755674089,0.07265949202984023,0.13273120353944015,-2.5588488879346327
3,0.6923652917732912,-0.18297446380183055,1.0853822488411526,1.2614329934832054,0.7300505797417285,-0.6221912092455014,0.1377670051773763,0.20049768805031903,-2.4734758198095026
4,1.5774769651391467,1.361979274912014,1.0853822488411526,1.12658617296902,0.658990646663912,-0.5536824293592456,0.4256629084454814,0.47248481451114654,-2.3539009216143336
5,-0.9672190957876885,0.3320101157694509,1.0853822488411526,0.9947618940422,0.589057577181196,-0.48638909127569635,0.5001634832642191,0.5457202640347963,-2.276280774039771
6,-1.1884970141291524,-0.6979590433731122,0.9320328079803664,0.866409036668741,0.5204650223351742,-0.42059003596502165,0.7019120558118607,0.730265233551802,-2.179933871737997
7,-0.8565801366169564,-0.6979590433731122,0.9320328079803664,0.7419544139293451,0.45341877184395574,-0.3565546063510783,0.7828555254851252,0.8064998916832503,-2.1044542631560654
8,-0.30338534076329665,-1.2129436229443937,0.9320328079803664,0.6217995765483494,0.3881154362308762,-0.2945405176743994,0.9417063735934508,0.9492584333713749,-2.0170941104704
9,-1.0778580549584205,-0.18297446380183072,0.7851477367369225,0.5063178826035585,0.3247412472858135,-0.2347919069836445,1.0278074061470348,1.0276474824799613,-1.941109842076807
10,-0.4140242999340287,-0.18297446380183055,0.6444545328159639,0.3958518638464033,0.2634709894572785,-0.17753758063795122,1.160198052464074,1.1456154178491658,-1.8572896490815074
11,-0.30338534076329665,-0.6979590433731122,0.5096921811217106,0.29071091340830213,0.2044670703066874,-0.12298947298184634,1.2506809888918764,1.2257640244090555,-1.7788894298094198
12,-0.9672190957876885,-0.18297446380183072,0.38061066952028033,0.19116931365464543,0.14787873367524898,-0.07134132420045139,1.3647960233699195,1.3272325724215317,-1.6954637132625885
13,-0.8565801366169566,-1.2129436229443937,0.38061066952028033,0.09746461771719611,0.09384141539052784,-0.022767580876434323,1.459091159792635,1.4089192517167408,-1.6128310939877246
14,-0.5246632591047605,1.361979274912014,0.2569705250152872,0.009796393649272907,0.04247623815619411,0.022577480969182048,1.5597001683263072,1.4986087917590754,-1.527351611020105
15,-0.8565801366169564,0.8469946953407324,0.2569705250152872,-0.07167466404748328,-0.006110360511740295,0.06456041357207781,1.6573316557001412,1.5816927765451347,-1.4384689818672562
16,-1.2991359732998844,-0.6979590433731122,0.2569705250152872,-0.1468272547939832,-0.05182687557330772,0.10306904142801701,1.7475297403840382,1.6625821578763709,-1.3485762769287686
17,-1.1884970141291524,0.3320101157694509,0.2569705250152872,-0.21557962735390604,-0.09459686610305654,0.1380126989948067,1.8480651711029727,1.7469651359680558,-1.2510619758381
18,-0.8565801366169564,-0.18297446380183072,0.2569705250152872,-0.27788937725224616,-0.13435897987653458,0.1693222708765398,1.9300312637818335,1.821082925307588,-1.1542163413359927
19,-1.0778580549584205,-1.2129436229443937,0.2569705250152872,-0.33375289702607563,-0.17106687842490448,0.19695004434878885,2.03305589523693,1.9066907263467971,-1.045324881607033
20,-1.2991359732998844,-0.6979590433731122,0.2569705250152872,-0.38320449415050617,-0.20468906942998813,0.2208693849310522,2.1084283997173845,1.975505446240463,-0.9388156735576281
21,-1.0778580549584205,0.3320101157694509,0.29189181033651457,-0.4263151954095394,-0.23520865354544604,0.2410742463930685,2.213530811062519,2.0622781746400074,-0.8158140936397889
22,-0.4140242999340285,0.3320101157694509,0.29189181033651457,-0.4631912601624832,-0.2626229937563718,0.25757852712905915,2.283611569525041,2.1269102374751294,-0.6972601495773322
23,0.47108737343182744,-0.18297446380183072,0.29189181033651457,-0.49397242835597466,-0.2869433167280413,0.27041528527832404,2.390375275802696,2.214796272609515,-0.5585740894691945
24,-0.6353022182754926,0.8469946953407324,0.29189181033651457,-0.518829931997891,-0.30819425636009057,0.27963582534443787,2.4562480301684104,2.276142048550054,-0.42725160928700834
25,-1.0778580549584205,-0.18297446380183055,0.29189181033651457,-0.5379643006022736,-0.32641334934930316,0.28530866939287053,2.564246529562582,2.365093856031543,-0.27457377145593026
26,0.36044841426109525,-0.6979590433731122,0.29189181033651457,-0.551602991600319,-0.34165049110793805,0.2875184261958605,2.6268491539596797,2.4239029755751096,-0.13337368014324175
27,0.36044841426109525,-0.6979590433731122,0.29189181033651457,-0.5599978763786253,-0.35396735847397237,0.28636457194307235,2.735643180250258,2.513873799984319,0.026471233466987116
28,-0.5246632591047605,0.8469946953407324,0.17199156533538384,-0.5634226120472647,-0.36343680396070877,0.28196015634870647,2.7958131910101005,2.5708001288248292,0.17029266574224425
29,-1.0778580549584205,-0.6979590433731122,0.17199156533538384,-0.5621699282234884,-0.3701422253011278,0.2744304481572641,2.904949568032181,2.661741142459169,0.3266525521096669
30,2.462588638505003,-0.18297446380183072,0.05714565569111205,-0.5565488567828194,-0.37417691362052036,0.26391153415291274,2.963453277870377,2.7173782923317495,0.4641418017040189
31,-0.6353022182754926,-0.18297446380183055,0.10049045926449453,-0.5468819308129749,-0.37564338313898077,0.2505488857561368,3.0724650742536603,2.809235936176912,0.6074892962370584
32,-1.2991359732998844,-0.18297446380183072,0.10049045926449453,-0.533502376996386,-0.37465268458783396,0.23449590709797,3.130016222031835,2.864143367707446,0.7323021058132905
33,-1.1884970141291524,-0.6979590433731122,-0.011341356718290485,-0.5167513231488223,-0.37132370375093576,0.21591247809683964,-3.0447612271540225,2.956856700689002,0.8580884061121032
34,-0.19274638159256474,-0.6979590433731122,-0.118458957967501,-0.496975040110142,-0.36578244595126963,0.19496350557392722,-2.98748989287465,3.0115799591958607,0.9681758428077574
35,0.36044841426109525,-0.18297446380183072,-0.118458957967501,-0.4745222358217683,-0.35816130697621834,0.17181749486979384,-2.880175263061816,3.105077916964574,1.0764938884137387
36,-1.1884970141291527,-0.6979590433731123,-0.118458957967501,-0.44974141963049036,-0.3485983309778492,0.14664515374855444,-2.8225452592973426,-3.1230201911035,1.172809957042664
37,0.581726332602559,-0.6979590433731122,-0.118458957967501,-0.4229783556044925,-0.3372364563337772,0.11961803955014036,-2.716819415973298,-3.0288216925011096,1.2660545143775022
38,0.24980945509036337,-0.18297446380183072,0.03489048289328539,-0.3945736238429852,-0.3242227511535528,0.09090725958904733,-2.6582233014124377,-2.972805964216884,1.3507230398061523
39,0.4710873734318271,-1.2129436229443937,-0.0677116290061686,-0.3648603082128508,-0.30970764091709807,0.060682233800598076,-2.5545833349971727,-2.878007150999193,1.4317754799898128
40,-0.08210742242183257,0.3320101157694509,-0.07417599862351111,-0.33416182779743375,-0.29384413163515993,0.029109527739511566,-2.4944441536856954,-2.820470044725603,1.5069983775067866
41,-0.4140242999340287,-0.6979590433731122,-0.1724529693870405,-0.3027899275707699,-0.27678703293484547,-0.00364823666643857,-2.3933830199835078,-2.7251907069816723,1.5784186401937135
42,0.9136432101147549,0.8469946953407327,-0.26658712319393724,-0.27104284159278086,-0.2586921864636811,-0.03743338571850282,-2.331155823228662,-2.6655016437253662,1.6460674986390866
43,1.688115924309879,-0.6979590433731122,-0.35675309843814873,-0.2392036398331732,-0.23971570569204534,-0.07209410744211953,-2.2331558707951342,-2.5698849062594507,1.7098916681366032
44,-0.9672190957876885,2.3919484340545774,-0.44311817171874723,-0.20753876769069807,-0.22001323325947353,-0.10748526798661617,-2.168330826824879,-2.5073693198683573,1.7714399011854758
45,-1.2991359732998844,-1.2129436229443937,-0.4493100390412325,-0.1762967849352988,-0.19973922123368512,-0.14346912556798422,-2.0738566276506116,-2.4115857307576736,1.8292185191437615
46,0.4710873734318271,0.8469946953407327,-0.5320344354952262,-0.14570730811648833,-0.17904623794953697,-0.17991593742236003,-2.005963283295525,-2.345523703408609,1.8857938447929872
47,1.9093938426513426,-0.6979590433731123,-0.6112716260484456,-0.11598015839667894,-0.15808430266411663,-0.21670445626002927,-1.9154538801824663,-2.24977535036963,1.9386928171062525
48,1.5774769651391467,-0.6979590433731122,-0.5338191712751786,-0.08730471594373033,-0.13700024675226027,-0.25372231387956745,-1.8440661541840655,-2.1794076222758205,1.9911544641646102
49,-0.08210742242183272,-0.18297446380183055,-0.539750023501884,-0.059849481409378916,-0.11593709839603991,-0.29086629086811316,-1.7579268429613681,-2.0839314663599797,2.0400535404870697
50,-0.5246632591047605,-1.2129436229443937,-0.618911979403538,-0.03376184291825348,-0.09503348714745918,-0.3280424726219258,-1.6826683949907215,-2.0084760913741846,2.089061867449675
