trial_index,pfc_mag_standardized,dms_mag_standardized,relative_value_standardized,pfc_mag_filtered,dms_mag_filtered,relative_value_filtered,pfc_phase,dms_phase,relative_value_phase
1,0.7034688804962496,-1.321758967149433,-0.8316052108562484,0.7004966279386518,-1.253177020864748,-0.761706064417583,-0.870611103075842,2.555568859240843,-2.7950625707946335
2,-0.7499183284342986,-1.321758967149433,1.0853822488411526,0.6165132111775435,-1.1732430117616168,-0.6916293755674089,-0.25245011696353503,3.0788394228114586,-2.5588488879346327
3,-1.0853153766490404,-1.321758967149433,1.0853822488411526,0.5340991406683206,-1.0933072249134672,-0.6221912092455014,-0.22736563796233636,3.1227231141645033,-2.4734758198095026
4,-0.638119312362718,-0.5842787440716519,1.0853822488411526,0.4535656731438756,-1.0136601798583589,-0.5536824293592456,0.2206355978086533,-2.902401045870466,-2.3539009216143336
5,-1.1971143927206211,0.8906817020839104,1.0853822488411526,0.3752131263088461,-0.9345892830685779,-0.48638909127569635,0.292052566157146,-2.852288579176924,-2.276280774039771
6,-1.1971143927206211,1.996902036700582,0.9320328079803664,0.2993284376921797,-0.8563764211690311,-0.42059003596502165,0.6693478639858266,-2.6698063063318367,-2.179933871737997
7,-1.1971143927206211,-0.21553863253276132,0.9320328079803664,0.22618287824398073,-0.779295649369329,-0.3565546063510783,0.7967601530701081,-2.6155183442345176,-2.1044542631560654
8,-0.7499183284342986,0.5219415905450199,0.9320328079803664,0.15602995072732637,-0.703611008698232,-0.2945405176743994,1.099468770970783,-2.47053322290344,-2.0170941104704
9,-0.5263202962911374,0.8906817020839104,0.7851477367369225,0.08910349675711503,-0.6295744998970857,-0.2347919069836445,1.2707935686724532,-2.412966359624047,-1.941109842076807
10,-0.97351636057746,-0.21553863253276132,0.6444545328159639,0.025616030313812637,-0.5574242350923305,-0.17753758063795122,1.4938423981395181,-2.291110363049705,-1.8572896490815074
11,-1.0853153766490404,-1.321758967149433,0.5096921811217106,-0.03424268989083933,-0.48738278203226626,-0.12298947298184634,1.6829427463273847,-2.230782044008421,-1.7788894298094198
12,-0.638119312362718,-0.9530188556105426,0.38061066952028033,-0.09030684151251017,-0.4196557104707274,-0.07134132420045139,1.8402457325055601,-2.1250062157195266,-1.6954637132625885
13,-0.19092324807639557,2.365642148239473,0.38061066952028033,-0.14243546958727019,-0.35443034660265804,-0.022767580876434323,2.026092674443216,-2.0622668169514746,-1.6128310939877246
14,0.03267478406676562,-0.5842787440716518,0.2569705250152872,-0.1905131677036168,-0.2918747394580027,0.022577480969182048,2.1389986723008207,-1.9685644534972848,-1.527351611020105
15,-1.0853153766490404,1.2594218136228013,0.2569705250152872,-0.23445051285690707,-0.23213684203261103,0.06456041357207781,2.311754558026397,-1.9036776994835254,-1.4384689818672562
16,-1.0853153766490407,-0.21553863253276132,0.2569705250152872,-0.2741842599173421,-0.1753439082008399,0.10306904142801701,2.3976123546164683,-1.8195448297719556,-1.3485762769287686
