trial_index,pfc_mag_standardized,dms_mag_standardized,relative_value_standardized,pfc_mag_filtered,dms_mag_filtered,relative_value_filtered,pfc_phase,dms_phase,relative_value_phase
1,0.7034688804962496,-1.2570625984885362,-0.8316052108562484,0.7004966279386518,-1.2267423330425715,-0.761706064417583,-0.870611103075842,2.1635141917931007,-2.7950625707946335
2,-0.7499183284342986,-0.8567753294442852,1.0853822488411526,0.6165132111775435,-1.1697801356663868,-0.6916293755674089,-0.25245011696353503,2.541238337667041,-2.5588488879346327
3,-1.0853153766490404,-0.05620079135578317,1.0853822488411526,0.5340991406683206,-1.112755693902137,-0.6221912092455014,-0.22736563796233636,2.5386298915154963,-2.4734758198095026
4,-0.638119312362718,-0.45648806040003415,1.0853822488411526,0.4535656731438756,-1.0558685644006138,-0.5536824293592456,0.2206355978086533,2.765747125645716,-2.3539009216143336
5,-1.1971143927206211,-0.8567753294442852,1.0853822488411526,0.3752131263088461,-0.9993165721580912,-0.48638909127569635,0.292052566157146,2.7634635603919078,-2.276280774039771
6,-1.1971143927206211,-1.2570625984885362,0.9320328079803664,0.2993284376921797,-0.9432942657719868,-0.42059003596502165,0.6693478639858266,2.9436495111690215,-2.179933871737997
7,-1.1971143927206211,-0.45648806040003426,0.9320328079803664,0.22618287824398073,-0.887991426072705,-0.3565546063510783,0.7967601530701081,2.94152267382708,-2.1044542631560654
8,-0.7499183284342986,-0.8567753294442854,0.9320328079803664,0.15602995072732637,-0.8335916450827471,-0.2945405176743994,1.099468770970783,3.0971901364273733,-2.0170941104704
9,-0.5263202962911374,-0.05620079135578317,0.7851477367369225,0.08910349675711503,-0.7802709909893703,-0.2347919069836445,1.2707935686724532,3.094977655742756,-1.941109842076807
10,-0.97351636057746,-0.45648806040003426,0.6444545328159639,0.025616030313812637,-0.7281967740518225,-0.17753758063795122,1.4938423981395181,-3.04829920948273,-1.8572896490815074
11,-1.0853153766490404,0.744373746732719,0.5096921811217106,-0.03424268989083933,-0.6775264275328643,-0.12298947298184634,1.6829427463273847,-3.050903632843881,-1.7788894298094198
12,-0.638119312362718,-1.2570625984885362,0.38061066952028033,-0.09030684151251017,-0.6284065164160215,-0.07134132420045139,1.8402457325055601,-2.922391665733761,-1.6954637132625885
13,-0.19092324807639557,1.5449482848212213,0.38061066952028033,-0.14243546958727019,-0.5809718847181727,-0.022767580876434323,2.026092674443216,-2.925777754321158,-1.6128310939877246
14,0.03267478406676562,-0.05620079135578317,0.2569705250152872,-0.1905131677036168,-0.535344949741514,0.022577480969182048,2.1389986723008207,-2.8061975450473167,-1.527351611020105
15,-1.0853153766490404,0.3440864776884678,0.2569705250152872,-0.23445051285690707,-0.49163514875917874,0.06456041357207781,2.311754558026397,-2.8108755200478583,-1.4384689818672562
16,-1.0853153766490407,-0.45648806040003415,0.2569705250152872,-0.2741842599173421,-0.44993854037459047,0.10306904142801701,2.3976123546164683,-2.698746111853991,-1.3485762769287686
17,-0.30272226414797626,0.34408647768846806,0.2569705250152872,-0.3096773032854757,-0.41033755921685716,0.1380126989948067,2.554828153289788,-2.7054077091734836,-1.2510619758381
18,-0.41452128021955675,-0.45648806040003426,0.2569705250152872,-0.3409184148216524,-0.37290091919304436,0.1693222708765398,2.6248612016889137,-2.5998392395947327,-1.1542163413359927
19,-1.0853153766490404,-0.8567753294442854,0.2569705250152872,-0.3679217689558846,-0.337683657726613,0.19695004434878885,2.7673014188574903,-2.6094587246215872,-1.045324881607033
20,-0.30272226414797626,-0.45648806040003415,0.2569705250152872,-0.3907262678071968,-0.3047273114507842,0.2208693849310522,2.8282030358658323,-2.509976505082231,-0.9388156735576281
21,-0.9735163605774598,1.5449482848212213,0.29189181033651457,-0.4093946808041821,-0.27406021268707126,0.2410742463930685,2.957626824889725,-2.523983181583996,-0.8158140936397889
22,-0.7499183284342986,-0.45648806040003415,0.29189181033651457,-0.42401261471596174,-0.24569789555749064,0.25757852712905915,3.013310960260156,-2.4304670270947915,-0.6972601495773322
23,-0.4145212802195569,-0.8567753294442854,0.29189181033651457,-0.4346873313919459,-0.21964360015481868,0.27041528527832404,3.131569198853343,-2.4510519148536227,-0.5585740894691945
24,1.5978610090688945,-0.8567753294442854,0.29189181033651457,-0.4415464319048819,-0.19588886220897853,0.27963582534443787,-3.0988492516588964,-2.3637634755774575,-0.42725160928700834
25,-1.1971143927206211,-0.05620079135578317,0.29189181033651457,-0.4447364268831115,-0.1744141744411139,0.28530866939287053,-2.9901137410979075,-2.394449137838995,-0.27457377145593026
26,0.1444738001383463,0.744373746732719,0.29189181033651457,-0.4444212130221317,-0.1551897052832878,0.2875184261958605,-2.9388949040858936,-2.31416339073109,-0.13337368014324175
27,-0.97351636057746,-0.8567753294442852,0.29189181033651457,-0.4407804747909193,-0.13817606115606418,0.28636457194307235,-2.8383113863224354,-2.3609074886009296,0.026471233466987116
28,0.03267478406676562,-0.45648806040003415,0.17199156533538384,-0.43400802876044703,-0.12332507923559985,0.28196015634870647,-2.787815422568743,-2.289209752981235,0.17029266574224425
29,1.8214590412120557,-0.05620079135578317,0.17199156533538384,-0.42431012669727297,-0.11058063789157821,0.2744304481572641,-2.694268303023677,-2.3625858095417303,0.3266525521096669
30,1.0388659287109914,0.3440864776884678,0.05714565569111205,-0.41190373269189645,-0.0998794719580886,0.26391153415291274,-2.6439948406100386,-2.3024381640167233,0.4641418017040189
31,-0.97351636057746,-0.8567753294442854,0.10049045926449453,-0.39701478817112296,-0.09115198021694129,0.2505488857561368,-2.5565852061538106,-2.421652813859567,0.6074892962370584
32,-1.1971143927206211,-0.8567753294442852,0.10049045926449453,-0.3798764757789732,-0.08432301290401517,0.23449590709797,-2.5062325965449834,-2.378152431133395,0.7323021058132905
33,-0.9735163605774598,-1.2570625984885362,-0.011341356718290485,-0.3607274893311194,-0.0793126275155242,0.21591247809683964,-2.424239299586867,-2.5751149679274894,0.8580884061121032
34,-0.8617173445058793,-1.2570625984885362,-0.118458957967501,-0.3398103141861586,-0.0760368020564966,0.19496350557392722,-2.373630902059875,-2.5544533164075727,0.9681758428077574
35,-0.07912423200481505,-1.2570625984885362,-0.118458957967501,-0.3173695218182597,-0.07440809679395938,0.17181749486979384,-2.296477432568455,-2.8567615542741143,1.0764938884137387
36,-0.41452128021955664,-0.45648806040003415,-0.118458957967501,-0.2936500838096585,-0.07433625878131755,0.14664515374855444,-2.245517639541623,-2.8549611126917958,1.172809957042664
37,-1.0853153766490404,-1.2570625984885362,-0.118458957967501,-0.26889571255389505,-0.07572876753435748,0.11961803955014036,-2.1727456956838447,3.074052377992592,1.2660545143775022
38,0.36807183228150736,-0.05620079135578317,0.03489048289328539,-0.2433472376532679,-0.07849132461181424,0.09090725958904733,-2.1213931980050456,3.0837592239048104,1.3507230398061523
39,-0.5263202962911374,1.5449482848212213,-0.0677116290061686,-0.21724102816187593,-0.08252829387419175,0.060682233800598076,-2.052642323947273,2.7979725327242395,1.4317754799898128
40,-0.8617173445058793,0.3440864776884678,-0.07417599862351111,-0.19080747174507912,-0.08774310231456606,0.029109527739511566,-2.0008936982036363,2.8316145642478334,1.5069983775067866
41,0.03267478406676562,0.34408647768846806,-0.1724529693870405,-0.16426952265127537,-0.0940386129310066,-0.00364823666643857,-1.9358860761024432,2.6460478026053202,1.5784186401937135
42,1.7096600251404754,2.345522822909723,-0.26658712319393724,-0.13784133114873431,-0.10131748064809831,-0.03743338571850282,-1.8837658066641862,2.6971924201021884,1.6460674986390866
43,0.81526789656783,-0.45648806040003415,-0.35675309843814873,-0.11172696766340058,-0.10948249996553494,-0.07209410744211953,-1.82229540359848,2.582142199090958,1.7098916681366032
44,1.0388659287109911,-0.05620079135578317,-0.44311817171874723,-0.08611925467770914,-0.11843694951464823,-0.10748526798661617,-1.7698501875408765,2.642473040294489,1.7714399011854758
45,-0.41452128021955675,-1.2570625984885362,-0.4493100390412325,-0.061198717713423334,-0.12808493480699817,-0.14346912556798422,-1.711775770233009,2.570130555106235,1.8292185191437615
46,-0.7499183284342988,1.1446610157769699,-0.5320344354952262,-0.0371326634626287,-0.13833172708026442,-0.17991593742236003,-1.6590720419702223,2.6347908617195595,1.8857938447929872
47,0.2562728162099268,-1.2570625984885362,-0.6112716260484456,-0.014074389596443356,-0.14908409419677715,-0.21670445626002927,-1.6043139048743305,2.5885717028695217,1.9386928171062525
48,-0.3027222641479761,0.744373746732719,-0.5338191712751786,0.00783747156057946,-0.16025061910701463,-0.25372231387956745,-1.5514381213366641,2.6550271169653565,1.9911544641646102
49,-0.19092324807639557,-1.2570625984885362,-0.539750023501884,0.02847947392955053,-0.17174200163117426,-0.29086629086811316,-1.4999785532794179,2.62558135486115,2.0400535404870697
50,1.7096600251404748,-1.2570625984885362,-0.618911979403538,0.047743741086573976,-0.18347133955613523,-0.3280424726219258,-1.4470400850222795,2.6924895389261883,2.089061867449675
51,0.5916698644246687,-1.2570625984885362,-0.624592819496361,0.06553820947936428,-0.1953543854261259,-0.3651662931992642,-1.3989278786756147,2.674396392450403,2.1346336325461124
52,3.4984442822857655,1.5449482848212206,-0.5470683015509487,0.08178672885835239,-0.20730977651103336,-0.40216246970296254,-1.3460648553598058,2.741017082276549,2.18070488191214
53,-0.5263202962911374,-0.45648806040003415,-0.5525096686473857,0.09642901895774152,-0.2192592374548994,-0.4389648309646332,-1.301424906122043,2.7309871721462993,2.223473734534243
54,0.032674784066765765,-0.45648806040003415,-0.6316025991641723,0.10942048501366274,-0.23112775725149368,-0.47551604526177843,-1.2488142925913348,2.7968958328900144,2.2670208595152626
55,-0.4145212802195569,0.744373746732719,-0.6368145881296061,0.12073189956900822,-0.24284374327718852,-0.5117672526131857,-1.2078645151446974,2.7928399144638716,2.3074057928699823
56,0.1444738001383463,-0.8567753294442854,-0.7125733953909748,0.1303489624963336,-0.25433915482158265,-0.547677607847167,-1.1557389356410144,2.8577853843823067,2.348768220707187
57,-0.3027222641479761,-0.05620079135578317,-0.7175656755467456,0.13827175369012548,-0.2655496175983131,-0.5832137411613935,-1.1188182007385772,2.8583204673423586,2.387113491773402
58,1.5978610090688945,-0.45648806040003415,-0.790130907864785,0.14451409326119674,-0.27641451979746245,-0.618349143366059,-1.067493601488791,2.922150937465754,2.4265785833094213
59,-0.7499183284342988,-0.8567753294442852,-0.794912740926787,0.14910282340088368,-0.28687708961510255,-0.6530634834756006,-1.0351064817825562,2.9263276137700656,2.4631755584797728
60,0.4798708483530882,0.34408647768846806,-0.8644190218692036,0.15207702556334937,-0.29688445396742297,-0.6873418668047988,-0.9850274974089687,2.988950420245351,2.500993922766221
61,-1.0853153766490407,-0.8567753294442854,-0.8689992791302915,0.15348718668520198,-0.30638767828134456,-0.7211740422333505,-0.9579155415356083,2.996095892243254,2.5360964946960136
62,-1.1971143927206211,0.744373746732719,-0.9355755572750681,0.15339432839087888,-0.3153417876486699,-0.7545535678270092,-0.9097311242615825,3.0574548030744526,2.572492721865103
63,0.81526789656783,-1.2570625984885362,-0.9399627360631473,0.15186911265996741,-0.3237057698995228,-0.7874769445413379,-0.8889875966289297,3.067078861203922,2.606327978770429
64,0.7034688804962496,-0.8567753294442854,-0.850383083364135,0.1489909357622512,-0.3314425610849274,-0.8199427282817965,-0.8436803655511269,3.1271407586321285,2.6415078993216845
65,0.1444738001383463,-1.2570625984885362,-0.7012358819456803,0.14484701986072746,-0.3385190136498147,-0.8519506311290088,-0.8309375429903909,3.1388773621559065,2.6742832275643122
66,0.1444738001383463,-0.05620079135578317,-0.711725347685996,0.1395315097373809,-0.3449058478049795,-0.8835006229882473,-0.7900509562874879,-3.085561154960175,2.7084385000368973
67,-1.0853153766490407,-0.45648806040003415,-0.7217726352008601,0.13314458142937766,-0.3505775877194021,-0.9145920451556123,-0.7877880266123468,-3.071991428744145,2.740345980305894
68,-1.0853153766490404,0.3440864776884678,-0.7313963842940435,0.1257915697431121,-0.3555124858912729,-0.9452227471825227,-0.7538337458306406,-3.014567973753294,2.773656628023229
69,-0.3027222641479761,0.3440864776884678,-0.7989423582833575,0.11758212138495043,-0.3596924405523334,-0.9753882579371567,-0.7658726733070427,-2.999382978875029,2.804875401756789
70,-0.4145212802195569,0.34408647768846806,-0.8081604230069487,0.10862937886724487,-0.3631029114393215,-1.0050810009954168,-0.7430577268728586,-2.9432848665209486,2.837510827735344
71,-0.0791242320048149,-0.05620079135578317,-0.8169899047843263,0.09904919745304518,-0.36573283847391613,-1.034289563574807,-0.7752736914479663,-2.9266583632917054,2.8682080091928457
