trial_index,pfc_mag_standardized,dms_mag_standardized,relative_value_standardized,pfc_mag_filtered,dms_mag_filtered,relative_value_filtered,pfc_phase,dms_phase,relative_value_phase
1,1.5520771566229998,-0.08505785902289652,-0.3556276553344137,1.542987160996098,-0.09234707611843997,-0.45271832231526665,-1.0429275101711648,-1.7579414263982793,1.8356588643800202
2,-0.5335035900070552,-0.4913342209440253,-0.3556276553344137,1.4584726580580425,-0.11153637955204174,-0.4589333385203877,-0.6715583018609869,-2.006476529095514,2.0076386171768412
3,-0.23556348334561827,-0.4913342209440253,-0.3556276553344137,1.3741135314399238,-0.1306071756199203,-0.46380097703836615,-0.679085178720271,-2.085135297331266,2.0169746921676666
4,0.06237662331581783,-0.4913342209440253,-0.3556276553344137,1.2901045041008758,-0.14951290258361535,-0.46723775020022357,-0.4356389236484746,-2.3627618426093466,2.1408205417569377
5,1.7010472099537175,-0.4913342209440253,-0.3556276553344137,1.2066389298341058,-0.16820818828657264,-0.46916357905728723,-0.4428553730927087,-2.432940109841596,2.153420683414164
6,0.36031672997725395,-0.4913342209440253,-0.43584847398538595,1.1239078230942532,-0.18664914635307275,-0.4695023177028554,-0.23571218292784685,-2.6667221284126104,2.269785174683788
7,-0.8314436966684913,-0.4913342209440253,-0.47879634445186364,1.0420989226311084,-0.2047936583739224,-0.4681822722743072,-0.24146663939880758,-2.7031569383788017,2.2858291369998294
8,-0.8314436966684913,-0.4913342209440253,-0.5010700376165793,0.9613957974388124,-0.22260163908095246,-0.4651367113063048,-0.05016273555416403,-2.8608659734668147,2.4044058250933813
9,0.6582568366386908,-0.4913342209440253,-0.511404711357187,0.8819770024576058,-0.24003528193956417,-0.46030436401362956,-0.05307104053280694,-2.8696366182802353,2.424679731430821
10,0.5092867833079724,-0.4913342209440253,-0.5146950890839633,0.8040152902556033,-0.25705928299406555,-0.45362990303374745,0.1307946101822623,-2.9684285227207408,2.550525741748881
11,0.8072268899694085,-0.4913342209440253,-0.513806838643968,0.7276768834654025,-0.2736410411826809,-0.4450644081582136,0.13268824525649714,-2.9610964914309186,2.5764693083487655
12,-0.23556348334561827,-0.4913342209440253,-0.568303043990408,0.6531208113497526,-0.28975083369832244,-0.4345658076199777,0.31362181051397237,-3.0223253457485395,2.713447748185125
13,-0.08659343001490062,-0.4913342209440253,-0.611424024163688,0.5804983128425192,-0.30536196530797416,-0.42209929357035486,0.3232311389025995,-3.006321773860115,2.7473496766458028
14,0.21134667664653628,-0.4913342209440253,-0.6455441783888093,0.5099523077411331,-0.3204508908583668,-0.407637708473517,0.5039396097099952,-3.044107061088559,2.8987602578759444
15,0.6582568366386904,-0.4913342209440253,-0.6725422874222272,0.4416169371632305,-0.3349973104890992,-0.3911618992777273,0.5256791061612143,-3.0234860839280207,2.943946738088554
16,-0.23556348334561827,-0.4913342209440253,-0.6557835862823874,0.37561717376554155,-0.34898423734707695,-0.37266103640546266,0.7075771677510164,-3.0462531581793817,3.1119574994754173
17,-0.6824736433377728,-0.4913342209440253,-0.5896326446204736,0.31206850161260785,-0.3623980378487475,-0.3521328948467014,0.7480633100377784,-3.023220015213537,-3.110552107945342
18,-0.23556348334561866,-0.4913342209440253,-0.5281561254549779,0.2510766650587875,-0.37522844476977,-0.3295840949346356,0.930969743146345,-3.036034786331512,-2.92672108011597
19,-0.08659343001490062,-0.4913342209440253,-0.4703783166585473,0.19273748549656075,-0.3874685436561701,-0.30503030070992154,0.999580956962144,-3.0118354904584654,-2.8466903861236266
20,-0.5335035900070552,-0.4913342209440253,-0.45928398082734745,0.13713674419297692,-0.3991147332474097,-0.2784963741091155,1.1806891433864166,-3.017854685792913,-2.653436444472566
21,-0.8314436966684913,-0.4913342209440253,-0.4413718675382216,0.08435012868027902,-0.4101666607808878,-0.2500164835202392,1.2888109980174685,-2.9932264922281178,-2.553315767395182
22,0.21134667664653628,-0.4913342209440253,-0.4618218907066308,0.034443239386642004,-0.4206271332099245,-0.21963416552483558,1.4612529519363282,-2.9944984704105813,-2.36346394777838
23,0.06237662331581783,-0.4913342209440253,-0.4067248691643531,-0.012528347557019894,-0.43050200551402723,-0.18740233890120941,1.6177332417007542,-2.9698972101050827,-2.2482768307948184
24,0.06237662331581783,-0.4913342209440253,-0.39052468685059305,-0.05651896609457642,-0.4398000474119583,-0.1533832702169559,1.7705583290017974,-2.967802650121601,-2.076330744757965
25,-0.3845335366763367,-0.4913342209440253,-0.3559291273545212,-0.0974926999186656,-0.4485327899055777,-0.1176484906057296,1.9726079441833413,-2.9435209292055093,-1.9554454263625551
26,1.1051669966308453,-0.4913342209440253,-0.3064757131493326,-0.1354231816642102,-0.4567143531863832,-0.08027866360766256,2.095400178508412,-2.9390218629593505,-1.8100005628495124
27,-0.08659343001490022,-0.4913342209440253,-0.2833871673884557,-0.170293357321466,-0.46436125752786317,-0.041363404250311396,2.323573324350928,-2.915252738241332,-1.692138404451525
28,0.21134667664653628,-0.4913342209440253,-0.26593405197639514,-0.2020952214604072,-0.471492218865963,-0.00100104985136065,2.413952615694293,-2.909038075932643,-1.5734873264426188
29,1.1051669966308453,-0.4913342209440253,-0.23917841190400738,-0.23082952856656327,-0.4781279308378581,0.04070161666720982,2.641922709531912,-2.8859104565237788,-1.4635479931539648
30,-0.6824736433377732,-0.4913342209440253,-0.20506200278560358,-0.25650548531640044,-0.48429083510654425,0.08362968984905164,2.706697642417663,-2.878483866805108,-1.367111181501619
31,-0.8314436966684913,-0.4913342209440253,-0.12136445913822634,-0.27914042802974387,-0.49000488184617913,0.12766050972662338,2.9158313591161997,-2.8560826627395963,-1.2665252223563241
32,-0.23556348334561827,-0.2881960399834609,-0.04900956682669339,-0.2987594889471534,-0.4952952823002833,0.1726640730256588,2.9648247202206193,-2.8478172368493775,-1.1867200869261494
33,-0.23556348334561827,-0.4913342209440253,0.06494477846668945,-0.3153952545659971,-0.5001882553463212,0.21850348542892684,-3.1350676796879635,-2.826194979431945,-1.0950350348115094
34,0.06237662331581783,-0.4913342209440253,0.16595353594473766,-0.329087419155044,-0.5047107699931326,0.26503545243417487,-3.094022390948523,-2.8173681290330266,-1.027113998250444
35,-0.08659343001490062,-0.4913342209440253,0.2998785153110098,-0.33988243666977946,-0.508890285694561,0.3121108060264073,-2.936134432463711,-2.796551692457803,-0.9431876298750083
36,-0.08659343001490062,-0.4913342209440253,0.410675859898036,-0.3478331743781852,-0.5127544922983044,0.3595750641195303,-2.898201622213704,-2.787367957290287,-0.8836161520328193
37,0.6582568366386908,-0.4913342209440253,0.5028708764733547,-0.35299857142631763,-0.5163310513926783,0.4072690195246131,-2.7623615230970597,-2.7673624352150425,-0.8062087818895999
38,-0.08659343001490062,-0.4913342209440253,0.5803465082351746,-0.3554433053164428,-0.5196473407804454,0.45502935508349535,-2.7249309352183806,-2.757968747130654,-0.7524914089573408
