trial_index,pfc_mag_standardized,dms_mag_standardized,prpd_standardized,pfc_mag_filtered,dms_mag_filtered,prpd_filtered,pfc_phase,dms_phase,prpd_phase
1,1.3326485972982518,-0.6643145858333834,0.520680043613274,1.2569545146809373,-0.7237653863935023,0.522918686522143,-0.7488687968995316,-2.038603978156957,1.3584773414425915
2,0.33609521847967344,-0.2759909775981392,-1.5406231696084842,1.186645501724586,-0.6585819840060544,0.43275749525440865,-0.25936064387231467,-2.0462678600090722,1.3479172502737833
3,-0.1621814709296161,0.22328223299003147,-1.5406231696084842,1.1161075852201996,-0.5937728911780635,0.3429261184938476,-0.23562171784480543,-1.9913601658651627,1.3990232776745681
4,0.08695687377502834,1.3327782565193,-1.5406231696084842,1.0455711576175193,-0.5295016816711091,0.2536973952102062,0.029142752575886416,-1.9596739609735563,1.4327433678171324
5,0.08695687377502834,-0.3314657787746027,-1.0252973663030447,0.9752662205616968,-0.46592726028859993,0.165338629660346,0.05995148898186911,-1.9094053122662262,1.4825052439995003
6,0.08695687377502834,0.9999294494605198,-1.1283625269641326,0.905420673342806,-0.4032028396047221,0.07810956244148426,0.25556481898048145,-1.8709550372897819,1.5268818798767154
7,-1.4078731944528398,-0.331465778774603,-1.1970726340715248,0.8362586640736913,-0.34147499325895897,-0.007739542188597348,0.29201812628282464,-1.8236874785924135,1.5750920634533736
8,-0.9095965050435502,0.22328223299003147,-1.246151282005376,0.7679990259951998,-0.2808827964929799,-0.0919696682541217,0.4518102056122626,-1.783091469545557,1.623885801515701
9,-0.6604581603389057,0.05685782946064147,-1.2829602679557646,0.7008538175624807,-0.22155706167670378,-0.17435465960252325,0.4932817416009892,-1.7380453107489564,1.670618886312314
10,1.5817869420028965,0.0013830282841779304,-1.311589479250511,0.6350269806303656,-0.16361967416965284,-0.2546826557174038,0.6303002808602391,-1.6967107388714737,1.7215522261767318
11,1.3326485972982518,-0.38694057995106623,-1.1283625269641326,0.5707131262949304,-0.10718303205784038,-0.33275734053024836,0.6764960134090733,-1.6534419527553443,1.766906728320648
12,-1.4078731944528398,0.3897066365194221,-1.1283625269641326,0.5080964537148799,-0.05234959200853893,-0.4083989968302114,0.7973205172357792,-1.6119449387990201,1.8188800416265214
13,-0.6604581603389057,1.1108790518134466,-1.1283625269641326,0.44734980452738926,0.0007884774112526804,-0.48144536252395337,0.8481323212450299,-1.5701736382754106,1.8629395537889062
14,-0.41131981563426123,0.6116058412252756,-0.9222322056419567,0.38863385412329593,0.05214953428996096,-0.5517522883287471,0.9565894640538302,-1.5287927099011835,1.9153251535408478
15,1.830925286707541,0.0013830282841776347,-0.9222322056419567,0.33209643977045505,0.1016625939861856,-0.6191941994088009,1.0120362742607765,-1.4883294890050451,1.9581546996086812
16,0.3360952184796728,0.778030244754666,-1.1283625269641326,0.277872023532733,0.14926735333589572,-0.6836643659523128,1.1105691175812706,-1.447214051260441,2.0105501620764263
17,-0.9095965050435502,-0.5533649834804566,-1.1283625269641326,0.22608128575001285,0.1949141117030418,-0.7450749897426943,1.1707708289168657,-1.4079228581832908,2.052199171692057
18,-0.9095965050435502,0.9444546482840562,-1.1283625269641326,0.17683084358653262,0.23856359370461072,-0.8033571154709193,1.261048771277029,-1.367157804049319,2.1043234802925963
19,0.5852335631843179,-0.4978901823039933,-1.1283625269641326,0.13021308876222087,0.28018667949733256,-0.8584603770044735,1.3262150469491394,-1.3289350645231106,2.14482956209658
20,-1.1587348497481953,2.109425472989788,-0.6130367236586931,0.08630613800111361,0.319764049040356,-0.9103525901891933,1.4094439376283803,-1.2885688023249302,2.1964736728395895
21,0.08695687377502834,-1.0526381940686276,-0.7161018843197812,0.045173888336639136,0.35728574700989746,-0.9590192049941612,1.4798706911334512,-1.251330686177747,2.2358659747176572
22,0.5852335631843179,1.2218286541663734,-0.7848119914271731,0.006866167560788616,0.3927506753642429,-1.0044626307482312,1.5569680072590386,-1.2113883157944285,2.2868671900869773
23,0.8343719078889623,2.2203750753427154,-0.7848119914271731,-0.02858103157540151,0.4261660211026844,-1.0467014486660584,1.6330378387222606,-1.175062478967249,2.3251692104544333
24,-0.6604581603389057,-0.6088397846569198,-0.8338906393610245,-0.06114524589323392,0.4575466275066427,-1.0857695257760809,1.7047419468947318,-1.1355523378665349,2.3753970973035816
25,0.8343719078889623,0.778030244754666,-0.8706996253114129,-0.09081717778289464,0.48691431814655245,-1.1217150438922796,1.7869258944754107,-1.100072359805821,2.4126290687299115
26,3.0766170102307644,-0.8862137905392372,-0.8993288366061595,-0.11760028482380602,0.5142971842195018,-1.154599456622846,1.853872275491733,-1.060989465746239,2.461977466398834
27,-1.4078731944528398,1.2218286541663737,-0.922232205641957,-0.1415103339872848,0.5397288469191117,-1.1844963867061973,1.942730056434736,-1.0262910821519076,2.4981584752845434
28,-0.9095965050435502,0.7225554435782027,-0.922232205641957,-0.16257492952200106,0.5632477068782833,-1.2114904752453293,2.0055123215596815,-0.9876191421309849,2.5465409652827726
29,0.5852335631843172,1.221828654166373,-0.922232205641957,-0.18083302116788827,0.5848961922437689,-1.2356761936791718,2.1016868883209163,-0.9536377804824611,2.581690946262398
30,-0.6604581603389057,-0.22051617642167592,-0.922232205641957,-0.19633439712568476,0.6047200163541625,-1.257156628576049,2.160913700842584,-0.9153505929441373,2.629038424782814
31,3.0766170102307644,-0.9416885917157004,-1.1283625269641326,-0.20913916513437397,0.6227674559066837,-1.2760422485440885,2.2651131217975853,-0.8820199056010699,2.6631801278118727
32,-0.9095965050435502,-0.0540917728922856,-1.1283625269641326,-0.21931722474573337,0.6390886606886484,-1.2924496617262806,2.321468759936235,-0.8440825834773523,2.7094397314402854
33,0.5852335631843179,-0.8862137905392372,-1.1283625269641326,-0.22694773316262926,0.6537350055438775,-1.3065003715266794,2.43442369072401,-0.8113337847102191,2.742600719664104
34,-1.4078731944528398,-0.10956657406874915,-1.1283625269641326,-0.23211856514289733,0.6667584935692904,-1.318319537473481,2.4887374247154797,-0.7737040129481197,2.787735658175929
35,0.3360952184796728,1.943001069460398,-1.3344928482863085,-0.23492576507742402,0.6782112167109349,-1.3280347475104306,2.6111157597052923,-0.7414658364388409,2.8199503532846624
36,-0.9095965050435502,1.3327782565193,-1.3344928482863085,-0.23547298758995489,0.6881448767361944,-1.335774807509465,2.664441169896504,-0.7040951896847931,2.863940349811288
37,0.08695687377502834,-0.9416885917157007,-1.3344928482863085,-0.2338709224358128,0.6966103670156476,-1.3416685534011632,2.796694089535836,-0.6722942435293024,2.895252093582794
38,0.8343719078889623,1.388253057695764,-1.3344928482863085,-0.23023669975771002,0.7036574143486108,-1.3458436910541276,2.8503902882689474,-0.6351295019763739,2.9380941925716315
39,-1.4078731944528398,-0.6643145858333833,-1.3344928482863085,-0.22469327220840535,0.7093342799781234,-1.348425668925438,2.9925012678186396,-0.6036908601289604,2.968557240965799
40,-1.1587348497481953,1.7765766659310076,-1.3344928482863085,-0.21736877061941537,0.7136875189760318,-1.3495365885184059,3.048289394015101,-0.5666753163986317,3.0102667583067944
41,-0.6604581603389057,1.443727858872227,-1.3344928482863085,-0.20839582986342897,0.7167617966905083,-1.3492941577525768,-3.0837707167407813,-0.5355232955933517,3.0399480723362524
42,-0.4113198156342609,0.778030244754666,-1.3344928482863085,-0.19791088191458772,0.7185997602545721,-1.347810692426727,-3.02383159297928,-0.49859808678825307,3.080559454399859
43,-0.6604581603389057,0.3342318353429586,-1.3344928482863085,-0.18605341433466485,0.7192419629824223,-1.3451921710251245,-2.8657818083519344,-0.46765718578379867,3.1095401090088566
44,-1.1587348497481953,-1.1635877964215546,-1.3344928482863085,-0.1729651942818282,0.7187268400693012,-1.3415373481827837,-2.7994819634516745,-0.4307626721794509,-3.1340778478321734
