trial_index,pfc_mag_org,dms_mag_org, pfc_mag_standardized,dms_mag_standardized,prpd_standardized,pfc_mag_filtered,dms_mag_filtered,pfc_phase,dms_phase
1,2.666666666666667,14.666666666666666,-0.12345648038124699,6.114495360758539,0.0,-0.005367163918850763,6.1328712941582575,1.5821280436028102,-0.9122919324553252
2,1.3333333333333333,1.3333333333333335,-0.8194788422156789,-0.01798632897827823,-1.0,-0.030173028691277155,5.860350989147234,1.6264262655587487,-0.5273066932203048
3,1.3333333333333335,4.0,-0.8194788422156788,1.2085100089690852,-0.5,-0.05496961184963144,5.5885464082948735,1.6701472106814974,-0.5248295939688672
4,1.3333333333333335,2.0,-0.8194788422156788,0.2886377555085626,-0.5,-0.07972019454198753,5.318334950964464,1.7084427377749771,-0.30618971856772464
5,2.0,1.333333333333333,-0.471467661298463,-0.017986328978278433,-0.6666666666666666,-0.10438980738165916,5.0505800319717995,1.748935550547013,-0.3027774451746321
6,0.0,4.0,-1.5155012040501106,1.2085100089690852,-0.75,-0.12894534920116252,4.786124420732241,1.785075732177905,-0.1352280639707282
7,0.6666666666666667,1.3333333333333335,-1.1674900231328946,-0.01798632897827823,-0.75,-0.15335565099336698,4.525783909534309,1.8237678873500798,-0.13136402401072317
8,1.3333333333333335,6.666666666666666,-0.8194788422156788,2.4350063469164485,-0.8,-0.17759148174471107,4.270341390521947,1.858646708287865,0.00951782575841911
9,2.6666666666666665,5.333333333333333,-0.12345648038124722,1.8217581779427667,-0.8,-0.2016254957106095,4.020541405080261,1.896150112258952,0.01343142249811027
10,2.666666666666667,4.666666666666667,-0.12345648038124699,1.515134093455926,-0.8,-0.22543212371083274,3.7770852149357084,1.9301887498709578,0.13710481890464962
11,0.6666666666666665,2.0,-1.1674900231328948,0.2886377555085626,-0.8,-0.24898741377670824,3.54062643198393,1.966848375408495,0.14066933217688682
12,2.6666666666666665,2.0,-0.12345648038124722,0.2886377555085626,-0.8333333333333334,-0.2722688284729432,3.311767233582834,2.000300865741888,0.25180528914590006
13,6.0,5.333333333333333,1.6165994242048323,1.8217581779427667,-0.8333333333333334,-0.2952550074213843,3.0910551809245534,2.0363447551959646,0.25458582339747976
