trial_index,pfc_mag_standardized,dms_mag_standardized,prpd_standardized,pfc_mag_filtered,dms_mag_filtered,prpd_filtered,pfc_phase,dms_phase,prpd_phase
1,0.9523993333625931,5.28882209622087,-0.1312793297906524,0.9675712051089462,5.168213024186164,-0.09384470219893709,-1.0702272539107545,-0.6079074776328585,1.6222660300591618
2,-0.3322099643379867,-0.5280736163344135,-1.7261637324146952,0.8970605926681955,4.814705165431792,-0.14620763735428516,-0.684977850797994,-0.062199210402620025,1.683522125023798
3,0.1495185222997307,-0.5280736163344135,-1.7261637324146952,0.8275194316796914,4.462665213765906,-0.19870299258180035,-0.703653456644594,-0.0197733359915045,1.71804082941285
4,-0.6533622887631318,-0.5280736163344135,-0.1312793297906524,0.7591630276434654,4.113382771586033,-0.25119020732400765,-0.4363581642056461,0.25267380944562134,1.7804207571954556
5,-0.8139384509757042,-0.5280736163344135,-0.9287215311026739,0.6921980731376502,3.768125600571401,-0.3035307999997337,-0.4590568634154069,0.3026450415874332,1.8159860439780826
6,1.1129754955751658,-0.5280736163344135,-1.1945355982066812,0.6268210028322644,3.4281289716699987,-0.3555893477545677,-0.22053058284167357,0.49469855764330384,1.8781360712556305
7,-0.9745146131882767,-0.3203273408860105,-0.6629074639986667,0.5632164966322846,3.0945855665967614,-0.4072343941222494,-0.24566105471388489,0.5497743473295031,1.9134381577805795
8,-0.8139384509757042,-0.5280736163344135,-0.3970933968946596,0.5015561545027589,2.7686360662835967,-0.45833927444629513,-0.013655745527225729,0.7014812811443442,1.9744365566615498
9,-0.9745146131882767,-0.1125810654376076,-0.5565818371570639,0.44199736056139916,2.45136053473722,-0.5087828524544095,-0.038892186222635995,0.7605701498424098,2.009066419603837
10,-0.4927861265505593,-0.5280736163344135,-0.6629074639986667,0.38468234828459513,2.143770681934086,-0.5584501642251669,0.19819597654013488,0.8872687322220169,2.068463410708234
11,-0.4927861265505593,-0.5280736163344135,-0.7388543403140974,0.3297374723539419,1.8468030668737319,-0.6072329677801698,0.1775783503888508,0.9497496539943584,2.1023008519911928
12,1.1129754955751654,-0.5280736163344135,-0.7958144975506704,0.27727268558244134,1.5613132816160609,-0.6550301976467847,0.42882603696242494,1.0590433361774774,2.1598951265552944
13,1.1129754955751658,-0.3203273408860105,-0.9287215311026739,0.2273812125024914,1.2880711387864914,-0.7017483243694317,0.4233724727347642,1.1245133113822245,2.1929294781834816
14,0.4706708467248756,-0.3203273408860105,-1.0084657512338762,0.18013940610803827,1.0277568683811245,-0.7473016195621676,0.6966049235567301,1.2207613316235097,2.2486518142197216
15,1.4341278200003105,-0.3203273408860105,-1.0527680957512104,0.1356067720776499,0.7809583147022222,-0.7916123279076932,0.7303343948524857,1.2889368986095682,2.280915808979545
16,-0.6533622887631318,-0.5280736163344135,-1.0882099713650784,0.0938261456684218,0.5481691110771679,-0.8346107485629867,1.0269567955305656,1.3748856026212286,2.334769083069607
17,0.4706708467248756,-0.5280736163344135,-0.9287215311026736,0.05482400930305298,0.32978779875681785,-0.8762352297160769,1.148850405507076,1.445556961044867,2.3663118196223687
18,-0.4927861265505593,-0.5280736163344135,-0.716070277419468,0.018610942092282846,0.12611784686262018,-0.9164320814594458,1.442997659300227,1.5230553755514753,2.4183388944713227
19,-0.9745146131882767,0.7184040363560044,-0.7920171537348987,-0.014817805157857484,-0.06263147786671205,-0.9551554134795575,1.7058711347974072,1.5960624484937291,2.4492144525967867
20,0.1495185222997307,-0.3203273408860105,-0.8489773109714717,-0.04548161515296121,-0.23634344955959213,-0.9923669049892335,1.9241149232961754,1.6664185252402608,2.4994804569057916
21,-0.4927861265505593,0.09516521001079539,-0.8489773109714717,-0.07341369605533488,-0.3949914930199248,-1.0280355146035094,2.2790694962134195,1.7416375351477156,2.5297433123403446
22,-0.9745146131882767,-0.5280736163344135,-0.8932796554888062,-0.09866016866541572,-0.5386361308554987,-1.062137137488916,2.3822802026916294,1.805812460225996,2.578325706373814
23,-0.8139384509757044,-0.5280736163344135,-1.0527680957512107,-0.12127905984403814,-0.6674213348428548,-1.094654216337851,2.715429439192206,1.8831481468352789,2.608029242169018
24,-0.17163380212541418,-0.5280736163344135,-1.0882099713650784,-0.14133921587996007,-0.7815703482300483,-1.1255753117989027,2.7504772712042453,1.9418699137321254,2.655012280086266
25,-0.6533622887631318,-0.5280736163344135,-1.2476984116274823,-0.15891915251387312,-0.8813810451857615,-1.154894637114594,3.0196564737868,2.0212511274158493,2.6842087490384783
26,1.5947039822128828,-0.5280736163344135,-1.2476984116274823,-0.17410586160621588,-0.9672208931743647,-1.1826115610207466,3.030998785722017,2.075084627958193,2.7296805142228404
27,1.2735516577877382,-0.3203273408860105,-1.2476984116274823,-0.18699359721287084,-1.0395215835377793,-1.2087300825606406,-3.0400317625346065,2.156462185592256,2.7584216765064786
28,1.2735516577877382,-0.5280736163344135,-1.2476984116274823,-0.19768266480388427,-1.098773394691024,-1.2332582813965922,-3.0334255756264685,2.2058544097239894,2.802472646062939
29,-0.8139384509757044,-0.5280736163344135,-1.2476984116274823,-0.206278235404413,-1.1455193508569663,-1.256207747382902,-2.8634436013151032,2.2892006784117673,2.8308106803974713
30,0.6312470089374481,-0.5280736163344135,-1.2476984116274823,-0.21288920159593974,-1.1803492371277444,-1.2775929934453243,-2.8551925082559237,2.3345109622043543,2.8735331777819773
31,-0.011057639912841843,-0.5280736163344135,-1.2476984116274823,-0.2176270862464725,-1.2038935289836432,-1.297430856050539,-2.7156454161666823,2.4198209887487176,2.90152163348035
32,-0.9745146131882767,-0.3203273408860105,-1.407186851889887,-0.22060500968449012,-1.2168172914400486,-1.3157398876716286,-2.7039988149795553,2.4613419634975724,2.9430097559264357
33,-0.6533622887631318,-0.5280736163344135,-1.407186851889887,-0.22193671779918583,-1.2198140998462577,-1.3325397456711054,-2.586823760631784,2.548636233540209,2.9707044046166082
34,0.1495185222997305,-0.5280736163344135,-1.407186851889887,-0.22173567209668185,-1.2136000309945465,-1.3478505820141882,-2.571622592581763,2.58660889918413,3.011054156359579
35,-0.9745146131882767,-0.5280736163344135,-1.407186851889887,-0.22011420276287982,-1.198907769578311,-1.3616924383088198,-2.4713656925765672,2.6759380676889664,3.0385136572065345
36,-0.011057639912841843,-0.5280736163344135,-1.407186851889887,-0.21718272692207877,-1.176480871269578,-1.3740846509085272,-2.4529601125700324,2.710563245348114,3.0778231082810823
37,0.4706708467248756,-0.3203273408860105,-1.566675292152291,-0.2130490358507454,-1.1470682199598157,-1.3850452711690195,-2.365863751262594,2.8020155081433264,3.1051094249885054
38,-0.8139384509757044,-0.5280736163344135,-1.566675292152291,-0.20781765623308288,-1.1114187131204292,-1.3945905063479647,-2.3447270119463868,2.833463386775488,-3.139706545199718
39,2.3975847932757453,-0.5280736163344135,-1.566675292152291,-0.20158929122444683,-1.070276205737758,-1.4027341870887153,-2.268128816939585,2.9271756545386585,-3.1125280316006263
40,-0.33220996433798694,-0.5280736163344135,-1.566675292152291,-0.19446034676104504,-1.024374739804414,-1.4094872680224737,-2.244721092132418,2.955595086125749,-3.074996670185259
41,-0.9745146131882767,-0.5280736163344135,-1.407186851889887,-0.1865225468444541,-0.9744340829874606,-1.4148573688143684,-2.176677528724078,3.0517699389367996,-3.0478574060158024
42,0.1495185222997307,-0.5280736163344135,-1.2476984116274823,-0.17786263852139306,-0.9211555970177593,-1.4188483638914555,-2.1514020662314715,3.0772996430649733,-3.011060398641271
