trial_index,pfc_mag_org,dms_mag_org, pfc_mag_standardized,dms_mag_standardized,prpd_standardized,pfc_mag_filtered,dms_mag_filtered,pfc_phase,dms_phase
1,4.0,2.666666666666667,-0.0937979649977857,0.18433209653345972,0.0,-0.1031763562034442,0.24147297618025237,-2.0211765709414635,-1.417971357593283
2,0.6666666666666661,6.666666666666667,-1.0402025818916105,1.7118710276427027,0.0,-0.07077683780876595,0.259201297135068,-1.8202466785215936,-1.332587098892066
3,3.333333333333334,1.333333333333333,-0.2830788883765505,-0.32484754716962144,0.5,-0.039081678354943486,0.27670387854482953,-1.7036165846237215,-1.3182088703858903
4,8.0,7.333333333333334,1.041887575274804,1.9664608494942433,0.6666666666666666,-0.008163289337581812,0.2938400504433917,-1.5966988256977153,-1.256265958972325
5,3.333333333333334,16.666666666666668,-0.2830788883765505,5.53071835541581,0.5,0.021909293844324638,0.31047030852137186,-1.5025308469710055,-1.2392699319545963
6,3.333333333333333,4.666666666666667,-0.2830788883765507,0.9481015620880812,0.6,0.05107058830227438,0.3264577541999059,-1.4173607278696718,-1.1816343118168784
7,3.333333333333334,3.3333333333333335,-0.2830788883765505,0.43892191838500016,0.5,0.07925882888963313,0.341669456740516,-1.3346725215437039,-1.1627986356764752
8,6.666666666666667,0.6666666666666665,0.6633257285172741,-0.5794373690211619,-0.5,0.10641612498118759,0.35597771706193077,-1.2602546215645996,-1.105957533553342
9,4.0,2.0,-0.0937979649977857,-0.07025772531808087,-0.5,0.1324886114922795,0.3692612237679618,-1.1848471390621276,-1.0857437472239948
10,3.333333333333334,2.0,-0.2830788883765505,-0.07025772531808087,-0.5714285714285714,0.15742659635970455,0.38140609983724966,-1.117070827746319,-1.028497641883828
11,1.333333333333334,1.3333333333333333,-0.8509216585128453,-0.3248475471696214,-0.23809523809523808,0.18118470616504004,0.39230684137360444,-1.0468015348516713,-1.0072336199261542
12,4.666666666666668,4.0,0.09548295838097957,0.6935117402365406,-0.29166666666666663,0.20372203101130668,0.40186714887675057,-0.9836095676860188,-0.9490457820309358
13,8.666666666666668,2.0,1.2311684986535691,-0.07025772531808087,-0.2222222222222222,0.22500226861640477,0.41000064894409477,-0.9172128375735422,-0.9269823693429301
14,1.333333333333333,7.333333333333333,-0.8509216585128455,1.9664608494942428,-0.2666666666666666,0.24499386568144182,0.41663150173010144,-0.8574089327821386,-0.8675531355897089
15,4.0,8.0,-0.0937979649977857,2.2210506713457834,-0.2666666666666666,0.2636701526609663,0.42169488773957575,-0.7940677583848467,-0.8448872028745721
16,7.333333333333334,2.666666666666667,0.8526066518960391,0.18433209653345972,-0.35,0.2810094668163477,0.4251373673924634,-0.7368897120329542,-0.7839991156348839
17,2.666666666666667,4.666666666666667,-0.4723598117553155,0.9481015620880812,-0.45,0.29699525763001927,0.42691710891209145,-0.6760443827287925,-0.7608833991019279
18,1.333333333333334,6.0,-0.8509216585128453,1.457281205791162,-0.55,0.3116161676850933,0.4270039841850963,-0.6209756739017885,-0.6983280567625969
19,9.333333333333334,6.666666666666666,1.420449422032334,1.7118710276427023,-0.55,0.32486608081830903,0.4253795369820908,-0.5622256482974408,-0.6748737222321872
20,18.0,0.6666666666666666,3.8811014259562784,-0.5794373690211619,-0.65,0.3367441278735032,0.42203683221011035,-0.5088996718168963,-0.6104059011593046
21,0.0,0.6666666666666666,-1.2294835052703754,-0.5794373690211619,-0.65,0.3472546393236354,0.41698019867769637,-0.4519476111956252,-0.5866793226315681
22,8.666666666666668,2.0,1.2311684986535691,-0.07025772531808087,-0.65,0.3564070348460789,0.41022488112661043,-0.400093356943185,-0.5199771338014639
23,10.666666666666668,2.6666666666666665,1.799011268789864,0.18433209653345956,-0.65,0.3642156434549006,0.40179661894635627,-0.34471022134774093,-0.49598979099586266
24,6.666666666666667,8.0,0.6633257285172741,2.2210506713457834,-0.75,0.37069945270809634,0.39173116821574944,-0.294118613601046,-0.42660812480578136
25,9.333333333333332,1.3333333333333333,1.4204494220323334,-0.3248475471696214,-0.8,0.3758817900180622,0.38007378147226556,-0.24012038662198512,-0.4022954273050483
26,8.666666666666666,0.6666666666666666,1.2311684986535687,-0.5794373690211619,-0.8,0.37978994307198755,0.36687865795841085,-0.1906221294168255,-0.3295991902136964
27,1.333333333333334,2.6666666666666665,-0.8509216585128453,0.18433209653345956,-0.8,0.3824547305356541,0.3522083770542714,-0.13785375343955975,-0.30477853244475284
28,2.666666666666666,0.6666666666666666,-0.4723598117553157,-0.5794373690211619,-0.8,0.38391003842418475,0.3361333281705036,-0.08930437583427321,-0.22783434123903415
29,1.333333333333334,0.6666666666666667,-0.8509216585128453,-0.5794373690211618,-0.8,0.38419234066423524,0.31873114984382295,-0.03762873208607248,-0.20212102072193266
30,5.333333333333334,0.6666666666666666,0.2847638817597443,-0.5794373690211619,-0.8,0.38334022317024175,0.30008618854013036,0.010101292163067422,-0.1195061819198908
31,4.0,2.0,-0.0937979649977857,-0.07025772531808087,-0.8,0.38139392875315115,0.2802889842221564,0.06081052027820066,-0.09213701438361971
32,5.333333333333334,2.0,0.2847638817597443,-0.07025772531808087,-0.8333333333333334,0.3783949363179228,0.259435785663149,0.10784186973327743,-0.0015761760467697904
33,7.333333333333334,2.6666666666666665,0.8526066518960391,0.18433209653345956,-0.7333333333333334,0.3743855837681962,0.2376280942553954,0.1577044068353805,0.02898734454395173
34,6.666666666666667,7.333333333333334,0.6633257285172741,1.9664608494942433,-0.7333333333333334,0.36940874102978855,0.21497223131262622,0.20415233817059508,0.13137134878419524
35,2.0,0.0,-0.6616407351340805,-0.8340271908727023,-0.7571428571428571,0.3635075379916905,0.19157892132404564,0.2532834921217536,0.1684214513294849
36,0.6666666666666661,6.666666666666667,-1.0402025818916105,1.7118710276427027,-0.775,0.3567251516870122,0.16756288281008253,0.2992594297780208,0.2897962342129625
37,4.666666666666666,0.666666666666667,0.09548295838097907,-0.5794373690211617,-0.7888888888888889,0.34910465679496255,0.14304241934999112,0.34777077508377197,0.34108170652591474
38,4.666666666666667,3.333333333333333,0.09548295838097932,0.438921918385,-0.7000000000000001,0.3406889422459913,0.11813900530224473,0.39338246147576006,0.4960512535722933
39,6.0,2.6666666666666665,0.4740448051385091,0.18433209653345956,-0.7000000000000001,0.3315206937926014,0.09297686277167894,0.4413812503133553,0.5822196507902344
40,1.333333333333334,4.666666666666667,-0.8509216585128453,0.9481015620880812,-0.7000000000000001,0.3216424387256889,0.06768252792557593,0.48673168933120786,0.8028439806867056
41,2.666666666666667,0.6666666666666667,-0.4723598117553155,-0.5794373690211618,-0.8,0.31109664573943935,0.04238440583862648,0.5343192729525029,0.9838672976543327
42,8.0,2.0,1.041887575274804,-0.07025772531808087,-0.8,0.29992587051042247,0.01721231402127899,0.5795048848255506,1.3239653615104214
43,12.666666666666668,0.0,2.366854038926159,-0.8340271908727023,-0.8,0.2881729352563237,-0.007702984187098439,0.6267746338546892,1.702218812076317
44,2.0,1.3333333333333333,-0.6616407351340805,-0.3248475471696214,-0.8,0.2758811284826149,-0.032230254566644516,0.6718831643853935,2.0734408422496435
45,6.0,4.0,0.4740448051385091,0.6935117402365406,-0.8,0.26309441053684124,-0.05623827394926731,0.7189184275162293,2.4673246829274236
46,7.333333333333334,2.0,0.8526066518960391,-0.07025772531808087,-0.8,0.24985761212690238,-0.079596319204529,0.7640271402164969,2.664105113913062
47,6.666666666666666,0.6666666666666666,0.6633257285172739,-0.5794373690211619,-0.8,0.23621661552645917,-0.10217466489103211,0.810899684603106,2.911252076457722
48,4.666666666666667,1.3333333333333333,0.09548295838097932,-0.3248475471696214,-0.8,0.2222185103440532,-0.12384509197114786,0.8560741366310288,3.01101909328821
49,11.333333333333332,2.0,1.9882921921686283,-0.07025772531808087,-0.8,0.20791171734827457,-0.14448141004826173,0.9028431797140785,-3.1116080148272496
50,2.0,1.3333333333333333,-0.6616407351340805,-0.3248475471696214,-0.8,0.19334607560908454,-0.1639599956792383,0.9481365399347245,-3.0460151448933006
51,3.333333333333334,3.3333333333333335,-0.2830788883765505,0.43892191838500016,-0.8,0.17857289044715796,-0.18216034987289115,0.9948482286530498,-2.928339138553397
52,0.6666666666666661,3.333333333333333,-1.0402025818916105,0.438921918385,-0.8,0.16364494200337665,-0.19896567854794023,1.0403009312021034,-2.875600744830427
53,8.0,2.0,1.041887575274804,-0.07025772531808087,-0.8,0.14861645569675708,-0.21426349983535356,1.0869879852012145,-2.781167843654708
54,5.333333333333334,6.0,0.2847638817597443,1.457281205791162,-0.8,0.13354303557153252,-0.22794628123741634,1.1326273572047532,-2.733657494801168
55,8.0,2.6666666666666665,1.041887575274804,0.18433209653345956,-0.8,0.1184815599384964,-0.23991210768114637,1.1793084660883821,-2.653119504284521
56,6.0,2.666666666666667,0.4740448051385091,0.18433209653345972,-0.8,0.1034900374175161,-0.2500653784918081,1.225147962325523,-2.6077466572361736
57,1.333333333333334,3.3333333333333335,-0.8509216585128453,0.43892191838500016,-0.8,0.08862742179012971,-0.2583175274487565,1.2718266899751174,-2.536180498696071
58,1.333333333333334,0.0,-0.8509216585128453,-0.8340271908727023,-0.8,0.0739533857742285,-0.2645877558363207,1.317864630989599,-2.4915632953140507
59,10.0,0.0,1.6097303454110987,-0.8340271908727023,-0.9,0.05952805554988226,-0.2688037645355334,1.3645277777116254,-2.4261394832443237
60,4.666666666666666,0.0,0.09548295838097907,-0.8340271908727023,-0.8,0.045411708353147645,-0.2709024684873924,1.4107454855004762,-2.381619228342864
61,0.666666666666667,0.0,-1.0402025818916103,-0.8340271908727023,-0.8,0.03166443486940986,-0.2708306758307468,1.4573606541325819,-2.3205945714178426
62,4.0,0.6666666666666666,-0.0937979649977857,-0.5794373690211619,-0.8,0.018345767711501385,-0.26854571482038503,1.5037196135532407,-2.275848081768969
63,4.666666666666667,0.0,0.09548295838097932,-0.8340271908727023,-0.8,0.005514277408712332,-0.2640159938358815,1.5502315421610475,-2.2180881175319893
