trial_index,pfc_mag_standardized,dms_mag_standardized,prpd_standardized,pfc_mag_filtered,dms_mag_filtered,prpd_filtered,pfc_phase,dms_phase,prpd_phase
1,0.7946840703476449,-1.0805619812389595,-0.3531802351385074,0.9519095227818818,-1.0996476912650777,-0.4155016713357319,-0.8585069065374811,2.0893899484988743,-1.8911231073265933
2,-0.14322794291149413,-1.0805619812389595,-0.3531802351385074,0.8911073484469846,-1.097519973025959,-0.35802825715309294,-0.28213244032455587,2.3329080368252684,-1.9059414858625416
3,-0.14322794291149413,-1.0805619812389595,-0.3531802351385074,0.8302941340782893,-1.0951161326899683,-0.30043062961582867,-0.2557103893735444,2.3360164534643095,-1.8420503730735038
4,0.3257280637180755,-1.0805619812389595,-0.3531802351385074,0.7695957345051455,-1.0924226983768561,-0.2427709764014505,0.09990106999106448,2.4665879425433923,-1.8031682729801133
5,-0.6121839495410636,-1.0805619812389595,-0.3531802351385074,0.7091359200314404,-1.089426248707732,-0.18511193157821093,0.14401451430637704,2.470998627829391,-1.7432554584984674
6,-0.6121839495410637,-1.0805619812389595,-0.7558253018009877,0.6490357235138042,-1.0861134526180187,-0.12751663978328587,0.40685857156133093,2.5689831320425687,-1.693392465843534
7,0.3257280637180755,-1.0805619812389595,-0.6887177906905743,0.5894128318135885,-1.0824711110076726,-0.07004881326161237,0.4638631206457454,2.574498805169833,-1.6367090802952409
8,-0.6121839495410637,-0.9658370428542793,-0.6407838541831362,0.530381028299632,-1.078486200232162,-0.012772777523123325,0.6669302570961863,2.656231876013627,-1.5830664092448479
9,0.3257280637180755,-1.0805619812389595,-0.6048334018025575,0.4720496918398499,-1.074145917435573,0.04424649821371694,0.7323562659849199,2.6627458663190184,-1.5290302607760264
10,-0.6121839495410637,-1.0805619812389595,-0.5768719388398854,0.41452335652029204,-1.069437727717802,0.10094338902499915,0.8927210072607039,2.734524748494772,-1.4740440586049952
11,-1.0811399561706332,-1.0805619812389595,-0.5545027684697476,0.35790133525262346,-1.0643494131069249,0.1572516232206204,0.9630510647884091,2.741967775268219,-1.4222278015324339
12,-1.0811399561706332,-0.9658370428542793,-0.7558253018009877,0.3022774094411468,-1.0588691232834322,0.21310431388504655,1.0920223905652717,2.806942833989675,-1.3669790381502236
13,-0.6121839495410637,-1.0805619812389595,-0.7558253018009877,0.24773958583104802,-1.052985427988296,0.26843401380962584,1.1647581624167378,2.8152648568238123,-1.3170579038695096
14,-0.6121839495410637,-1.0805619812389595,-0.7558253018009877,0.1943699204100042,-1.0466873710428235,0.3231727936634638,1.2703702363839557,2.875258913103365,-1.2620999597861091
15,-1.0811399561706332,-0.9658370428542793,-0.7558253018009877,0.1422444077915866,-1.0399645259056174,0.37725234220057235,1.3438459625241002,2.8844209978806914,-1.213817606147997
16,-0.6121839495410637,-1.0805619812389595,1.257400031511414,0.09143293302102051,-1.0328070526883175,0.43060408613078427,1.431909583147565,2.9405917296602713,-1.1594565837690938
17,-0.143227942911494,-0.9658370428542793,1.458722564842654,0.041999281347532114,-1.0252057565522943,0.48315932607023054,1.505060890896449,2.9505617477652435,-1.1126042578228716
18,0.3257280637180755,-1.0805619812389595,1.458722564842654,-0.005998799756219945,-1.0171521474130507,0.5348493839698254,1.5798091340678373,3.0036933824302494,-1.0590148046445775
19,-0.14322794291149413,-0.8511121044695991,1.458722564842654,-0.052509493130227826,-1.008638500883107,0.585605756921847,1.651979584228477,3.0144434597379326,-1.0134182972308095
20,1.2636400769772147,-0.7363871660849186,1.257400031511414,-0.09748676660019863,-0.9996579203835336,0.6353602724427444,1.7165184789269101,3.065092701048756,-0.9606985041266148
21,0.3257280637180755,-0.7363871660849186,1.257400031511414,-0.14089019773200454,-0.9902044003351748,0.6840452410918149,1.787319240599886,3.076597564287725,-0.9162096323495715
22,2.201552090236354,-1.0805619812389595,1.0560774981801737,-0.18268477653005272,-0.9802728902723099,0.7315936032918378,1.843948504175771,3.125173631096477,-0.8644099006736959
23,1.2636400769772147,-0.7363871660849186,1.0560774981801737,-0.22284069341497414,-0.9698593595832579,0.7779390682034336,1.9131630202602292,3.137409455718511,-0.8209007187548985
24,-0.143227942911494,-0.9658370428542793,1.0560774981801737,-0.2613331188243302,-0.9589608623985115,0.8230162433453055,1.9636032937192702,-3.0989641599560116,-0.7700402631278682
25,0.3257280637180755,-1.0805619812389595,1.0560774981801737,-0.29814197936834264,-0.9475756019729815,0.8667607543175262,2.0311245334912416,-3.086020596541142,-0.7273989872987806
26,-0.6121839495410637,-0.9658370428542793,1.0560774981801737,-0.333251733877054,-0.9357029937835888,0.9091093544893188,2.0766777304764377,-3.040735667781534,-0.6774759444307555
27,-0.6121839495410637,-1.0805619812389595,1.0560774981801737,-0.3666511512761462,-0.9233437264983829,0.950000024892401,2.142467523207543,-3.0271076277801354,-0.635603991861229
28,-0.6121839495410636,-0.27748741254619724,1.0560774981801737,-0.3983330913069568,-0.9104998199709513,0.989372064853062,2.1841300608693106,-2.983164052968002,-0.5866019729586037
29,-0.6121839495410637,-1.0805619812389595,1.0560774981801737,-0.4282942886949246,-0.8971746794521827,1.0271661741237728,2.2481929240001772,-2.9688753311805507,-0.5454117466971856
30,-0.6121839495410636,-1.0805619812389595,1.0560774981801737,-0.4565351413395997,-0.8833731452286365,1.0633245274471625,2.2867360426183376,-2.926127113905382,-0.4973042816394863
31,0.3257280637180755,-1.0805619812389595,1.0560774981801737,-0.4830595032804468,-0.8691015368483616,1.0977908426045453,2.3491023625159873,-2.9112024189972905,-0.4567174705084254
32,-1.0811399561706332,-0.9658370428542793,1.0560774981801737,-0.5078744834227232,-0.8543676910278968,1.130510443069808,2.385129483459841,-2.8695340801676585,-0.4094711310541248
33,0.3257280637180755,-0.7363871660849186,1.0560774981801737,-0.5309902511518233,-0.8391809923472978,1.1614303164094,2.445844678673496,-2.8539993269588084,-0.36941737566248767
34,0.3257280637180755,-0.8511121044695991,1.0560774981801737,-0.5524198499539477,-0.8235523959634687,1.1904991695425007,2.479832692846361,-2.8133195445127686,-0.32299403000588556
