trial_index,pfc_mag_org,dms_mag_org, pfc_mag_standardized,dms_mag_standardized,prpd_standardized,pfc_mag_filtered,dms_mag_filtered,pfc_phase,dms_phase
1,5.333333333333333,2.666666666666667,6.643000951727015,-0.11892176518666335,0.0,6.641263533342802,0.069982948382746,-0.7338908146581311,1.4814251260966642
2,0.0,1.3333333333333335,-0.46669812366393076,-0.5007512892837527,-1.0,6.241822001611819,0.05846484460682806,-0.20251215913189793,1.474713488089504
3,0.0,0.0,-0.46669812366393076,-0.8825808133808419,-0.5,5.843725527312346,0.0472633203337392,-0.17592109276147463,1.4939509204638686
4,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.5,5.448211381584004,0.03635002869204514,0.10849740870423667,1.5057768294447214
5,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.6666666666666666,5.056497712942646,0.025693408213630618,0.14330930642257508,1.5252139422654025
6,0.0,1.3333333333333335,-0.46669812366393076,-0.5007512892837527,-0.75,4.669774658339777,0.015259161252477142,0.34805810681220095,1.5420505417273422
7,0.0,0.0,-0.46669812366393076,-0.8825808133808419,-0.75,4.2891958592794595,0.005010788401216531,0.38882704403839913,1.561421298663001
8,2.6666666666666665,0.6666666666666666,3.0881514140315423,-0.6916660513322974,-0.8,3.915870481501801,-0.0050898253349246905,0.5514220347893398,1.5807476627415395
9,1.3333333333333335,2.0,1.310726645183806,-0.30983652723520805,-0.8,3.5508558177165237,-0.01508177868511173,0.5969351869491184,1.6001043831194641
10,0.0,1.3333333333333335,-0.46669812366393076,-0.5007512892837527,-0.8,3.1951505362627315,-0.025004484652502993,0.7324775724057718,1.6211009121733568
11,0.0,4.0,-0.46669812366393076,0.26290775891042584,-0.8,2.8496886251702103,-0.034896973649137096,0.781963863407271,1.6406080287783618
12,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.8333333333333334,2.5153340703870644,-0.04479718140265987,0.89823323495261,1.6629990202205163
13,0.0,12.0,-0.46669812366393076,2.5538849034929614,-0.8333333333333334,2.1928762971711246,-0.05474123527800635,0.9511545346419759,1.6828660206018173
14,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.7142857142857143,1.8830263934112785,-0.06476275330293849,1.0527489699409038,1.7066010471934734
15,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.7142857142857143,1.5864141229627953,-0.07489216969512605,1.1087069312316193,1.7270484253100027
16,0.0,0.0,-0.46669812366393076,-0.8825808133808419,-0.75,1.30358572674329,-0.0851560990549535,1.1985919015996032,1.752176031361189
17,0.0,4.0,-0.46669812366393076,0.26290775891042584,-0.75,1.0350024999149812,-0.09557674937676686,1.2572794007275583,1.7734135080969031
18,0.0,8.0,-0.46669812366393076,1.4083963312016936,-0.75,0.7810401251263983,-0.10617139275665789,1.3374850832988616,1.8000189977566126
19,0.0,4.0,-0.46669812366393076,0.26290775891042584,-0.7777777777777778,0.5419887344807363,-0.11695190241354284,1.398658167949177,1.822230870038178
20,0.0,1.3333333333333335,-0.46669812366393076,-0.5007512892837527,-0.6777777777777778,0.3180536665902045,-0.12792436450339675,1.4706348246481211,1.8504020310707316
21,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.7000000000000001,0.1093568797159303,-0.13908877228405578,1.5340952808848416,1.8737381053256081
22,0.0,7.333333333333334,-0.46669812366393076,1.2174815691531493,-0.6,-0.08406102247012577,-0.15043880863493228,1.5989111763874582,1.903546085200291
23,0.0,4.666666666666667,-0.46669812366393076,0.4538225209589705,-0.6,-0.2622381995836198,-0.16196172154513824,1.664495090434907,1.9281174586573266
24,0.0,11.333333333333334,-0.46669812366393076,2.362970141444417,-0.6,-0.4252884675967178,-0.17363829613611345,1.72295420894273,1.9596072451446163
25,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.7000000000000001,-0.5733977282776551,-0.18544292534477597,1.7905241467305604,1.9854861924723557
26,0.0,1.3333333333333335,-0.46669812366393076,-0.5007512892837527,-0.7000000000000001,-0.706819988407506,-0.19734377884542972,1.8432397298893457,2.0186736271435572
27,0.0,0.0,-0.46669812366393076,-0.8825808133808419,-0.7000000000000001,-0.8258730229568072,-0.20930306636720458,1.9126792213894714,2.0458967166849247
28,0.0,6.0,-0.46669812366393076,0.8356520450560597,-0.7000000000000001,-0.9309337366037782,-0.2212773884043147,1.9601213521911132,2.080769968780222
29,0.0,1.3333333333333333,-0.46669812366393076,-0.5007512892837527,-0.7000000000000001,-1.0224332776505491,-0.23321816547028024,2.031330913572643,2.109343430131572
30,0.0,0.6666666666666667,-0.46669812366393076,-0.6916660513322974,-0.8,-1.1008519575957392,-0.24507213651678578,2.073857960881345,2.1458672321506054
31,0.0,0.6666666666666666,-0.46669812366393076,-0.6916660513322974,-0.8,-1.1667140284015014,-0.25678191712411175,2.1467521858180048,2.175773462639757
32,0.0,4.0,-0.46669812366393076,0.26290775891042584,-0.8,-1.2205823679000414,-0.2682866080853563,2.1846316375585175,2.213894620662473
33,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.8,-1.263053121866379,-0.27952244519872677,2.2591370599430163,2.2450988268558185
34,0.0,0.0,-0.46669812366393076,-0.8825808133808419,-0.8,-1.294750349086852,-0.29042348153305636,2.2925589311123877,2.2847519106511287
35,0.0,1.3333333333333333,-0.46669812366393076,-0.5007512892837527,-0.9,-1.3163207133207862,-0.3009222938624915,2.368612462096957,2.3172082111836145
36,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.8,-1.3284282634281792,-0.3109507052511968,2.3976970845189065,2.358320761005243
37,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.8,-1.331749340159337,-0.3204405161435135,2.4752448852790243,2.39197740661292
38,0.0,1.3333333333333333,-0.46669812366393076,-0.5007512892837527,-0.8,-1.3269676452111705,-0.32932423691491025,2.5000459882786084,2.434474343999313
39,0.0,4.0,-0.46669812366393076,0.26290775891042584,-0.7000000000000001,-1.3147695051850479,-0.3375358154548199,2.5790426695361566,2.4692779595648133
40,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.7000000000000001,-1.2958393600660958,-0.3450113537221144,2.5995459826068874,2.513085128736302
41,0.0,1.3333333333333335,-0.46669812366393076,-0.5007512892837527,-0.6,-1.2708555028146975,-0.3516898072445288,2.679954027863035,2.548984054340603
42,2.0,0.6666666666666666,2.1994390296076745,-0.6916660513322974,-0.6,-1.2404860936094522,-0.3575136612638537,2.6960710097892884,2.5940309997553324
43,0.0,0.6666666666666666,-0.46669812366393076,-0.6916660513322974,-0.6,-1.2053854690123902,-0.3624295768513354,2.7778603031673628,2.630977943815827
44,0.0,0.0,-0.46669812366393076,-0.8825808133808419,-0.6,-1.1661907623870211,-0.36638900017247666,2.7894158913599436,2.6772001436443933
45,0.0,1.3333333333333335,-0.46669812366393076,-0.5007512892837527,-0.6,-1.1235188470147481,-0.36934872842845506,2.8725632007840383,2.7151544053310057
46,0.0,1.3333333333333333,-0.46669812366393076,-0.5007512892837527,-0.6,-1.0779636080597876,-0.3712714268325051,2.879275532867691,2.7624951729534537
47,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.7000000000000001,-1.0300935448745578,-0.3721260920650479,2.9637637511025554,2.8014246283186273
48,0.0,1.3333333333333335,-0.46669812366393076,-0.5007512892837527,-0.7000000000000001,-0.9804497016464736,-0.3718884586965904,2.965212367750263,2.849836821160685
49,0.0,2.666666666666667,-0.46669812366393076,-0.11892176518666335,-0.7000000000000001,-0.9295439217810673,-0.37054134584661746,3.0510291543869985,2.8897198149034216
50,0.0,1.3333333333333335,-0.46669812366393076,-0.5007512892837527,-0.8,-0.8778574192270574,-0.36807494178969824,3.0466057355224443,2.9391674856061902
51,0.0,0.0,-0.46669812366393076,-0.8825808133808419,-0.8,-0.825839657963804,-0.3644870243964817,3.133740793651497,2.979994821582893
52,0.0,1.3333333333333335,-0.46669812366393076,-0.5007512892837527,-0.9,-0.7739075290600801,-0.3597831153612546,3.122572200319661,3.030455031649889
53,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.9,-0.7224448130798167,-0.3539765663340674,-3.072173728530255,3.072232362615366
54,0.0,0.6666666666666666,-0.46669812366393076,-0.6916660513322974,-0.9,-0.671801914158328,-0.3470885755088291,-3.091347958140558,3.1236974709193963
55,0.0,0.0,-0.46669812366393076,-0.8825808133808419,-0.9,-0.6222958508027732,-0.33914813387572507,-3.0016339422388696,-3.1167368326983227
56,0.0,1.3333333333333335,-0.46669812366393076,-0.5007512892837527,-0.9,-0.5742104873830652,-0.3301919010699243,-3.0306614608404017,-3.0642560362836813
57,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.9,-0.5277969893725719,-0.3202640115216086,-2.939744120230137,-3.0204852268412115
58,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.9,-0.4832744846689756,-0.30941581250983596,-2.981394661900478,-2.966955085930503
59,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.8,-0.44083091277067693,-0.2977055366481719,-2.8894435545321375,-2.922089558817617
60,0.0,4.0,-0.46669812366393076,0.26290775891042584,-0.7000000000000001,-0.4006240431982201,-0.285197912031241,-2.9479828392765772,-2.8674471630849263
61,0.0,0.6666666666666667,-0.46669812366393076,-0.6916660513322974,-0.7000000000000001,-0.36278264432760376,-0.271963713590976,-2.8553928420271246,-2.8213740399991005
62,0.0,1.3333333333333333,-0.46669812366393076,-0.5007512892837527,-0.7000000000000001,-0.32740778373643925,-0.2580792591815973,-2.9375697840755755,-2.7655178436082672
63,0.0,0.6666666666666666,-0.46669812366393076,-0.6916660513322974,-0.7000000000000001,-0.2945742412474856,-0.2436258537181613,-2.8452540420534405,-2.7180725959004004
64,0.0,0.6666666666666666,-0.46669812366393076,-0.6916660513322974,-0.7000000000000001,-0.26433201607932405,-0.22868918464872673,-2.9619001116664605,-2.6608482482496605
65,0.0,2.6666666666666665,-0.46669812366393076,-0.11892176518666348,-0.7000000000000001,-0.23670790987257154,-0.21335867243732906,-2.8719691922219677,-2.611793713645699
66,0.0,0.6666666666666667,-0.46669812366393076,-0.6916660513322974,-0.7000000000000001,-0.21170716784344806,-0.19772678060530113,-3.039852339397672,-2.552972041924871
67,0.0,1.3333333333333333,-0.46669812366393076,-0.5007512892837527,-0.7000000000000001,-0.1893151609158062,-0.18188829098150588,-2.9570592940880847,-2.5019653651656353
68,0.0,2.6666666666666665,-0.46669812366393076,-0.11892176518666348,-0.7000000000000001,-0.16949909238883107,-0.1659395508911106,3.0862785708040557,-2.441207301190038
69,0.0,4.666666666666667,-0.46669812366393076,0.4538225209589705,-0.8,-0.15220971350134163,-0.14997769997674953,-3.1304839660877737,-2.3877464606102006
70,0.0,5.333333333333334,-0.46669812366393076,0.6447372830075152,-0.8,-0.13738303314577088,-0.13409988513308047,2.837641100668432,-2.3245456579968105
71,0.0,0.6666666666666666,-0.46669812366393076,-0.6916660513322974,-0.8,-0.12494200795631259,-0.1184024723987734,2.877782635011246,-2.2678802517306003
72,0.0,0.0,-0.46669812366393076,-0.8825808133808419,-0.8,-0.11479820003735164,-0.1029802643441038,2.5457412301510036,-2.2014660335266707
73,0.0,0.0,-0.46669812366393076,-0.8825808133808419,-0.8,-0.10685339070126122,-0.0879257307653977,2.5653893612362713,-2.140442728459732
74,0.0,6.0,-0.46669812366393076,0.8356520450560597,-0.8,-0.10100113974029754,-0.07332826012168252,2.3037572280008836,-2.069609246549489
75,0.0,7.333333333333333,-0.46669812366393076,1.2174815691531486,-0.8,-0.09712828095725626,-0.05927343965853456,2.3218597587976593,-2.002392269348301
76,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.7000000000000001,-0.09511634591568989,-0.045842373118083916,2.1515383566474746,-1.9251844528661597
77,0.0,3.333333333333333,-0.46669812366393076,0.0719929968618811,-0.7000000000000001,-0.09484290913507827,-0.033111045263527004,2.1780459852631893,-1.848727592328673
78,0.0,6.0,-0.46669812366393076,0.8356520450560597,-0.6,-0.09618284924202215,-0.021149741627748134,2.0730217461387985,-1.7618406874089452
79,0.0,4.666666666666667,-0.46669812366393076,0.4538225209589705,-0.5,-0.09900952188831375,-0.010022530422455364,2.108707960184436,-1.670855601705041
80,0.0,2.666666666666667,-0.46669812366393076,-0.11892176518666335,-0.6,-0.1031958415540658,0.00021318790284114553,2.0430633210532605,-1.5684672145280225
81,0.0,4.666666666666667,-0.46669812366393076,0.4538225209589705,-0.5,-0.10861527066281448,0.00950705927801033,2.0860937884980224,-1.4534263707346304
82,0.0,6.666666666666666,-0.46669812366393076,1.0265668071046041,-0.4,-0.11514271573995638,0.017816079968184968,2.0436760523770676,-1.3250891753421112
83,0.0,1.3333333333333335,-0.46669812366393076,-0.5007512892837527,-0.30000000000000004,-0.12265533164077996,0.02510482435466705,2.0921528082715906,-1.169071297183667
84,0.0,4.666666666666666,-0.46669812366393076,0.4538225209589703,-0.19999999999999998,-0.13103323615490067,0.031345596291215125,2.063738281008386,-0.9976933290236979
85,2.0,0.0,2.1994390296076745,-0.8825808133808419,-0.1,-0.14016013851892853,0.03651850500951069,2.1161814784746324,-0.7772037776316463
86,0.0,10.0,-0.46669812366393076,1.9811406173473276,-0.19999999999999998,-0.14992388631388162,0.04061146756517067,2.096468167722064,-0.5486190632738553
87,0.0,2.6666666666666665,-0.46669812366393076,-0.11892176518666348,-0.19999999999999998,-0.16021693540613968,0.04362014043588381,2.151785054082004,-0.2650195697070673
88,0.0,3.3333333333333335,-0.46669812366393076,0.07199299686188124,-0.19999999999999998,-0.1709367467130292,0.04554778334439189,2.1376294473069706,-0.011344492891009982
89,0.0,4.0,-0.46669812366393076,0.26290775891042584,-0.19999999999999998,-0.18198611214917196,0.04640505917517722,2.195010861738475,0.26208557466449267
90,0.0,2.666666666666667,-0.46669812366393076,-0.11892176518666335,-0.1,-0.19327341116602686,0.04620977504400423,2.184485035454218,0.47282952332091027
91,0.0,2.0,-0.46669812366393076,-0.30983652723520805,-0.1,-0.20471279934811057,0.044986570687928336,2.2433193566957996,0.6781770070288533
92,0.0,9.333333333333334,-0.46669812366393076,1.790225855298783,-0.1,-0.21622433127915966,0.04276656098631411,2.2352053551266797,0.832178361399074
93,0.0,0.0,-0.46669812366393076,-0.8825808133808419,-0.1,-0.2277340208602369,0.03958693970736559,2.295018357531461,0.9790054180238368
94,0.0,0.0,-0.46669812366393076,-0.8825808133808419,-0.1,-0.23917384322774124,0.03549055188823268,2.288528876139631,1.0948394405913908
