trial_index,pfc_mag_standardized,dms_mag_standardized,prpd_standardized,pfc_mag_filtered,dms_mag_filtered,prpd_filtered,pfc_phase,dms_phase,prpd_phase
1,-0.5253939822526204,-0.9289203880906767,-0.1312793297906524,-0.4874388981269681,-0.9210858739293226,-0.09384470219893709,2.0488722298913205,2.426754393416193,1.6222660300591618
2,0.8054523129874942,0.4322929414962884,-1.7261637324146952,-0.4657831352606281,-0.8562905302894287,-0.14620763735428516,2.3806934566897784,3.032525712091696,1.683522125023798
3,-0.7155148815726369,0.5295224650382143,-1.7261637324146952,-0.44340694675834724,-0.791647846987109,-0.19870299258180035,2.3721287318805215,3.0726114987389086,1.71804082941285
4,-0.7155148815726367,-0.8316908645487504,-0.1312793297906524,-0.420444203606891,-0.7273567417405759,-0.25119020732400765,2.5888678453702605,-2.8853294124894546,1.7804207571954556
5,-0.9056357808926532,-0.4427727703810465,-0.9287215311026739,-0.3970312062565486,-0.6636125138003248,-0.3035307999997337,2.5780794926548705,-2.8317651186526263,1.8159860439780826
6,-0.9056357808926532,-0.34554324683912024,-1.1945355982066812,-0.37330527184294343,-0.600605344133886,-0.3555893477545677,2.761269474861175,-2.6050517517925487,1.8781360712556305
7,-0.33527308293260405,0.8212110356639926,-0.6629074639986667,-0.34940333949301466,-0.5385188786110793,-0.4072343941222494,2.7481017489255377,-2.543095741259087,1.9134381577805795
8,0.23508961502744508,-0.5400022939229724,-0.3970933968946596,-0.3254606131869919,-0.4775289123079191,-0.45833927444629513,2.9158044034283144,-2.370028053997146,1.9744365566615498
9,0.23508961502744508,0.04337484732858418,-0.5565818371570639,-0.3016092633648691,-0.4178021903646303,-0.5087828524544095,2.8998602236006463,-2.3026173766169387,2.009066419603837
10,-0.33527308293260405,0.14060437087051017,-0.6629074639986667,-0.2779772097054757,-0.3594953379455373,-0.5584501642251669,3.0595247068773928,-2.1639160464269973,2.068463410708234
11,3.467144903467723,-0.6372318174648984,-0.7388543403140974,-0.254687007345289,-0.30275392868470585,-0.6072329677801698,3.0402096845279054,-2.0929344377395678,2.1023008519911928
12,-0.14515218361258758,-0.053854676213342056,-0.7958144975506704,-0.2318548568355514,-0.24771169810919536,-0.6550301976467847,-3.087118001504882,-1.9781807689923627,2.1598951265552944
13,-0.5253939822526205,0.9184405592059188,-0.9287215311026739,-0.20958975407573413,-0.19448990630181903,-0.7017483243694317,-3.110651833915209,-1.9049099633303186,2.1929294781834816
14,1.5659359102675596,-0.053854676213342056,-1.0084657512338762,-0.18799279034422783,-0.1431968524255299,-0.7473016195621676,-2.955465262794053,-1.807732953363123,2.2486518142197216
