bin_centers,left_p_high,right_p_high
-0.49,0.4716981132075472,0.9433962264150944
-0.47,0.4716981132075472,0.7861635220125787
-0.45,0.6289308176100629,0.7861635220125787
-0.43,0.4716981132075472,0.15723270440251572
-0.41,0.7861635220125787,0.15723270440251572
-0.39,0.6289308176100629,0.31446540880503143
-0.37,0.15723270440251572,0.15723270440251572
-0.35,0.7861635220125787,0.15723270440251572
-0.33,0.7861635220125787,0.9433962264150944
-0.31,0.6289308176100629,0.31446540880503143
-0.29,0.0,0.7861635220125787
-0.27,0.31446540880503143,0.4716981132075472
-0.25,0.0,0.9433962264150944
-0.23,0.4716981132075472,0.15723270440251572
-0.21,0.31446540880503143,0.4716981132075472
-0.19,0.31446540880503143,0.4716981132075472
-0.17,0.31446540880503143,0.4716981132075472
-0.15,0.7861635220125787,0.15723270440251572
-0.13,0.31446540880503143,0.6289308176100629
-0.11,0.31446540880503143,0.6289308176100629
-0.09,0.4716981132075472,0.4716981132075472
-0.07,0.4716981132075472,0.7861635220125787
-0.05,0.31446540880503143,0.4716981132075472
-0.03,0.6289308176100629,0.31446540880503143
-0.01,0.31446540880503143,0.4716981132075472
0.01,0.4716981132075472,0.15723270440251572
0.03,0.9433962264150944,0.9433962264150944
0.05,0.31446540880503143,0.7861635220125787
0.07,0.4716981132075472,0.6289308176100629
0.09,0.6289308176100629,0.6289308176100629
0.11,2.20125786163522,1.2578616352201257
0.13,2.5157232704402515,3.30188679245283
0.15,2.5157232704402515,3.1446540880503147
0.17,2.6729559748427674,2.0440251572327046
0.19,2.5157232704402515,3.459119496855346
0.21,2.0440251572327046,2.6729559748427674
0.23,1.5723270440251573,2.0440251572327046
0.25,2.0440251572327046,2.5157232704402515
0.27,2.20125786163522,2.0440251572327046
0.29,1.5723270440251573,2.358490566037736
0.31,1.729559748427673,2.0440251572327046
0.33,1.2578616352201257,2.0440251572327046
0.35,1.729559748427673,1.729559748427673
0.37,1.10062893081761,2.0440251572327046
0.39,1.10062893081761,2.0440251572327046
0.41,0.7861635220125787,1.729559748427673
0.43,2.0440251572327046,1.4150943396226414
0.45,1.2578616352201257,0.9433962264150944
0.47,1.10062893081761,1.4150943396226414
0.49,1.729559748427673,1.8867924528301887
0.51,0.4716981132075472,1.5723270440251573
0.53,1.10062893081761,1.5723270440251573
0.55,0.9433962264150944,0.7861635220125787
0.57,1.10062893081761,1.2578616352201257
0.59,0.7861635220125787,1.8867924528301887
0.61,1.2578616352201257,1.729559748427673
0.63,0.6289308176100629,1.5723270440251573
0.65,1.5723270440251573,0.9433962264150944
0.67,0.7861635220125787,0.9433962264150944
0.69,0.9433962264150944,1.10062893081761
0.71,0.7861635220125787,1.2578616352201257
0.73,0.6289308176100629,0.7861635220125787
0.75,0.7861635220125787,0.7861635220125787
0.77,0.6289308176100629,1.10062893081761
0.79,0.6289308176100629,1.729559748427673
0.81,0.9433962264150944,1.4150943396226414
0.83,0.6289308176100629,1.4150943396226414
0.85,0.4716981132075472,1.4150943396226414
0.87,0.4716981132075472,1.10062893081761
0.89,1.10062893081761,1.5723270440251573
0.91,0.6289308176100629,1.8867924528301887
0.93,0.7861635220125787,1.2578616352201257
0.95,0.9433962264150944,0.7861635220125787
0.97,0.7861635220125787,0.6289308176100629
0.99,1.10062893081761,0.6289308176100629
1.01,0.6289308176100629,0.7861635220125787
1.03,0.6289308176100629,1.2578616352201257
1.05,0.7861635220125787,0.9433962264150944
1.07,0.6289308176100629,1.4150943396226414
1.09,0.6289308176100629,1.2578616352201257
1.11,0.15723270440251572,1.2578616352201257
1.13,0.4716981132075472,1.10062893081761
1.15,0.4716981132075472,1.4150943396226414
1.17,0.4716981132075472,1.10062893081761
1.19,0.7861635220125787,0.9433962264150944
1.21,0.4716981132075472,1.2578616352201257
1.23,0.9433962264150944,1.10062893081761
1.25,0.6289308176100629,0.7861635220125787
1.27,0.9433962264150944,0.9433962264150944
1.29,0.6289308176100629,0.9433962264150944
1.31,0.6289308176100629,0.6289308176100629
1.33,1.10062893081761,0.4716981132075472
1.35,1.10062893081761,0.4716981132075472
1.37,0.0,0.4716981132075472
1.39,0.6289308176100629,1.2578616352201257
1.41,0.31446540880503143,0.6289308176100629
1.43,0.4716981132075472,0.7861635220125787
1.45,1.10062893081761,0.9433962264150944
1.47,0.9433962264150944,0.7861635220125787
