bin_centers,left_p_high,right_p_high
-0.49,1.3580246913580247,0.8641975308641975
-0.47,1.1111111111111112,0.8641975308641975
-0.45,0.49382716049382713,0.49382716049382713
-0.43,0.49382716049382713,0.8641975308641975
-0.41,1.2345679012345678,0.49382716049382713
-0.39,0.37037037037037035,0.49382716049382713
-0.37,1.1111111111111112,0.12345679012345678
-0.35,0.7407407407407407,0.49382716049382713
-0.33,1.3580246913580247,0.49382716049382713
-0.31,0.6172839506172839,0.24691358024691357
-0.29,0.7407407407407407,0.8641975308641975
-0.27,1.2345679012345678,0.49382716049382713
-0.25,0.8641975308641975,0.37037037037037035
-0.23,0.7407407407407407,0.6172839506172839
-0.21,0.7407407407407407,0.37037037037037035
-0.19,1.2345679012345678,0.9876543209876543
-0.17,0.49382716049382713,1.1111111111111112
-0.15,0.8641975308641975,0.9876543209876543
-0.13,0.6172839506172839,0.37037037037037035
-0.11,1.4814814814814814,0.24691358024691357
-0.09,1.2345679012345678,0.37037037037037035
-0.07,0.8641975308641975,0.24691358024691357
-0.05,0.6172839506172839,0.12345679012345678
-0.03,1.2345679012345678,0.24691358024691357
-0.01,1.4814814814814814,0.37037037037037035
0.01,0.7407407407407407,0.24691358024691357
0.03,0.8641975308641975,0.0
0.05,0.37037037037037035,0.0
0.07,1.1111111111111112,0.49382716049382713
0.09,0.8641975308641975,0.12345679012345678
0.11,1.1111111111111112,0.24691358024691357
0.13,0.6172839506172839,0.49382716049382713
0.15,0.8641975308641975,0.0
0.17,0.9876543209876543,0.0
0.19,1.3580246913580247,0.37037037037037035
0.21,1.3580246913580247,0.37037037037037035
0.23,1.2345679012345678,0.24691358024691357
0.25,0.24691358024691357,0.37037037037037035
0.27,0.9876543209876543,0.24691358024691357
0.29,0.6172839506172839,0.37037037037037035
0.31,0.8641975308641975,0.7407407407407407
0.33,0.6172839506172839,0.0
0.35,1.1111111111111112,0.49382716049382713
0.37,0.7407407407407407,0.0
0.39,0.6172839506172839,0.37037037037037035
0.41,0.8641975308641975,0.0
0.43,1.4814814814814814,0.6172839506172839
0.45,0.8641975308641975,0.37037037037037035
0.47,1.1111111111111112,0.24691358024691357
0.49,0.7407407407407407,0.12345679012345678
0.51,1.2345679012345678,0.12345679012345678
0.53,0.37037037037037035,0.37037037037037035
0.55,0.9876543209876543,0.49382716049382713
0.57,1.1111111111111112,0.0
0.59,0.7407407407407407,0.12345679012345678
0.61,0.6172839506172839,0.49382716049382713
0.63,1.2345679012345678,0.12345679012345678
0.65,1.1111111111111112,0.12345679012345678
0.67,0.8641975308641975,0.37037037037037035
0.69,0.37037037037037035,0.12345679012345678
0.71,1.3580246913580247,0.24691358024691357
0.73,1.8518518518518519,0.0
0.75,0.9876543209876543,0.12345679012345678
0.77,0.8641975308641975,0.24691358024691357
0.79,1.3580246913580247,0.24691358024691357
0.81,1.6049382716049383,0.49382716049382713
0.83,0.8641975308641975,0.6172839506172839
0.85,1.1111111111111112,0.12345679012345678
0.87,1.2345679012345678,0.49382716049382713
0.89,0.7407407407407407,0.24691358024691357
0.91,0.8641975308641975,0.49382716049382713
0.93,0.9876543209876543,0.7407407407407407
0.95,0.7407407407407407,0.7407407407407407
0.97,1.8518518518518519,0.12345679012345678
0.99,1.3580246913580247,0.37037037037037035
1.01,0.6172839506172839,0.24691358024691357
1.03,1.4814814814814814,0.37037037037037035
1.05,0.6172839506172839,0.6172839506172839
1.07,0.37037037037037035,0.37037037037037035
1.09,0.49382716049382713,0.24691358024691357
1.11,0.49382716049382713,0.7407407407407407
1.13,1.2345679012345678,0.8641975308641975
1.15,0.9876543209876543,0.12345679012345678
1.17,1.2345679012345678,0.12345679012345678
1.19,0.9876543209876543,0.0
1.21,0.8641975308641975,0.37037037037037035
1.23,0.6172839506172839,0.12345679012345678
1.25,1.2345679012345678,0.49382716049382713
1.27,0.6172839506172839,0.24691358024691357
1.29,1.3580246913580247,0.24691358024691357
1.31,0.7407407407407407,0.6172839506172839
1.33,0.9876543209876543,0.37037037037037035
1.35,0.49382716049382713,0.12345679012345678
1.37,0.8641975308641975,0.24691358024691357
1.39,0.8641975308641975,0.37037037037037035
1.41,0.6172839506172839,0.0
1.43,0.7407407407407407,0.24691358024691357
1.45,0.6172839506172839,0.12345679012345678
1.47,1.1111111111111112,0.37037037037037035
