,trial_index,interconnectivity_strength
0,1,0.0
1,2,0.0
2,3,0.0
3,4,0.0
4,5,0.0
5,6,0.0
6,7,0.0
7,8,0.0
8,9,0.0
9,10,0.0
10,11,0.0
11,12,0.0
12,13,0.0
13,14,0.0
14,15,0.0
15,16,0.0
16,17,0.0
17,18,0.0
18,19,0.0
19,20,0.0
20,21,0.0
21,22,0.0
22,23,0.0
23,24,0.0
24,25,0.0
25,26,0.0
26,27,0.0
27,28,0.0
28,29,0.0
29,30,0.0
30,31,0.0
31,32,0.0
32,33,0.0
33,34,0.0
34,35,0.0
35,36,0.0
36,37,0.0
37,38,0.0
38,39,1.0
39,40,6745.059648076373
40,41,6750.059603635872
41,42,7067.056915196369
42,43,3525.5285184656655
43,44,2388.685369617078
44,45,1012.0081042202739
45,46,804.3394993217347
46,47,627.7325612142384
47,48,520.1467947708303
48,49,1.0
49,50,375.65266915787697
50,51,343.72968283042326
51,52,338.0022420142261
52,53,1.0
53,54,286.00178660758945
54,55,68.96594421956911
55,56,45.394711827698615
56,57,45.59162279849079
57,58,44.65648875009527
58,59,44.66684836371708
59,60,53.517853501886485
60,61,51.70879599390347
61,62,50.222440644739095
62,63,35.61404718641363
63,64,31.334587393435847
64,65,30.413580052369053
65,66,33.149433500050954
66,67,32.32444844345706
67,68,29.77315377097875
68,69,30.934164634664242
69,70,13.665141642643993
70,71,14.407474089885893
71,72,12.842654963703724
72,73,11.912340717421584
73,74,11.572702079869176
74,75,7.3115303205961455
75,76,12.473052647379033
76,77,5.650194578316046
77,78,11.560596761803064
78,79,20.07293246317171
79,80,7.677658831328842
80,81,14.260776438497329
81,82,9.010639877226637
82,83,8.601541326618413
83,84,8.28414722490008
84,85,8.285367939915188
85,86,7.3238384055890755
86,87,10.06011871445261
87,88,7.082755668155794
88,89,9.763873544206472
89,90,6.658382077066018
90,91,10.90626006606627
91,92,5.804161645342126
92,93,6.684563780390221
93,94,6.235997337006215
94,95,6.0991723005230165
95,96,4.871559478741096
96,97,5.467137262094912
97,98,6.870956870105629
98,99,4.117085319860538
99,100,4.554868515723515
100,101,4.8369540620652485
101,102,2.592595939886193
102,103,4.4410255422402765
103,104,4.526685609724119
104,105,4.627798349336488
105,106,4.0850218073847
106,107,5.7733930656823755
107,108,4.585653381178177
108,109,5.470128299246855
109,110,3.6732605310532027
110,111,4.799344595712031
111,112,4.382019484328034
112,113,5.656849856132172
113,114,6.989137109997143
114,115,7.11123503139909
115,116,6.863848744055697
116,117,5.53065575398234
117,118,5.770234605418852
118,119,5.120596424352242
