,trial_index,interconnectivity_strength
0,1,17.409098900659775
1,2,17.17778380082542
2,3,15.307007733620468
3,4,15.169629099806722
4,5,15.246917136222125
5,6,15.717860197318126
6,7,15.40645415190889
7,8,15.1500021441052
8,9,14.936488321159441
9,10,15.157693936340264
10,11,14.770724507447937
11,12,24.06944695858321
12,13,33.65795779311924
13,14,17.82085963376658
14,15,25.23820451093555
15,16,22.731709364565933
16,17,24.468864995839823
17,18,17.830455349925415
18,19,18.40614142847165
19,20,21.16636538868781
20,21,18.400720505680066
21,22,18.39276520227396
22,23,18.919679046594073
23,24,18.93378806956995
24,25,14.088281132911739
25,26,14.663055852107446
26,27,18.649085461660267
27,28,18.92612596360594
28,29,13.859940311998395
29,30,17.01635630486038
30,31,16.242105676324613
31,32,14.079192906471448
32,33,13.473657380532245
33,34,10.241965421033012
34,35,10.668145372628883
35,36,13.940598871955556
36,37,11.635039198175248
37,38,9.07250506033568
38,39,9.1164773613865
39,40,8.858123328787286
40,41,7.8030532976539035
41,42,6.114821989299103
42,43,5.935376694743058
43,44,7.236109692960875
44,45,7.436018645227672
45,46,6.856182994519835
46,47,9.108324710379463
47,48,7.530396936356865
48,49,7.009127917507515
49,50,7.341825346306608
50,51,7.9919541699550996
51,52,6.455451131240996
52,53,8.003315795703653
53,54,10.209825147477206
54,55,8.842650468545143
55,56,7.390047904191676
56,57,9.880747316211215
57,58,10.222223004935937
58,59,8.225937832852699
59,60,12.392857381015759
60,61,13.960148515164382
61,62,14.554263807414976
62,63,10.668622801616875
63,64,13.544513115855853
64,65,12.563834337690981
65,66,12.0071541178752
66,67,9.320389335036182
67,68,11.438825039397129
68,69,13.460671544151712
69,70,14.950005803588041
70,71,14.599852562464237
71,72,18.34219294470533
72,73,16.27166298403559
73,74,16.78388301680053
74,75,16.160773272681247
75,76,15.923129969181135
76,77,16.38569450428355
77,78,16.65708375206493
78,79,14.249121038552897
79,80,17.16983095439107
80,81,8.165878662841116
81,82,7.677126202220413
82,83,10.43993744278312
83,84,9.89722789542184
84,85,10.53604947713485
85,86,10.76440248356475
86,87,10.048289347389808
87,88,12.939437901293148
88,89,12.133741255620077
89,90,13.021140952582305
90,91,14.901492212927897
91,92,16.384004774188128
92,93,16.354232528255096
93,94,15.911454743244036
94,95,17.079833707650547
95,96,13.6039209669511
96,97,16.671983078945907
97,98,16.795889596191458
98,99,15.48149917414127
99,100,17.37314308023101
100,101,15.303755810250442
101,102,14.302325696821816
102,103,17.886341445676724
103,104,18.958874907051673
104,105,14.633421246541474
105,106,13.893445499554176
106,107,14.706244178181779
107,108,12.01437269174235
108,109,13.242883906715825
109,110,9.549237131300538
110,111,8.819544033694969
111,112,9.564223562480635
112,113,11.279635389002852
113,114,10.251162910895195
114,115,9.883650771460887
115,116,10.10658661524384
116,117,10.230913758464183
117,118,9.31507515710154
118,119,8.960129222259871
119,120,9.823664808797616
120,121,9.585206621346195
121,122,9.408354296475686
122,123,9.375138339292514
123,124,10.189229867948264
124,125,8.028935996387698
125,126,7.614367712142388
126,127,10.273339959874683
127,128,7.527173510506817
128,129,7.874601784208211
129,130,9.243301891365798
130,131,8.01475259202805
131,132,8.979648314875393
132,133,8.26148614406117
133,134,8.581791746581732
134,135,7.65736808635397
135,136,9.113426455995837
136,137,6.694124472247571
137,138,5.840454485887935
138,139,7.296852056073997
