,trial_index,interconnectivity_strength
0,1,563.0000399148515
1,2,602.6000372948774
2,3,645.5000348189451
3,4,689.1500326157861
4,5,731.9000307125248
5,6,737.4091161009746
6,7,770.8182059192045
7,8,769.2500202922122
8,9,810.0000192722779
9,10,843.0000185185231
10,11,903.7500172747397
11,12,0.0
12,13,0.0
13,14,1.0
14,15,1.0
15,16,1.0
16,17,1.0
17,18,1.0
18,19,1.0
19,20,1.0
20,21,1.0
21,22,1.0
22,23,1.0
23,24,1.0
24,25,1.0
25,26,1.0
26,27,1.0
27,28,1.0
28,29,1.0
29,30,1.0
30,31,1.0
31,32,1.0
32,33,1.0
33,34,1.0
34,35,1.0
35,36,1.0
36,37,1.0
37,38,1.0
38,39,1.0
39,40,1.0
40,41,1.0
41,42,0.0
42,43,0.0
43,44,0.0
44,45,0.0
45,46,0.0
46,47,0.0
47,48,0.0
48,49,0.0
49,50,0.0
50,51,0.0
51,52,0.0
52,53,0.0
53,54,0.0
54,55,0.0
55,56,0.0
56,57,24.792538484617648
57,58,24.795060593318567
58,59,25.394931191647895
59,60,34.06291674276952
60,61,33.70596252717891
61,62,25.335909073201385
62,63,25.71445895880538
63,64,25.56445994208504
64,65,26.721787331747606
65,66,33.073958873661425
66,67,46.28236664080943
67,68,33.764664363857754
68,69,38.58179254058273
69,70,41.31637519124425
70,71,31.017420719992366
71,72,27.895984645769712
72,73,27.923762277563664
73,74,29.34736626637538
74,75,30.874698092930704
75,76,30.853732321850888
76,77,40.403937304145614
77,78,65.41427000944337
78,79,65.02364624153824
79,80,104.96458766123762
80,81,67.76533992517055
81,82,70.07162865146148
82,83,75.76572961236327
83,84,52.754422827891574
84,85,53.82299157555085
85,86,54.60584681991588
86,87,81.5773436663286
87,88,83.88287100267037
88,89,49.91511080468903
89,90,81.35172973551424
90,91,78.35055104275885
91,92,88.4198440517921
92,93,69.82159115543075
93,94,39.78759606517017
94,95,39.62509645061691
95,96,37.97606956163836
96,97,52.373635431125244
97,98,54.525723702602974
98,99,32.96833664021106
99,100,27.611899021463483
100,101,32.996197312482906
101,102,16.50802685980295
102,103,34.178578597146256
103,104,18.25464273395568
104,105,18.488732469357892
105,106,26.97117187109127
106,107,27.631427865030435
107,108,26.30458385826864
108,109,34.94785189789374
109,110,26.829289706417406
110,111,25.054443566597502
111,112,33.9614801259468
112,113,34.76420056505009
113,114,33.705127593798146
114,115,43.465944729553385
115,116,40.566878691159225
116,117,39.197435552536156
117,118,42.9496148861788
118,119,22.17011086053952
119,120,32.320334976074776
120,121,44.355306445291156
121,122,25.23818197588712
122,123,31.428591734847924
123,124,23.488094310925355
124,125,22.050016430602483
125,126,17.558125536517675
126,127,16.295988240101348
127,128,10.340078136468767
128,129,16.013888404285346
129,130,17.1621739622205
130,131,17.057523190738486
131,132,10.702282823120797
132,133,16.59475610414859
133,134,11.181856136778721
134,135,11.290404559469303
135,136,17.413783336700288
136,137,13.947959625364547
137,138,14.223242874879922
138,139,12.209784253969755
139,140,10.486134034701784
140,141,10.240767637731935
141,142,9.39572078704314
142,143,10.452416843015063
143,144,12.123984940612042
144,145,19.414114255228984
145,146,17.561079152426604
146,147,28.424042210835804
147,148,25.87106585283887
148,149,36.020247636064994
149,150,35.92866768311459
150,151,44.21914619671307
151,152,49.291072802514634
152,153,32.816593582290785
153,154,31.041440121787673
154,155,30.064125821508114
155,156,30.17125650025508
156,157,35.702685750620745
157,158,22.10095086628011
158,159,1.0
159,160,19.367349816587666
160,161,16.810270376807257
161,162,17.375002442169617
162,163,26.353128215388004
163,164,45.983701314061356
164,165,46.038049133602115
165,166,39.064819632884046
166,167,100.98889373296979
167,168,47.65606564140195
168,169,40.81112304028555
169,170,33.86669188873945
170,171,12.116269229411479
171,172,11.78627338934965
172,173,10.38174290431806
173,174,8.565033451027876
174,175,19.489881815039197
175,176,15.08330340108419
176,177,17.1831776796672
177,178,16.48284723099467
178,179,16.70103958604171
179,180,17.694576412178048
180,181,19.09795868261705
181,182,20.2553986062656
182,183,14.8893441755303
183,184,17.39210114610867
184,185,15.974811023392013
185,186,15.948028764906507
186,187,13.48816213115923
187,188,11.488100433434239
188,189,13.38101103910535
189,190,16.23537287665705
190,191,16.928374757456403
191,192,22.925360451003247
192,193,19.142164119465786
193,194,21.738555602006926
194,195,24.481324690373274
195,196,18.56334566317243
196,197,22.649354664296993
197,198,15.422061107582401
198,199,20.88110138736307
199,200,19.218718807817226
200,201,16.390652325503158
201,202,15.78863759496622
202,203,16.72649707287901
203,204,18.75694769684089
204,205,13.89196683453913
205,206,13.424715418110868
206,207,10.655940917743054
207,208,15.288330006948907
208,209,8.496635156395048
209,210,6.695347548000584
210,211,6.50724392064123
211,212,8.286316864074955
212,213,6.625511732605517
213,214,6.824689218696262
214,215,6.8510956420857765
215,216,6.404314909998864
216,217,6.607070410682507
217,218,6.274399380277112
218,219,7.030686293428197
219,220,7.000945044893442
220,221,5.529811455143056
221,222,5.4059450383985626
222,223,5.481659429968838
223,224,5.439928995153451
224,225,7.0235564474178185
