x,pfc_past_R_bg,past_R_bg_sem,pfc_past_L_bg,past_L_bg_sem,pfc_future_R_bg,future_R_bg_sem,pfc_future_L_bg,future_L_bg_sem,dms_past_R_bg,dms_past_R_bg_sem,dms_past_L_bg,dms_past_L_bg_sem,dms_future_R_bg,dms_future_R_bg_sem,dms_future_L_bg,dms_future_L_bg_sem,pfc_past_R_response,pfc_past_R_response_sem,pfc_past_L_response,pfc_past_L_response_sem,pfc_future_R_response,pfc_future_R_response_sem,pfc_future_L_response,pfc_future_L_response_sem,dms_past_R_response,dms_past_R_response_sem,dms_past_L_response,dms_past_L_response_sem,dms_future_R_response,dms_future_R_response_sem,dms_future_L_response,dms_future_L_response_sem,pfc_all_firing_bg,pfc_all_firing_bg_sem,dms_all_firing_bg,dms_all_firing_bg_sem,pfc_all_firing_response,pfc_all_firing_response_sem,dms_all_firing_response,dms_all_firing_response_sem
-0.875,-0.30228902367712057,0.006300313791700648,-0.2522833372425506,0.0065833239546999305,-0.29224053453791066,0.006381829007056779,-0.26245711014029954,0.006374887007517779,-0.2967251313487634,0.006454471708361726,-0.273165997602705,0.007517981911079062,-0.29422179684343414,0.006659909952488003,-0.28086720200204146,0.007249766596918108,-0.3856554152398228,0.0058601218099952465,-0.2792916217482695,0.006393030763697261,-0.3570336764051268,0.0060795344687688095,-0.3036655166737785,0.006138554708572591,-0.38457504784931235,0.006075908309930581,-0.28028659464266853,0.0073827234014424165,-0.3746727845259748,0.006300794321034555,-0.2958207605404592,0.00710031899033164,-0.28007090863356426,0.004126093027922415,-0.29303135927230645,0.0043479195571320215,-0.3455205976466676,0.0038974296223356023,-0.3406982779495143,0.004257090556509843
-0.625,-0.2613773639379555,0.00523609622509365,-0.21752689884182183,0.006324237709630755,-0.2589640308599451,0.005171544289361003,-0.21765743850826644,0.00637307218714562,-0.22552776326746615,0.006455117041237851,-0.22087171863461516,0.007290508204775188,-0.2256271979968644,0.006402417162008183,-0.22112019418812912,0.007415034768940251,-0.3086794771218937,0.005180986724581858,-0.2730220483607742,0.005717502034986238,-0.313580089666117,0.005049789027681655,-0.2621099723224718,0.005801044840578733,-0.31073119492910095,0.005754560426681274,-0.2361821280241172,0.007092414145056106,-0.3032368742869481,0.005766935715127462,-0.24127536764906832,0.007121504493821818,-0.24268540603426494,0.0038071382907064514,-0.2252124289273956,0.004533582739525222,-0.2965746455139902,0.0036102191089679276,-0.2757064239422469,0.004219817527735377
-0.375,-0.18042091003115895,0.005821719340979728,-0.1317050732811437,0.00704190266112905,-0.18810147895458265,0.0056226202471440015,-0.12326249672025202,0.007271555264464989,-0.1335025552404081,0.0074825855063981,-0.11044243236344942,0.009328185467690943,-0.12969088978060347,0.0074199135860809175,-0.11619345933617674,0.00960268288711235,-0.23334517532380586,0.005381321925822415,-0.16966391597705285,0.006631292702613776,-0.22643659823543152,0.00541905192168614,-0.16731646406566492,0.006699459665773391,-0.19698630374485065,0.00634777485513255,-0.13036138864703528,0.008502835456766304,-0.19652269776701434,0.00632795944433128,-0.13226219750462723,0.008664103480758188,-0.16310761460633055,0.0041506636855894044,-0.11750470717776747,0.005482206250736855,-0.2159375030268032,0.003911253689628686,-0.16521334369104823,0.004849687026979306
-0.125,-0.046663547459406374,0.0070848959367188595,-0.06813378684772282,0.007551907298725071,-0.038586998708918574,0.007458428386798343,-0.06322325340248212,0.007298034967810247,-0.037363248677783845,0.00875751249778485,-0.015606315330147506,0.00953127556999121,-0.04977721571290084,0.008726323903012846,-0.0017180479583654069,0.009509839349211032,-0.026451619827749476,0.006619928509627961,-0.0461988577234442,0.006720402183354439,-0.024595319911384562,0.006956913653185954,-0.03310007350103101,0.0064669931605213634,-0.059601580844717804,0.0075299363513917856,-0.0004951656029240866,0.009056532732103146,-0.06253089958418746,0.00772368172827445,-0.0013829647347870376,0.008550590783911514,-0.05111237321121055,0.004894550594380984,-0.007182367170744113,0.0061996228202395,-0.047401646128901194,0.004441132559373782,-0.019414225274992286,0.005502662610114732
0.125,-0.02204553755819914,0.005859930193630195,-0.014112132045217064,0.005578342824969672,-0.019036700649927244,0.005954204592377974,-0.02145736065480252,0.005489273705147976,-0.060906501949524156,0.006452609282813318,-0.04913414996542716,0.007175304642821369,-0.04847768458311197,0.006627657945319778,-0.0533512917431757,0.007052683600539031,-0.008022941411045386,0.005484357802330834,0.03601373822679654,0.005188902251013423,0.013021346280772679,0.005661775100565121,0.03137791157624768,0.005130341589564913,-0.04358556815791544,0.00583604266809274,-0.0694178015255884,0.006292104720449608,-0.03514492743891298,0.006195621038778672,-0.0472455290723893,0.006356673906902609,-0.018460870282570124,0.003725079365365141,-0.056854744976073505,0.0044868235761391295,0.0070784048882987,0.003515862030583002,-0.044778108803394605,0.004177051789555429
0.375,0.11438049468660771,0.010341790989797246,0.066567805273376,0.009277800650760311,0.11882638940289843,0.010112594615472157,0.06267723325521811,0.00949955101955364,0.022520125046937827,0.011318760957063514,0.1392913241739582,0.01498864334987527,0.04557065927274037,0.011903451185375422,0.11536179386595047,0.014597078970072569,0.16630860649628096,0.009098649998372423,0.13507854836814237,0.008461619507682578,0.17369190455160846,0.009149246741434976,0.1441045306141172,0.008518265016044075,0.09001505547923229,0.010143126325942442,0.10618476036256466,0.012266611796163675,0.08424066119433092,0.010091844361275509,0.11279782196876215,0.012261394925095167,0.10026352806928361,0.006500944985912388,0.07218340738793506,0.008705971487826042,0.13666312134387368,0.005837358338452254,0.09475242495426091,0.007364486390789022
0.625,0.26852319311001327,0.007762910045993659,0.18513852421248944,0.006810480192587824,0.2619811131066724,0.007573317421659511,0.1845696071364064,0.006938639476787333,0.2701369456043011,0.010368187865300619,0.2140242149455704,0.010716539226971158,0.277450404637185,0.010134573269804386,0.21479180695108577,0.011078474808319602,0.28560568771134576,0.006361287008929986,0.230910069550371,0.0060176382337903695,0.2977636511777075,0.006336940077838694,0.21586297584513095,0.006029271969801579,0.27285736582776315,0.00837924940021323,0.23573341887241697,0.008917306489595938,0.2854769199016079,0.00827197721368207,0.22784039502719225,0.009193785508507746,0.2295121173869736,0.004792771432120926,0.26079615628433717,0.00699430117244328,0.26420963565600264,0.0041409629846642535,0.2797756683081005,0.005756219666930039
0.875,0.3337749986088046,0.01090197046895221,0.25958763191630607,0.00910800569448403,0.3342039559758181,0.011171188888704412,0.23435522242755805,0.00889699049170461,0.3586802882192475,0.013440510376647197,0.2852377219402703,0.012674626354359337,0.3585596434616683,0.013439173090186569,0.2842425913034495,0.012548987852376396,0.32234832519950973,0.009130497100610853,0.2608876262035649,0.007732594651553594,0.3336099116952853,0.009101239772778914,0.2541398405032976,0.007712732093424151,0.4129305774805257,0.011276855843876265,0.3468247791198385,0.011382897279329807,0.42575136732578506,0.011482315021209668,0.3464058127255742,0.011235199445801728,0.3106421061846749,0.006336526611773756,0.3495512723327662,0.008497928180455935,0.323433557023584,0.0054395160562476655,0.4130543005846069,0.007414980901532013
