session,cell,background_firing_pearson_r,background_firing_p_values,response_firing_pearson_r,response_firing_p_values
AKED0620210804,dms_81,0.035106791768147474,0.5133066353467198,-0.0375511172569515,0.48440037703212613
AKED0620210804,dms_52,0.09422240067419527,0.07877860383051527,0.1908492550097799,0.0003363314304507877
AKED0620210804,dms_26,0.11143823318105193,0.037447215315864764,0.009576608562720686,0.8585124602226428
AKED0620210804,dms_51,-0.05448358243052942,0.31013453415137054,-0.10111860951636847,0.05914500126903575
AKED0620210804,dms_53,0.09474723794356145,0.07711895918346541,-0.020692754922614992,0.7000692733386956
AKED0620210804,dms_18,-0.11243383713705452,0.03576725646354606,-0.21590596730524603,4.761093310772554e-05
AKED0620210804,dms_37,-0.0487787744040398,0.3635959371558521,0.05591101417223243,0.2976103234023665
AKED0620210804,dms_67,0.029671881204300688,0.580640432546174,0.028829414751821384,0.5914352665082582
AKED0620210804,dms_54,0.06281263495523291,0.2418468399845806,0.04390985490137202,0.41349688705859333
AKED0620210804,dms_43,-0.016594809845856533,0.7573780482548916,0.10371594319941849,0.052886544024442456
AKED0620210804,dms_36,-0.11852686300579157,0.02681976639293629,0.02965694220870025,0.5808310488653838
AKED0620210804,dms_44,-0.06032157568921281,0.2610635618475658,-0.13406907505639634,0.01217747663868445
AKED0620210804,dms_64,-0.03553130101827626,0.5082230807384855,-0.037145209681355484,0.48913893972406675
AKED0620210804,dms_35,0.04928454510638579,0.35863660598833813,0.11353371788747929,0.03398618129268925
AKED0620210804,dms_7,0.007606419130026462,0.8874023725982134,0.09072396527360367,0.09059364261354644
AKED0620210804,dms_33,-0.06681779227655234,0.21306813001776234,-0.05955628950252246,0.267172754840192
AKED0620210804,dms_92,-0.05191381895681515,0.33354251982693817,-0.017287352791275037,0.7475891913753625
AKED0620210804,dms_79,0.08950567208949782,0.09502676494092596,0.08787616261855276,0.10122479972337267
AKED0620210804,dms_47,0.07919005972598239,0.13983535528501753,0.025218318811630797,0.6387111541980295
AKED0620210804,dms_21,0.00027142353203031094,0.995968770114481,-0.007955608057233233,0.882270028416757
AKED0620210804,dms_90,0.036886912687479775,0.4921671906810684,0.1616231120191343,0.002457940561145621
AKED0620210804,dms_85,0.10811588239840525,0.04354489976800828,0.21677259856164008,4.430922304557445e-05
AKED0620210804,dms_12,-0.027871150339406566,0.6038242646873,0.203513678058461,0.00012895260501013386
AKED0620210804,dms_72,0.16534289635692467,0.0019408559256706528,0.21429141297275367,5.439048550839203e-05
AKED0620210804,dms_17,-0.01353006748651887,0.801143678829056,0.09145740613582658,0.0880056963934809
AKED0620210804,dms_58,0.03541029008576326,0.5096695185201751,0.0698542622984334,0.19295248390970715
AKED0620210804,dms_57,0.06361880805384619,0.23584559469565333,0.22215893283913782,2.8163329959315253e-05
AKED0620210804,dms_29,0.07874847116443451,0.14206462470726017,0.008604247546054296,0.8727495991001071
AKED0620210804,dms_50,-0.048093943596350414,0.3703787465449658,0.12233088586486582,0.022270539039585122
AKED0620210804,dms_65,0.03408057957571423,0.5257036766073088,0.128440567463777,0.016358759734284377
AKED0620210804,dms_4,0.04299807728163632,0.4232711887975845,0.028986916869968668,0.5894101676277822
AKED0620210804,dms_88,0.029671881204300688,0.580640432546174,0.08127378095059327,0.12967612115998545
AKED0620210804,dms_9,-0.07573907094870816,0.1579867343154055,-0.002133572175009946,0.9683199701476266
AKED0620210804,dms_71,-0.1193452689051369,0.025778726396854128,-0.04894138395310637,0.36199683184177206
AKED0620210804,dms_19,-0.005060226474697517,0.9249548198501232,0.03557521653893068,0.5076986913382182
AKED0620210804,dms_89,0.025494605924191904,0.6350385887353427,0.13449880499370365,0.0119009285736195
AKED0620210804,dms_24,0.11411346708394338,0.03307814671823037,0.10150285050053323,0.058182283195339135
AKED0620210804,dms_30,0.052554022500039495,0.3276073722212715,0.1309815493876631,0.014336607397464118
AKED0620210804,dms_14,0.07425363934949929,0.16632561496273673,-0.018019166728774683,0.7372891402597828
AKED0620210804,dms_3,0.015481003560687615,0.7732022788747102,0.01483762024030767,0.7823864790299102
AKED0620210804,dms_69,0.023479612967927346,0.662022874195362,0.14843910550732742,0.0054605197831320805
AKED0620210804,dms_45,0.00936686943983929,0.8615797146563134,-0.0235133355285479,0.6615675285496665
AKED0620210804,dms_39,-0.12082870193544612,0.023980276678071004,0.015349380951882482,0.7750786471604724
AKED0620210804,dms_23,0.09827446400259537,0.066687670265698,0.16712471367306658,0.001730239320270702
AKED0620210804,dms_1,-0.03538006599710817,0.510031120141797,0.01976687461233592,0.7128830435632638
AKED0620210804,dms_13,0.1669852415671365,0.001745937540799234,0.3384361924204527,8.447684624233846e-11
AKED0620210804,dms_28,-0.07459605580913341,0.16437473409275036,-0.06928199180636899,0.19663328720354786
AKED0620210804,dms_93,-0.006790569258269026,0.8994116247515251,0.13056578211530961,0.01465165374672149
AKED0620210804,dms_62,-0.027017264409437636,0.6149605848335904,-0.07771342812175201,0.14739623332270754
AKED0620210804,dms_59,0.04090166585392695,0.44624881813010664,0.08014581212143695,0.1351023205883263
AKED0620210804,dms_31,0.011715068722979075,0.827368441646396,-0.04353974783200741,0.41744830998889443
AKED0620210804,dms_27,-0.0910225431736528,0.08953284807752189,-0.06285178219900717,0.24155297442892631
AKED0620210804,dms_20,-0.08811943726241088,0.10027962375118654,-0.04334441468949163,0.41954267323589817
AKED0620210804,dms_76,-0.13231128102462736,0.013368594576170373,0.035723070090633094,0.505935272626192
AKED0620210804,dms_40,-0.12369642060291167,0.02080894271693962,-0.05102074289174236,0.3419366091638079
AKED0620210804,dms_46,0.105325006832613,0.04929329283280495,0.12460953109626129,0.01987869852445881
AKED0620210804,dms_75,0.03258544318899969,0.5440344012035723,-0.0313248005457205,0.5597322308616076
AKED0620210804,dms_5,0.029980041750024337,0.5767149353137558,0.1297970011149512,0.015250229430858697
AKED0620210804,dms_2,0.02014414041534606,0.7076518655546944,-0.04545475857308223,0.39724255646879375
AKED0620210804,dms_82,-0.007441045625843332,0.8898346708282205,-0.053911153289281866,0.31525295002734344
AKED0620210804,dms_34,0.06514381248215026,0.22478186794984947,0.01902353938077395,0.7232293881268104
AKED0620210804,dms_25,-0.004721524467098876,0.9299645797317467,-0.08693036597641397,0.10496672525022627
AKED0620210804,dms_77,0.09005679765180023,0.0930003546652414,0.0495959224418581,0.35560456404958074
AKED0620210804,dms_15,0.07794524874208936,0.1461890618814746,0.24142508691589476,5.074946086982794e-06
AKED0620210804,dms_10,0.03523886688139382,0.511722198132591,-0.01018317113908077,0.8496541222890177
AKED0620210804,dms_84,0.012316076806820083,0.8186617451974082,-0.08567667212181294,0.11009433996794094
AKED0620210804,dms_61,-0.06807181568043669,0.20458514654541216,0.08526932462939532,0.1118021603008159
AKED0620210804,dms_8,0.02882941475182137,0.5914352665082582,0.10135196672691574,0.05855876623476902
AKED0620210804,dms_87,0.04807444643371455,0.3705729919335361,-0.024521973344881706,0.6480064391069486
AKED0620210804,dms_73,-0.07042798272738122,0.1893132077756283,-0.04801220258524441,0.37119353330964844
AKED0620210804,dms_70,-0.05677358377287435,0.29020760189525724,0.10763582467463179,0.04449150143900609
AKED0620210804,dms_38,0.13044300965526684,0.014745838865701856,0.04036942212896362,0.45219303881925194
AKED0620210804,dms_80,0.060748080280736895,0.2577008834213876,-0.015275012307964287,0.7761394011357184
AKED0620210804,dms_66,0.03005459261647382,0.5757671454311016,0.07599789087191731,0.15656660830418379
AKED0620210804,dms_68,0.028134581508731885,0.6004069128459714,0.04116363796282628,0.4433393985448207
AKED0620210804,dms_83,0.04722595328375576,0.37908724246614217,0.2836200779322527,7.024563712233273e-08
AKED0620210804,dms_48,-0.041242708801728846,0.4424633755796501,0.014097395196608287,0.7929904939477567
AKED0520210715,pfc_45,0.13035673368653602,0.00692382347447454,0.3055135406362964,1.0676179604241142e-10
AKED0520210715,pfc_10,-0.09857897693088674,0.04150786797649828,0.15077048371792856,0.0017603566890720724
AKED0520210715,pfc_17,0.25885640367793517,5.557999019051786e-08,0.6307428251348465,7.324479256412477e-49
AKED0520210715,pfc_28,0.7001954812523907,2.532212972047066e-64,0.8163508914784412,1.2994625427215429e-103
AKED0520210715,pfc_52,0.04805958327973771,0.3212317030428302,0.42456144922349764,3.701785323961165e-20
AKED0520210715,pfc_37,0.35330715092687326,4.989962877977639e-14,0.6178924869466693,2.0241593831864364e-46
AKED0520210715,pfc_38,0.08262790014659867,0.08775875255299728,0.20731303702481121,1.5361366740084018e-05
AKED0520210715,pfc_31,0.0739925419851109,0.12641608656281456,0.5329308249650652,8.959620450943845e-33
AKED0520210715,pfc_33,0.25895151040619374,5.493962585394368e-08,0.5061884562238992,3.137679190171604e-29
AKED0520210715,pfc_18,0.19676146363829156,4.151800343931188e-05,0.4530532860213773,4.734170104227838e-23
AKED0520210715,pfc_4,-0.11075565074399824,0.02192386442188809,-0.2709546961676821,1.2260839940984422e-08
AKED0520210715,pfc_8,-0.41707513524839035,1.9241387505635553e-19,-0.16172237493983252,0.0007848445416162899
AKED0520210715,pfc_54,-0.17320246580353077,0.0003182098662732816,0.024003019543529583,0.6204607563673058
AKED0520210715,pfc_5,0.4601075533504032,8.238310424334428e-24,0.5170470416147442,1.2451983430910419e-30
AKED0520210715,pfc_24,0.014288460487584104,0.7681829309567094,0.40152110648316236,5.191227742793823e-18
AKED0520210715,pfc_44,0.2145526099995533,7.535580651286134e-06,0.5286948211658103,3.426874721330717e-32
AKED0520210715,pfc_32,0.4284079439765788,1.5617371490901903e-20,0.6858490963852499,8.963136886733771e-61
AKED0520210715,pfc_41,0.6353808812016903,9.017567687888726e-50,0.6939223496708055,9.572681553135216e-63
AKED0520210715,pfc_49,0.10241294894777934,0.034165632895031266,0.18171552723840453,0.00015690309474826721
AKED0520210715,pfc_34,0.06449662317892825,0.1829254964790099,0.06411048426319785,0.1855657084916948
AKED0520210715,pfc_15,-0.08683014447079582,0.072734502158982,-0.28760200496794314,1.352089258167941e-09
AKED0520210715,pfc_1,-0.6696660158913562,5.212340497967266e-57,-0.6854628024329515,1.1096384142242028e-60
AKED0520210715,pfc_3,0.18984465884840576,7.748503617851821e-05,0.39678197869788423,1.3695615391106669e-17
AKED0520210715,pfc_11,-0.27631161247020397,6.128316439534756e-09,-0.16957516700826294,0.0004259039027061478
AKED0520210715,pfc_9,0.10310741175154907,0.032961566331272535,0.3347313248390733,1.1530564936395614e-12
AKED0520210715,pfc_35,-0.36245651848587096,9.83036541445668e-15,-0.3846432226380213,1.532075439919904e-16
AKED0520210715,pfc_21,0.036716740306865205,0.44866899708178637,0.1157308349876257,0.016606330053991782
AKED0520210715,pfc_39,0.17379330337630727,0.000303286631333081,0.5014003209671105,1.2553220366414917e-28
AKED0520210715,pfc_23,0.10447461403912117,0.030696617742807738,0.6323199790461492,3.607266862040346e-49
AKED0520210715,pfc_26,-0.26578099905230185,2.361743129821175e-08,0.2601717146039824,4.733019425365396e-08
AKED0520210715,pfc_0,0.2716909545480966,1.115609900312542e-08,0.4054338689369248,2.3030323682642035e-18
AKED0520210715,pfc_30,0.48882305363786416,4.3242412828888586e-27,0.2751892121786986,7.095553717133872e-09
AKED0520210715,pfc_12,-0.16223168404188423,0.0007549544416565983,0.16282486177001365,0.000721471503984579
AKED0520210715,pfc_46,0.13886325658081802,0.003997215764957503,0.4319831482880528,6.932847546463818e-21
AKED0520210715,pfc_27,0.2821811682742898,2.817129407482527e-09,0.33558740204403065,1.0022655516152951e-12
AKED0520210715,pfc_50,0.03807681876709015,0.43203120226710484,0.1254446235296395,0.009379620621469372
AKED0520210715,pfc_25,0.27001126696037947,1.383208758165341e-08,0.5022199621638508,9.916361233250797e-29
AKED0520210715,pfc_48,-0.05462163851796967,0.25950645260697797,-0.09493668936674932,0.049674448514120895
AKED0520210715,pfc_55,0.08843840104983298,0.06757054986838337,0.30572890052333396,1.0344083930907476e-10
AKED0520210715,pfc_14,-0.241050553046481,4.489915615666767e-07,-0.2778922322022238,4.979945108064599e-09
AKED0520210715,pfc_13,0.14132680947182166,0.0033900519085862378,0.5290333695948752,3.080610646765261e-32
AKED0520210715,pfc_22,0.011017982193710288,0.820204412006059,0.3750356705328847,9.65945770192209e-16
AKED0520210715,pfc_47,0.5374690444833752,2.0840781342090402e-33,0.6572977854093773,2.7385048176743564e-54
AKED0520210715,pfc_20,0.21906769429157544,4.772746448359278e-06,0.4882649056304466,5.042670885991917e-27
AKED0520210715,pfc_7,0.010564776758043215,0.8274815569092495,0.08613176739932257,0.07507500747623144
AKED0520210715,pfc_6,-0.06834351296007718,0.1581215923283299,0.02125554231075063,0.6610227018164481
AKED0520210715,pfc_43,-0.4815812927136959,3.108297970574341e-26,-0.5922185083057185,7.24882595433145e-42
AKED0520210715,pfc_42,0.4377495558751835,1.8329632747547004e-21,0.5744048318862931,6.135023309364869e-39
AKED0520210715,pfc_53,-0.4000496120977384,7.02766481748138e-18,-0.3578752308256667,2.2319439413775928e-14
AKED0520210715,pfc_36,0.37378675846160625,1.221722981490734e-15,0.606794018408541,2.1175008436019162e-44
AKED0520210715,pfc_2,0.008444253706750301,0.8617174902239397,0.3514454793639395,6.900593669049983e-14
AKED0520210715,pfc_40,-0.17947031704928285,0.00018966366915189756,-0.09278298078365452,0.05510659873831479
AKED0520210715,pfc_56,0.33460979019570275,1.1761873199878222e-12,0.4071659326512869,1.6016121192905297e-18
AKED0520210715,pfc_51,-0.2809329835316879,3.3284992432448816e-09,-0.48019899909166375,4.5053029198581755e-26
AKED0520210715,pfc_16,-0.07237164881702264,0.13496185003156472,0.1115600838481967,0.02097503994826406
AKED0520210715,pfc_29,0.5716902646120895,1.6533304348669347e-38,0.7611452195185658,3.996490242637876e-82
AKED0520210715,pfc_19,-0.430758394799426,9.166566649395917e-21,-0.5529209108112653,1.2266475695493072e-35
AKED0520210715,dms_11,-0.05226395347317979,0.28066779019689975,-0.2666959355451857,2.105335762860078e-08
AKED0520210715,dms_0,-0.05652287887717461,0.24326380930663752,0.08652985770059514,0.0737334707277685
AKED0520210715,dms_16,-0.04308636199271912,0.3739043388664633,0.17862284572011167,0.00020361701778703312
AKED0520210715,dms_6,-0.38604426772585854,1.1653220560152955e-16,-0.4467749720408136,2.169757886601185e-22
AKED0520210715,dms_22,-0.07682994328225108,0.11247447901296477,-0.005667200704731401,0.9069376978574432
AKED0520210715,dms_26,-0.1663411041184908,0.0005496202890234042,-0.07921061267650154,0.10173463723298547
AKED0520210715,dms_18,-0.4712720498444749,4.756672972452614e-25,-0.623502503653692,1.7962543889657644e-47
AKED0520210715,dms_7,-0.2454421490665235,2.7218277386268833e-07,-0.12291959091471277,0.010921455409005562
AKED0520210715,dms_21,-0.06554075016540818,0.17592540571600385,-0.17506881017668574,0.0002732690484530875
AKED0520210715,dms_12,-0.0004806248385807492,0.9920897699240013,0.399953262881757,7.16805201563839e-18
AKED0520210715,dms_17,-0.4500767508355893,9.781620092328217e-23,-0.5170264663172407,1.2529732629436392e-30
AKED0520210715,dms_4,0.27600711450092086,6.377287776781287e-09,0.3115379263955829,4.367757434317406e-11
AKED0520210715,dms_9,0.1947176626768463,5.0037538551551264e-05,0.24868006322033598,1.8703375188162067e-07
AKED0520210715,dms_19,-0.15034045945153365,0.001815174767108743,-0.29553968182545104,4.485230459290429e-10
AKED0520210715,dms_24,-0.44382249408239394,4.391640673813242e-22,-0.5848459146693653,1.2411755527766427e-40
AKED0520210715,dms_14,-0.11196869693405265,0.02050688769996786,-0.230808352070044,1.3905462785194908e-06
AKED0520210715,dms_3,-0.021425780953555424,0.6584787590146843,0.0068431019567351675,0.8877444748495843
AKED0520210715,dms_23,-0.1726753182328043,0.00033209984415710796,-0.42116159396192715,7.865329816056224e-20
AKED0520210715,dms_1,-0.20541570460070663,1.8438693227199137e-05,-0.342314094935866,3.281720962401268e-13
AKED0520210715,dms_13,-0.03280032098395704,0.4985481252968188,0.06377324568625735,0.18789444615998468
AKED0520210715,dms_28,-0.48655023489610955,8.07157407105641e-27,-0.516213552892013,1.6017639245749177e-30
AKED0520210715,dms_27,-0.21925569656784066,4.681857367450716e-06,-0.16420353199807727,0.0006488902461290138
AKED0520210715,dms_20,0.33699083111238803,7.9577204768242e-13,0.3443913473262875,2.311960755550684e-13
AKED0520210715,dms_5,-0.368295098642067,3.39131167410005e-15,-0.4832208724749117,1.9969350460074398e-26
AKED0520210715,dms_2,-0.19416754532828487,5.259835961889497e-05,-0.349502428308176,9.656984993942881e-14
AKED0520210715,dms_25,-0.37521205662307927,9.343481757186302e-16,-0.49421678596428165,9.649318091458492e-28
AKED0520210715,dms_15,-0.12646716455746132,0.008812441545348793,-0.2577174144077317,6.383148427359132e-08
AKED0520210715,dms_10,-0.48130543121724223,3.347740983654161e-26,-0.5625142574984411,4.410652104100293e-37
AKED0520210715,dms_8,-0.22120058500625556,3.833591313016586e-06,-0.3114724721763807,4.410861054916919e-11
