session,Stimulus_related_firing_P_value,Movement_related_firing_P_value,Reward_related_firing_P_value
AKED0220210730,0.8951476003144387,1.1154683599199702e-11,0.09395828074214851
AKED0220210730,0.034356565388299266,0.2819921076768186,2.0245405365714407e-14
AKED0220210730,,0.5791803683628032,0.909941385132222
AKED0220210730,0.25820531448463324,0.42275579867214796,0.1863253097601083
AKED0220210730,0.038524293438801045,0.009528524235162721,0.6357606960544488
AKED0220210730,0.579180368362803,1.7661600882026261e-06,0.36555740057447783
AKED0220210730,0.005042214410862795,0.5543640376678618,0.041463259413217574
AKED0220210730,,0.5654417178607639,0.5654417178607639
AKED0220210730,0.00013001285038306582,0.014993396461527595,0.14415190728942273
AKED0220210730,0.4963540301568601,5.577919397557205e-06,0.002567114251796719
AKED0220210730,0.6562318183397752,1.5853505587504456e-13,0.00040427149837774293
AKED0220210730,0.09436847882853194,0.4410193690652945,2.1695618613617345e-07
AKED0220210730,0.15799236969750052,0.04391104960970066,0.8534727861276885
AKED0220210730,,,0.15799236969750086
AKED0220210730,0.4404171617092998,0.022675053115979543,0.06953603768492976
AKED0220210730,0.5654417178607644,5.125817411951345e-14,9.858858022019849e-05
AKED0220210730,0.5654417178607646,4.521096219783989e-16,0.0002428869751749318
AKED0220210730,0.5654417178607649,7.309086718865269e-18,4.206540551202135e-08
AKED0220210730,0.5654417178607651,0.3434446806321949,0.9069543418591356
AKED0220210730,0.3524052028169906,2.2429066848733298e-20,7.960373850764501e-05
AKED0220210730,0.8664321840928835,0.006048362874288104,0.44942717201427507
AKED0220210730,0.10265670235544366,2.1282740236129284e-10,0.0031015730391350973
AKED0220210730,0.128624752064448,1.1042714509877471e-05,3.870859807756925e-05
AKED0220210730,0.019766197058982946,6.159780851300459e-08,0.12006270693068455
AKED0220210730,0.7185423568557426,0.022296025264304804,0.001113226040166033
AKED0220210730,0.5145042174802477,1.4085417082856611e-05,0.7953531436060333
AKED0220210730,0.25820531448463324,0.163445065820642,0.09545492108361042
AKED0220210730,0.7400969989055365,0.5164542016191205,0.5204407023576998
AKED0220210730,0.5654417178607657,0.004824601482406881,0.03473559975270392
AKED0220210730,0.27875380225767177,0.1252532421380398,0.1734600991880456
AKED0220210730,0.31893174464142704,8.413296362488662e-05,0.24456160805096494
AKED0220210730,0.9021510177470924,0.21360178520462003,0.00031005965447467845
AKED0220210730,,1.0548560424444287e-26,0.0007074264455951425
AKED0220210730,0.6845104035260899,1.0580066963801759e-13,0.5235782803460071
AKED0220210730,0.20185312896670982,0.5345619789261781,0.0012892502105950328
AKED0220210730,0.9336875546657223,1.157631078477334e-08,0.00014560806008840995
AKED0220210730,0.4847360861672525,7.56121500847378e-12,0.013899771320212619
AKED0220210730,0.102656702355443,1.949565971079484e-07,0.6259265036131706
AKED0220210730,0.0024351257633646347,2.4295819928123625e-29,1.7995101611954882e-06
AKED0220210730,0.0012750143472085608,4.1374336399349734e-10,1.04269640396763e-13
AKED0220210730,0.04029141264637262,1.4143120055287218e-34,7.589550634159595e-05
AKED0220210730,0.10496644089924823,1.4850045738945289e-12,0.07768937245596136
AKED0220210730,0.31893174464142904,0.0004548534990617186,0.00016252622803464317
AKED0220210730,0.5654417178607645,0.8129591173408021,0.21643212125307354
AKED0220210730,,1.6539910612317076e-16,0.027019124193927904
AKED0220210730,0.05189127022387732,0.011290548920431583,0.5192284214058605
AKED0220210730,0.3189317446414268,1.8018110468399466e-13,0.02158413295760559
AKED0220210730,0.023946807321441457,1.8105853125840365e-07,1.4846887417343942e-08
AKED0220210730,0.28654799554670496,2.625678474895673e-21,3.1591647836769587e-09
AKED0220210730,0.3189317446414264,5.683137998907595e-06,0.32438258497651373
AKED0220210730,0.7163061809623548,7.278324038852798e-12,0.36017032685216466
AKED0220210730,0.5145042174802477,2.287559639513406e-15,1.0793576130097604e-05
AKED0220210730,0.10621875728480579,1.7973378267983778e-06,0.32200893075347314
AKED0220210730,0.3955684497879949,9.166469333861183e-24,2.466756077073074e-18
AKED0220210730,0.8700596144488978,9.85447783814171e-19,0.000394253632109936
AKED0220210730,,6.2660091186403576e-15,8.029036427963085e-15
AKED0220210730,0.7825510965150917,4.250477799400922e-11,0.00026980186701013276
AKED0220210730,0.03055805864912232,9.735624721637701e-09,1.5524470968863735e-07
AKED0220210730,1.0,3.389951068495284e-18,0.0006048588697433068
AKED0220210730,0.8969300917027707,1.940989088210782e-10,0.0019240132339381822
AKED0220210730,0.02638910693302219,9.031884533710943e-08,1.4075992385689099e-05
AKED0220210730,1.0,7.129329495691387e-13,1.1492907582726985e-06
AKED0220210730,0.6813524958334114,7.997718187663461e-08,0.45760754340581267
AKED0220210730,0.1662791149893338,7.0698459565728415e-06,1.2368815891127858e-08
AKED0220210730,0.0013700374836467146,0.8853342609998041,0.018056012219683698
AKED0220210730,0.10265670235544322,2.5527527907377884e-08,0.26342506299033497
AKED0220210730,0.00035296590369353684,0.1377870079441773,0.00014317650338386144
AKED0220210730,0.08325752502816886,4.600621100909131e-06,0.11287777442534097
AKED0220210730,0.102656702355443,1.597091008258708e-14,0.2888236295603964
AKED0220210730,0.005976836652270656,5.070902130038393e-23,0.027813969776784294
AKED0220210730,0.49312868843707247,4.402491140440017e-14,0.00336901305081822
AKED0220210730,0.819423551256229,0.010137806538883395,0.16029825169106382
AKED0220210730,,0.3701764253078702,0.6393332180985646
AKED0220210730,0.6562318183397753,0.901631561168434,0.009092530647949995
AKED0220210730,0.05189127022387732,0.02679692127408982,0.00043437446554706245
AKED0220210730,0.01381078824628244,2.873743025419166e-09,0.0009676846362787206
AKED0220210730,1.0,0.6828867480470594,0.637863086512505
AKED0220210730,0.008579404770945901,1.142961975921734e-22,4.58798056219624e-06
AKED0220210730,0.5654417178607646,0.0016346613548729192,7.01197055389955e-06
AKED0220210730,0.8280977462400417,0.0046513182877493476,5.832222085607375e-17
AKED0220210730,1.0,8.418467296352094e-22,2.6882500248262727e-09
AKED0220210730,0.3140267747012996,2.9617753547202804e-12,0.8868737279198107
AKED0220210730,0.5288860007979963,4.2756508262208665e-14,6.412844781071806e-16
AKED0220210730,0.19770465217676714,6.1150653244218424e-21,0.0002754319148784459
AKED0220210730,0.9999999999999999,2.1569497373822985e-07,3.571693533180176e-08
AKED0220210731,0.654429586635923,0.9630213331694977,0.43550035078594473
AKED0220210731,0.011275000478997918,0.011198698733774933,0.8034216549608226
AKED0220210731,0.22362676964455908,0.9668027302486423,0.13339047425033546
AKED0220210731,0.9386271832460973,0.7917828706076843,0.07766037001858123
AKED0220210731,0.12458946874787902,0.5933767304963775,0.46946865993489895
AKED0220210731,0.40749355451286784,0.7180225153974147,0.4900265729623241
AKED0220210731,0.12239796744166775,0.01884557321831863,0.0009364250486874181
AKED0220210731,0.6045213582007946,0.9512600290555248,0.1821040387211873
AKED0220210731,0.3989953319428492,0.9490483207305191,0.639755049751297
AKED0220210731,0.012071423471668011,0.028907091213373193,0.06377702984131811
AKED0220210731,0.24058780899985988,0.12567625890481737,0.0032015564109615286
AKED0220210731,0.7553487248516402,0.9669765678305405,0.8187681267610724
AKED0220210731,0.2225172739232667,0.7588426892418798,0.21349740987121624
AKED0220210731,0.1275490528204274,0.6650982666702656,0.6276410986980574
AKED0220210731,0.1959108052969477,0.2836664232831916,0.018840033920843702
AKED0220210731,0.18201049689854387,0.0392679243224949,0.7838522448285553
AKED0220210731,0.872319910080991,0.42272734503426845,0.5716376415129665
AKED0220210731,0.6562318183397755,0.6998026933334158,0.9892365812683087
AKED0220210731,0.5686422650320528,0.03565868785995916,0.04291494564394098
AKED0220210731,0.7794268082502355,0.5651776058438422,0.09121870626667283
AKED0220210731,0.47942805917963127,0.35757370551222745,0.7118244254281574
AKED0220210731,0.05041687042680089,0.03194108144980087,0.24829587062303748
AKED0220210731,0.1579923696975002,0.07142764853798513,0.48683303925741106
AKED0220210731,0.7358169100480338,0.09690958177291786,0.1603615675568345
AKED0220210731,0.34447922300263634,0.8479216163510906,0.7338187689708785
AKED0220210731,0.6829432286356634,0.6481430095275287,0.9087734711075176
AKED0220210731,0.18856558444337168,0.039501932792835384,0.7648870850893494
AKED0220210731,0.2609240475165291,0.01931438043266227,0.03194618865844586
AKED0220210731,0.17291868269463395,0.002727092760685823,0.01941303961085948
AKED0220210731,0.2640306590503253,0.9844454691170378,0.6039900904477475
AKED0220210731,0.16224167545914636,0.9478829807675635,0.018586084107823055
AKED0220210731,,0.15799236969750052,0.7718084831592487
AKED0220210731,0.3718752831298988,0.8870964146416744,0.9229551112423674
AKED0220210731,0.31893174464142704,0.31893174464142704,1.0
AKED0220210731,,,0.5654417178607645
AKED0220210731,0.48436178507366257,0.5128669296207318,0.927567043203724
AKED0220210731,8.264886586587787e-23,3.865208298770406e-11,0.7921235562401129
AKED0220210731,,0.3189317446414274,0.7696057054073551
AKED0220210731,0.7067975006344698,0.8163467144162455,0.8767892634779686
AKED0220210731,0.7863630369354266,0.5030396663818707,0.4160793540157578
AKED0220210731,0.8375540381672486,0.6353758070554578,0.36845172917194857
AKED0220210731,0.3189317446414266,0.7696057054073521,0.31975055338557656
AKED0220210731,0.24682477682711568,0.21892034228081614,0.7376128965783879
AKED0220210731,0.5288860007979954,0.4243058060779481,0.8081918153760274
AKED0220210731,0.5654417178607649,0.32576441100609954,0.8063644674586685
AKED0220210731,0.5733312556377557,0.3299122531205553,0.6913016109114775
AKED0220210731,0.047404996061172745,0.0355692742505655,0.23120160307494486
AKED0220210731,0.27312392623669157,0.6512343779606017,0.06374963763345445
AKED0220210731,0.2087872274877064,0.11113099666331383,0.9876738712852082
AKED0220210731,0.760139959135395,0.49388562208852094,0.5673788219729847
AKED0220210731,0.7798382165705611,0.8249243292430811,0.088565329412428
AKED0220210731,0.5654417178607646,0.2122645086280519,0.3203521852981801
AKED0220210731,0.5288860007979954,0.12728976083770338,0.23326327827431814
AKED0220210731,0.5870737724468451,0.8218158467046531,0.9304242977966313
AKED0220210731,1.0,0.5925450763857416,0.8347829428592871
AKED0220210731,0.7239308068894035,0.6931683612159452,0.6268656647167565
AKED0220210731,0.3490328228453514,0.8360034364297214,0.9794115733784335
AKED0220210731,0.31893174464142815,0.06929736611422078,0.07935144705078219
AKED0220210731,0.6879383065761107,0.7126903790682675,0.647395033348968
AKED0220210731,0.457899289078359,0.2738743862662747,0.7865642294339817
AKED0220210731,0.5946578961410498,0.0011717775542601598,2.4339642170355912e-11
AKED0220210731,0.0004686471529451928,0.001065945760148639,0.9270920724092199
AKED0220210731,0.43994920667722714,0.5824332615703316,0.2788360169778469
AKED0220210731,0.3206060475949587,0.7900757070592129,0.21842068305296658
AKED0220210731,0.8356312190727497,0.7208934554045923,0.8326151508724692
AKED0220210731,0.9720594963846805,0.8987373925821047,0.8348031502118546
AKED0220210731,0.0028741484550170995,0.003581272307239971,0.3296156622482763
AKED0220210731,0.5946578961410496,0.05827912268255346,0.7215462614452277
AKED0220210731,0.7230947540955063,0.6735193757742246,0.34329069682674385
AKED0220210731,0.7400969989055368,0.270739048875031,0.45180467478442865
AKED0220210731,0.07515187558046418,0.005287014468832802,0.13236685091626654
AKED0220210731,0.20029202409051816,0.004083364646783077,0.049549282850664754
AKED0220210731,0.1164028177155042,0.5171858441585122,0.5078312351425838
AKED0220210731,0.09155805747301038,0.08044232933198255,0.07130535677968425
AKED0220210731,0.44310823713819447,0.438943180439318,0.7022954479788197
AKED0220210731,0.9999999999999999,0.9349017167011385,0.06751443663355439
AKED0220210731,,0.7067975006344696,0.8918596216253979
AKED0220210731,0.09961910094121262,0.885315477306713,0.18993309203616093
AKED0220210731,0.12261492126915863,0.0087919966674048,0.35811487316879465
AKED0220210731,0.8379305677022315,0.5163246071081994,0.5018370318769356
AKED0220210731,0.007883729893984602,0.00312124040667538,0.2101784804678215
AKED0220210731,0.07030405654547382,0.10774033906049563,0.9924990507446287
AKED0220210731,0.31893174464142837,0.9110156554296301,0.15511948089473804
AKED0220210731,0.8709212192631088,0.664561402216383,0.8851426771459933
AKED0220210731,0.22153452011262798,0.2639671999457933,0.9994171928183182
AKED0220210731,0.046851146441762144,3.082546502171045e-05,0.002426275061483939
AKED0220210731,0.19847051151985018,0.8571479244637202,0.14779387875064487
AKED0220210731,0.0002279210855832587,0.5594931905095102,0.06483344996120267
AKED0220210731,1.0,0.886546068673274,0.48500855502535645
AKED0220210731,0.8975043551790345,0.8405767553227717,0.8482234085367109
AKED0220210731,0.9312456819275009,0.7882925738556706,0.6786123700759534
AKED0220210731,0.46138530659488164,0.1712769054281622,0.30894720970236
AKED0220210731,1.0,0.975310670262026,0.5012622096774519
AKED0220210731,0.15799236969750075,0.13606878333015326,0.6263790356604686
AKED0220210731,0.032543086976233246,0.025053410818132085,0.32039704181391615
AKED0220210731,0.08325752502816793,0.05296841992889942,0.22529383342840625
AKED0220210731,0.944864522301067,0.6887085269744926,0.34434869938442414
AKED0220210731,1.0,0.5671178332994071,0.9330172866053671
AKED0220210731,0.16376521804389887,0.024167465979396334,0.17321331126175177
AKED0220210731,0.7641418047631598,0.7864979784392239,0.28888682054368375
AKED0220210731,0.6996358382629546,0.10711553815418418,0.0027750245746334407
AKED0220210731,,0.6562318183397751,0.9038396904929713
AKED0220210731,0.06368139801495862,0.06951142160059001,0.9817279310026681
AKED0220210731,0.3189317446414275,0.858933119637245,0.714311657495992
AKED0220210731,0.5879066931337882,0.03303757553020657,0.19208224427770593
AKED0220210731,0.3189317446414285,0.38453042925616343,0.45760591645082993
AKED0220210731,0.39620445203487553,0.4795863571586344,0.21309743286817517
AKED0220210731,0.3189317446414264,0.8057309042690464,0.34655566001654314
AKED0220210731,0.021302534891760608,0.04718989260032091,0.5472404775543396
AKED0220210731,0.10265670235544333,0.34358925210831803,0.4991425467777816
AKED0220210731,0.5614968229029618,0.39992025593317215,0.30466062600035926
AKED0220210731,0.1656711587077998,0.03739276586577825,0.16567407987670135
AKED0220210731,0.910865023329476,0.2916610915579073,0.9362307045382002
AKED0220210731,0.7067975006344696,0.41434697818444954,0.5996111989762858
AKED0220210731,0.9233690073403638,0.5323952254746005,0.14033571884589813
AKED0220210731,0.9999999999999999,0.9999999999999999,0.40840726832794183
AKED0220210731,0.3264011215309932,0.6394451972650936,0.8434166567404919
AKED0220210731,0.6562318183397755,0.15700377474636285,0.1443950412356777
AKED0220210731,0.7739064538761284,0.9435431498355964,0.7256150073942118
AKED0220210731,,,
AKED0220210731,0.21631327977556603,0.14767473036463719,3.097247658858345e-07
AKED0220210731,0.6238543427849663,0.18986894066259596,9.987886178654299e-05
AKED0220210731,1.8735802288246683e-07,4.3810568373352387e-07,0.02823396858932415
AKED0220210731,0.20696612629121125,0.3391000244852753,4.852743278999601e-07
AKED0220210731,0.41016193887330643,0.05813629693234681,0.003926901507767339
AKED0220210731,0.051891270223877226,0.17407083527706124,0.7865675155399574
AKED0220210731,0.5916984341939873,0.002957891865069696,5.093618319348987e-05
AKED0220210731,0.8603723037136172,0.0009048312497650389,5.0994716402831616e-05
AKED0220210731,,1.4339667179905414e-05,0.0037934089221478414
AKED0220210731,0.3189317446414286,1.5632870478047589e-06,8.117902236376791e-08
AKED0220210731,0.61978374216935,2.5229085184181336e-10,2.0610211930710232e-08
AKED0220210731,0.340871692171122,0.05441193284096781,0.007975768747566205
AKED0220210731,,0.20070597678017998,5.459005481123035e-08
AKED0220210731,0.2661492380242507,3.3346386284033084e-15,5.373566361013121e-09
AKED0220210731,0.25399158721605564,0.08365981150054644,0.5482021107392201
AKED0220210731,,7.22554816011242e-15,2.2667456197050755e-16
AKED0220210731,0.026385268158977435,1.5808528308630344e-14,1.288231762329825e-17
AKED0220210731,0.10905831930552434,0.9862059636854003,0.5944745925605923
AKED0220210731,0.0007267774790611524,1.836245738471805e-05,0.062606842022746
AKED0220210731,0.005654322423526325,0.00016165730119021318,0.8506691810878912
AKED0220210731,0.815122791542411,3.337101561409395e-05,0.0918871173967698
AKED0220210731,0.9254251689154839,0.2034485265813436,0.12226919387289426
AKED0220210731,0.5654417178607642,0.6895423869016072,0.5581342997151633
AKED0220210731,0.4768902198230306,6.28074060154246e-07,4.7242965542110166e-05
AKED0220210731,,0.0003763080227348173,0.10245633759603978
AKED0220210731,0.6751500407368793,0.5757420212785305,6.527558316613971e-08
AKED0220210731,0.9582353517601349,0.4424675005418516,0.018039914984544006
AKED0220210731,0.7860875187630193,0.048694256419130534,0.9482272360279745
AKED0220210731,0.5182217471922477,0.3944336651260737,1.624093361481241e-11
AKED0220210731,0.2154140053809983,0.17852514405387332,0.09512296099128759
AKED0220210731,0.011763663922450835,9.44086750120952e-05,2.0302187903031665e-06
AKED0220210731,0.004331852497542554,0.5200417451516237,0.02553893401320663
AKED0220210801,0.0037174611321809732,0.008816629716819275,0.0005741514536976314
AKED0220210801,0.5369293191495275,0.8279142594607158,0.1269635783550468
AKED0220210801,0.045129032380425545,0.07422543912264648,0.8266560834139496
AKED0220210801,0.0020605480988324177,0.9068563767714025,0.002209106403185963
AKED0220210801,0.465257172045495,0.025572158657995454,4.05343965206534e-09
AKED0220210801,0.6905547377354317,0.0322469569360462,0.15735037175773725
AKED0220210801,0.0034977872937406577,0.0001944395674487591,0.35737244989307426
AKED0220210801,0.0842957941413839,0.0075748099939002495,0.2748066906021205
AKED0220210801,9.114955176897237e-12,1.2336316256616853e-27,6.949714038220685e-14
AKED0220210801,0.6638537100344764,0.004460090383030433,0.8156418809421124
AKED0220210801,,0.08595269736459206,0.02854171202014694
AKED0220210801,0.6640071614510478,0.007060845204326127,8.30440809790465e-07
AKED0220210801,0.4000636084081681,0.30968619065424163,0.41996420958589
AKED0220210801,0.22183090435483377,1.864024541753891e-08,0.726810111236101
AKED0220210801,0.27668874634029794,0.006817891785755583,0.3409209991053934
AKED0220210801,0.14470646163347856,0.0863746345839384,0.7613390586380947
AKED0220210801,0.001229734988418021,7.163077558482279e-10,0.0003363474536294854
AKED0220210801,0.003506864727701282,0.08545578660240169,3.733835156371401e-22
AKED0220210801,0.7314321481824115,0.08583181616793328,1.4037231388312283e-07
AKED0220210801,0.5068059986097349,5.2399333312702354e-11,6.184817617845034e-07
AKED0220210801,0.6303322245773106,0.0012316046009804653,0.0011670877659454395
AKED0220210801,0.2553683529235009,0.037439048275180575,5.1578757595118185e-11
AKED0220210801,9.324467857135848e-06,4.179900870699167e-27,1.8971534298117724e-23
AKED0220210801,0.5654417178607645,0.33752388469649675,0.10901391824924878
AKED0220210801,0.9999999999999999,0.0020674399628680304,0.06976029262260683
AKED0220210801,0.022837306508275677,8.664474788480208e-10,0.0022216692808862885
AKED0220210801,0.22871993253303124,7.838647762067183e-07,0.004848789004877992
AKED0220210801,0.10843110597573791,2.4350334410755736e-06,0.37161362047787305
AKED0220210801,8.821275138499853e-05,0.3466659387675264,7.448567587163229e-08
AKED0220210801,0.41603948284500325,0.05941948256611144,0.306120065244492
AKED0220210801,7.63502189264885e-05,0.010625470439081708,0.16433339832788119
AKED0220210801,0.31893174464142715,0.004685926914222284,0.011255760608769491
AKED0220210801,0.472327497566165,0.0298871809264203,0.443885334115964
AKED0220210801,,1.0965389142807475e-05,0.6526917057444821
AKED0220210801,1.3867287578315312e-06,2.1676590641377722e-15,0.1498892977561913
AKED0220210801,0.9403827912884516,0.009840607340140379,3.5602318652457417e-07
AKED0220210801,0.00011505266492685004,0.0242240311014356,0.9477190778845184
AKED0220210801,0.35337673219833987,7.625480797897248e-05,0.02386809723955631
AKED0220210801,0.045674174149289364,0.022888969440679564,0.7612229861316421
AKED0220210801,0.896930091702771,0.0201160759579975,5.357775163169987e-05
AKED0220210801,0.03211710949344595,0.02487790930447343,0.08186213177171098
AKED0220210801,0.19770465217676714,4.468682444116634e-05,0.0008578825238882531
AKED0220210801,0.028564457637921026,2.043640207473447e-07,0.04667247543250838
AKED0220210801,0.7825510965150921,0.025490755046688397,0.651813318139141
AKED0220210801,0.7400969989055368,0.5387662363394511,0.023570649599499907
AKED0220210801,0.07677126845963571,0.017882355349835243,0.5756053869235961
AKED0220210801,0.18058604558271374,0.0005261132007784894,5.559080729489867e-08
AKED0220210801,0.31893174464142837,0.6768152808955896,6.019382872742015e-14
AKED0220210801,0.00279972140253007,1.7635296072859498e-15,7.467690593784722e-11
AKED0220210801,0.12049627132646223,0.0009279048575493075,0.6203246732383445
AKED0220210801,0.00011561494249070012,0.1975262488406443,5.913239589360549e-11
AKED0220210801,0.018383897104434017,0.01746164658755225,9.116482669536577e-06
AKED0220210801,0.1587159611877088,0.029325167674397058,0.24566951708198792
AKED0220210801,0.5654417178607654,0.3148840347831128,0.002893778097213097
AKED0220210801,0.32485271595091836,0.05356867475665991,0.5477051144166138
AKED0220210801,0.1310267061153828,2.170755761108034e-12,1.1074295871137727e-11
AKED0220210801,0.15799236969749952,0.1810538182422281,0.18031810436365403
AKED0220210801,0.023838484746587046,1.12934264139512e-09,0.041680330795972484
AKED0220210801,0.33557580817368016,0.6643485730973913,1.8153082224126732e-05
AKED0220210801,0.21138730278120255,0.0003388845853136066,0.27431032715210335
AKED0220210801,0.02969682822093291,9.118626351572714e-06,0.15024581294249229
AKED0220210801,0.2592705134515815,4.3639412308989813e-13,5.648370427729373e-23
AKED0220210801,0.5654417178607649,0.38682809866725465,0.002738055959325511
AKED0220210801,3.1554135646424374e-05,0.002910713985815569,4.946640907316133e-09
AKED0220210801,0.002375599863744666,8.214462695600484e-05,0.00010258448496584966
AKED0220210801,,9.888434767792184e-05,0.006234094318796682
AKED0220210801,0.00045792939837360856,4.2596728922507583e-13,0.00011702108516479173
AKED0220210801,0.12265562563100718,1.9935705121238953e-05,0.0022235289600012675
AKED0220210801,0.00010819655294115829,7.624448452845419e-11,0.15079236063262946
AKED0220210801,0.15142972236238827,0.00020658696496996947,0.06961750993431993
AKED0220210801,0.25820531448463324,0.5307818238428434,0.8296182062419233
AKED0220210801,0.18058604558271552,0.7983234438203918,1.7744143381628268e-07
AKED0220210801,0.5068059986097349,0.7513669975604969,0.2757966934767032
AKED0220210801,4.3221620834902285e-06,6.659593518138144e-09,0.8289318636507993
AKED0220210801,1.284011319106833e-07,1.6403895403783275e-11,1.4384513611134854e-06
AKED0220210801,0.41603948284500325,0.005732711631196689,0.4474102736604135
AKED0220210801,0.5369293191495279,0.03651420241961242,0.10552339359783891
AKED0220210801,0.6186935892875167,0.0012732274027946705,3.0006400146008853e-10
AKED0220210801,0.48133808703297487,4.082326898085747e-06,0.8695058499810947
AKED0220210801,0.16376521804389765,7.268595499325222e-08,3.9351877802701616e-22
AKED0220210801,2.334482753552331e-05,6.5130725336740914e-12,2.026351971216443e-14
AKED0220210801,0.0011435137074706663,0.00010271681681570422,8.142516170797095e-06
AKED0220210801,0.3189317446414278,0.6995598277794851,0.307549979598702
AKED0220210801,0.6325349400074406,0.6955367176849189,0.6568900814088892
AKED0220210801,6.095532334228981e-10,2.241197073080381e-20,2.5322702899941437e-05
AKED0220210801,0.001646833530815117,0.00041448426175011134,0.24827769029282276
AKED0220210801,0.48133808703297476,0.00018613629142865984,0.00014024636603065255
AKED0220210801,0.49403795552304375,0.00874809372148554,0.5796903880743264
AKED0220210801,0.5288860007979963,5.658423022146804e-07,0.6595532645027392
AKED0220210801,0.39001705331340253,0.0004894869983285375,0.355209460548333
AKED0220210801,0.3189317446414277,0.0010016664538159883,9.02194262665564e-11
AKED0220210801,1.2798608331965314e-05,0.00017409199640516343,6.626881167863161e-14
AKED0220210801,0.01912182496600429,0.21090547045862118,0.17599068421953812
AKED0220210801,0.7042672406057375,0.24775841623568684,0.00010017177190466698
AKED0220210801,1.0,2.4997178979966892e-11,7.355319399725695e-17
AKED0220210801,0.9999999999999999,0.08683352451213858,0.5181929077220893
AKED0220210801,0.5288860007979962,3.1733670738097974e-11,0.74556161551639
AKED0220210801,0.436717214072464,0.9791370150688489,4.8403490052852556e-05
AKED0220210801,0.5935998884718853,0.03227429657850791,0.016863946939368595
AKED0220210801,0.758760069883319,0.07259228564270052,4.3459908791215975e-10
AKED0220210801,1.2252685157179638e-05,2.2748516723064741e-10,1.64668626181333e-06
AKED0220210801,0.03380860449369032,0.05604693124841022,9.65599818222083e-06
AKED0220210801,0.1592289818410998,0.3175583641101709,0.053863408958331686
AKED0220210801,0.3189317446414288,0.032292600611858166,0.674757998420698
AKED0220210801,0.0027997214025299983,1.4128353089857002e-05,0.45750611858379087
AKED0220210801,0.08325752502816786,0.0020328762311780605,0.8934828804098215
AKED0220210801,0.48757719737277994,0.7939151903375128,0.8990240038246322
AKED0220210801,0.4245083412424583,2.41189896470781e-06,0.017533934471176658
AKED0220210801,0.6562318183397757,0.7391093755824484,2.2639543745279973e-06
AKED0220210801,0.29504426395793004,0.008918061073742043,0.00012878245127441543
AKED0220210801,0.0016643485871935,0.04265817861895928,0.0006720213180299018
AKED0220210801,,0.07267310861969231,0.7251617007526803
AKED0220210801,,,
AKED0220210801,,1.0,1.0
AKED0220210801,0.083257525028168,0.014741618154273028,0.8151615883428471
AKED0220210801,0.8624829639098421,0.4864956391252996,0.06838132861214498
AKED0220210801,0.9999999999999999,2.740146758165032e-09,0.020088711618561565
AKED0220210801,0.22937126652565587,5.74055254167884e-08,1.273282741372297e-10
AKED0220210801,0.5654417178607646,0.7825987098941409,0.7655968625069365
AKED0220210801,0.378116575270005,0.0013937551482620495,6.6924237150925394e-06
AKED0220210801,0.04756215622744994,0.0005669914013083093,0.050056013028890546
AKED0220210801,0.31893174464142704,0.003243576385925567,8.742014619611894e-06
AKED0220210801,1.056664978131677e-06,2.591587823430439e-05,0.0004781084030135278
AKED0220210801,0.3189317446414266,0.0010838871422704404,1.3599657221657752e-05
AKED0220210801,0.33760250956944315,0.558224688111455,0.37368143143923027
AKED0220210801,0.08961175303709867,0.253289700535401,0.8136258815202448
AKED0220210801,,,
AKED0220210801,0.013810788246282466,0.7268456605658344,0.03811443554622948
AKED0220210801,0.083257525028168,0.10681698625944258,0.7813069705279727
AKED0220210801,0.3189317446414277,0.07038402413523086,0.011213180423455153
AKED0220210801,1.0059441110984665e-09,6.181677371177478e-09,3.476467158479058e-22
AKED0220210801,0.2879264455223587,0.00046204708958686125,3.714910449173395e-06
AKED0220210801,0.07495764261032768,3.653269166611136e-14,0.945224751837923
AKED0220210801,0.04512903238042586,1.376678085918152e-06,0.7429862538310941
AKED0220210801,1.0,0.1710843269033171,0.009649604616774856
AKED0220210801,,0.3189317446414278,0.8289482621225782
AKED0220210801,0.5654417178607654,0.8176892220358312,0.3795357523265791
AKED0220210801,0.04907417113756079,0.8935212702480355,0.10136207250882068
AKED0220210801,0.000496295121171457,9.947632177424356e-09,1.3188216575883415e-06
AKED0220210801,0.6114482627198401,5.3449565557300796e-05,0.9371273825157264
AKED0220210801,1.2919151146971092e-06,0.002309968201352095,0.24614715010765842
AKED0220210801,0.016278123686513615,8.414784818479831e-11,0.002954070750206607
AKED0220210801,,1.5241334578531295e-05,0.6448794816261234
AKED0220210801,0.10853748013440834,0.5628299297858246,0.008483555964130633
AKED0220210801,0.0006201716060474462,2.168587777131865e-05,0.10228366132626032
AKED0220210801,0.7400969989055364,0.0670316127104696,0.07999656147178377
AKED0220210801,0.5231813144601309,0.7973851747666761,0.36601514702852844
AKED0220210801,0.3998302161671685,0.07313819289863668,3.646862176877593e-05
AKED0220210801,0.005352235023214177,3.0910070462882072e-19,6.767816359307575e-15
AKED0220210801,0.3189317446414285,0.5690587611353581,0.8427952845765232
AKED0220210801,0.006575091157758676,0.25717402312465,1.4289970277997714e-22
AKED0220210801,0.0033475243135124406,0.0012987049807013853,7.321704292554293e-18
AKED0220210801,1.0,0.1531545038508615,0.21983774176012483
AKED0220210801,0.035727936329244966,0.35304961572363636,0.0002727435622019456
AKED0220210801,0.39476951060789045,0.047337799781185276,8.903758426029308e-05
