session,background_firing_pearson_r,background_firing_p_values,response_firing_pearson_r,response_firing_p_values,cell
AKED0220210730,-0.000697060982228241,0.9895137935767466,0.09084953638766305,0.08607175301639802,str_28
AKED0220210730,0.12741752327733355,0.015853914225537988,0.13696047077253704,0.009470424052041383,str_29
AKED0220210730,0.14395840363679102,0.006361900486590261,0.3484717784901719,1.1677090643243961e-11,str_30
AKED0220210730,0.10364942579071931,0.050047076516531966,0.11516861867183631,0.02935202099414339,str_31
AKED0220210730,-0.06976395440403932,0.1878437480203784,-0.257192552245528,8.117827514817418e-07,str_32
AKED0220210730,0.1487090066503778,0.004808956156572619,0.14955676537509816,0.004570873409873515,str_33
AKED0220210730,-0.21111409789740596,5.674258208317519e-05,-0.08248430389276734,0.11926313995326432,str_34
AKED0220210730,0.1375919556178815,0.009142845169635592,0.2296757070747939,1.1372363749055462e-05,str_35
AKED0220210730,0.2979837631301249,8.948970706789919e-09,0.4525967477722282,1.7625630157235903e-19,str_36
AKED0220210730,0.11093624377169094,0.03589174407699181,0.08667980474352834,0.10154560451626338,str_37
AKED0220210730,0.05223623608007813,0.32434296076783076,0.12512243595539585,0.01786217052013706,str_38
AKED0220210730,0.10324953387331604,0.05094290270470314,0.1808534903672459,0.0005853003094251895,str_39
AKED0220210730,0.09898156202692307,0.061363662441998826,0.20632291979530978,8.404831819947396e-05,str_40
AKED0220210730,-0.06135466522108685,0.24689831143279273,-0.10120536224781916,0.05573357453904766,str_41
AKED0220210730,0.09386234984648364,0.07611847905687907,0.15069786660894435,0.004267199404224891,str_42
AKED0220210730,0.10512821740381302,0.0468477786949067,0.1298111722563852,0.013972817374504422,str_43
AKED0220210730,0.15934465184837235,0.0024967034457117642,0.08704276601271747,0.10011655684463694,str_44
AKED0220210730,0.22207370937466517,2.2332066762031557e-05,0.3811568162572857,7.989892917579598e-14,str_45
AKED0220210730,0.11646707253237853,0.027562521565904677,0.06895764092055964,0.19300979632979098,str_46
AKED0220210730,0.0015890260830781467,0.9760984310737799,0.006868928531884558,0.8969515560308009,str_47
AKED0220210730,0.20475085170517182,9.54264832401862e-05,0.26589222307683774,3.2989107249795185e-07,str_48
AKED0220210730,-0.2632638352727,4.345116226273471e-07,-0.45655055000117173,7.802056940936514e-20,str_49
AKED0220210730,0.04671389695980899,0.3781779266531262,-0.05989906098847867,0.2583097874074356,str_50
AKED0220210730,-0.15481795700436052,0.003316444862791072,-0.3316835347265795,1.2192099311862926e-10,str_51
AKED0220210730,0.03549316433665381,0.5032247121385451,-0.016060838172271625,0.7620102028228962,str_52
AKED0220210730,-0.07512876472223153,0.1560340317957316,-0.15591204287354446,0.0030985746986688808,str_53
AKED0220210731,-0.11597762860897937,0.04582109063575881,-0.11414925007952592,0.049374272854022544,pfc_0
AKED0220210731,0.029230706373403526,0.6158533691983519,0.0029918896953456233,0.9590514250154332,pfc_1
AKED0220210731,0.04366354498315383,0.45345447548987405,0.03954461107425957,0.4972067667769582,pfc_2
AKED0220210731,0.058907433184579513,0.3116383703377156,0.05076152584425232,0.3833822134831131,pfc_3
AKED0220210731,-0.004971099546010025,0.932015228323935,0.040751512944378704,0.4841596516121688,pfc_4
AKED0220210731,-0.04938712445696111,0.39640968027410217,-0.04365447169820997,0.453548416947811,pfc_5
AKED0220210731,-0.00827099092940653,0.8871265891612031,0.013514147743346226,0.8165946506893231,pfc_6
AKED0220210731,0.038633160545952054,0.5071820537758913,0.04265392890067235,0.46397446000099174,pfc_7
AKED0220210731,-0.0265296895537755,0.6488527463840912,-0.058277285146700275,0.31685180622417974,pfc_8
AKED0220210731,0.04221948699729428,0.4685425209137106,0.02892027454578064,0.6196086229755524,pfc_9
AKED0220210731,-0.04637228652402306,0.42590189269756173,-0.08052257248739428,0.16632859517669685,pfc_10
AKED0220210731,-0.0748111975569205,0.19856930559624097,-0.10151311137782422,0.08070979129321287,pfc_11
AKED0220210731,-0.05328775817839583,0.36012739535310556,-0.03308162051903103,0.5701234905523063,pfc_12
AKED0220210731,-0.011208844940996512,0.8474592855624278,-0.0029540718481191022,0.9595685761330905,pfc_13
AKED0220210731,-0.10758209380797462,0.06408397910490772,-0.13137935409434087,0.02354787990680838,pfc_14
AKED0220210731,-0.07220280084117407,0.21471908607855272,-0.10352740795375588,0.07484304333593493,pfc_15
AKED0220210731,0.08629185708007368,0.13790856517499217,0.12570007671215774,0.030331213950932828,pfc_16
AKED0220210731,0.0020573005035993074,0.9718362162532371,0.016595578593163653,0.7757846649969441,pfc_17
AKED0220210731,0.04546672216597535,0.43500314395627504,0.06402086229076227,0.2714229561554091,pfc_18
AKED0220210731,-0.047868505831798636,0.41110909482024227,-0.04855205328209271,0.4044532748098484,pfc_19
AKED0220210731,-0.11705451719369477,0.043830441755344264,-0.09169419140571974,0.11482106338129894,pfc_20
AKED0220210731,-0.062410806117671705,0.2836849056315356,-0.052321264574682204,0.3689182085937077,pfc_21
AKED0220210731,-0.02372220287333495,0.6838946069245855,-0.005959316353085439,0.918543300698128,pfc_22
AKED0220210731,-0.2490180143776165,1.4119639538943525e-05,-0.3040426023579256,9.05464930321515e-08,pfc_23
AKED0220210731,-0.19105458091473637,0.000935545387038729,-0.28162464409669535,8.090460946820961e-07,pfc_24
AKED0220210731,-0.14279495433702938,0.013772555507851813,-0.26092946926490157,5.188922567034115e-06,pfc_25
AKED0220210731,0.012820684995547003,0.825851678624054,0.01185340359489306,0.8388039703825535,pfc_26
AKED0220210731,-0.07379725934557903,0.20473878001700963,-0.08388334551817138,0.14928375220696521,pfc_27
AKED0220210731,0.016092717697535286,0.7824057839345242,0.004142537377936848,0.9433257689093171,pfc_28
AKED0220210731,0.0006394621347030366,0.991244334024994,-0.06679979351481709,0.25111947443677396,pfc_29
AKED0220210731,0.08281698761888265,0.1545419501720272,0.14042638388834383,0.015440805170179555,pfc_30
AKED0220210731,-0.04915169025465371,0.3986676533046286,-0.09898530031683958,0.08859191608012318,pfc_31
AKED0220210731,-0.18486719919698344,0.0013736273745593712,-0.2665961803981257,3.1672536219660203e-06,pfc_32
AKED0220210731,0.0755291908934542,0.19428309247164122,0.06383078493680877,0.2728514553158825,pfc_33
AKED0220210731,,,0.014410077873347216,0.8046726535331475,pfc_34
AKED0220210731,-0.08930005938896121,0.12464904117308517,-0.08558715887312955,0.1411657547473486,pfc_35
AKED0220210731,0.03430702439919762,0.5559171261676317,-0.017592297899454636,0.7627091979762864,pfc_36
AKED0220210731,0.05870999618634187,0.3132657478876979,0.05870999618634187,0.3132657478876979,pfc_37
AKED0220210731,-0.058447777752011064,0.31543567648951143,-0.06128083821512331,0.2925101550384671,pfc_38
AKED0220210731,-0.16799428308376668,0.003688803545955997,-0.18805475503692395,0.0011287009884399545,pfc_39
AKED0220210731,-0.08439566318518484,0.14680634386856184,-0.09928582685382151,0.08762367233143376,pfc_40
AKED0220210731,-0.02757935296645457,0.6359422801868135,-0.01872228030582121,0.7479667683555842,pfc_41
AKED0220210731,0.06999689388308303,0.22909498134845974,0.056242940865377074,0.334068827861149,pfc_42
AKED0220210731,-0.0017788877862263078,0.9756463270376701,0.055850731995164715,0.33745591683807075,pfc_43
AKED0220210731,0.01075945722025998,0.8535047041380323,0.0019600742175839188,0.973166701176484,pfc_44
AKED0220210731,-0.0699049049187017,0.22970893208210375,-0.06485308965322448,0.26522853803300017,pfc_45
AKED0220210731,0.03638474506706245,0.5322296786080686,0.017881029918543418,0.7589338329316988,pfc_46
AKED0220210731,0.001695453131901155,0.9767882517069695,-0.057098970639921864,0.3267522548720969,pfc_47
AKED0220210731,0.02552005204484164,0.6613708146702155,-0.004125598714304556,0.9435571217240991,pfc_48
AKED0220210731,0.011491620540657239,0.8436597766917531,0.02523149397473553,0.6649660987285975,pfc_49
AKED0220210731,-0.08201783233644956,0.1585734613773624,-0.06618472377772291,0.2555198317187791,pfc_50
AKED0220210731,-0.0017573640704487761,0.9759409057528742,-0.03346184820592945,0.56569704858402,pfc_51
AKED0220210731,0.0722749140145008,0.2142603015715211,0.03014770409937053,0.6048191449751343,pfc_52
AKED0220210731,-0.07351877337126339,0.20645729679062552,-0.09109768463020651,0.11721108983478301,pfc_53
AKED0220210731,-0.12788530100046494,0.027545616481328146,-0.15345753234526896,0.008068339841372176,pfc_54
AKED0220210731,-0.09331201433856273,0.10853075476158047,-0.10801418845309087,0.06301641353213296,pfc_55
AKED0220210731,0.0038957847745679265,0.9466964423214059,0.03130180427913218,0.5910587410856485,pfc_56
AKED0220210731,0.1812614388706104,0.0017088816511966875,0.18730211567948712,0.0011826065987726188,pfc_57
AKED0220210731,-0.37957225751857493,1.2981758892358232e-11,-0.41842712158367834,5.1174255039635005e-14,pfc_58
AKED0220210731,0.2867653910344672,4.977952297353383e-07,0.36115868056316736,1.4018923392587605e-10,pfc_59
AKED0220210731,0.04580901436904054,0.43154992376174484,0.059772862367358556,0.3045705973646293,pfc_60
AKED0220210731,0.004753590868785892,0.9349831683231304,-0.02996379805134597,0.6070250061464607,pfc_61
AKED0220210731,-0.08518861160012156,0.14303374683686687,-0.10112828502441493,0.08187181673090119,pfc_62
AKED0220210731,0.06806073259417633,0.24226360051787676,0.04825551970425926,0.40733276208654,pfc_63
AKED0220210731,0.1905419096405031,0.0009662323729223756,0.238174759311585,3.3663159701069595e-05,pfc_64
AKED0220210731,-0.19119963029890907,0.0009270276504135695,-0.27146628424419234,2.0533970421712952e-06,pfc_65
AKED0220210731,-0.06828987891307176,0.2406780146768428,-0.025213350993597988,0.6651924083318994,pfc_66
AKED0220210731,-0.14399826543166977,0.012987345297162252,-0.16584800298396335,0.004157023935213056,pfc_67
AKED0220210731,0.21385266112241524,0.00020483901663800305,0.24930531129635009,1.3790782105553242e-05,pfc_68
AKED0220210731,-0.030156465794304345,0.6047141421302817,-0.04051049967061621,0.4867502571599188,pfc_69
AKED0220210731,-0.061985221162915514,0.286987507194547,-0.09365281955674878,0.1072409097134076,pfc_70
AKED0220210731,-0.07928139435927879,0.172978643048306,-0.11996054836348932,0.03881796267735143,pfc_71
AKED0220210731,-0.10361868365222317,0.07458563003166423,-0.10766412306778639,0.06388017670862642,pfc_72
AKED0220210731,0.07419491639653432,0.20230284315408775,0.0945851431517295,0.10377402830034899,pfc_73
AKED0220210731,-0.0890713214016399,0.12562117555642438,-0.10006305855760891,0.08515891987226497,pfc_74
AKED0220210731,0.029147616849313805,0.6168575176848571,0.040166254224180395,0.49046337172545773,pfc_75
AKED0220210731,0.08953690380200761,0.1236486160567607,0.14895888563056314,0.01015099332745159,pfc_76
AKED0220210731,-0.025466152206794608,0.662041791944239,-0.019762803578820758,0.734471955058053,pfc_77
AKED0220210731,-0.09127981298403817,0.11647726993280849,-0.11273492182829739,0.05227804954235084,pfc_78
AKED0220210731,-0.032425753905400985,0.5777971779636875,-0.047891998383042506,0.4108792756603511,pfc_79
AKED0220210731,0.09322415798051223,0.1088652366730547,0.05328887654620509,0.36011729955363725,pfc_80
AKED0220210731,-0.09826441301371087,0.09094947656503283,-0.10304104935152453,0.07622685599306622,pfc_81
AKED0220210731,-0.058673307743342895,0.31356876505636744,-0.06784029680964826,0.24379579859446776,pfc_82
AKED0220210731,0.022225408448189158,0.7028636623833511,0.033893613839155165,0.5606906244244775,pfc_83
AKED0220210731,-0.19621319602001447,0.0006730456784981956,-0.22148878453338308,0.00011865741940960275,pfc_84
AKED0220210731,-0.010617553717938405,0.8554154676265272,0.007067177694566697,0.9034681084409477,pfc_85
AKED0220210731,0.29052904685573167,3.4669336649374373e-07,0.3272069205757344,7.697810927895043e-09,pfc_86
AKED0220210731,-0.037835396935657455,0.5159981772618771,-0.03822620192715803,0.5116695140678196,pfc_87
AKED0220210731,-0.15855018152287223,0.006177212406865247,-0.1699807598097848,0.0032985190668948605,pfc_88
AKED0220210731,-0.021456492837306895,0.7126811716295522,-0.07507596056455372,0.19698081104425114,pfc_89
AKED0220210731,-0.06588799446765911,0.2576616601304679,-0.06176250723573643,0.2887260520813473,pfc_90
AKED0220210731,-0.08032809278347516,0.16735775997397173,-0.11919256598794778,0.04009306409876113,pfc_91
AKED0220210731,-0.021629411501096242,0.7104691467024605,-0.05157514275364443,0.3757946370459576,pfc_92
AKED0220210731,-0.099539719700543,0.08681230898177006,-0.058433324059764646,0.31555556967879883,pfc_93
AKED0220210731,0.04891086105881186,0.4009853215910604,0.04835185418778745,0.40639597576498654,pfc_94
AKED0220210731,-0.060860992896554125,0.2958354685355278,-0.04620271036468806,0.4275977321286569,pfc_95
AKED0220210731,-0.07643397500083292,0.18897850452598663,-0.09653934510790357,0.09679503400801104,pfc_96
AKED0220210731,-0.05973775736887447,0.30485521570348506,-0.09613340433484496,0.09821315650447737,pfc_97
AKED0220210731,0.041308745459622626,0.4781986540269242,0.03478117729579204,0.5504666687045014,pfc_98
AKED0220210731,-0.2958400499533451,2.0623067304760505e-07,-0.3816080361648163,9.886226177085877e-12,pfc_99
AKED0220210731,-0.10250414429517937,0.07777852215359743,-0.12377635186463613,0.032979394046683784,pfc_100
AKED0220210731,-0.07726859165681291,0.18418020985854056,-0.028753740296879913,0.6216272512235417,pfc_101
AKED0220210731,-0.14508100313184785,0.012314769510936076,-0.18342701897899155,0.0014995404435547309,pfc_102
AKED0220210731,-0.13447521712583013,0.02043461733229458,-0.15113208529203898,0.00909186978615642,pfc_103
AKED0220210731,-0.0681838541708604,0.24141075017284075,-0.04663257252373377,0.4233065240972176,pfc_104
AKED0220210731,0.3513633951140136,4.679321728696402e-10,0.391845604641511,2.4409037803608432e-12,pfc_105
AKED0220210731,-0.13248873872477412,0.02238813841730684,-0.15174675802518445,0.008810681627498993,pfc_106
AKED0220210731,0.039548559060060114,0.4971637857428447,0.05174242161423212,0.37424614914022114,pfc_107
AKED0220210731,-0.15579465106155221,0.007144363428179723,-0.1763472882394152,0.0022865987717798015,pfc_108
AKED0220210731,0.02068883699488969,0.722530073910232,0.017780906343011278,0.7602423736225691,pfc_109
AKED0220210731,-0.07850729078835096,0.17722513470114143,-0.10041764910331681,0.08405312554533867,pfc_110
AKED0220210731,-0.1266370777204358,0.029108594322123642,-0.18285494672651004,0.001552427387574761,pfc_111
AKED0220210731,-0.07901427447519646,0.17443534317087284,-0.10591407031036351,0.06834536684898822,pfc_112
AKED0220210731,0.035042697561407675,0.547471695251085,0.026697971292378227,0.6467757334316804,pfc_113
AKED0220210731,-0.11546918416375732,0.04678697541992934,-0.12560886247295244,0.03045254342406485,pfc_114
AKED0220210731,0.030767008541595926,0.5974173445474218,-0.0024500591286455505,0.9664623755828957,pfc_115
AKED0220210731,-0.12464981101651015,0.031753540175033845,-0.14247444338253332,0.01398861274177626,pfc_116
AKED0220210731,0.03748706307753599,0.519872286076559,0.005425165701362875,0.9258225020083898,pfc_117
AKED0220210731,-0.02399998873560324,0.680395493828384,-0.0407842996068182,0.48380780973976856,pfc_118
AKED0220210731,,,,,pfc_119
AKED0220210731,-0.04912179378314254,0.39895493096099954,0.04707429362463081,0.4189231681420055,str_0
AKED0220210731,0.02584363257658863,0.6573483951349954,0.14265281334491828,0.013868008635181513,str_1
AKED0220210731,0.1132471136611368,0.051210465021504094,0.12178976010252131,0.0359182904987012,str_2
AKED0220210731,0.3219680637927348,1.3692997967161361e-08,0.377014061875506,1.8232055135642142e-11,str_3
AKED0220210731,0.09366276505063971,0.10720345123655728,0.03744351228666191,0.5203576980037361,str_4
AKED0220210731,-0.18459411721821223,0.0013967303547619211,-0.2180840968941171,0.0001517174139570566,str_5
AKED0220210731,0.05446758831569627,0.3495751614506357,0.238176424796864,3.365877073614975e-05,str_6
AKED0220210731,-0.05964432710299238,0.3056135691565003,0.004843591407896601,0.9337549854539938,str_7
AKED0220210731,,,-0.0146202627704967,0.8018821799395517,str_8
AKED0220210731,0.018541773326187443,0.7503157831842379,0.1887404216354182,0.001081568877539287,str_9
AKED0220210731,-0.11021827664397621,0.057796058419264065,-0.1116201452835897,0.05466572524337778,str_10
AKED0220210731,-0.02035579034499261,0.7268173914279581,0.011034249156483253,0.8498070068665192,str_11
AKED0220210731,-0.008070368060667422,0.8898468813923024,-0.010492577840766458,0.8570989958996078,str_12
AKED0220210731,-0.24266619508212256,2.360293697208876e-05,-0.31927111237955785,1.834072790379173e-08,str_13
AKED0220210731,-0.04236933487702559,0.4669641113827472,-0.07280139245266781,0.21093214248028536,str_14
AKED0220210731,-0.1708128182066471,0.003146469414992327,-0.2924788540353121,2.8685117815714837e-07,str_15
AKED0220210731,0.004792871090584586,0.9344471158115076,0.07678295143936677,0.1869611668182124,str_16
AKED0220210731,-0.2199617795434509,0.00013254744940867914,-0.2531489157074578,1.0034033254165939e-05,str_17
AKED0220210731,-0.016536563148392962,0.7765608864164408,-0.002747939930776309,0.9623876787718586,str_18
AKED0220210731,0.011830297187608035,0.8391139212408847,-0.002762280675113012,0.962191536244642,str_19
AKED0220210731,-0.08065551552514935,0.1656278048882891,-0.06267013993987094,0.28168504145501505,str_20
AKED0220210731,0.04350157481917365,0.45513309727416296,0.07871754489813065,0.17606417773042604,str_21
AKED0220210731,0.20761790012158893,0.00031545817929821805,0.31017538798839195,4.811779548889266e-08,str_22
AKED0220210731,0.18916768305155274,0.0010531223553918339,0.17734825542423363,0.002156187701529085,str_23
AKED0220210731,0.06979573877286394,0.23043903617230566,0.14580000590382347,0.011885280018337364,str_24
AKED0220210731,-0.0678311261417889,0.24385968818432324,-0.06943916480902786,0.23283523671545836,str_25
AKED0220210731,-0.10298212122723278,0.0763959225386091,-0.06856128261737465,0.23880945347956029,str_26
AKED0220210731,0.13733429241839706,0.01788324540559005,0.20280379513461644,0.00043656032265235065,str_27
AKED0220210731,-0.19791900677408109,0.0006024980046476131,-0.24864132596117344,1.4562104877732201e-05,str_28
AKED0220210731,-0.11332894767399115,0.051041588921899944,-0.1261060469891778,0.029796208372809038,str_29
AKED0220210731,0.0772854951548985,0.18408396585467357,0.14812153060841654,0.010587388334353538,str_30
AKED0220210731,0.028067053347728594,0.6299806824219507,0.03316173767680875,0.5691894373056063,str_31
AKED0220210801,0.24289307870777363,3.3275362509630188e-06,0.3727940340517729,3.0199118225272747e-13,pfc_0
AKED0220210801,0.18789974220410874,0.0003506466105064451,0.29404262132271963,1.4286503499002992e-08,pfc_1
AKED0220210801,0.11614254616735512,0.028000758041493604,0.08368988511131138,0.1139413260435671,pfc_2
AKED0220210801,-0.2589290893333178,6.799804729020588e-07,-0.2857348935200844,3.742530364053329e-08,pfc_3
AKED0220210801,-0.06733037426993166,0.20375077476810266,-0.14089901948526978,0.007586410311036677,pfc_4
AKED0220210801,-0.06191560636514512,0.24259600994721342,-0.03937194398926573,0.45770277927575376,pfc_5
AKED0220210801,0.4668549513284803,8.868962926371182e-21,0.47441946277341734,1.7139765695326065e-21,pfc_6
AKED0220210801,0.03426888149665111,0.5180721878356258,-0.007829911156459769,0.8826323928688353,pfc_7
AKED0220210801,0.02277947649579079,0.6675184110542539,0.07665674197226167,0.1477648411096767,pfc_8
AKED0220210801,0.1355190788074272,0.01025747606756531,-0.041257506027114206,0.436433426247093,pfc_9
AKED0220210801,-0.20780656026763178,7.449191756416494e-05,-0.23668095098277392,5.981725065658414e-06,pfc_10
AKED0220210801,0.29118054403127436,1.997730579158592e-08,0.3617647982211777,1.6463323124960893e-12,pfc_11
AKED0220210801,0.4066571487973013,1.0881454573128735e-15,0.44861285210021484,3.9641199715169182e-19,pfc_12
AKED0220210801,-0.02225609322533291,0.6747160746286608,-0.1826128062225963,0.0005159138984844422,pfc_13
AKED0220210801,-0.2560367030651834,9.127389487701769e-07,-0.3737100373189187,2.6154755523928186e-13,pfc_14
AKED0220210801,0.06269313004671093,0.23671979868555737,-0.028402147561194347,0.5922194591631651,pfc_15
AKED0220210801,-0.2228576831047633,2.0852999918839934e-05,-0.1927604435901103,0.00024358719184643598,pfc_16
AKED0220210801,0.20847526392352095,7.052793780110447e-05,0.24021948465338133,4.291268237364568e-06,pfc_17
AKED0220210801,0.4024576124652317,2.2653248792401307e-15,0.462025810713733,2.4797980620666954e-20,pfc_18
AKED0220210801,0.11615514683279997,0.027983631312454734,-0.02146518319115013,0.6856490854554294,pfc_19
AKED0220210801,0.33971095570614523,4.042004127037588e-11,0.5304003955830648,2.2966627264776766e-27,pfc_20
AKED0220210801,0.17490775293638744,0.0008889814984665411,0.25204069269051,1.3628811377679228e-06,pfc_21
AKED0220210801,0.2706581635566661,1.9868071901989105e-07,0.31308220466597675,1.3955157705872374e-09,pfc_22
AKED0220210801,-0.22208154191678553,2.231680981391578e-05,-0.20392350988982288,0.0001019814080714316,pfc_23
AKED0220210801,-0.3005760942957557,6.553399459656511e-09,-0.4077255775958211,9.014688267921512e-16,pfc_24
AKED0220210801,0.21261854132591007,5.0064733741391824e-05,0.20427528244579596,9.914426363164036e-05,pfc_25
AKED0220210801,0.0638526501001423,0.22814393442136982,0.04545031895205106,0.3912260371428058,pfc_26
AKED0220210801,-0.2166173516113694,3.573742410827861e-05,-0.27161732794393045,1.7919288006522638e-07,pfc_27
AKED0220210801,0.2592085047612681,6.607909706304404e-07,0.35342983512767523,5.683775515473383e-12,pfc_28
AKED0220210801,-0.5103706707152067,3.871844623607702e-25,-0.5297014646269622,2.7625931151368787e-27,pfc_29
AKED0220210801,0.2410213832062818,3.977299207174226e-06,0.24848030278817695,1.9370452163701385e-06,pfc_30
AKED0220210801,-0.4755446994358863,1.3374972995870995e-21,-0.5059711702488177,1.1418277713298307e-24,pfc_31
AKED0220210801,0.2003452184264847,0.00013551517246692603,0.20251952742177834,0.00011408271743119526,pfc_32
AKED0220210801,-0.10125317759538599,0.055617390245060794,-0.060292223785899865,0.2551922270885837,pfc_33
AKED0220210801,0.030225068605697493,0.5686672775742985,-0.07400445689783944,0.16233850566764885,pfc_34
AKED0220210801,-0.04757821860304358,0.3694082994587071,-0.12643683648029289,0.016686481249649457,pfc_35
AKED0220210801,0.0689945307949204,0.19277119686312227,0.1412282867849724,0.007445204053099107,pfc_36
AKED0220210801,0.25625397492358926,8.928860618548755e-07,0.3370733508284909,5.830059118268107e-11,pfc_37
AKED0220210801,0.27914114420983693,7.8629096553957e-08,0.39320741238758916,1.0986659585203042e-14,pfc_38
AKED0220210801,0.12953434607371517,0.014179834389224048,0.10429183986446075,0.04863551096505805,pfc_39
AKED0220210801,0.12758195496921199,0.01571793793026995,0.17536545948399676,0.0008612342764524671,pfc_40
AKED0220210801,0.024343877993335296,0.646187510965796,-0.015264549793041732,0.7734802882896681,pfc_41
AKED0220210801,0.1055749583926313,0.04591565945113297,0.12723904898838778,0.01600266781190428,pfc_42
AKED0220210801,0.10883643645541677,0.039571144124453776,0.09470951441763187,0.0734947475567589,pfc_43
AKED0220210801,0.10332786560565903,0.0507663807307706,0.13835172289864273,0.00876209677859211,pfc_44
AKED0220210801,0.15182719709481135,0.00398471619420946,0.22960611201783243,1.1444043630360198e-05,pfc_45
AKED0220210801,-0.344561973273113,2.0421051304386107e-11,-0.47309617357455536,2.2917499686924568e-21,pfc_46
AKED0220210801,-0.16661767341542322,0.001557923903177493,-0.24490430627462711,2.742730030630495e-06,pfc_47
AKED0220210801,0.3403433557405922,3.70025833988939e-11,0.4309305780657752,1.2760131345761878e-17,pfc_48
AKED0220210801,0.3413440062403451,3.216248985470465e-11,0.48707809021920845,9.977672115681391e-23,pfc_49
AKED0220210801,-0.014508526099052696,0.7844162028625025,-0.11111200602992824,0.035597390288979285,pfc_50
AKED0220210801,0.20408108651879325,0.00010070120100267109,0.33296222611302395,1.0247738265063718e-10,pfc_51
AKED0220210801,0.05475250663379222,0.3015486081582225,0.06154963504666966,0.2453969395394131,pfc_52
AKED0220210801,-0.34379035876624364,2.2781747673708502e-11,-0.38463961935583146,4.540751643554025e-14,pfc_53
AKED0220210801,0.00943886732054158,0.8587456433898651,0.039995952853330276,0.45060049545105174,pfc_54
AKED0220210801,0.12480166207883092,0.018159833471539336,0.311893273513253,1.6216614533095943e-09,pfc_55
AKED0220210801,0.015856326335123565,0.7649512283179344,-0.000952710040597858,0.9856683047631092,pfc_56
AKED0220210801,0.1678327324748774,0.0014371978772243208,0.20955682520395658,6.453440219358997e-05,pfc_57
AKED0220210801,0.027749593643185563,0.6007574835929979,0.10274178860465796,0.052099569199791175,pfc_58
AKED0220210801,-0.026286609938694413,0.6200974359108619,0.00246941512670234,0.9628637579751029,pfc_59
AKED0220210801,-0.23046817585812096,1.058568355176598e-05,-0.3175368406468072,7.902597547735015e-10,pfc_60
AKED0220210801,0.1979014270665479,0.00016409002488522104,0.30004246459635053,6.98922169732502e-09,pfc_61
AKED0220210801,-0.12318428329352077,0.019727480451660978,-0.10237476786026538,0.05294921026507437,pfc_62
AKED0220210801,0.25251220502184557,1.3003648317599271e-06,0.5468355261506141,2.6293798623121196e-29,pfc_63
AKED0220210801,-0.21059075682580183,5.925634501450901e-05,-0.3229974480336841,3.8853629136144e-10,pfc_64
AKED0220210801,-0.2206910463701166,2.5185893455256858e-05,-0.3183641926830366,7.103146878174771e-10,pfc_65
AKED0220210801,-0.05876808087576853,0.2674240263365002,0.04700528177390828,0.37520729886771365,pfc_66
AKED0220210801,-0.07348970786058504,0.16528800211059158,-0.035498568133038096,0.5031596774633904,pfc_67
AKED0220210801,-0.37347768912883195,2.7127415615996655e-13,-0.42501978339808566,3.8949099398548495e-17,pfc_68
AKED0220210801,0.00928836246810587,0.8609749529646752,-0.015069138032435307,0.7763027355824765,pfc_69
AKED0220210801,-0.1380670003748486,0.008903096998028494,-0.19794275513041845,0.00016356304612886338,pfc_70
AKED0220210801,-0.00949931803779834,0.8578505491870007,-0.0165180107896666,0.7554481573058911,pfc_71
AKED0220210801,0.1111471035232742,0.0355388578612301,0.18243069459601013,0.0005227248230373365,pfc_72
AKED0220210801,0.2696818133467003,2.2060537085447067e-07,0.354757921354949,4.676746121759827e-12,pfc_73
AKED0220210801,0.1878564513048432,0.00035177208385718826,0.2536787915375353,1.1572749997490697e-06,pfc_74
AKED0220210801,0.20833582267642708,7.133775779530442e-05,0.2668392117198978,2.9850580380273536e-07,pfc_75
AKED0220210801,0.19895721280338052,0.00015111411840141854,0.3066473919594939,3.121137575381402e-09,pfc_76
AKED0220210801,-0.10608005080520709,0.04488057733722503,-0.08739953206019771,0.09872750787957307,pfc_77
AKED0220210801,0.006813185915939413,0.8977832236531268,-0.074637608975016,0.15876501592155623,pfc_78
AKED0220210801,0.16519253820400587,0.0017113361719266285,0.19466557838951873,0.0002106604616753249,pfc_79
AKED0220210801,0.21812095703951775,3.143144372553689e-05,0.3332415738292447,9.86502826199547e-11,pfc_80
AKED0220210801,0.13323656868050354,0.01162268397010804,0.17898210186255628,0.0006685325197709601,pfc_81
AKED0220210801,0.07603535567416075,0.15108653148923212,0.07117868933283253,0.17902634151083807,pfc_82
AKED0220210801,0.1812786313137119,0.0005677821820100771,0.276844445371164,1.0137406287031106e-07,pfc_83
AKED0220210801,0.18147542351781207,0.000559839003592496,0.2953271636624286,1.227578853497971e-08,pfc_84
AKED0220210801,0.1959218919682041,0.000191277378109377,0.3041716468472861,4.232283324614153e-09,pfc_85
AKED0220210801,-0.2436314629062489,3.100203482902961e-06,-0.3415156511648025,3.1396728387041965e-11,pfc_86
AKED0220210801,0.09823139133420741,0.06336557561758963,0.0994407684157514,0.060164158623332374,pfc_87
AKED0220210801,0.08612599153372286,0.10375718593015104,0.031360225274391855,0.554229892349622,pfc_88
AKED0220210801,0.3280439528910949,1.9903549703414798e-10,0.38149763193448305,7.56230832730682e-14,pfc_89
AKED0220210801,0.2657376132225968,3.3530748795486685e-07,0.40646373796568736,1.1257756396010426e-15,pfc_90
AKED0220210801,-0.1826351243588644,0.0005150848958099032,-0.3597287538284878,2.2357400244105586e-12,pfc_91
