plateau,transition
10.532505107912007,20.073556322103535
7.659810973340345,19.93436773040649
11.678674120273163,19.667536733883814
8.95379800396084,19.250101514563536
8.832739160081767,19.13105449854873
8.670578650021953,20.40876229849562
8.859745968944866,20.724975886077402
9.278166902117746,20.3310487293227
34.58102972195609,20.565000990278097
34.72605500514049,21.731977089089614
35.34623101924578,22.296208158995807
34.686084817611764,22.7439932390454
34.42797887102661,22.393295155744195
33.559889010630435,23.308913084464407
33.642936584533125,24.340884502504874
16.284153247127776,25.495061201123207
36.3674627332977,51.237499130574726
37.70717943247278,49.59105529905949
37.925437083823404,49.3351568550521
40.033058613690926,48.444576943859346
5.920486151664364,9.855936787604922
7.617865193632131,10.526041989415685
8.183173022207217,11.088737667330909
4.7499325878044125,8.84503306160325
6.151116427432205,7.228452005829802
6.261849624305162,8.798166821540942
7.608064920268374,5.8151978657722365
7.736753871513984,7.515711461902559
7.69860175689659,6.42809348534639
7.403437230929884,8.090949458712595
6.288512347581033,8.622024552075867
9.257894905662846,11.58100171190884
7.623393800042788,7.923590240949736
8.106502242152457,6.538328678539284
7.778402245407352,5.830715976575733
7.706279099279351,5.8769958182610775
8.260605569981466,7.663172508880525
8.764388565981891,4.827533506120837
10.170802905985648,7.5821146799659545
9.478011486136152,5.242705323301261
12.975421568500847,8.043329118317043
13.400068648904021,6.269900650397643
12.95369199992203,11.577832844574676
12.829709994683654,6.707860414203735
13.030331753554641,8.502962140961568
10.687556501364767,8.072258300030715
10.788906242300659,5.690925747332004
12.685714550890568,6.528472164940922
7.879110437270493,5.236014510758537
8.26242239380252,5.284412505871873
8.324226390101352,4.313360549914549
8.252353700406427,6.636444292273658
11.171163075172343,4.773162481580156
9.104455619750437,5.584789080815234
8.987807302786191,5.232969585835291
8.22935151177689,4.740288211365203
12.791163122276917,4.724562876406036
12.538515709190944,4.218395018323723
10.43826910805935,6.955483630666919
11.166927523845267,6.097799827679205
439.30590354540084,248.00037587912146
424.4598119204482,216.78609010194276
218.89654844537523,182.37528711085773
211.14068312990764,1.0
218.15287510550536,1.0
211.58767944879293,1.0
210.43550948983705,1.0
225.34165116854226,1.0
194.60074112091837,1.0
213.52253748507496,1.0
222.29620678126528,1.0
226.31892069399538,1.0
162.83388469130776,1.0
168.193641766293,1.0
172.24619175747227,1.0
190.02026238065787,1.0
188.39281704576305,1.0
169.24139597717152,1.0
178.02030642914627,1.0
376.4589974174512,1.0
1.0,414.31796040068394
1.0,762.3363874423584
1.0,316.24164154528086
117.1732589692603,584.8490858916925
160.2764615760363,0.0
299.5185286720608,0.0
626.4306607469273,186.47890859039825
324.18655755480756,91.0802789886647
331.07837243008396,34.6809195134336
295.1392374439562,34.98861053100751
298.3806025509131,38.33932349988402
589.0713042915337,67.30558577446523
315.44585488167723,57.222333131203314
385.09265031492527,53.17673973358452
331.2933671327192,66.59689397236103
334.0433531126415,60.350107890704834
331.87669747265323,52.28869965024475
337.39312272352515,55.57822782807578
322.7934119801747,51.472524688029075
320.6267571261207,47.50513961920341
32.070374106034606,11.755132639346643
16.547975081774517,9.375576548785368
15.627415146062807,9.492313038729536
14.680468229775967,8.590506008332182
19.219300619157092,8.569747612298023
15.723450453848445,9.792406083568151
15.707771808226953,7.524935965177363
21.250736169207475,7.5512006484514576
17.25790388977495,8.948629119806625
20.98279654078721,7.755723810279676
18.69168046997499,8.135510835884476
12.076835402384075,9.124472381421919
9.933405363179743,9.761661003578455
10.60321146271953,9.95106641591557
12.55192093888429,8.693520731746103
10.006978586844346,10.119743424183786
12.138656059629776,10.776807921014795
8.93603514529574,9.077443791485123
11.000000581427871,10.805514604437816
10.24388770693309,11.78200266459578
6.789499064115898,6.801794015193841
7.496201143558248,10.453552623523628
8.394664812781624,8.495774794825358
7.6008165009096444,10.4043920196712
6.036537520925366,8.897831675985682
8.494593312189362,10.519274910055193
5.897122523393307,8.563402146016623
6.950415196213675,7.277942390104722
7.162569632522115,8.21053367149983
6.548258457437081,9.736170357784523
6.172841520047145,8.532315635929777
6.285029149157509,7.677398622215219
5.048845657928663,7.143833787603438
7.8561637454048645,9.384120803926404
8.545218654220779,7.7657986614328385
6.750427277471469,7.910136932647749
7.323243959335304,8.158292448731427
5.841645730980785,7.09111763578837
7.776915555293959,6.979440545230054
10.552043134441462,6.294286487086774
2.998715641998465,4.3929492428746135
4.213838749343807,4.470409432386741
4.026840585880158,6.295855635887376
4.027597727541979,5.714591473668967
3.506923843501113,5.3251567133992745
3.859926680678321,4.949787723398147
4.4849998083261475,5.048367496685259
4.986395681609019,3.9447200098576185
4.6025386305895575,3.969935205057547
5.270436141200496,4.268305159377917
3.6920320485855815,4.726701363362856
4.525083330735346,5.129579415162492
4.003650757235686,3.4497632350907974
5.394506005619057,4.110724849147227
4.150888104959982,3.99291154716848
4.959615471900967,4.546740711932477
4.697225993665684,4.495568513119507
5.752363446332251,3.160395193083706
4.913314106733162,3.0719285310506255
5.415252415466276,3.1621138485623232
3.4854141885041683,3.8914123779414034
4.833876420375256,5.063204457036095
3.3838202891265987,4.779333700891902
3.451872000025571,6.539772898592385
3.17510511641837,6.443480794627675
4.5509803628674845,7.771515490013543
3.9774757096543483,6.932415519399239
4.723160685686414,6.684111585819516
3.7544863662327757,7.818375542988211
4.8567856181059375,6.2221350078492925
2.768845343339526,5.417670598102195
4.108018170321674,6.814819053582516
4.534647006288009,5.893892711278947
4.197795072466234,6.252160122463439
4.863197149191647,6.619474298235172
4.6766932782204576,5.9066297631214875
4.633771032662443,6.777267061556591
4.716240119703086,6.346821344230437
4.299530498328001,6.024396814222456
3.8427065502932662,5.535726516633994
24.384652771287218,1.0
25.190323554119928,1.0
28.75117537368789,1.0
37.57403822261323,120.54916364794101
44.91617042090505,92.12560881003718
48.99238363056025,83.2960104089673
39.26041081895308,29.902340307721364
34.37368113045486,31.066914440573182
43.15391721647655,31.795707950585744
43.202868186531475,50.425724365526484
143.93210767845179,55.02374547007835
144.5911367193057,53.23416892037901
146.81840600829634,50.89093460925081
144.18204645323425,40.520629911884065
224.42893447086664,40.54024979059388
155.6502559999985,34.65026334605918
140.8411427528295,28.49496335093044
191.63666948621886,28.312870885136064
166.3335854110062,23.86085184430395
166.87204613892825,21.895419258313222
31.062361420440407,28.768000537634588
29.248031029959815,22.09861025572348
21.45830076216529,25.274622642635002
25.681336481002358,25.91986616210972
25.233071263289403,32.66245818954078
16.873506923874253,33.451178510458675
22.84007811877237,42.63127898621749
22.83646266081797,37.052928470499985
21.80881307747006,36.54814583604796
20.139795874731174,42.89476349873178
16.877749651730724,53.602113139165944
25.904605263157702,48.81106976420721
35.10978603379585,32.956379488372356
31.933191317073632,72.2416033855825
34.44196428571465,74.8671698008023
22.473789186639983,37.958180700324874
20.79571870192315,91.38818017956802
23.83585283739158,85.01256751830938
19.638517496726152,91.42561344480747
21.17575798995964,55.485257101761846
28.401170464211926,1.0
37.26460289368491,1.0
36.349895921968155,1.0
23.831700734586757,18.776569447617565
32.46012881353222,46.604182894373714
64.56703747847928,17.802842400578943
70.82152548675218,33.010011775095656
34.72049338247631,28.64070276849952
53.79856307972713,23.20254030298784
114.37513572204224,15.7445541439445
76.07151887070637,15.219282843108344
32.19915682808572,13.525979192620973
27.200151527396343,13.1712524098164
1.0,10.154540959206047
1.0,14.860016793649624
1.0,15.850007673984711
1.0,15.266978748651278
1.0,9.604806200647799
1.0,13.336343335364454
1.0,14.472096317410157
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
2.917884263538948,3.2825584696377814
3.059124438110427,3.229113995251845
3.0197859280250925,3.6454909580588235
3.0749452880964427,3.251691944078927
3.140729477267145,3.111420728183276
2.810171078443892,3.447748844565524
3.63944770967444,3.7941548909804714
3.4595274709911714,3.36434733230374
3.432028583536783,3.203415680048419
3.318343138576527,3.541694321278141
3.2302166494029785,3.429999611857251
3.2568141517341602,3.7567274238498585
2.8758204540761576,3.34875681449902
2.998496932319955,3.278359043570235
3.281624214921642,3.1514203389831055
3.2469150960817093,3.3032489535311966
3.0755498752933974,3.71545348595756
3.065046034192896,3.719480648288744
3.1903090762922326,4.255764281595833
3.260525885594168,3.873538861667845
3.7800118048268225,4.693587421279435
4.098047365164048,5.211339990187077
4.019307189816176,4.991255895864713
3.922393000529153,5.4964016626904675
3.766325034406386,5.681255864237698
3.506568644979176,5.217941831719697
3.9962655356121775,5.156650568234736
3.6847820427458906,5.226422954992271
3.9415467342587336,5.791737857060133
4.139240768473075,6.040685954656799
3.8872958060921765,6.251434128097659
3.950573952246199,6.235680897111521
4.092909494101693,5.008983476754249
4.440008639087703,6.1603864438593
4.519078660312329,6.924768211141755
5.359100210153726,6.231805501840549
4.682947111481128,7.1978268107387695
4.859416127968251,12.649490507948412
4.236052320813518,8.21254866738557
6.045107259754457,8.116142065494376
0.0,8.286613210752023
0.0,17.640948921756834
0.0,8.205208255721981
0.0,8.09436721148632
0.0,17.350571468604286
0.0,8.508906118452433
0.0,8.489728712560886
0.0,17.911638109485523
0.0,18.047897114396683
0.0,17.113916283125075
0.0,18.53619632584494
0.0,9.025734066110822
0.0,19.31579168850449
0.0,9.5444689167478
0.0,22.52794469172431
0.0,22.782624761250702
0.0,24.868469554139537
0.0,25.028509065705332
17.53991455385889,24.6998048407499
17.568699149265107,26.58673663154337
34.222286775834014,73.07521164916952
23.145050420975892,76.16902216148175
25.808153523238172,115.85551427977103
29.081352713220866,117.0558768754583
26.849351764754218,104.6127508013776
33.43858287163619,169.90384831825517
28.600150829562626,187.81250229923046
27.789198776914628,202.20454799703012
29.149332199571134,197.9555580382078
29.979310752397673,207.73333569966363
30.520974932518886,211.88889120901945
27.318140947644736,241.9250025733389
28.25807489140127,151.9050858101351
26.800136828152624,140.62889662947217
46.26643531664959,160.63527239583766
38.553887380589096,233.00003379163155
46.16141399099576,1.0
53.013163296645764,1.0
57.20993263184189,1.0
68.87215525953181,1.0
3.912673739435321,5.165219412161311
3.831523474964779,5.851504138452999
3.639126849755045,5.1207448954269665
5.036042024225278,6.6570927634942665
4.774322432908002,4.258285730560137
4.911136068994707,6.2535772653629715
4.3668790822679995,5.421289705532637
4.132642276881868,5.92685130508383
4.117717526468273,6.221930328367033
6.0599470610209885,5.2302437104250155
4.029471059739184,6.793956474542983
6.328008001204152,4.8884305654203795
5.090310167258765,6.474955461574765
4.565153525616461,4.657459882809227
4.142175216756375,4.919363760121941
7.050847929283994,4.802236495958922
4.216270231498061,4.763547753534965
4.498302060429251,5.3962475048070155
3.5709150082176526,4.414561342997244
5.6393130592804495,4.7141156846903005
10.562026726700282,8.242936564523896
14.094668195821788,5.438765659580281
12.37042832122803,7.462283309264319
12.83355264819708,5.591032903499473
11.473078546864475,10.237736006262761
10.172449448917313,9.351111569642624
10.015218290915168,10.78484414293574
19.490053899195335,7.404802887888493
10.609443269908503,8.30063201937399
10.787672987280903,6.154130308023846
7.9224490261096205,7.131534304873709
8.822939278659296,6.975903347186416
9.565728408500744,4.503610846285206
9.309216961877588,4.505478466576459
9.766364750607712,8.41453693552687
9.725371743446251,5.169665917214305
10.190364504078726,7.585261486163992
8.566730645700437,9.57570288735469
7.776637468003965,6.230908650071775
8.136730912758512,5.171440120624887
6.268889413578031,21.302871784924122
5.605561711006521,18.930370660847274
9.104935252995396,1.0
10.02711133036927,19.478391701555346
10.106502616318734,38.84520841616402
7.218497543018591,39.09756170804938
12.493163963784976,38.47312705788887
7.427509888512741,37.17489814353953
7.517241113424347,36.38370854470953
7.275884273751827,37.596010711990424
20.076075985551476,38.0658812388211
19.36522314510098,37.25026844859015
17.71564541853165,36.43484952246328
16.91889473060952,11.734868475114677
17.3218723706382,11.980386258811851
16.72611951039989,18.363673386577307
24.6190661145038,18.74328034279978
23.871293659176967,18.58255746369282
23.207592022791847,19.34397181226511
23.106800314820074,20.689179931475557
19.744412982949765,28.83215571120708
27.25119935187901,29.020154731629308
31.675815973780885,27.782097430666852
31.127328258962116,25.024175028968507
29.50012860082302,23.581293325223413
1.0,15.269822660917622
1.0,19.658946316841302
1.0,14.393248518876247
1.0,14.47596743531913
1.0,13.903040315465294
0.0,13.162538544199393
0.0,11.886361182588805
0.0,11.950332332185194
86.31225891579292,8.444511680888805
80.20454674294002,9.803869117202817
69.13898813462174,9.663004445696812
39.444506410845044,12.347469781369727
38.921486942234566,13.545067590411579
39.55006180469719,12.535792040461601
31.45150260637624,11.254984077901051
7.643120064793143,8.484531794146891
5.042457493985816,8.351177859097616
4.731566850684093,7.532197548188251
4.827055948886195,8.526748182639517
4.810218969286343,9.871928095855003
5.056466877247298,10.20800894318665
6.833774000086393,9.52169600996697
5.367333650453762,14.03408242111333
6.983169122430303,11.26348482189867
6.304382196253589,7.120573375002433
6.088903881290392,8.611196067212223
7.030896400336089,12.590019833447274
8.708129273433876,10.226499397167995
7.013693974355735,7.3963040550650865
5.391864538067846,10.622580671881613
5.897870157414056,9.103454552816881
8.301424074351694,8.224032273329618
8.900590200483913,8.000053539878229
7.228306464424997,8.589626312647239
8.179780897596192,11.315033278475166
23.988466871289013,1.0
26.918120111120857,1.0
27.755572755417823,1.0
27.573339560952892,1.0
25.15849611600767,1.0
25.112212825292836,1.0
34.7701232609813,1.0
24.322525625032057,1.0
20.880223210599205,1.0
32.04356525089076,25.627498282967174
20.172422790561782,28.075221338405864
32.816674888998755,31.000251579992185
23.130958259847,22.12141437446294
27.05950329239262,21.230988488657022
40.135021763213814,19.609047472169387
31.76631879003192,19.472973311002388
53.00001329975951,19.11925655067218
32.75588771116236,19.864147003945728
36.16703912113102,23.12322863394369
1.0,18.496986278127547
12.369520344349,16.75053867709339
10.548709567145675,17.04900668840011
6.597783465928778,16.94567288855825
12.659092159955494,14.438598439506768
15.920514375692697,18.69449737378143
10.324890160881177,10.50965244333464
11.307479084769795,11.438817453966
19.44584304044418,12.877005576622398
11.173914078847615,8.259533625354207
14.48752967345757,11.159626227224203
18.52873732450595,9.050047471213414
17.444896786624753,9.038416194423235
14.821536762866234,6.9161188834914995
12.923099709208842,8.67979603656731
14.076596946408934,7.309644742491333
13.469388707141874,10.489443842336545
15.977985989951803,14.702644561909146
13.305540214617887,9.051374852956975
15.908109111740384,11.051924305137636
15.04611629085234,11.926052508932601
87.04661464994655,16.47558172600974
44.38243812700629,25.91934571920613
71.88918295684721,27.01960801256311
47.60737121382599,26.50447898041271
59.74098579737195,19.27413807768204
51.97542840668499,18.524390399383165
50.31967054762866,18.673694237379447
52.239009057704784,18.07297732614607
47.21098992871567,11.1766244017348
46.10005202765293,18.13897118754476
44.26382149548021,13.504545392519296
60.04274582231439,10.424962282198912
54.138899178966206,16.289525116071754
