,trial_index,interconnectivity_strength
0,1,51.47450240610407
1,2,34.17695416592007
2,3,43.44533705051757
3,4,36.23370205667698
4,5,37.0712444340283
5,6,33.08737237500204
6,7,27.76843281555347
7,8,26.727675544521524
8,9,24.387143536924636
9,10,21.832616008885946
10,11,22.573343484570554
11,12,18.2936999135038
12,13,15.751625627855388
13,14,15.596471446799631
14,15,19.415588378709085
15,16,18.4074111748224
16,17,17.39947432579467
17,18,15.3687031098055
18,19,13.852684366817169
19,20,14.484853331200776
20,21,15.643384986306621
21,22,21.8432267884323
22,23,16.721147579083247
23,24,13.894316689670843
24,25,16.30090564332257
25,26,13.103420735908578
26,27,11.869336021182058
27,28,12.95904675761348
28,29,12.751357409993021
29,30,15.248164782121345
30,31,13.325768724343469
31,32,11.513891582817305
32,33,12.169309071359134
33,34,13.16554930253676
34,35,10.640611529688687
35,36,8.895581359665375
36,37,9.308969031476966
37,38,8.288037587055715
38,39,7.22385199172611
39,40,6.831184699146399
40,41,5.488076035492014
41,42,6.174064764968342
42,43,5.574541603881037
43,44,5.003595498092224
44,45,4.515022584629132
45,46,4.629988326108432
46,47,5.469356409297681
47,48,4.298615166162107
48,49,4.449134267734926
49,50,4.518218066050511
50,51,6.22018289446481
51,52,3.7068640011056924
52,53,3.0376338715950335
53,54,4.373882390794105
54,55,5.62121644716078
55,56,4.626122972225404
56,57,6.962193761692958
57,58,4.583218489410678
58,59,6.667784733156501
59,60,7.934529529147753
60,61,9.301026102405181
61,62,8.139123174210821
62,63,9.111176335848965
63,64,6.535994509006903
64,65,6.152414634407074
65,66,7.027031113689176
66,67,5.455124092228262
67,68,6.9272485051376655
68,69,6.2584152598214935
69,70,8.069698918391397
70,71,6.83390472640048
71,72,7.24429805757397
72,73,6.417641713468992
73,74,6.88470492500757
74,75,6.200867134486493
75,76,5.557422197180052
76,77,5.385360663803945
77,78,5.48642970999682
78,79,5.176184972679432
79,80,6.354276531369023
80,81,6.0550321907992055
81,82,5.472987298289321
82,83,5.738924602108576
83,84,6.985867482839789
84,85,7.579617656700079
85,86,7.8496294699447065
86,87,9.260895759714652
87,88,7.328596016719995
88,89,8.579124723931836
89,90,8.310218915324809
90,91,8.450991341720627
91,92,7.911962114013103
92,93,7.090920477777514
93,94,7.329900694691931
94,95,7.483592910083366
95,96,7.5607916981602985
96,97,7.202742386566326
97,98,8.706187127159701
98,99,8.732610928251738
99,100,8.53213800289848
100,101,8.954688120904818
101,102,9.599553741953496
102,103,9.103258845640282
103,104,9.472553765186507
104,105,7.612949007554456
105,106,9.669977949668429
106,107,8.269542563211346
107,108,8.421966287332097
108,109,6.865569629294557
109,110,6.102966621156038
110,111,6.839688443624274
111,112,6.551777004430262
112,113,6.696520865282949
113,114,8.05777351050112
114,115,10.432295952697308
115,116,11.279661996291598
116,117,10.18205618645227
117,118,9.536812455228421
118,119,7.105688722715176
119,120,9.993847100578558
120,121,9.584356226824582
121,122,8.34741548766267
122,123,7.682188953685642
123,124,7.817503864231474
124,125,6.985625833594425
125,126,7.157472709670162
126,127,8.15368461891016
127,128,6.619874473514313
128,129,7.579460195466572
129,130,6.732971195362799
130,131,7.404515204101374
131,132,6.918055464741495
132,133,7.34351429139458
133,134,7.838770338106161
134,135,7.276282699865272
135,136,7.138915013189539
136,137,6.618152472449676
137,138,6.966524290593719
138,139,6.289651906515524
139,140,7.263247654706961
140,141,6.504293310337681
141,142,4.66717012252657
142,143,6.332067971262325
143,144,5.3569344906645044
144,145,6.8851984946097025
145,146,6.798388054437003
146,147,5.6467139289968165
147,148,5.5155571420073155
148,149,5.218468181983925
149,150,7.556145603758904
150,151,7.791459389114133
151,152,5.733647577120413
152,153,8.529691152666633
153,154,7.0269342675671425
154,155,8.017001660833468
155,156,6.661782826338053
156,157,7.650210555743194
157,158,6.727764063573354
158,159,6.994811271947035
159,160,7.65715478628665
160,161,7.833610556327345
161,162,8.18109724194831
162,163,10.96787368839227
163,164,7.08539888891662
164,165,7.090030025889654
165,166,7.249629779972749
166,167,8.50054453649448
167,168,10.294515735567579
168,169,9.43014186247298
169,170,11.062828992818252
170,171,10.141912565555025
171,172,12.292315363479904
172,173,10.613231098975618
173,174,9.790446909176234
174,175,9.356545838585873
175,176,9.18286618322384
176,177,14.146680661651919
177,178,10.400710819233845
178,179,11.574479036278708
179,180,9.89151281014466
180,181,13.039805094708445
181,182,13.339671545507212
182,183,13.82905243890417
183,184,10.847719196027983
184,185,13.446083547452943
185,186,11.649189027762175
186,187,11.60001126172371
187,188,12.434261922944199
188,189,10.589844622236106
189,190,12.430998172019562
190,191,15.840144210347036
191,192,16.91710202559385
192,193,16.48201895688897
193,194,18.732186580474657
194,195,12.559934151531037
195,196,11.13915259204876
196,197,12.32373993635941
197,198,10.863951687469974
198,199,12.50306602862371
