trial_index,relative_spike_time
9,0.11060000000000514
11,0.8311000000000064
11,1.2218500000000034
13,-0.16599999999999682
13,-0.1413000000000011
13,0.8568000000000069
13,0.9226500000000044
13,0.9389000000000038
13,1.0041499999999957
13,1.0463500000000039
115,1.0909000000000333
116,0.12470000000001846
133,0.7745499999999765
140,1.2932500000000573
147,0.0755500000000211
148,-0.11549999999999727
148,1.379950000000008
148,1.4730999999999312
149,0.13745000000005803
150,1.4519999999999982
150,1.4725500000000693
151,0.7827000000000908
151,0.8034999999999854
154,0.45490000000006603
156,0.42555000000004384
158,0.043099999999981264
158,1.0692000000000235
162,-0.4374999999998863
162,0.3647000000000844
162,1.4323500000000422
165,0.10980000000006385
166,1.2924500000000307
166,1.3315000000000055
166,1.3821500000000242
166,1.398900000000026
166,1.4080999999999904
166,1.4328500000000304
166,1.4589000000000851
166,1.4641000000000304
170,0.1298500000000331
170,1.123550000000023
170,1.18850000000009
172,1.1890500000000657
172,1.227200000000039
172,1.2676500000000033
174,0.14545000000009622
175,-0.29690000000005057
175,0.09540000000004056
175,1.0144999999999982
175,1.1212500000000318
175,1.286200000000008
175,1.3415999999999713
175,1.3709499999999935
175,1.467999999999961
176,1.2868000000000848
176,1.4583500000001095
177,0.5473000000000638
177,0.8439500000000635
177,0.9981500000000096
177,1.4255000000000564
184,0.44764999999995325
184,0.8756499999999505
184,1.0150999999999613
184,1.0532000000000608
185,-0.403850000000034
185,-0.34360000000003765
185,-0.28205000000002656
185,-0.23744999999996708
185,0.761449999999968
185,0.8105000000000473
185,0.8514499999999998
185,0.9043500000000222
185,0.9898500000000467
186,0.8551499999999805
186,0.9229000000000269
186,0.9616499999999633
186,0.9728000000000065
186,1.1722999999999502
186,1.1798499999999876
188,1.0927500000000236
188,1.1985500000000684
205,1.015700000000038
209,0.11910000000000309
210,0.0817499999999427
211,0.09645000000000437
211,1.4266999999999825
216,0.44705000000010386
216,0.5315500000000384
216,0.603800000000092
216,0.6490000000001146
217,0.33435000000008586
218,1.1050500000000056
219,-0.39389999999991687
219,0.9627000000000407
220,-0.3403999999999314
220,0.6560500000000502
221,0.3793000000000575
221,1.3500000000000227
223,1.427500000000009
227,0.33520000000009986
227,0.35170000000005075
227,0.37580000000002656
227,0.4018500000000813
227,0.6471500000001242
227,0.8866500000000315
232,0.43650000000002365
234,-0.09799999999995634
234,0.4322500000000673
234,0.5229000000000497
234,0.8080500000000939
234,0.817600000000084
234,0.8313000000000557
234,0.850550000000112
234,0.8633500000000822
234,0.8682500000001028
234,0.8798500000000331
234,0.9255000000000564
234,0.9442000000000235
235,0.19935000000009495
235,0.27510000000006585
235,0.4730500000000575
235,0.5320000000000391
235,0.6558500000001004
235,0.7121000000000777
235,0.7551500000000715
236,0.25920000000007803
236,1.2946000000000595
237,0.14589999999998327
237,0.2387499999999818
237,0.3207999999999629
237,0.37094999999999345
237,0.4490499999999429
237,1.1290500000000065
238,0.5921500000000606
238,0.6703999999999724
238,0.8320499999999811
238,0.863550000000032
238,0.9370000000000118
238,0.9494500000000698
238,1.0867500000000518
238,1.157100000000014
238,1.4356000000000222
239,-0.39144999999996344
239,-0.31104999999990923
239,0.08825000000001637
240,0.06035000000008495
240,0.10050000000001091
240,1.0111000000000558
240,1.105600000000095
