trial_index,pfc_mag_standardized,dms_mag_standardized,prpd_standardized,pfc_mag_filtered,dms_mag_filtered,prpd_filtered,pfc_phase,dms_phase,prpd_phase
1,1.666369033507145,1.32776434227004,-0.49441643862379603,1.6916439179780238,1.4182653108618148,-0.5095661498255651,-0.7496580450162188,-0.8920186177344742,-1.9283986932330333
2,0.1952186375823903,2.162359071696923,-0.49441643862379603,1.557837880938548,1.3201577880612727,-0.4564240873761772,-0.13235624981984848,-0.37536692945266303,-1.949589151889179
3,0.5630062365635792,1.32776434227004,-0.49441643862379603,1.4249532626549437,1.2234438264240444,-0.40410944512040536,-0.09650413519157364,-0.366863211807031,-1.9006088941859223
4,-0.1725689613987983,2.788305118767085,-1.221638325424795,1.2934198120553368,1.1283609392214204,-0.35266637918478067,0.2506550474669303,-0.04305524436007693,-1.8764631018575335
5,-0.1725689613987983,0.4931696128431577,-1.0398328537245451,1.1636570599477372,1.0351370993364115,-0.30213616410127786,0.3038953303871806,-0.0239290688011799,-1.8304042197527541
6,-0.540356560379987,1.5364130246267609,-1.3670827027849946,1.0360711462879397,0.943989685363172,-0.25255784533569325,0.5512236367071954,0.2300559229332311,-1.7966577670741724
7,-0.540356560379987,2.996953801123805,-1.221638325424795,0.9110518379907592,0.855124475923137,-0.20396883454475515,0.6169719240087383,0.25998606342750535,-1.7525157548758803
8,-0.540356560379987,0.28452093048643723,-1.1177494844532234,0.7889697762427019,0.7687346930160807,-0.1564054247955996,0.8076243499232375,0.47158465471895245,-1.7147411208392613
9,-0.540356560379987,0.28452093048643723,-1.0398328537245451,0.670173984909749,0.6850000983679586,-0.109903207219346,0.8825217118277262,0.5121105794870509,-1.671920781683203
10,-0.1725689613987983,-0.1327764342270042,-0.9792310298244619,0.5549896640260509,0.6040861500494367,-0.06449737550249172,1.0356441145929134,0.6923582077852058,-1.6318913850626882
11,0.9307938355447678,1.32776434227004,-0.9307495707043955,0.44371628494215587,0.5261432294652139,-0.0202229098121663,1.1172279588598006,0.7429571980985384,-1.5900028871832297
12,-0.1725689613987983,-0.758722481297166,-0.9307495707043955,0.33662599708206176,0.4513059500952934,0.02288536308212878,1.2435473936185784,0.897807134902755,-1.5484569101843348
13,-0.540356560379987,-0.1327764342270042,-1.148916136744695,0.23396235104975274,0.37969255897660065,0.06479283167415027,1.329950138792365,0.9577183458851748,-1.507227562420221
14,-1.2759317583423644,1.32776434227004,-0.9307495707043955,0.13593933928919047,0.311404440665927,0.10546527674346823,1.4362686884778013,1.0910774758252921,-1.4645211588185747
15,-0.540356560379987,-0.758722481297166,-0.9307495707043955,0.04274075296431946,0.24652573195003175,0.14486915157310795,1.526040616229721,1.1593787776575573,-1.4237518271748455
16,-0.9081441593611758,-1.1760198460106073,1.2509160896986014,-0.04548014908642328,0.18512305407944118,0.18297194806893985,1.6170086480518264,1.274177657079326,-1.380075007894909
17,-0.9081441593611758,1.32776434227004,1.2509160896986014,-0.12860066731865064,0.12724536792270094,0.21974262627014393,1.7090038974985229,1.3498548736673897,-1.33961552409498
18,-0.1725689613987983,-0.9673711636538868,1.2509160896986014,-0.20652839697981856,0.0729239559928922,0.2551520806275035,1.7879649251205474,1.4484828327667625,-1.2950781436543823
19,-1.2759317583423644,0.7018182951998782,1.2509160896986014,-0.2792006893453784,0.022172533540693477,0.2891736147246616,1.881264487339433,1.5304867478376327,-1.2548116137684733
20,0.9307938355447678,0.9104669775565991,1.2509160896986014,-0.3465838599480034,-0.025012510788520775,0.3217833974197446,1.9507109261060234,1.61498437251053,-1.2094815699011416
21,0.1952186375823903,-1.1760198460106073,1.2509160896986014,-0.40867216823943286,-0.06865174515021555,0.3529608770173084,2.0445689467658266,1.7022741579936396,-1.1693133463986858
22,0.1952186375823903,-0.9673711636538868,1.2509160896986014,-0.46548659507805235,-0.10878219587306356,0.3826891347783407,2.1064102493016144,1.7744245668204077,-1.1232346610422241
23,-0.9081441593611758,-0.9673711636538868,1.2509160896986014,-0.5170734447125159,-0.14545671981330846,0.4109551639522268,2.200215683850565,1.8659985552526634,-1.0830841757422034
24,-0.9081441593611757,-1.384668528367328,0.5236942028976023,-0.5635027965749764,-0.17874324770928549,0.43775006525031485,2.2559464805637788,1.9273750575445552,-1.036285938043805
25,-0.540356560379987,0.9104669775565988,0.7054996745978522,-0.6048668301791414,-0.20872390043233197,0.46306915413890065,2.3491952239495495,2.0222909348349964,-0.9960805782481763
26,-1.2759317583423644,-0.9673711636538868,0.7054996745978522,-0.6412780450630658,-0.23549398334070484,0.4869119792470333,2.400006088730297,2.074286014867438,-0.9485816204739098
27,-0.1725689613987983,-0.758722481297166,0.7054996745978522,-0.6728673976363793,-0.2591608674148177,0.5092822542281273,2.4922804400507994,2.171672795350377,-0.9082522174089206
28,-0.1725689613987983,-1.1760198460106073,0.7054996745978522,-0.6997823776234081,-0.27984276838817335,0.5301877074878156,2.539133781761662,2.2155193817194836,-0.860063838045323
29,-0.5403565603799869,-1.384668528367328,0.48733310855755246,-0.7221850477463607,-0.29766743677405233,0.5496398555564901,2.6300870870698962,2.314583425657536,-0.8195414854858266
30,-0.1725689613987983,0.7018182951998782,0.7054996745978522,-0.7402500706573162,-0.3127707735184379,0.567653706887821,2.6737707937261037,2.351373186763899,-0.7706693497528229
31,-0.540356560379987,-1.1760198460106073,0.7054996745978522,-0.7541627465618146,-0.32529538861353025,0.5842474036467927,2.763115748097083,2.4514002129838643,-0.7298833454123868
32,0.1952186375823903,-0.1327764342270042,0.37824982553740255,-0.7641170836247143,-0.33538912289709033,0.5994418096074812,2.8042820708898044,2.482100729090964,-0.6803291291953651
33,-0.1725689613987983,1.7450617069834815,0.5236942028976023,-0.7703139214640639,-0.3432035554559251,0.6132600526269002,2.8917816386400195,2.582455268576799,-0.6392058997587238
34,-0.1725689613987983,-0.9673711636538868,0.5236942028976023,-0.7729591259486074,-0.3488925199657001,0.625727030312408,2.9309759831908178,2.607926568343235,-0.5889689656969957
35,-0.5403565603799869,0.07587224812971624,0.6275830438691736,-0.7722618710208513,-0.35261065278571374,0.6368688874006644,3.0164362290929683,2.7080498620333495,-0.5474318817938313
36,-1.2759317583423644,-1.384668528367328,0.6275830438691736,-0.7684330204359814,-0.3545119938308391,0.646712472992132,3.054118874511108,2.7290603186782194,-0.49651111470242965
37,0.1952186375823903,-0.1327764342270042,0.6275830438691736,-0.7616836195843386,-0.3547486589836721,0.6552847852632391,3.1373832191790516,2.8284673808716105,-0.45448111553287507
38,0.1952186375823903,1.1191156599133196,0.6275830438691736,-0.7522235054800642,-0.3534696013285274,0.6626124107935524,-3.10923932876845,2.845708814395377,-0.4028769340152397
39,-0.1725689613987983,1.7450617069834815,0.6275830438691736,-0.7402600415458497,-0.35081947812738745,0.6687209652801633,-3.028294781213267,2.943985062743446,-0.36027387854937637
40,-0.540356560379987,0.4931696128431577,0.8457496099094735,-0.7259969822924566,-0.3469376399793127,0.6736345421349472,-2.992515611007715,2.958086690315591,-0.30799036967728927
41,-0.9081441593611758,-0.758722481297166,0.8457496099094735,-0.7096334707296784,-0.3419572562566988,0.6773751752367838,-2.913985961443441,3.0548841266029636,-0.2647350284354298
42,0.1952186375823903,-0.5500737989404454,1.063916175949773,-0.6913631685993231,-0.33600458627240815,0.6799623219948202,-2.878699443488011,3.0664248648981736,-0.21178210994321506
43,-0.540356560379987,1.1191156599133196,0.8457496099094735,-0.6713735171135244,-0.3291984002610954,0.681412373013185,-2.8026543085707294,-3.1217276509626686,-0.1677986990762154
44,-0.540356560379987,-0.34142511658372493,0.6275830438691736,-0.6498451241777148,-0.321649550157588,0.6817381951520092,-2.7676068230216684,-3.1122088153035845,-0.11419418613526397
45,-1.2759317583423644,-0.9673711636538868,0.6275830438691736,-0.6269512727579573,-0.31346068776889946,0.6809487156024853,-2.694093184058367,-3.0191694051867266,-0.06941332928456818
46,-0.540356560379987,-0.5500737989404454,0.4327914670474775,-0.6028575438870676,-0.3047261263208197,0.6790485554612846,-2.65906198088553,-3.0111651575250797,-0.01518477909139625
47,-0.9081441593611758,-0.1327764342270042,0.4327914670474775,-0.5777215471170181,-0.2955318400133074,0.6760377218420522,-2.5881066583595262,-2.9202966972853006,0.030453238928497252
48,-0.540356560379987,1.1191156599133196,0.4327914670474775,-0.5516927513994974,-0.28595559558319283,0.6719113675696937,-2.552894642051674,-2.9133256334308157,0.08526703819582478
49,-0.540356560379987,1.7450617069834815,0.4327914670474775,-0.5249124102768914,-0.27606720994710654,0.6666596269547979,-2.4845064920501914,-2.824761770587503,0.1318089285750362
50,-0.540356560379987,0.07587224812971624,0.4327914670474775,-0.4975135763887637,-0.26592892753430025,0.660267535173406,-2.4489380231755904,-2.8183656828454584,0.18715699993485482
51,1.666369033507145,0.4931696128431577,0.4327914670474775,-0.46962120120720197,-0.2555959084699435,0.6527150375585088,-2.3831100175212407,-2.7322052591407315,0.23463334366157448
52,0.19521863758239055,-0.34142511658372493,0.2146249010071779,-0.44135231622294363,-0.2451168141877075,0.643977093792312,-2.347027683966284,-2.7259499181081144,0.2904523020119446
53,-0.9081441593611758,-1.384668528367328,0.30552763685730266,-0.4128162909395709,-0.23453447172871628,0.6340238806329574,-2.283739107856337,-2.642268138501154,0.3388750065404078
54,-0.1725689613987983,-0.34142511658372465,0.37824982553740255,-0.3841151606311088,-0.22388659374005676,0.6228210953752958,-2.247001511746377,-2.6357472753910725,0.3950897442308051
55,-0.540356560379987,-0.5500737989404454,0.16008325949710292,-0.3553440135565658,-0.21320652911857796,0.6103303606609806,-2.186220473543318,-2.5546082489154665,0.4444504217196015
56,-0.9081441593611758,-1.1760198460106073,0.16008325949710292,-0.3265914246900444,-0.20252401941502382,0.5965097295129383,-2.148700998287314,-2.5474495570163964,0.5009757558948462
57,0.5630062365635792,-1.1760198460106073,0.37824982553740255,-0.2979399219332872,-0.191865937831052,0.5813142876247711,-2.090387251158519,-2.4689190102771743,0.5512452656085169
58,-1.2759317583423644,-0.9673711636538868,0.37824982553740255,-0.2694664709523577,-0.18125699015054028,0.5646968480193283,-2.051973586881114,-2.460790793849096,0.6079884712241017
59,-0.9081441593611758,-1.384668528367328,0.37824982553740255,-0.24124296548711824,-0.1707203600300085,0.5466087312523153,-1.9960815018046956,-2.3849479324674006,0.6591177342568916
60,-0.9081441593611758,-0.34142511658372493,0.37824982553740255,-0.2133367108837711,-0.1602782848628894,0.5270006225226882,-1.9566756546949167,-2.3755654106354203,0.7159817610310287
61,0.5630062365635792,0.9104669775565991,0.37824982553740255,-0.18581088994390949,-0.14995255276699582,0.5058234955175588,-1.9031571916697843,-2.3025133751360385,0.7679038001445718
62,-0.5403565603799869,-0.5500737989404454,0.37824982553740255,-0.1587250022373471,-0.13976491541318845,0.4830295915872897,-1.8626757630916113,-2.291644247123709,0.8247908706079635
63,-0.9081441593611757,-1.384668528367328,0.37824982553740255,-0.13213527037674186,-0.1297374144499138,0.45857344182916604,-1.8114833469145206,-2.2215192123236176,0.8774238691461905
64,0.5630062365635792,-0.5500737989404456,0.37824982553740255,-0.10609500862571927,-0.11989262077408318,0.4324129187789331,-1.7698579571694628,-2.2089888085398997,0.934239091429419
65,-0.1725689613987983,-0.34142511658372493,0.5964163915777023,-0.0806549504343973,-0.11025378667836855,0.4045103036500545,-1.7209472677789357,-2.141968270441936,0.9874901347968791
66,0.1952186375823903,-0.9673711636538865,0.37824982553740255,-0.05586353242457145,-0.10084491231619956,0.37483335445146315,-1.6781251281485665,-2.127665037182149,1.0441447649247428
67,-0.540356560379987,-0.1327764342270042,0.37824982553740255,-0.031767133046248064,-0.09169073038461197,0.3433563599223159,-1.631457919124739,-2.0639758923119977,1.097913870140574
68,-0.540356560379987,0.7018182951998782,0.37824982553740255,-0.008410264422394842,-0.08281661577129266,0.31006116409128687,-1.5874026349908419,-2.0478581601329013,1.1543279347076005
69,0.9307938355447678,0.4931696128431577,0.5964163915777023,0.014164283973455767,-0.07424842935336715,0.2749381463494785,-1.5429497322954946,-1.9877853390221116,1.208511993678104
70,0.5630062365635792,-0.5500737989404454,0.5964163915777023,0.035915350740224776,-0.06601230659618545,0.23798714213591862,-1.4976424444636571,-1.9698910609221802,1.2646161037779537
71,0.5630062365635792,0.07587224812971624,0.5964163915777023,0.056803357421481536,-0.05813440171765968,0.19921828970888117,-1.4553870850587158,-1.9137880437649377,1.319112440686948
72,-0.540356560379987,0.9104669775565988,0.8145829576180021,0.07679031319612792,-0.050640597224128635,0.15865278918894954,-1.4088280711898842,-1.8942503632279277,1.3748487605692743
73,-0.540356560379987,0.4931696128431577,0.5964163915777023,0.0958398707848202,-0.04355618738117413,0.11632356126710539,-1.3687697698147743,-1.842553273634545,1.4295581151830887
74,-0.540356560379987,-0.758722481297166,0.37824982553740255,0.11391743629641382,-0.03690554301289168,0.07227579470045592,-1.3209806691495942,-1.8216259454039418,1.484880570641412
75,-0.1725689613987983,0.28452093048643695,0.37824982553740255,0.13099033610958583,-0.030711763626178726,0.026567373863290496,-1.2831398030270598,-1.7748727274182934,1.539709431880427
76,0.1952186375823903,-0.5500737989404456,0.5964163915777023,0.1470280426743079,-0.024996321243404614,-0.020730820044451714,-1.2341665527618808,-1.7529708501963288,1.5945833137433332
77,0.1952186375823903,-0.758722481297166,0.37824982553740255,0.1620024587883032,-0.01977869918438669,-0.0695347382499117,-1.1985896963244858,-1.7118263359651253,1.6494456004655405
78,-1.2759317583423644,1.1191156599133196,0.16008325949710292,0.17588825744240336,-0.015076028917679896,-0.11974712608233276,-1.1485060994762246,-1.6895900382503353,1.7038467285067198
79,-0.1725689613987983,-0.758722481297166,-0.05808330654319668,0.18866327232595173,-0.010902728846271702,-0.17125761688929364,-1.1152720397504359,-1.6548759205528363,1.7586648546322292
80,-0.9081441593611758,-0.9673711636538865,-0.05808330654319668,0.20030893224451957,-0.0072701499100681416,-0.22394295587800514,-1.0641838793551701,-1.633267714907361,1.8125784520847477
81,1.666369033507145,0.7018182951998782,-0.2762498725834963,0.2108107302978875,-0.004186233727802133,-0.2776673496566253,-1.0334102942782681,-1.6059922577116676,1.8672838432279875
82,-1.2759317583423644,0.07587224812971652,-0.49441643862379603,0.22015871555968716,-0.0016551897593613555,-0.3322829358096298,-0.9814599573758865,-1.5864423107657624,1.9207032458214344
83,-0.1725689613987983,-1.384668528367328,-0.49441643862379603,0.2283479919619348,0.00032280106320114934,-0.3876303659416887,-0.9533107386095598,-1.567814563287193,1.9752363840903215
84,2.034156632488334,2.162359071696923,-0.2762498725834964,0.23537920685115257,0.0017518477632391864,-0.44353949522460245,-0.9006823205489691,-1.5524277600159821,2.0281616681568746
