bin_centers,left_p_high,right_p_high
-0.49,0.3048780487804878,1.6260162601626016
-0.47,0.2032520325203252,2.33739837398374
-0.45,0.1016260162601626,2.032520325203252
-0.43,0.0,1.3211382113821137
-0.41,0.1016260162601626,1.4227642276422765
-0.39,0.2032520325203252,1.1178861788617886
-0.37,0.2032520325203252,1.2195121951219512
-0.35,0.0,0.9146341463414634
-0.33,0.2032520325203252,1.7276422764227641
-0.31,0.1016260162601626,1.3211382113821137
-0.29,0.2032520325203252,1.524390243902439
-0.27,0.2032520325203252,1.4227642276422765
-0.25,0.3048780487804878,1.016260162601626
-0.23,0.1016260162601626,1.4227642276422765
-0.21,0.1016260162601626,0.8130081300813008
-0.19,0.2032520325203252,2.2357723577235773
-0.17,0.3048780487804878,0.9146341463414634
-0.15,0.0,1.1178861788617886
-0.13,0.3048780487804878,1.3211382113821137
-0.11,0.1016260162601626,0.508130081300813
-0.09,0.1016260162601626,1.4227642276422765
-0.07,0.2032520325203252,2.1341463414634148
-0.05,0.1016260162601626,1.7276422764227641
-0.03,0.1016260162601626,1.016260162601626
-0.01,0.0,1.1178861788617886
0.01,0.4065040650406504,1.016260162601626
0.03,0.0,2.1341463414634148
0.05,0.4065040650406504,1.7276422764227641
0.07,0.2032520325203252,1.524390243902439
0.09,0.2032520325203252,2.032520325203252
0.11,0.2032520325203252,1.2195121951219512
0.13,0.1016260162601626,1.2195121951219512
0.15,0.2032520325203252,3.252032520325203
0.17,0.3048780487804878,2.845528455284553
0.19,0.2032520325203252,3.4552845528455283
0.21,0.3048780487804878,2.4390243902439024
0.23,0.0,1.9308943089430894
0.25,0.3048780487804878,2.1341463414634148
0.27,0.1016260162601626,2.2357723577235773
0.29,0.1016260162601626,1.6260162601626016
0.31,0.4065040650406504,2.1341463414634148
0.33,0.1016260162601626,0.8130081300813008
0.35,0.2032520325203252,1.2195121951219512
0.37,0.3048780487804878,1.829268292682927
0.39,0.3048780487804878,1.3211382113821137
0.41,0.1016260162601626,1.829268292682927
0.43,0.3048780487804878,1.4227642276422765
0.45,0.1016260162601626,1.4227642276422765
0.47,0.2032520325203252,0.6097560975609756
0.49,0.1016260162601626,2.33739837398374
0.51,0.1016260162601626,2.032520325203252
0.53,0.1016260162601626,2.1341463414634148
0.55,0.1016260162601626,0.9146341463414634
0.57,0.0,1.7276422764227641
0.59,0.2032520325203252,1.1178861788617886
0.61,0.1016260162601626,1.2195121951219512
0.63,0.1016260162601626,1.016260162601626
0.65,0.1016260162601626,1.6260162601626016
0.67,0.1016260162601626,1.3211382113821137
0.69,0.0,0.508130081300813
0.71,0.1016260162601626,1.6260162601626016
0.73,0.1016260162601626,0.8130081300813008
0.75,0.2032520325203252,1.2195121951219512
0.77,0.1016260162601626,1.829268292682927
0.79,0.1016260162601626,1.4227642276422765
0.81,0.1016260162601626,0.508130081300813
0.83,0.2032520325203252,1.524390243902439
0.85,0.2032520325203252,2.032520325203252
0.87,0.0,1.2195121951219512
0.89,0.1016260162601626,1.524390243902439
0.91,0.1016260162601626,1.4227642276422765
0.93,0.0,0.9146341463414634
0.95,0.1016260162601626,1.2195121951219512
0.97,0.1016260162601626,1.2195121951219512
0.99,0.1016260162601626,1.1178861788617886
1.01,0.4065040650406504,1.2195121951219512
1.03,0.3048780487804878,0.7113821138211383
1.05,0.0,0.7113821138211383
1.07,0.3048780487804878,1.6260162601626016
1.09,0.2032520325203252,1.2195121951219512
1.11,0.2032520325203252,1.524390243902439
1.13,0.0,1.4227642276422765
1.15,0.1016260162601626,1.9308943089430894
1.17,0.2032520325203252,2.1341463414634148
1.19,0.1016260162601626,1.2195121951219512
1.21,0.1016260162601626,0.9146341463414634
1.23,0.0,1.016260162601626
1.25,0.2032520325203252,0.9146341463414634
1.27,0.0,1.2195121951219512
1.29,0.4065040650406504,1.4227642276422765
1.31,0.1016260162601626,1.1178861788617886
1.33,0.3048780487804878,1.1178861788617886
1.35,0.4065040650406504,1.4227642276422765
1.37,0.3048780487804878,1.3211382113821137
1.39,0.4065040650406504,0.9146341463414634
1.41,0.1016260162601626,0.7113821138211383
1.43,0.3048780487804878,1.4227642276422765
1.45,0.3048780487804878,1.016260162601626
1.47,0.3048780487804878,1.3211382113821137
