bin_centers,left_p_high,right_p_high
-0.49,2.7446300715990453,2.7446300715990453
-0.47,3.818615751789976,2.028639618138425
-0.45,3.579952267303103,1.6706443914081146
-0.43,3.818615751789976,2.2673031026252985
-0.41,3.2219570405727924,2.028639618138425
-0.39,4.176610978520286,1.3126491646778042
-0.37,3.818615751789976,1.6706443914081146
-0.35,3.6992840095465396,2.1479713603818618
-0.33,2.863961813842482,1.431980906921241
-0.31,2.7446300715990453,2.386634844868735
-0.29,2.386634844868735,1.909307875894988
-0.27,3.6992840095465396,2.028639618138425
-0.25,3.818615751789976,2.028639618138425
-0.23,4.534606205250597,2.7446300715990453
-0.21,3.6992840095465396,2.5059665871121717
-0.19,3.1026252983293556,2.5059665871121717
-0.17,3.579952267303103,2.5059665871121717
-0.15,4.2959427207637235,2.386634844868735
-0.13,4.77326968973747,2.386634844868735
-0.11,3.460620525059666,2.386634844868735
-0.09,3.460620525059666,2.386634844868735
-0.07,4.41527446300716,2.1479713603818618
-0.05,5.4892601431980905,2.2673031026252985
-0.03,3.579952267303103,3.9379474940334127
-0.01,5.369928400954654,1.909307875894988
0.01,4.05727923627685,2.7446300715990453
0.03,4.176610978520286,2.386634844868735
0.05,4.176610978520286,2.386634844868735
0.07,5.011933174224343,3.341288782816229
0.09,6.682577565632458,1.1933174224343674
0.11,7.875894988066825,2.5059665871121717
0.13,8.83054892601432,3.1026252983293556
0.15,11.217183770883056,2.2673031026252985
0.17,10.501193317422434,1.431980906921241
0.19,7.756563245823389,2.2673031026252985
0.21,5.4892601431980905,1.7899761336515514
0.23,5.4892601431980905,1.1933174224343674
0.25,4.6539379474940334,1.5513126491646778
0.27,4.534606205250597,0.954653937947494
0.29,3.460620525059666,0.8353221957040573
0.31,4.892601431980907,1.3126491646778042
0.33,3.341288782816229,0.8353221957040573
0.35,3.818615751789976,1.1933174224343674
0.37,4.176610978520286,1.1933174224343674
0.39,4.176610978520286,0.954653937947494
0.41,3.460620525059666,1.431980906921241
0.43,3.6992840095465396,1.5513126491646778
0.45,3.818615751789976,1.1933174224343674
0.47,3.460620525059666,0.8353221957040573
0.49,4.6539379474940334,0.35799522673031026
0.51,5.369928400954654,0.954653937947494
0.53,4.892601431980907,1.1933174224343674
0.55,4.77326968973747,0.8353221957040573
0.57,5.727923627684964,0.954653937947494
0.59,3.579952267303103,1.431980906921241
0.61,4.41527446300716,1.1933174224343674
0.63,5.608591885441528,0.7159904534606205
0.65,4.77326968973747,0.954653937947494
0.67,5.727923627684964,0.8353221957040573
0.69,4.892601431980907,1.3126491646778042
0.71,5.727923627684964,0.954653937947494
0.73,4.6539379474940334,1.3126491646778042
0.75,4.892601431980907,1.7899761336515514
0.77,6.443914081145585,0.954653937947494
0.79,6.682577565632458,1.3126491646778042
0.81,5.131264916467781,1.3126491646778042
0.83,7.5178997613365155,2.028639618138425
0.85,6.085918854415274,1.7899761336515514
0.87,5.250596658711217,2.386634844868735
0.89,4.176610978520286,1.909307875894988
0.91,7.5178997613365155,2.386634844868735
0.93,5.727923627684964,2.5059665871121717
0.95,6.443914081145585,2.5059665871121717
0.97,5.250596658711217,2.1479713603818618
0.99,5.966587112171838,1.909307875894988
1.01,6.801909307875895,2.2673031026252985
1.03,5.727923627684964,2.5059665871121717
1.05,6.085918854415274,1.3126491646778042
1.07,7.279236276849642,2.028639618138425
1.09,5.369928400954654,2.863961813842482
1.11,5.727923627684964,2.028639618138425
1.13,6.921241050119332,2.028639618138425
1.15,6.682577565632458,1.5513126491646778
1.17,5.4892601431980905,2.2673031026252985
1.19,6.324582338902148,1.909307875894988
1.21,4.6539379474940334,2.028639618138425
1.23,6.205250596658711,2.386634844868735
1.25,4.6539379474940334,2.028639618138425
1.27,4.2959427207637235,2.7446300715990453
1.29,5.011933174224343,2.1479713603818618
1.31,4.41527446300716,2.863961813842482
1.33,4.534606205250597,2.2673031026252985
1.35,5.727923627684964,2.028639618138425
1.37,7.279236276849642,2.863961813842482
1.39,4.534606205250597,2.5059665871121717
1.41,5.727923627684964,2.386634844868735
1.43,5.608591885441528,2.386634844868735
1.45,6.443914081145585,2.028639618138425
1.47,5.131264916467781,1.3126491646778042
