bin_centers,left_p_high,right_p_high
-0.49,1.6355140186915889,1.8691588785046729
-0.47,3.1542056074766354,1.5186915887850467
-0.45,2.102803738317757,2.102803738317757
-0.43,1.8691588785046729,3.621495327102804
-0.41,1.5186915887850467,2.5700934579439254
-0.39,2.5700934579439254,1.7523364485981308
-0.37,1.985981308411215,2.102803738317757
-0.35,1.985981308411215,2.102803738317757
-0.33,2.5700934579439254,2.5700934579439254
-0.31,1.985981308411215,2.2196261682242993
-0.29,2.2196261682242993,2.453271028037383
-0.27,1.7523364485981308,2.102803738317757
-0.25,2.803738317757009,1.8691588785046729
-0.23,3.3878504672897196,2.336448598130841
-0.21,2.453271028037383,1.5186915887850467
-0.19,2.6869158878504673,3.621495327102804
-0.17,2.6869158878504673,1.985981308411215
-0.15,1.8691588785046729,2.5700934579439254
-0.13,2.9205607476635516,2.9205607476635516
-0.11,2.102803738317757,2.2196261682242993
-0.09,2.6869158878504673,1.5186915887850467
-0.07,1.985981308411215,2.336448598130841
-0.05,2.9205607476635516,2.5700934579439254
-0.03,2.6869158878504673,2.102803738317757
-0.01,3.0373831775700935,1.8691588785046729
0.01,1.6355140186915889,1.985981308411215
0.03,7.126168224299065,7.710280373831775
0.05,2.102803738317757,1.6355140186915889
0.07,2.803738317757009,2.803738317757009
0.09,4.789719626168225,3.1542056074766354
0.11,4.906542056074766,4.205607476635514
0.13,4.205607476635514,3.2710280373831777
0.15,2.5700934579439254,2.803738317757009
0.17,2.102803738317757,1.6355140186915889
0.19,2.2196261682242993,1.0514018691588785
0.21,1.4018691588785046,1.1682242990654206
0.23,0.8177570093457944,0.8177570093457944
0.25,1.0514018691588785,0.7009345794392523
0.27,1.0514018691588785,0.7009345794392523
0.29,1.6355140186915889,0.7009345794392523
0.31,1.0514018691588785,0.7009345794392523
0.33,0.5841121495327103,1.1682242990654206
0.35,0.9345794392523364,0.8177570093457944
0.37,1.5186915887850467,0.5841121495327103
0.39,1.4018691588785046,1.2850467289719627
0.41,0.7009345794392523,1.6355140186915889
0.43,1.4018691588785046,0.8177570093457944
0.45,1.1682242990654206,0.9345794392523364
0.47,0.9345794392523364,1.1682242990654206
0.49,1.1682242990654206,1.0514018691588785
0.51,1.4018691588785046,1.1682242990654206
0.53,1.1682242990654206,1.2850467289719627
0.55,0.9345794392523364,1.7523364485981308
0.57,0.9345794392523364,1.7523364485981308
0.59,1.7523364485981308,0.9345794392523364
0.61,1.4018691588785046,1.5186915887850467
0.63,1.0514018691588785,1.0514018691588785
0.65,1.1682242990654206,1.8691588785046729
0.67,1.4018691588785046,0.8177570093457944
0.69,1.7523364485981308,0.8177570093457944
0.71,0.9345794392523364,1.5186915887850467
0.73,1.8691588785046729,1.5186915887850467
0.75,2.453271028037383,0.9345794392523364
0.77,1.8691588785046729,1.4018691588785046
0.79,1.6355140186915889,1.4018691588785046
0.81,1.5186915887850467,1.2850467289719627
0.83,1.5186915887850467,1.7523364485981308
0.85,2.102803738317757,1.1682242990654206
0.87,2.336448598130841,1.2850467289719627
0.89,1.8691588785046729,0.35046728971962615
0.91,2.102803738317757,1.1682242990654206
0.93,1.5186915887850467,1.1682242990654206
0.95,1.7523364485981308,0.8177570093457944
0.97,1.985981308411215,1.7523364485981308
0.99,2.336448598130841,1.0514018691588785
1.01,1.5186915887850467,1.6355140186915889
1.03,2.6869158878504673,0.8177570093457944
1.05,1.2850467289719627,1.0514018691588785
1.07,1.5186915887850467,1.5186915887850467
1.09,1.985981308411215,0.8177570093457944
1.11,2.102803738317757,0.8177570093457944
1.13,2.2196261682242993,1.4018691588785046
1.15,1.7523364485981308,1.1682242990654206
1.17,2.453271028037383,1.985981308411215
1.19,3.1542056074766354,1.7523364485981308
1.21,2.2196261682242993,1.4018691588785046
1.23,3.0373831775700935,1.1682242990654206
1.25,2.102803738317757,1.5186915887850467
1.27,2.453271028037383,1.985981308411215
1.29,1.985981308411215,1.985981308411215
1.31,1.985981308411215,1.5186915887850467
1.33,3.3878504672897196,1.5186915887850467
1.35,1.5186915887850467,2.102803738317757
1.37,1.985981308411215,2.2196261682242993
1.39,3.5046728971962615,1.5186915887850467
1.41,2.5700934579439254,1.7523364485981308
1.43,2.102803738317757,1.2850467289719627
1.45,1.985981308411215,1.8691588785046729
1.47,1.6355140186915889,2.803738317757009
