bin_centers,left_p_high,right_p_high
-0.49,1.1185682326621924,0.22371364653243847
-0.47,0.6711409395973155,0.6711409395973155
-0.45,0.6711409395973155,0.22371364653243847
-0.43,0.33557046979865773,0.7829977628635347
-0.41,1.0067114093959733,0.22371364653243847
-0.39,1.0067114093959733,0.33557046979865773
-0.37,0.8948545861297539,0.33557046979865773
-0.35,2.460850111856823,0.33557046979865773
-0.33,1.5659955257270695,0.5592841163310962
-0.31,0.7829977628635347,0.5592841163310962
-0.29,0.6711409395973155,0.5592841163310962
-0.27,1.0067114093959733,0.33557046979865773
-0.25,0.8948545861297539,0.5592841163310962
-0.23,0.7829977628635347,0.33557046979865773
-0.21,1.342281879194631,0.44742729306487694
-0.19,0.8948545861297539,0.33557046979865773
-0.17,0.6711409395973155,0.5592841163310962
-0.15,1.1185682326621924,0.7829977628635347
-0.13,0.6711409395973155,0.5592841163310962
-0.11,1.1185682326621924,0.5592841163310962
-0.09,1.1185682326621924,0.44742729306487694
-0.07,0.8948545861297539,0.33557046979865773
-0.05,1.6778523489932886,0.22371364653243847
-0.03,1.1185682326621924,0.5592841163310962
-0.01,1.1185682326621924,0.22371364653243847
0.01,2.1252796420581657,0.7829977628635347
0.03,1.5659955257270695,0.33557046979865773
0.05,0.8948545861297539,0.33557046979865773
0.07,1.5659955257270695,0.8948545861297539
0.09,1.9015659955257271,0.7829977628635347
0.11,2.237136465324385,0.7829977628635347
0.13,2.460850111856823,0.8948545861297539
0.15,2.5727069351230427,0.8948545861297539
0.17,1.6778523489932886,0.44742729306487694
0.19,2.460850111856823,0.5592841163310962
0.21,1.6778523489932886,0.44742729306487694
0.23,2.0134228187919465,0.11185682326621924
0.25,1.45413870246085,0.6711409395973155
0.27,0.7829977628635347,0.8948545861297539
0.29,2.237136465324385,0.5592841163310962
0.31,1.0067114093959733,0.5592841163310962
0.33,1.2304250559284116,0.33557046979865773
0.35,1.2304250559284116,0.6711409395973155
0.37,1.2304250559284116,0.6711409395973155
0.39,0.7829977628635347,0.33557046979865773
0.41,1.5659955257270695,0.8948545861297539
0.43,0.7829977628635347,0.22371364653243847
0.45,0.5592841163310962,0.33557046979865773
0.47,1.0067114093959733,0.44742729306487694
0.49,1.1185682326621924,0.22371364653243847
0.51,1.1185682326621924,0.11185682326621924
0.53,1.45413870246085,0.33557046979865773
0.55,0.8948545861297539,0.5592841163310962
0.57,1.1185682326621924,0.33557046979865773
0.59,1.1185682326621924,0.44742729306487694
0.61,1.45413870246085,0.44742729306487694
0.63,0.7829977628635347,0.5592841163310962
0.65,1.9015659955257271,0.33557046979865773
0.67,0.8948545861297539,0.44742729306487694
0.69,1.0067114093959733,0.6711409395973155
0.71,0.8948545861297539,0.6711409395973155
0.73,1.45413870246085,0.22371364653243847
0.75,0.7829977628635347,0.11185682326621924
0.77,1.5659955257270695,0.44742729306487694
0.79,1.1185682326621924,0.44742729306487694
0.81,0.5592841163310962,0.0
0.83,1.1185682326621924,0.22371364653243847
0.85,0.8948545861297539,0.7829977628635347
0.87,1.0067114093959733,0.5592841163310962
0.89,0.7829977628635347,0.33557046979865773
0.91,0.8948545861297539,0.33557046979865773
0.93,0.44742729306487694,0.22371364653243847
0.95,1.1185682326621924,0.33557046979865773
0.97,1.342281879194631,0.33557046979865773
0.99,0.8948545861297539,0.44742729306487694
1.01,1.0067114093959733,0.44742729306487694
1.03,0.44742729306487694,0.44742729306487694
1.05,1.45413870246085,0.22371364653243847
1.07,0.7829977628635347,0.11185682326621924
1.09,1.2304250559284116,0.5592841163310962
1.11,1.5659955257270695,0.5592841163310962
1.13,0.33557046979865773,0.7829977628635347
1.15,1.5659955257270695,0.22371364653243847
1.17,0.5592841163310962,0.33557046979865773
1.19,1.342281879194631,0.44742729306487694
1.21,1.0067114093959733,0.11185682326621924
1.23,1.342281879194631,0.11185682326621924
1.25,0.22371364653243847,0.5592841163310962
1.27,0.7829977628635347,0.33557046979865773
1.29,0.5592841163310962,0.33557046979865773
1.31,1.2304250559284116,0.5592841163310962
1.33,1.1185682326621924,0.44742729306487694
1.35,1.2304250559284116,0.44742729306487694
1.37,0.5592841163310962,0.11185682326621924
1.39,1.0067114093959733,0.11185682326621924
1.41,1.1185682326621924,0.6711409395973155
1.43,1.0067114093959733,0.5592841163310962
1.45,1.1185682326621924,0.44742729306487694
1.47,1.45413870246085,0.33557046979865773
