leftP,rightP,trial_response_side,trial_reward,cue_time,reward_time
0.85,0.2,-1.0,1.0,333.06175,333.35485
0.85,0.2,,,336.4066,
0.85,0.2,-1.0,1.0,344.5146,346.845
0.85,0.2,1.0,0.0,348.9194,
0.85,0.2,-1.0,1.0,353.1012,353.39225
0.85,0.2,-1.0,1.0,357.14175,357.54565
0.85,0.2,-1.0,0.0,360.5264,
0.85,0.2,-1.0,1.0,363.8336,364.0536
0.85,0.2,-1.0,1.0,366.8583,367.2881
0.85,0.2,-1.0,1.0,372.26645,372.414
0.85,0.2,-1.0,1.0,375.33375,375.82705
0.85,0.2,-1.0,1.0,378.7522,379.4314
0.85,0.2,-1.0,1.0,382.05185,382.58915
0.85,0.2,-1.0,1.0,384.6646,385.2579
0.85,0.2,-1.0,1.0,388.187,388.6039
0.85,0.2,-1.0,0.0,391.2521,
0.85,0.2,1.0,0.0,396.34585,
0.85,0.2,-1.0,1.0,399.22705,399.50825
0.85,0.2,-1.0,1.0,402.5461,402.8224
0.85,0.2,-1.0,1.0,405.09795,405.4639
0.85,0.2,-1.0,1.0,408.38105,408.76195
0.85,0.2,-1.0,1.0,411.2365,411.51135
0.85,0.2,-1.0,1.0,415.86645,416.10625
0.85,0.2,-1.0,1.0,419.3697,419.6409
0.85,0.2,-1.0,0.0,422.31565,
0.85,0.2,-1.0,1.0,425.13005,425.3883
0.85,0.2,-1.0,1.0,427.66415,428.0172
0.85,0.2,-1.0,1.0,431.0492,431.3603
0.85,0.2,-1.0,0.0,433.83605,
0.85,0.2,-1.0,0.0,437.54795,
0.85,0.2,-1.0,1.0,440.2751,440.5354
0.2,0.9,-1.0,1.0,443.6699,444.2224
0.2,0.9,-1.0,0.0,446.29875,
0.2,0.9,-1.0,0.0,450.35675,
0.2,0.9,1.0,1.0,454.52345,455.0625
0.2,0.9,1.0,1.0,459.2522,459.43965
0.2,0.9,1.0,0.0,461.51205,
0.2,0.9,1.0,1.0,464.879,465.61255
0.2,0.9,1.0,1.0,468.0888,468.386
0.2,0.9,1.0,1.0,472.6395,473.44315
0.2,0.9,1.0,1.0,476.62175,479.0238
0.2,0.9,1.0,1.0,481.09625,481.46125
0.2,0.9,1.0,1.0,483.84215,484.2064
0.2,0.9,1.0,1.0,488.47485,488.73325
0.2,0.9,1.0,1.0,491.4071,491.76125
0.2,0.9,1.0,1.0,494.56905,494.86215
0.2,0.9,1.0,1.0,501.02,501.25415
0.2,0.9,1.0,1.0,504.24105,505.08575
0.2,0.9,1.0,1.0,508.69995,509.49875
0.2,0.9,1.0,1.0,512.8378,513.5857
0.2,0.9,1.0,1.0,517.9989,518.35975
0.2,0.9,1.0,1.0,521.3916,521.46635
0.2,0.9,1.0,1.0,525.02245,525.32755
0.2,0.9,1.0,0.0,528.4233,
0.2,0.9,1.0,1.0,533.7039,533.90735
0.2,0.9,1.0,1.0,538.04015,538.3842
0.2,0.9,1.0,1.0,541.87965,542.06525
0.2,0.9,1.0,0.0,544.9862,
0.2,0.9,1.0,1.0,547.69205,547.8052
0.2,0.9,1.0,1.0,551.71915,551.8328
0.2,0.9,1.0,1.0,553.9052,554.07625
0.2,0.9,1.0,1.0,557.8251,558.02655
0.2,0.9,1.0,1.0,560.4051,560.69395
0.2,0.9,1.0,1.0,562.9658,563.2301
0.2,0.9,1.0,1.0,566.847,566.98955
0.2,0.9,1.0,0.0,570.29965,
0.2,0.9,1.0,1.0,573.481,573.76605
0.2,0.9,1.0,1.0,577.2595,577.54275
0.2,0.9,1.0,1.0,580.2155,580.3691
0.2,0.9,1.0,1.0,583.47135,584.08465
0.2,0.9,1.0,1.0,586.45745,587.8368
0.2,0.9,1.0,1.0,590.1128,592.43935
0.2,0.9,1.0,1.0,596.2718,597.28495
0.2,0.9,1.0,1.0,599.76375,601.4292
0.2,0.9,-1.0,0.0,604.1085,
0.2,0.9,1.0,1.0,608.95685,609.18125
0.2,0.9,1.0,1.0,613.1476,613.60635
0.2,0.9,1.0,1.0,619.81515,620.0635
0.2,0.9,1.0,1.0,623.47225,624.1729
0.2,0.9,1.0,1.0,627.58695,627.9778
0.2,0.9,1.0,1.0,630.0534,630.44035
0.2,0.9,1.0,0.0,634.9015,
0.2,0.9,1.0,1.0,637.03765,637.275
0.2,0.9,1.0,0.0,642.99855,
0.2,0.9,1.0,1.0,646.48515,646.7984
0.2,0.9,1.0,1.0,649.62125,650.1069
0.2,0.9,1.0,1.0,652.58045,652.77445
0.2,0.9,1.0,1.0,655.443,655.7601
0.2,0.9,1.0,1.0,658.03365,658.34465
0.2,0.9,1.0,1.0,661.0195,661.35555
0.2,0.9,1.0,1.0,664.5006,664.6721
0.2,0.9,1.0,1.0,670.04955,670.4245
0.2,0.9,1.0,1.0,672.89685,673.39545
0.2,0.9,1.0,1.0,676.7384,677.57115
0.2,0.9,-1.0,0.0,681.75735,
0.2,0.9,-1.0,0.0,685.4109,
0.2,0.9,1.0,1.0,688.66575,688.89665
0.2,0.9,-1.0,0.0,691.1716,
0.2,0.9,-1.0,0.0,694.8997,
0.2,0.9,-1.0,0.0,697.563,
0.2,0.9,-1.0,0.0,700.3421,
0.2,0.9,-1.0,1.0,703.2652,703.44265
0.2,0.9,-1.0,0.0,707.5316,
0.2,0.9,-1.0,1.0,709.8892,710.22425
0.2,0.9,-1.0,0.0,714.2146,
0.2,0.9,-1.0,0.0,718.7273,
0.2,0.9,-1.0,0.0,721.42685,
0.2,0.9,-1.0,0.0,724.58765,
0.2,0.9,-1.0,0.0,727.26445,
0.2,0.9,1.0,1.0,732.27605,733.62435
0.2,0.9,-1.0,0.0,737.50095,
0.2,0.9,-1.0,1.0,740.71885,741.01065
0.2,0.9,-1.0,0.0,744.04235,
0.2,0.9,-1.0,0.0,746.5252,
0.2,0.9,-1.0,0.0,749.16755,
0.2,0.9,-1.0,0.0,752.22425,
0.2,0.9,-1.0,0.0,754.6374,
0.2,0.9,1.0,1.0,757.53255,758.01775
0.2,0.9,1.0,1.0,760.09125,760.36735
0.2,0.9,1.0,1.0,763.5688,763.7463
0.2,0.9,1.0,0.0,767.19295,
0.2,0.9,1.0,0.0,772.22835,
0.2,0.9,-1.0,1.0,774.8365,775.44285
0.2,0.9,-1.0,1.0,779.02715,780.76395
0.2,0.9,,,783.13615,
0.2,0.9,1.0,1.0,791.2421,792.2115
0.2,0.9,,,794.4923,
0.2,0.9,1.0,1.0,802.6003,803.6375
0.2,0.9,1.0,1.0,806.1138,809.92545
0.2,0.9,1.0,1.0,812.60105,813.69105
0.2,0.9,1.0,1.0,815.7661,816.78305
0.2,0.9,1.0,1.0,819.05845,822.70645
0.2,0.9,1.0,1.0,825.18575,827.87605
0.2,0.9,1.0,1.0,829.9495,832.4399
0.2,0.9,,,835.11365,
0.2,0.9,1.0,1.0,843.2229,843.5807
0.2,0.9,1.0,1.0,845.95535,846.4829
0.2,0.9,1.0,1.0,848.7567,851.1492
0.2,0.9,,,853.6226,
0.2,0.9,,,861.7255,
0.2,0.9,1.0,1.0,869.8289,871.0267
0.2,0.9,1.0,1.0,874.7892,875.3818
0.2,0.9,,,877.4567,
0.2,0.9,,,885.5567,
0.2,0.9,-1.0,1.0,893.6608,895.13445
0.2,0.9,1.0,1.0,897.6118,898.14535
0.2,0.9,1.0,0.0,901.5816,
0.2,0.9,1.0,1.0,904.754,905.4121
0.2,0.9,1.0,1.0,907.48455,913.78645
0.2,0.9,1.0,1.0,916.2608,916.64885
0.2,0.9,1.0,1.0,918.92465,920.3797
0.2,0.9,1.0,0.0,924.25785,
0.2,0.9,1.0,1.0,927.13355,927.83855
0.8,0.2,1.0,0.0,930.1214,
0.8,0.2,1.0,0.0,933.5586,
0.8,0.2,1.0,0.0,939.0547,
0.8,0.2,1.0,0.0,944.07315,
0.8,0.2,,,946.77185,
0.8,0.2,1.0,1.0,954.87635,961.68695
0.8,0.2,1.0,0.0,964.16315,
0.8,0.2,1.0,0.0,966.8477,
0.8,0.2,1.0,1.0,970.73715,971.4969
0.8,0.2,1.0,0.0,973.57105,
0.8,0.2,1.0,1.0,976.30715,983.0679
0.8,0.2,1.0,0.0,985.54875,
0.8,0.2,1.0,0.0,988.49575,
0.8,0.2,1.0,0.0,991.27645,
0.8,0.2,1.0,0.0,995.72575,
0.8,0.2,,,998.1937,
0.8,0.2,1.0,0.0,1006.2948,
0.8,0.2,,,1014.8127,
0.8,0.2,,,1022.95065,
0.8,0.2,,,1031.06035,
0.8,0.2,-1.0,1.0,1039.16735,1039.3608
0.8,0.2,1.0,0.0,1042.31085,
0.8,0.2,1.0,0.0,1045.3047,
0.8,0.2,1.0,0.0,1048.7324,
0.8,0.2,1.0,0.0,1052.2048,
0.8,0.2,1.0,1.0,1054.90645,1060.4763
0.8,0.2,1.0,0.0,1062.95825,
0.8,0.2,,,1068.25395,
0.8,0.2,,,1076.3582,
0.8,0.2,-1.0,1.0,1084.45925,1085.924
0.8,0.2,1.0,0.0,1088.2976,
0.8,0.2,-1.0,1.0,1091.2981,1091.80765
0.8,0.2,,,1096.51295,
0.8,0.2,1.0,0.0,1104.61495,
0.8,0.2,,,1108.0852,
0.8,0.2,1.0,0.0,1116.1953,
0.8,0.2,1.0,0.0,1119.36785,
0.8,0.2,1.0,1.0,1122.36215,1122.94705
0.8,0.2,-1.0,1.0,1125.32065,1125.6972
0.8,0.2,1.0,0.0,1127.9771,
0.8,0.2,-1.0,1.0,1130.89625,1131.15905
0.8,0.2,-1.0,1.0,1134.5698,1135.06145
0.8,0.2,-1.0,1.0,1137.3363,1137.6195
0.8,0.2,-1.0,0.0,1139.99815,
0.8,0.2,-1.0,0.0,1142.59215,
0.8,0.2,-1.0,1.0,1145.6362,1145.90835
0.8,0.2,-1.0,1.0,1151.3701,1151.8308
0.8,0.2,-1.0,1.0,1155.02305,1155.61975
0.8,0.2,1.0,0.0,1158.29365,
0.8,0.2,-1.0,1.0,1160.93865,1161.3101
0.8,0.2,1.0,0.0,1163.78535,
0.8,0.2,-1.0,1.0,1166.92095,1167.2839
0.8,0.2,1.0,0.0,1169.65745,
0.8,0.2,-1.0,1.0,1173.59485,1176.299
0.8,0.2,-1.0,1.0,1178.57235,1178.9334
0.8,0.2,-1.0,1.0,1181.40735,1181.86785
0.8,0.2,-1.0,1.0,1184.56385,1184.91675
0.8,0.2,-1.0,0.0,1186.99015,
0.8,0.2,-1.0,0.0,1189.92715,
0.8,0.2,-1.0,0.0,1194.0564,
0.8,0.2,-1.0,1.0,1197.20045,1197.6392
0.8,0.2,-1.0,1.0,1200.31515,1201.09895
0.8,0.2,-1.0,1.0,1205.90595,1206.3876
0.8,0.2,-1.0,1.0,1208.7612,1209.28255
0.8,0.2,1.0,1.0,1211.35615,1211.5392
0.8,0.2,1.0,0.0,1213.8126,
0.8,0.2,1.0,0.0,1216.0345,
0.8,0.2,-1.0,1.0,1218.85685,1219.2488
0.8,0.2,-1.0,1.0,1223.5661,1223.969
0.8,0.2,1.0,0.0,1227.0813,
0.8,0.2,1.0,1.0,1229.64855,1232.79865
0.8,0.2,-1.0,1.0,1235.17435,1235.62425
0.8,0.2,-1.0,1.0,1239.22705,1239.8773
0.8,0.2,-1.0,1.0,1241.9508,1242.37955
0.8,0.2,-1.0,1.0,1246.69685,1247.05785
0.8,0.2,1.0,0.0,1249.732,
0.8,0.2,-1.0,0.0,1256.04585,
0.8,0.2,-1.0,1.0,1258.75055,1259.34625
0.8,0.2,1.0,0.0,1264.0855,
0.8,0.2,,,1269.423,
0.8,0.2,1.0,1.0,1280.31145,1280.7722
0.8,0.2,-1.0,1.0,1284.0344,1284.47225
0.8,0.2,-1.0,0.0,1287.63645,
0.8,0.2,1.0,0.0,1290.75275,
0.8,0.2,-1.0,0.0,1295.4071,
0.8,0.2,-1.0,1.0,1298.9396,1299.495
0.8,0.2,1.0,0.0,1304.73015,
0.8,0.2,,,1313.5687,
0.8,0.2,1.0,0.0,1321.6847,
0.8,0.2,1.0,0.0,1325.8923,
0.8,0.2,-1.0,1.0,1329.35415,1329.86225
0.8,0.2,-1.0,1.0,1334.41295,1334.7281
0.8,0.2,-1.0,1.0,1337.0025,1337.65675
0.8,0.2,-1.0,1.0,1340.9883,1341.1688
0.8,0.2,-1.0,1.0,1344.36615,1344.9365
0.8,0.2,-1.0,1.0,1348.25465,1349.0346
0.8,0.2,-1.0,1.0,1351.5075,1352.0121
0.8,0.2,-1.0,0.0,1358.28425,
0.8,0.2,-1.0,1.0,1361.5605,1362.2935
0.8,0.2,-1.0,1.0,1365.6443,1365.963
0.8,0.2,1.0,0.0,1369.0015,
0.2,0.85,-1.0,0.0,1371.27325,
0.2,0.85,-1.0,0.0,1373.61415,
0.2,0.85,-1.0,0.0,1376.1263,
0.2,0.85,-1.0,0.0,1379.8276,
0.2,0.85,1.0,1.0,1382.622,1386.20675
0.2,0.85,-1.0,1.0,1388.68185,1388.96495
0.2,0.85,-1.0,0.0,1391.91295,
0.2,0.85,-1.0,0.0,1395.0685,
0.2,0.85,-1.0,1.0,1398.0121,1398.402
0.2,0.85,-1.0,0.0,1400.52315,
0.2,0.85,-1.0,0.0,1403.94275,
0.2,0.85,-1.0,1.0,1408.3458,1408.62305
0.2,0.85,-1.0,0.0,1411.2988,
0.2,0.85,-1.0,0.0,1414.27575,
0.2,0.85,-1.0,0.0,1417.0572,
0.2,0.85,1.0,1.0,1419.5949,1420.29695
0.2,0.85,-1.0,0.0,1423.77025,
0.2,0.85,1.0,1.0,1426.47305,1427.0704
0.2,0.85,-1.0,0.0,1429.7496,
0.2,0.85,1.0,1.0,1434.5985,1435.43145
0.2,0.85,1.0,1.0,1437.5058,1438.0594
0.2,0.85,1.0,1.0,1443.573,1444.28745
0.2,0.85,1.0,1.0,1447.7085,1453.1261
0.2,0.85,1.0,0.0,1455.4031,
0.2,0.85,-1.0,1.0,1458.52215,1458.85515
0.2,0.85,1.0,1.0,1460.92955,1463.2981
0.2,0.85,1.0,0.0,1465.77225,
0.2,0.85,1.0,1.0,1471.03595,1471.31675
0.2,0.85,1.0,1.0,1473.9916,1474.4951
0.2,0.85,1.0,1.0,1476.58045,1477.1665
0.2,0.85,1.0,1.0,1480.55245,1480.81335
0.2,0.85,1.0,1.0,1484.7919,1484.9211
0.2,0.85,1.0,1.0,1487.30075,1487.578
0.2,0.85,1.0,1.0,1490.89055,1491.27745
0.2,0.85,1.0,0.0,1496.56715,
0.2,0.85,1.0,1.0,1499.35255,1499.69565
0.2,0.85,1.0,1.0,1502.0692,1502.5698
0.2,0.85,,,1507.17635,
0.2,0.85,,,1515.27925,
0.2,0.85,,,1523.3822,
0.2,0.85,1.0,1.0,1531.48525,1532.74725
0.2,0.85,-1.0,0.0,1535.2207,
0.2,0.85,1.0,1.0,1537.9302,1538.45345
0.2,0.85,,,1540.5295,
0.2,0.85,,,1548.6385,
0.2,0.85,1.0,1.0,1556.7819,1563.66615
0.2,0.85,1.0,1.0,1565.94115,1566.40035
0.2,0.85,1.0,1.0,1568.87485,1569.44425
0.2,0.85,-1.0,0.0,1571.81735,
0.2,0.85,-1.0,0.0,1574.69115,
0.2,0.85,1.0,1.0,1577.3993,1581.7739
0.2,0.85,1.0,1.0,1585.2948,1586.43285
0.2,0.85,-1.0,0.0,1591.1003,
0.2,0.85,-1.0,0.0,1593.85885,
0.2,0.85,1.0,0.0,1596.4593,
0.2,0.85,1.0,0.0,1599.3215,
0.2,0.85,1.0,1.0,1602.711,1603.2585
0.2,0.85,1.0,1.0,1605.93425,1606.4668
0.2,0.85,1.0,1.0,1609.05505,1609.9755
0.2,0.85,,,1614.51135,
0.2,0.85,1.0,1.0,1622.61285,1625.08055
0.2,0.85,1.0,1.0,1627.15515,1628.07265
0.2,0.85,-1.0,0.0,1630.44625,
0.2,0.85,1.0,1.0,1632.9649,1634.11925
0.2,0.85,-1.0,0.0,1637.4528,
0.2,0.85,-1.0,0.0,1640.45685,
0.2,0.85,-1.0,0.0,1643.27745,
0.2,0.85,1.0,1.0,1649.6472,1651.37205
0.2,0.85,,,1654.508,
0.2,0.85,1.0,1.0,1662.61115,1665.46815
0.2,0.85,1.0,1.0,1667.9475,1668.89385
0.2,0.85,1.0,0.0,1670.9679,
0.2,0.85,1.0,1.0,1674.95805,1675.22925
0.2,0.85,1.0,1.0,1677.3037,1682.0797
0.2,0.85,,,1684.3543,
0.2,0.85,,,1692.45895,
0.2,0.85,1.0,1.0,1700.561,1701.7942
0.2,0.85,-1.0,1.0,1704.27155,1704.6066
0.2,0.85,1.0,1.0,1706.8835,1707.2804
0.2,0.85,1.0,1.0,1711.10865,1711.54145
0.2,0.85,1.0,1.0,1715.54095,1715.7959
0.2,0.85,1.0,1.0,1717.86955,1718.01705
0.2,0.85,1.0,1.0,1720.2919,1720.7292
0.2,0.85,,,1724.98925,
0.2,0.85,1.0,1.0,1733.0911,1734.9281
0.2,0.85,1.0,1.0,1737.3017,1739.41115
0.2,0.85,1.0,1.0,1741.6851,1742.435
0.2,0.85,,,1745.66225,
0.2,0.85,1.0,1.0,1753.76925,1754.6175
0.2,0.85,1.0,0.0,1756.6919,
0.2,0.85,1.0,1.0,1760.56795,1761.30155
0.2,0.85,1.0,1.0,1763.68025,1764.55285
0.2,0.85,1.0,1.0,1766.8277,1767.61755
0.2,0.85,1.0,1.0,1769.72545,1770.2435
0.2,0.85,1.0,0.0,1772.61785,
0.2,0.85,1.0,0.0,1775.53885,
0.2,0.85,1.0,1.0,1779.80535,1780.15385
0.2,0.85,1.0,1.0,1782.62975,1783.11705
0.2,0.85,1.0,1.0,1789.48135,1792.9117
0.2,0.85,-1.0,1.0,1795.28525,1796.85495
0.2,0.85,1.0,1.0,1799.3303,1800.94415
0.2,0.85,1.0,1.0,1803.01855,1803.70665
